episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,1,24.6966303507487,16.0,16.0,0,False
1,2,19,10.517649047228755,75.0,75.0,0,False
1,3,1,24.11751588185628,85.0,85.0,0,False
1,4,1,23.910230774349635,113.0,113.0,0,False
1,5,1,15.607567660013835,154.0,154.0,0,False
1,6,1,15.335801525115969,198.0,198.0,0,False
1,7,3,11.524010034934047,263.0,263.0,0,False
1,8,1,48.47216957939996,299.0,299.0,0,False
1,9,12,11.302082087749625,380.0,380.0,0,False
1,10,0,9.55447010327411,460.0,460.0,0,False
1,11,19,11.856701218352026,505.0,505.0,0,False
1,12,19,13.6434283175436,544.0,544.0,0,False
1,13,19,13.563029513067129,600.0,600.0,0,False
1,14,19,12.430432987213134,637.0,637.0,0,False
1,15,18,8.330933570861816,692.0,692.0,0,False
1,16,19,13.185944201994914,732.0,732.0,0,False
1,17,19,49.709537984330865,782.0,782.0,0,False
1,18,18,13.068116188049316,832.0,832.0,0,False
1,19,12,18.125509894148188,870.0,870.0,0,False
1,20,4,3.2966079711914062,946.0,946.0,0,False
1,21,4,8.304654121398926,981.0,981.0,0,False
1,22,12,14.56434075420707,1049.0,1049.0,0,False
1,23,10,6.342464447021484,1120.0,1120.0,0,False
1,24,4,9.300151692496406,1160.0,1160.0,0,False
1,25,18,12.329164505004883,1197.0,1197.0,0,False
1,26,14,5.594647407531738,1260.0,1260.0,0,False
1,27,5,12.011384963989258,1321.0,1321.0,0,False
1,28,4,7.369430351257325,1356.0,1356.0,0,False
1,29,0,9.986848831176758,1392.0,1392.0,0,False
1,30,14,14.119284629821777,1420.0,1420.0,0,False
1,31,9,11.153531074523926,1477.0,1477.0,0,False
1,32,0,10.396540641784668,1528.0,1528.0,0,False
1,33,12,10.2133162791938,1570.0,1570.0,0,False
1,34,10,8.814496040344238,1603.0,1603.0,0,False
1,35,12,59.67222761833039,1671.0,1671.0,0,False
1,36,4,5.6971449915568035,1721.0,1721.0,0,False
1,37,4,30.42052379184299,1763.0,1763.0,0,False
1,38,9,8.600906372070312,1808.0,1808.0,0,False
1,39,18,8.475207328796387,1841.0,1841.0,0,False
1,40,7,-0.9868021011352539,1900.0,1900.0,0,False
1,41,5,7.957498550415039,1933.0,1933.0,0,False
1,42,9,8.798625946044922,1987.0,1987.0,0,False
1,43,5,12.808518409729004,2035.0,2035.0,0,False
1,44,10,8.192764282226562,2092.0,2092.0,0,False
1,45,5,7.943293359544542,2165.0,2165.0,0,False
1,46,9,6.370628356933594,2207.0,2207.0,0,False
1,47,13,3.8736562728881836,2250.0,2250.0,0,False
1,48,0,10.237956047058105,2283.0,2283.0,0,False
1,49,13,1.7703747749328613,2319.0,2319.0,0,False
1,50,18,5.557165622711182,2356.0,2356.0,0,False
1,51,2,-0.044251441955566406,2430.0,2430.0,0,False
1,52,8,-0.5244321823120117,2510.0,2510.0,0,False
1,53,8,4.49298620223999,2546.0,2546.0,0,False
1,54,17,-4.985904693603516,2608.0,2608.0,0,False
1,55,18,3.888378143310547,2649.0,2649.0,0,False
1,56,5,95.49130747053358,2705.0,2705.0,0,False
1,57,18,66.28814697265625,2750.0,2750.0,0,False
1,58,10,5.381815433502197,2787.0,2787.0,0,False
1,59,3,3.9448604583740234,2822.0,2822.0,0,False
1,60,8,4.90500020980835,2891.0,2891.0,0,False
1,61,17,-0.19999980926513672,2931.0,2931.0,0,False
1,62,9,3.8449997901916504,2962.0,2962.0,0,False
1,63,14,5.0,3012.0,3012.0,0,False
1,64,14,5.039999961853027,3054.0,3054.0,0,False
1,65,17,1.0299999713897705,3098.0,3098.0,0,False
1,66,10,4.980000019073486,3152.0,3152.0,0,False
1,67,8,3.7849998474121094,3195.0,3195.0,0,False
1,68,14,3.8000001907348633,3235.0,3235.0,0,False
1,69,13,1.065000057220459,3272.0,3272.0,0,False
1,70,3,4.974999904632568,3327.0,3327.0,0,False
1,71,15,-1.3299999237060547,3393.0,3393.0,0,False
1,72,6,5.449999809265137,3453.0,3453.0,0,False
1,73,8,3.8400001525878906,3485.0,3485.0,0,False
1,74,8,4.920000076293945,3551.0,3551.0,0,False
1,75,0,3.7899999618530273,3593.0,3593.0,0,False
1,76,0,31.591793060302734,3625.0,3625.0,0,False
1,77,7,0.33500003814697266,3658.0,3658.0,0,False
1,78,10,4.315000057220459,3695.0,3695.0,0,False
1,79,17,1.4000000953674316,3765.0,3765.0,0,False
1,80,9,4.309999942779541,3803.0,3803.0,0,False
1,81,14,8.559999465942383,3841.0,3841.0,0,False
1,82,14,5.539999961853027,3883.0,3883.0,0,False
1,83,14,79.24400329589844,3939.0,3939.0,0,False
1,84,10,4.789999961853027,3981.0,3981.0,0,False
1,85,2,4.800000190734863,4021.0,4021.0,0,False
1,86,3,4.829999923706055,4055.0,4055.0,0,False
1,87,6,4.784999847412109,4098.0,4098.0,0,False
1,88,2,5.885000228881836,4171.0,4171.0,0,False
1,89,3,4.775000095367432,4216.0,4216.0,0,False
1,90,10,32.05274200439453,4265.0,4265.0,0,False
1,91,9,5.34499979019165,4296.0,4296.0,0,False
1,92,9,70.58305358886719,4328.0,4328.0,0,False
1,93,3,5.78000020980835,4372.0,4372.0,0,False
1,94,16,-3.390000343322754,4450.0,4450.0,0,False
1,95,17,24.94350814819336,4483.0,4483.0,0,False
