episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
1,1,5,J6:OP1,8.789044831947676,26,26.0,0,False,-0.13,0.0,0.0,0.0,0.5,0.0,9.169044831947676,-0.75
1,2,19,J20:OP1,8.473362724841444,52,52.0,0,False,-0.26,0.0,0.0,0.0,1.0,0.0,18.347407556789122,-1.8250000000000002
1,3,5,J6:OP2,2.95122826056475,127,127.0,15,False,-0.635,-3.75,0.0,0.0,1.5,0.0,27.548635817353873,-4.450000000000001
1,4,5,J6:OP3,7.377345172558804,172,172.0,0,False,-0.86,-3.75,0.0,0.0,2.0,0.0,36.76348098991268,-6.562500000000001
1,5,3,J4:OP1,2.518714967855846,219,219.0,15,False,-1.095,-7.5,0.0,0.0,2.0,0.0,45.99219595776852,-9.287500000000001
1,6,19,J20:OP2,-6.091769317652847,301,301.0,45,False,-1.505,-18.75,0.0,0.0,2.5,0.0,55.24792664011568,-13.475000000000001
1,7,4,J5:OP1,0.8455312115423959,339,339.0,27,False,-1.6949999999999998,-25.5,0.0,0.0,3.0,0.0,64.50845785165808,-15.450000000000001
1,8,19,J20:OP3,-3.449856726395848,395,395.0,40,False,-1.9749999999999999,-35.5,0.0,0.0,3.5,0.0,73.78860112526223,-18.400000000000002
1,9,19,J20:OP4,-0.928484281358791,444,444.0,28,False,-2.2199999999999998,-42.5,0.0,0.0,4.0,0.0,83.08011684390344,-21.875000000000004
1,10,13,J14:OP1,2.0851370923278787,514,514.0,20,False,-2.57,-47.5,0.0,0.0,4.5,0.0,92.37775393623131,-24.237500000000004
1,11,5,J6:OP4,-5.364648601271913,599,599.0,47,False,-2.9949999999999997,-59.25,0.0,0.0,5.0,0.0,101.6881053349594,-27.237500000000004
1,12,5,J6:OP5,2.508704909660396,653,653.0,15,False,-3.2649999999999997,-63.0,0.0,0.0,5.5,0.0,111.0043102446198,-30.525000000000006
1,13,9,J10:OP1,-2.4117944270989735,707,707.0,30,False,-3.5349999999999997,-70.5,0.0,0.0,5.5,0.0,120.32501581752084,-34.487500000000004
1,14,2,J3:OP1,1.2642235929614065,756,756.0,15,False,-3.78,-74.25,0.0,0.0,6.0,0.0,129.64673941048224,-39.050000000000004
1,15,19,J20:OP5,-8.576633564565935,838,838.0,48,False,-4.1899999999999995,-86.25,0.0,0.0,6.5,0.0,138.9801058459163,-45.050000000000004
1,16,5,J6:OP6,-9.946441614998562,905,905.0,47,False,-4.5249999999999995,-98.0,0.0,0.0,7.0,0.0,148.29366423091776,-52.725
1,17,3,J4:OP2,-10.80500499336535,986,986.0,40,False,-4.93,-108.0,0.0,0.0,7.0,0.0,157.5936592375524,-62.425000000000004
1,18,5,J6:OP7,-1.8346732560277879,1021,1021.0,15,False,-5.1049999999999995,-111.75,0.0,0.0,7.5,0.0,166.8839859815246,-70.125
1,19,5,J6:OP8,83.46514359113303,1068,1068.0,15,True,-5.34,-115.5,20.0,32.0,27.55,0.0,176.15912957265763,-79.0
1,20,3,J4:OP3,-5.3247681116296794,1133,1133.0,15,False,-5.665,-119.25,20.0,32.0,27.55,0.0,185.40936146102797,-89.5
1,21,19,J20:OP6,1.8635937228597088,1168,1168.0,20,False,-5.84,-124.25,20.0,32.0,28.05,0.0,194.66045518388768,-92.2125
1,22,8,J9:OP1,-1.6785295638429898,1216,1216.0,27,False,-6.08,-131.0,20.0,32.0,28.05,0.0,203.88442562004468,-96.125
1,23,17,J18:OP1,-4.645556951196584,1284,1284.0,45,False,-6.42,-142.25,20.0,32.0,28.55,0.0,213.0663686688481,-98.8625
1,24,4,J5:OP2,-10.916155208932052,1384,1384.0,59,False,-6.92,-157.0,20.0,32.0,29.05,0.0,222.13771345991606,-104.1
1,25,8,J9:OP2,-8.508585256016342,1460,1460.0,40,False,-7.3,-167.0,20.0,32.0,29.05,0.0,231.14662820389972,-111.2375
1,26,19,J20:OP7,-0.29289523073078527,1516,1516.0,20,False,-7.58,-172.0,20.0,32.0,29.55,0.0,240.08373297316894,-115.6875
1,27,6,J7:OP1,-1.7536626483896276,1571,1571.0,18,False,-7.855,-176.5,20.0,32.0,29.55,0.0,248.9300703247793,-121.5125
1,28,6,J7:OP2,-7.189906519200439,1645,1645.0,37,False,-8.225,-185.75,20.0,32.0,29.55,0.0,257.6476638055789,-127.8
1,29,19,J20:OP8,85.6876039639122,1695,1695.0,17,True,-8.475,-190.0,40.0,68.0,46.71498377208799,0.0,266.28278399740304,-134.4125
1,30,18,J19:OP1,-11.637515583647504,1765,1765.0,48,False,-8.825,-202.0,40.0,68.0,46.71498377208799,0.0,274.73276841375554,-142.15
1,31,15,J16:OP1,-4.813265952832569,1832,1832.0,19,False,-9.16,-206.75,40.0,68.0,47.21498377208799,0.0,283.04200246092296,-150.6875
1,32,2,J3:OP2,2.822229267743987,1866,1866.0,16,False,-9.33,-210.75,40.0,68.0,47.71498377208799,0.0,291.22173172866695,-152.375
1,33,2,J3:OP3,0.4046380917164081,1914,1914.0,20,False,-9.57,-215.75,40.0,68.0,48.21498377208799,0.0,299.2538698203834,-155.2625
1,34,12,J13:OP1,1.4527557494823427,1958,1958.0,13,False,-9.790000000000001,-219.0,40.0,68.0,48.21498377208799,0.0,307.1391255698657,-158.225
1,35,10,J11:OP1,0.16231095609318302,2026,2026.0,10,False,-10.13,-221.5,40.0,68.0,48.21498377208799,0.0,314.8039365259589,-162.8875
