episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,0,46.0,0.0
1,1,1,0,46.0,0.0
1,1,2,46,46.0,1.0
1,2,0,74,74.0,1.0
1,2,1,0,74.0,0.0
1,2,2,46,74.0,0.6216216216216216
1,3,0,74,112.0,0.6607142857142857
1,3,1,0,112.0,0.0
1,3,2,112,112.0,1.0
1,4,0,74,135.0,0.5481481481481482
1,4,1,135,135.0,1.0
1,4,2,112,135.0,0.8296296296296296
1,5,0,74,188.0,0.39361702127659576
1,5,1,135,188.0,0.7180851063829787
1,5,2,188,188.0,1.0
1,6,0,74,244.0,0.30327868852459017
1,6,1,135,244.0,0.5532786885245902
1,6,2,244,244.0,1.0
1,7,0,74,292.0,0.2534246575342466
1,7,1,135,292.0,0.4623287671232877
1,7,2,292,292.0,1.0
1,8,0,74,354.0,0.20903954802259886
1,8,1,135,354.0,0.3813559322033898
1,8,2,354,354.0,1.0
1,9,0,74,392.0,0.18877551020408162
1,9,1,392,392.0,1.0
1,9,2,354,392.0,0.9030612244897959
1,10,0,483,483.0,1.0
1,10,1,392,483.0,0.8115942028985508
1,10,2,354,483.0,0.7329192546583851
1,11,0,546,546.0,1.0
1,11,1,392,546.0,0.717948717948718
1,11,2,354,546.0,0.6483516483516484
1,12,0,546,616.0,0.8863636363636364
1,12,1,392,616.0,0.6363636363636364
1,12,2,616,616.0,1.0
1,13,0,546,667.0,0.8185907046476761
1,13,1,667,667.0,1.0
1,13,2,616,667.0,0.9235382308845578
1,14,0,546,717.0,0.7615062761506276
1,14,1,717,717.0,1.0
1,14,2,616,717.0,0.8591352859135286
1,15,0,776,776.0,1.0
1,15,1,717,776.0,0.9239690721649485
1,15,2,616,776.0,0.7938144329896907
1,16,0,776,830.0,0.9349397590361446
1,16,1,717,830.0,0.863855421686747
1,16,2,830,830.0,1.0
1,17,0,895,895.0,1.0
1,17,1,717,895.0,0.8011173184357542
1,17,2,830,895.0,0.9273743016759777
1,18,0,895,929.0,0.9634015069967707
1,18,1,929,929.0,1.0
1,18,2,830,929.0,0.8934337997847147
1,19,0,996,996.0,1.0
1,19,1,929,996.0,0.9327309236947792
1,19,2,830,996.0,0.8333333333333334
1,20,0,1094,1094.0,1.0
1,20,1,929,1094.0,0.8491773308957953
1,20,2,830,1094.0,0.7586837294332724
1,21,0,1173,1173.0,1.0
1,21,1,929,1173.0,0.7919863597612958
1,21,2,830,1173.0,0.7075873827791986
1,22,0,1246,1246.0,1.0
