episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
1,1,11,J12:OP1,8.195508295225476,46,46.0,0,False,-0.23,0.0,0.0,0.0,0.5,0.0,9.175508295225477,-1.2500000000000002
1,2,9,J10:OP1,8.219477516704494,74,74.0,0,False,-0.37,0.0,0.0,0.0,1.0,0.0,18.359985811929974,-2.575
1,3,19,J20:OP1,3.0813828824368237,112,112.0,18,False,-0.56,-4.5,0.0,0.0,1.5,0.0,27.556368694366796,-4.5
1,4,29,J30:OP1,8.488429666744,135,135.0,0,False,-0.675,-4.5,0.0,0.0,2.0,0.0,36.759798361110796,-5.6
1,5,3,J4:OP1,3.0675809119876853,188,188.0,15,False,-0.9400000000000001,-8.25,0.0,0.0,2.0,0.0,45.97987927309848,-7.737499999999999
1,6,1,J2:OP1,2.6209520372046198,244,244.0,13,False,-1.2200000000000002,-11.5,0.0,0.0,2.5,0.0,55.2183313103031,-11.325
1,7,22,J23:OP1,-0.2797150269337827,292,292.0,18,False,-1.4600000000000002,-16.0,0.0,0.0,2.5,0.0,64.46611628336932,-16.112499999999997
1,8,29,J30:OP2,-1.3843334481640222,354,354.0,18,False,-1.7700000000000002,-20.5,0.0,0.0,3.0,0.0,73.7292828352053,-22.449999999999996
1,9,25,J26:OP1,-0.6659923622159694,392,392.0,21,False,-1.9600000000000002,-25.75,0.0,0.0,3.0,0.0,83.00329047298933,-26.949999999999996
1,10,19,J20:OP2,-7.914759906367522,483,483.0,58,False,-2.415,-40.25,0.0,0.0,3.5,0.0,92.29353056662181,-29.699999999999996
1,11,15,J16:OP1,-6.834500311704873,546,546.0,46,False,-2.73,-51.75,0.0,0.0,3.5,0.0,101.59903025491694,-34.025
1,12,21,J22:OP1,2.0366553052996204,616,616.0,15,False,-3.08,-55.5,0.0,0.0,4.0,0.0,110.91068556021656,-37.699999999999996
1,13,5,J6:OP1,1.667299189324321,667,667.0,23,False,-3.335,-61.25,0.0,0.0,4.5,0.0,120.23298474954089,-39.849999999999994
1,14,19,J20:OP3,-0.3336324971608704,717,717.0,26,False,-3.585,-67.75,0.0,0.0,5.0,0.0,129.54935225238003,-43.24999999999999
1,15,12,J13:OP1,-3.7157582663406337,776,776.0,40,False,-3.88,-77.75,0.0,0.0,5.0,0.0,138.8660939860394,-45.98749999999999
1,16,10,J11:OP1,3.206833093106081,830,830.0,15,False,-4.15,-81.5,0.0,0.0,5.0,0.0,148.1804270791455,-48.07499999999999
1,17,14,J15:OP1,-4.548000169534356,895,895.0,44,False,-4.4750000000000005,-92.5,0.0,0.0,5.5,0.0,157.49492690961114,-51.11249999999999
1,18,16,J17:OP1,2.219550358511158,929,929.0,21,False,-4.6450000000000005,-97.75,0.0,0.0,5.5,0.0,166.7969772681223,-52.77499999999999
1,19,6,J7:OP1,-5.210435362767003,996,996.0,47,False,-4.98,-109.5,0.0,0.0,6.0,0.0,176.0840419053553,-55.68749999999999
1,20,21,J22:OP2,-10.594861524506056,1094,1094.0,58,False,-5.470000000000001,-124.0,0.0,0.0,6.5,0.0,185.34168038084923,-61.05
1,21,25,J26:OP2,-8.011029052348295,1173,1173.0,38,False,-5.865,-133.5,0.0,0.0,6.5,0.0,194.56315132850094,-68.3875
1,22,4,J5:OP1,-12.358724506261622,1246,1246.0,50,False,-6.23,-146.0,0.0,0.0,7.0,0.0,203.7319268222393,-77.55
1,23,25,J26:OP3,1.4177083022042343,1280,1280.0,11,False,-6.4,-148.75,0.0,0.0,7.0,0.0,212.88213512444355,-82.3625
1,24,1,J2:OP2,0.05719095985365996,1330,1330.0,13,False,-6.65,-152.0,0.0,0.0,7.5,0.0,222.00182608429722,-88.425
1,25,19,J20:OP4,3.9962098221979367,1356,1356.0,15,False,-6.78,-155.75,0.0,0.0,8.0,0.0,231.07803590649516,-90.125
1,26,25,J26:OP4,-4.4467628785893805,1443,1443.0,42,False,-7.215,-166.25,0.0,0.0,8.0,0.0,240.06627302790577,-92.625
1,27,9,J10:OP2,-8.280131374058818,1531,1531.0,50,False,-7.655,-178.75,0.0,0.0,8.5,0.0,248.92614165384694,-97.325
1,28,1,J2:OP3,2.1494996637031107,1572,1572.0,15,False,-7.86,-182.5,0.0,0.0,9.0,0.0,257.74314131755006,-100.53750000000001
1,29,29,J30:OP3,2.417063209972378,1615,1615.0,20,False,-8.075000000000001,-187.5,0.0,0.0,9.5,0.0,266.4627045275224,-102.12500000000001
1,30,6,J7:OP2,1.7525658244767377,1675,1675.0,18,False,-8.375000000000002,-192.0,0.0,0.0,10.0,0.0,275.0652703519992,-104.67500000000001
1,31,19,J20:OP5,-8.824564901888532,1758,1758.0,58,False,-8.790000000000003,-206.5,0.0,0.0,10.5,0.0,283.48070545011063,-107.50000000000001
1,32,21,J22:OP3,0.6469390649134414,1819,1819.0,18,False,-9.095000000000002,-211.0,0.0,0.0,11.0,0.0,291.7451445150241,-110.81250000000001
