episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,34.0,34.0,1.0
1,1,1,0.0,34.0,0.0
1,1,2,0.0,34.0,0.0
1,2,0,100.0,100.0,1.0
1,2,1,0.0,100.0,0.0
1,2,2,0.0,100.0,0.0
1,3,0,100.0,115.0,0.8695652
1,3,1,115.0,115.0,1.0
1,3,2,0.0,115.0,0.0
1,4,0,100.0,145.0,0.6896552
1,4,1,115.0,145.0,0.79310346
1,4,2,145.0,145.0,1.0
1,5,0,100.0,188.0,0.5319149
1,5,1,188.0,188.0,1.0
1,5,2,145.0,188.0,0.7712766
1,6,0,100.0,228.0,0.4385965
1,6,1,228.0,228.0,1.0
1,6,2,145.0,228.0,0.63596493
1,7,0,100.0,262.0,0.3816794
1,7,1,262.0,262.0,1.0
1,7,2,145.0,262.0,0.5534351
1,8,0,100.0,335.0,0.29850745
1,8,1,262.0,335.0,0.78208953
1,8,2,335.0,335.0,1.0
1,9,0,100.0,385.0,0.25974026
1,9,1,385.0,385.0,1.0
1,9,2,335.0,385.0,0.8701299
1,10,0,444.0,444.0,1.0
1,10,1,385.0,444.0,0.8671171
1,10,2,335.0,444.0,0.7545045
1,11,0,500.0,500.0,1.0
1,11,1,385.0,500.0,0.77
1,11,2,335.0,500.0,0.67
1,12,0,580.0,580.0,1.0
1,12,1,385.0,580.0,0.6637931
1,12,2,335.0,580.0,0.57758623
1,13,0,580.0,630.0,0.9206349
1,13,1,630.0,630.0,1.0
1,13,2,335.0,630.0,0.53174603
1,14,0,678.0,678.0,1.0
1,14,1,630.0,678.0,0.9292035
1,14,2,335.0,678.0,0.4941003
1,15,0,678.0,723.0,0.93775934
1,15,1,723.0,723.0,1.0
1,15,2,335.0,723.0,0.46334717
1,16,0,782.0,782.0,1.0
1,16,1,723.0,782.0,0.92455244
1,16,2,335.0,782.0,0.42838874
1,17,0,782.0,819.0,0.95482296
1,17,1,819.0,819.0,1.0
1,17,2,335.0,819.0,0.4090354
1,18,0,782.0,855.0,0.91461986
1,18,1,855.0,855.0,1.0
1,18,2,335.0,855.0,0.39181286
1,19,0,782.0,888.0,0.8806306
1,19,1,888.0,888.0,1.0
1,19,2,335.0,888.0,0.37725225
1,20,0,782.0,957.0,0.8171369
1,20,1,888.0,957.0,0.92789966
1,20,2,957.0,957.0,1.0
1,21,0,782.0,987.0,0.7922999
1,21,1,987.0,987.0,1.0
1,21,2,957.0,987.0,0.96960485
1,22,0,782.0,1029.0,0.7599611
1,22,1,1029.0,1029.0,1.0
1,22,2,957.0,1029.0,0.93002915
1,23,0,782.0,1102.0,0.70961887
1,23,1,1029.0,1102.0,0.9337568
1,23,2,1102.0,1102.0,1.0
1,24,0,1143.0,1143.0,1.0
1,24,1,1029.0,1143.0,0.9002625
1,24,2,1102.0,1143.0,0.9641295
1,25,0,1205.0,1205.0,1.0
1,25,1,1029.0,1205.0,0.8539419
1,25,2,1102.0,1205.0,0.9145228
1,26,0,1205.0,1244.0,0.9686495
1,26,1,1029.0,1244.0,0.82717043
1,26,2,1244.0,1244.0,1.0
1,27,0,1309.0,1309.0,1.0
1,27,1,1029.0,1309.0,0.7860963
1,27,2,1244.0,1309.0,0.9503438
1,28,0,1309.0,1373.0,0.9533867
1,28,1,1029.0,1373.0,0.7494537
1,28,2,1373.0,1373.0,1.0
1,29,0,1309.0,1423.0,0.91988754
1,29,1,1423.0,1423.0,1.0
1,29,2,1373.0,1423.0,0.96486294
1,30,0,1309.0,1456.0,0.89903843
1,30,1,1456.0,1456.0,1.0
1,30,2,1373.0,1456.0,0.94299453
1,31,0,1517.0,1517.0,1.0
1,31,1,1456.0,1517.0,0.95978904
1,31,2,1373.0,1517.0,0.9050758
1,32,0,1517.0,1577.0,0.9619531
1,32,1,1456.0,1577.0,0.923272
1,32,2,1577.0,1577.0,1.0
1,33,0,1637.0,1637.0,1.0
1,33,1,1456.0,1637.0,0.8894319
1,33,2,1577.0,1637.0,0.9633476
1,34,0,1637.0,1693.0,0.96692264
1,34,1,1456.0,1693.0,0.8600118
1,34,2,1693.0,1693.0,1.0
1,35,0,1637.0,1739.0,0.9413456
1,35,1,1739.0,1739.0,1.0
1,35,2,1693.0,1739.0,0.973548
1,36,0,1637.0,1776.0,0.9217342
1,36,1,1776.0,1776.0,1.0
1,36,2,1693.0,1776.0,0.9532658
1,37,0,1857.0,1857.0,1.0
1,37,1,1776.0,1857.0,0.95638126
1,37,2,1693.0,1857.0,0.9116855
1,38,0,1897.0,1897.0,1.0
1,38,1,1776.0,1897.0,0.9362151
1,38,2,1693.0,1897.0,0.8924618
1,39,0,1897.0,1947.0,0.97431946
1,39,1,1776.0,1947.0,0.91217256
1,39,2,1947.0,1947.0,1.0
1,40,0,1897.0,1990.0,0.9532663
1,40,1,1990.0,1990.0,1.0
1,40,2,1947.0,1990.0,0.97839195
1,41,0,1897.0,2023.0,0.93771625
1,41,1,2023.0,2023.0,1.0
1,41,2,1947.0,2023.0,0.962432
1,42,0,2095.0,2095.0,1.0
1,42,1,2023.0,2095.0,0.96563244
1,42,2,1947.0,2095.0,0.9293556
1,43,0,2095.0,2135.0,0.98126465
1,43,1,2023.0,2135.0,0.947541
1,43,2,2135.0,2135.0,1.0
1,44,0,2095.0,2165.0,0.96766746
1,44,1,2165.0,2165.0,1.0
1,44,2,2135.0,2165.0,0.9861432
1,45,0,2095.0,2208.0,0.94882244
1,45,1,2208.0,2208.0,1.0
1,45,2,2135.0,2208.0,0.9669384
1,46,0,2095.0,2256.0,0.92863476
1,46,1,2256.0,2256.0,1.0
1,46,2,2135.0,2256.0,0.94636524
1,47,0,2095.0,2298.0,0.91166234
1,47,1,2298.0,2298.0,1.0
1,47,2,2135.0,2298.0,0.92906874
1,48,0,2095.0,2340.0,0.89529914
1,48,1,2298.0,2340.0,0.98205125
1,48,2,2340.0,2340.0,1.0
1,49,0,2095.0,2395.0,0.87473905
1,49,1,2298.0,2395.0,0.95949894
1,49,2,2395.0,2395.0,1.0
1,50,0,2095.0,2440.0,0.8586066
1,50,1,2440.0,2440.0,1.0
1,50,2,2395.0,2440.0,0.98155737
1,51,0,2095.0,2480.0,0.8447581
1,51,1,2480.0,2480.0,1.0
1,51,2,2395.0,2480.0,0.9657258
1,52,0,2095.0,2534.0,0.8267561
1,52,1,2480.0,2534.0,0.9786898
1,52,2,2534.0,2534.0,1.0
1,53,0,2095.0,2584.0,0.81075853
1,53,1,2584.0,2584.0,1.0
1,53,2,2534.0,2584.0,0.9806501
1,54,0,2095.0,2627.0,0.7974876
1,54,1,2584.0,2627.0,0.9836315
1,54,2,2627.0,2627.0,1.0
1,55,0,2095.0,2667.0,0.7855268
1,55,1,2667.0,2667.0,1.0
1,55,2,2627.0,2667.0,0.98500186
1,56,0,2095.0,2720.0,0.7702206
1,56,1,2667.0,2720.0,0.9805147
1,56,2,2720.0,2720.0,1.0
1,57,0,2095.0,2764.0,0.7579595
1,57,1,2667.0,2764.0,0.9649059
1,57,2,2764.0,2764.0,1.0
1,58,0,2095.0,2807.0,0.74634844
1,58,1,2807.0,2807.0,1.0
1,58,2,2764.0,2807.0,0.9846811
1,59,0,2095.0,2849.0,0.7353457
1,59,1,2849.0,2849.0,1.0
1,59,2,2764.0,2849.0,0.97016495
1,60,0,2095.0,2922.0,0.7169747
1,60,1,2849.0,2922.0,0.97501713
1,60,2,2922.0,2922.0,1.0
1,61,0,2095.0,2963.0,0.70705366
1,61,1,2963.0,2963.0,1.0
1,61,2,2922.0,2963.0,0.98616266
1,62,0,2095.0,3005.0,0.6971714
1,62,1,2963.0,3005.0,0.9860233
1,62,2,3005.0,3005.0,1.0
1,63,0,2095.0,3049.0,0.68711054
1,63,1,3049.0,3049.0,1.0
1,63,2,3005.0,3049.0,0.98556906
1,64,0,2095.0,3085.0,0.6790924
1,64,1,3049.0,3085.0,0.9883306
1,64,2,3085.0,3085.0,1.0
1,65,0,2095.0,3141.0,0.66698503
1,65,1,3049.0,3141.0,0.97071
1,65,2,3141.0,3141.0,1.0
1,66,0,2095.0,3180.0,0.658805
1,66,1,3049.0,3180.0,0.958805
1,66,2,3180.0,3180.0,1.0
1,67,0,2095.0,3223.0,0.65001553
1,67,1,3223.0,3223.0,1.0
1,67,2,3180.0,3223.0,0.9866584
1,68,0,2095.0,3293.0,0.636198
1,68,1,3223.0,3293.0,0.9787428
1,68,2,3293.0,3293.0,1.0
1,69,0,3369.0,3369.0,1.0
1,69,1,3223.0,3369.0,0.9566637
1,69,2,3293.0,3369.0,0.9774414
1,70,0,3369.0,3400.0,0.99088234
1,70,1,3400.0,3400.0,1.0
1,70,2,3293.0,3400.0,0.9685294
1,71,0,3369.0,3433.0,0.9813574
1,71,1,3433.0,3433.0,1.0
