episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,0,31.0,0.0
1,1,1,0,31.0,0.0
1,1,2,31,31.0,1.0
1,2,0,0,87.0,0.0
1,2,1,0,87.0,0.0
1,2,2,87,87.0,1.0
1,3,0,0,144.0,0.0
1,3,1,0,144.0,0.0
1,3,2,144,144.0,1.0
1,4,0,0,169.0,0.0
1,4,1,169,169.0,1.0
1,4,2,144,169.0,0.852071
1,5,0,211,211.0,1.0
1,5,1,169,211.0,0.80094784
1,5,2,144,211.0,0.6824645
1,6,0,211,263.0,0.8022814
1,6,1,169,263.0,0.6425856
1,6,2,263,263.0,1.0
1,7,0,336,336.0,1.0
1,7,1,169,336.0,0.5029762
1,7,2,263,336.0,0.7827381
1,8,0,336,387.0,0.86821705
1,8,1,387,387.0,1.0
1,8,2,263,387.0,0.6795866
1,9,0,336,420.0,0.8
1,9,1,420,420.0,1.0
1,9,2,263,420.0,0.6261905
1,10,0,336,464.0,0.7241379
1,10,1,464,464.0,1.0
1,10,2,263,464.0,0.56681037
1,11,0,551,551.0,1.0
1,11,1,464,551.0,0.84210527
1,11,2,263,551.0,0.47731397
1,12,0,617,617.0,1.0
1,12,1,464,617.0,0.7520259
1,12,2,263,617.0,0.4262561
1,13,0,617,661.0,0.9334342
1,13,1,661,661.0,1.0
1,13,2,263,661.0,0.39788198
1,14,0,732,732.0,1.0
1,14,1,661,732.0,0.9030055
1,14,2,263,732.0,0.35928962
1,15,0,832,832.0,1.0
1,15,1,661,832.0,0.79447114
1,15,2,263,832.0,0.31610578
1,16,0,832,908.0,0.9162996
1,16,1,661,908.0,0.7279736
1,16,2,908,908.0,1.0
1,17,0,832,938.0,0.8869936
1,17,1,938,938.0,1.0
1,17,2,908,938.0,0.96801704
1,18,0,1016,1016.0,1.0
1,18,1,938,1016.0,0.9232283
1,18,2,908,1016.0,0.8937008
1,19,0,1016,1051.0,0.9666984
1,19,1,1051,1051.0,1.0
1,19,2,908,1051.0,0.8639391
1,20,0,1129,1129.0,1.0
1,20,1,1051,1129.0,0.9309123
1,20,2,908,1129.0,0.80425155
1,21,0,1208,1208.0,1.0
1,21,1,1051,1208.0,0.8700331
1,21,2,908,1208.0,0.75165564
1,22,0,1208,1277.0,0.94596714
1,22,1,1051,1277.0,0.8230227
1,22,2,1277,1277.0,1.0
1,23,0,1208,1326.0,0.91101056
1,23,1,1051,1326.0,0.79260933
1,23,2,1326,1326.0,1.0
1,24,0,1208,1379.0,0.8759971
1,24,1,1379,1379.0,1.0
1,24,2,1326,1379.0,0.9615663
1,25,0,1208,1456.0,0.8296703
1,25,1,1379,1456.0,0.94711536
1,25,2,1456,1456.0,1.0
1,26,0,1523,1523.0,1.0
1,26,1,1379,1523.0,0.90544975
1,26,2,1456,1523.0,0.9560079
1,27,0,1604,1604.0,1.0
1,27,1,1379,1604.0,0.8597257
1,27,2,1456,1604.0,0.9077307
1,28,0,1604,1655.0,0.9691843
1,28,1,1655,1655.0,1.0
1,28,2,1456,1655.0,0.8797583
1,29,0,1604,1696.0,0.9457547
1,29,1,1696,1696.0,1.0
1,29,2,1456,1696.0,0.8584906
1,30,0,1775,1775.0,1.0
1,30,1,1696,1775.0,0.955493
1,30,2,1456,1775.0,0.8202817
1,31,0,1843,1843.0,1.0
1,31,1,1696,1843.0,0.92023873
1,31,2,1456,1843.0,0.7900163
1,32,0,1913,1913.0,1.0
1,32,1,1696,1913.0,0.8865656
1,32,2,1456,1913.0,0.7611082
1,33,0,1913,1946.0,0.9830421
1,33,1,1946,1946.0,1.0
1,33,2,1456,1946.0,0.74820143
1,34,0,1913,1982.0,0.96518666
1,34,1,1982,1982.0,1.0
1,34,2,1456,1982.0,0.7346115
1,35,0,1913,2027.0,0.94375926
1,35,1,2027,2027.0,1.0
1,35,2,1456,2027.0,0.7183029
1,36,0,1913,2098.0,0.91182077
1,36,1,2027,2098.0,0.9661583
1,36,2,2098,2098.0,1.0
1,37,0,2156,2156.0,1.0
1,37,1,2027,2156.0,0.94016695
1,37,2,2098,2156.0,0.97309834
1,38,0,2156,2197.0,0.9813382
1,38,1,2027,2197.0,0.9226218
1,38,2,2197,2197.0,1.0
1,39,0,2156,2247.0,0.95950156
1,39,1,2027,2247.0,0.9020917
1,39,2,2247,2247.0,1.0
1,40,0,2156,2291.0,0.9410738
1,40,1,2291,2291.0,1.0
1,40,2,2247,2291.0,0.9807944
1,41,0,2156,2335.0,0.9233405
1,41,1,2335,2335.0,1.0
1,41,2,2247,2335.0,0.96231264
1,42,0,2156,2405.0,0.8964657
1,42,1,2335,2405.0,0.970894
1,42,2,2405,2405.0,1.0
1,43,0,2156,2481.0,0.8690044
1,43,1,2335,2481.0,0.94115275
1,43,2,2481,2481.0,1.0
1,44,0,2156,2544.0,0.8474843
1,44,1,2335,2544.0,0.9178459
1,44,2,2544,2544.0,1.0
1,45,0,2156,2600.0,0.8292308
1,45,1,2335,2600.0,0.89807695
1,45,2,2600,2600.0,1.0
1,46,0,2649,2649.0,1.0
1,46,1,2335,2649.0,0.8814647
1,46,2,2600,2649.0,0.9815025
1,47,0,2729,2729.0,1.0
1,47,1,2335,2729.0,0.8556248
1,47,2,2600,2729.0,0.95272994
1,48,0,2803,2803.0,1.0
1,48,1,2335,2803.0,0.833036
1,48,2,2600,2803.0,0.9275776
1,49,0,2803,2844.0,0.98558366
1,49,1,2844,2844.0,1.0
1,49,2,2600,2844.0,0.9142054
1,50,0,2803,2882.0,0.9725885
1,50,1,2844,2882.0,0.98681474
1,50,2,2882,2882.0,1.0
1,51,0,2803,2951.0,0.9498475
1,51,1,2844,2951.0,0.9637411
1,51,2,2951,2951.0,1.0
1,52,0,2803,3005.0,0.9327787
1,52,1,2844,3005.0,0.94642264
1,52,2,3005,3005.0,1.0
1,53,0,3088,3088.0,1.0
1,53,1,2844,3088.0,0.92098445
1,53,2,3005,3088.0,0.97312176
1,54,0,3181,3181.0,1.0
1,54,1,2844,3181.0,0.89405847
1,54,2,3005,3181.0,0.9446715
1,55,0,3181,3244.0,0.98057956
1,55,1,2844,3244.0,0.87669545
1,55,2,3244,3244.0,1.0
1,56,0,3181,3279.0,0.97011286
1,56,1,2844,3279.0,0.8673376
1,56,2,3279,3279.0,1.0
1,57,0,3364,3364.0,1.0
1,57,1,2844,3364.0,0.8454221
1,57,2,3279,3364.0,0.97473246
1,58,0,3364,3406.0,0.9876688
1,58,1,3406,3406.0,1.0
1,58,2,3279,3406.0,0.9627129
1,59,0,3483,3483.0,1.0
1,59,1,3406,3483.0,0.97789264
1,59,2,3279,3483.0,0.9414298
1,60,0,3483,3533.0,0.9858477
1,60,1,3533,3533.0,1.0
1,60,2,3279,3533.0,0.9281064
1,61,0,3483,3565.0,0.9769986
1,61,1,3565,3565.0,1.0
1,61,2,3279,3565.0,0.9197756
1,62,0,3483,3633.0,0.9587118
1,62,1,3565,3633.0,0.9812827
1,62,2,3633,3633.0,1.0
1,63,0,3483,3681.0,0.94621027
1,63,1,3681,3681.0,1.0
1,63,2,3633,3681.0,0.98696005
1,64,0,3743,3743.0,1.0
1,64,1,3681,3743.0,0.98343575
1,64,2,3633,3743.0,0.9706118
1,65,0,3815,3815.0,1.0
1,65,1,3681,3815.0,0.9648755
1,65,2,3633,3815.0,0.9522936
1,66,0,3875,3875.0,1.0
1,66,1,3681,3875.0,0.9499355
1,66,2,3633,3875.0,0.9375484
1,67,0,3945,3945.0,1.0
1,67,1,3681,3945.0,0.93307984
1,67,2,3633,3945.0,0.92091256
1,68,0,3945,3991.0,0.9884741
1,68,1,3991,3991.0,1.0
1,68,2,3633,3991.0,0.91029817
1,69,0,3945,4033.0,0.97818
1,69,1,3991,4033.0,0.98958594
1,69,2,4033,4033.0,1.0
1,70,0,3945,4065.0,0.9704797
1,70,1,4065,4065.0,1.0
1,70,2,4033,4065.0,0.9921279
1,71,0,3945,4127.0,0.9559002
1,71,1,4065,4127.0,0.984977
1,71,2,4127,4127.0,1.0
1,72,0,3945,4208.0,0.9375
1,72,1,4065,4208.0,0.9660171
1,72,2,4208,4208.0,1.0
1,73,0,3945,4255.0,0.9271445
1,73,1,4065,4255.0,0.95534664
1,73,2,4255,4255.0,1.0
1,74,0,3945,4304.0,0.9165892
1,74,1,4304,4304.0,1.0
1,74,2,4255,4304.0,0.9886152
1,75,0,4386,4386.0,1.0
1,75,1,4304,4386.0,0.98130417
1,75,2,4255,4386.0,0.97013223
1,76,0,4386,4428.0,0.99051493
1,76,1,4304,4428.0,0.97199637
1,76,2,4428,4428.0,1.0
1,77,0,4495,4495.0,1.0
1,77,1,4304,4495.0,0.9575083
1,77,2,4428,4495.0,0.98509455
1,78,0,4495,4535.0,0.9911797
1,78,1,4535,4535.0,1.0
1,78,2,4428,4535.0,0.97640574
1,79,0,4495,4570.0,0.98358864
1,79,1,4570,4570.0,1.0
1,79,2,4428,4570.0,0.9689278
1,80,0,4495,4627.0,0.9714718
1,80,1,4570,4627.0,0.98768103
1,80,2,4627,4627.0,1.0
1,81,0,4711,4711.0,1.0
1,81,1,4570,4711.0,0.97007006
1,81,2,4627,4711.0,0.9821694
1,82,0,4711,4747.0,0.99241626
1,82,1,4747,4747.0,1.0
1,82,2,4627,4747.0,0.9747209
1,83,0,4711,4777.0,0.9861838
1,83,1,4777,4777.0,1.0
1,83,2,4627,4777.0,0.96859956
1,84,0,4711,4843.0,0.97274417
1,84,1,4777,4843.0,0.98637205
1,84,2,4843,4843.0,1.0
1,85,0,4930,4930.0,1.0
1,85,1,4777,4930.0,0.96896553
1,85,2,4843,4930.0,0.9823529
1,86,0,4930,5004.0,0.98521185
1,86,1,4777,5004.0,0.9546363
1,86,2,5004,5004.0,1.0
1,87,0,4930,5062.0,0.9739233
1,87,1,4777,5062.0,0.94369817
1,87,2,5062,5062.0,1.0
1,88,0,5133,5133.0,1.0
1,88,1,4777,5133.0,0.93064487
1,88,2,5062,5133.0,0.9861679
1,89,0,5213,5213.0,1.0
1,89,1,4777,5213.0,0.91636294
1,89,2,5062,5213.0,0.97103393
1,90,0,5213,5293.0,0.9848857
1,90,1,4777,5293.0,0.9025127
1,90,2,5293,5293.0,1.0
1,91,0,5368,5368.0,1.0
1,91,1,4777,5368.0,0.8899031
1,91,2,5293,5368.0,0.9860283
1,92,0,5368,5406.0,0.99297076
1,92,1,4777,5406.0,0.8836478
1,92,2,5406,5406.0,1.0
1,93,0,5368,5444.0,0.9860397
1,93,1,5444,5444.0,1.0
1,93,2,5406,5444.0,0.9930198
1,94,0,5368,5508.0,0.97458243
1,94,1,5444,5508.0,0.98838055
1,94,2,5508,5508.0,1.0
1,95,0,5368,5555.0,0.9663366
1,95,1,5555,5555.0,1.0
1,95,2,5508,5555.0,0.9915392
1,96,0,5644,5644.0,1.0
1,96,1,5555,5644.0,0.98423105
1,96,2,5508,5644.0,0.97590363
1,97,0,5644,5700.0,0.9901754
1,97,1,5555,5700.0,0.9745614
1,97,2,5700,5700.0,1.0
1,98,0,5644,5743.0,0.9827616
1,98,1,5743,5743.0,1.0
1,98,2,5700,5743.0,0.99251264
