episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
1,1,2,J3:OP1,8.141006469726562,31,31.0,0,False,-0.155,0.0,0.0,0.0,0.0,0.0,9.171006,-0.875
1,2,9,J10:OP1,2.3836984634399414,87,87.0,19,False,-0.43500000000000005,-4.75,0.0,0.0,0.5,0.0,18.359705,-3.1500000000000004
1,3,5,J6:OP1,0.7213618755340576,144,144.0,18,False,-0.7200000000000001,-9.25,0.0,0.0,0.5,0.0,27.566067,-6.8500000000000005
1,4,9,J10:OP2,7.1138691902160645,169,169.0,0,False,-0.8450000000000001,-9.25,0.0,0.0,1.0,0.0,36.779938,-9.325000000000001
1,5,13,J14:OP1,7.656200408935547,211,211.0,0,False,-1.0550000000000002,-9.25,0.0,0.0,1.0,0.0,46.008636,-10.687500000000002
1,6,15,J16:OP1,2.1684577465057373,263,263.0,22,False,-1.3150000000000002,-14.75,0.0,0.0,1.5,0.0,55.262093,-12.512500000000003
1,7,9,J10:OP3,-1.1554458141326904,336,336.0,30,False,-1.6800000000000002,-22.25,0.0,0.0,2.0,0.0,64.521645,-15.562500000000004
1,8,7,J8:OP1,1.3367948532104492,387,387.0,24,False,-1.935,-28.25,0.0,0.0,2.5,0.0,73.80094,-17.750000000000004
1,9,7,J8:OP2,1.6097447872161865,420,420.0,20,False,-2.1,-33.25,0.0,0.0,3.0,0.0,83.08819,-20.762500000000003
1,10,5,J6:OP2,-2.0945186614990234,464,464.0,28,False,-2.3200000000000003,-40.25,0.0,0.0,3.0,0.0,92.37617,-24.925000000000004
1,11,4,J5:OP1,-8.11943244934082,551,551.0,51,False,-2.7550000000000003,-53.0,0.0,0.0,3.5,0.0,101.67924,-29.662500000000005
1,12,7,J8:OP3,-6.893597602844238,617,617.0,40,False,-3.0850000000000004,-63.0,0.0,0.0,4.0,0.0,111.00314,-36.050000000000004
1,13,13,J14:OP2,-1.2209067344665527,661,661.0,19,False,-3.3050000000000006,-67.75,0.0,0.0,4.0,0.0,120.32724,-41.62500000000001
1,14,7,J8:OP4,-7.320553779602051,732,732.0,40,False,-3.6600000000000006,-77.75,0.0,0.0,4.5,0.0,129.66168,-48.425000000000004
1,15,9,J10:OP4,-13.98133373260498,832,832.0,56,False,-4.16,-91.75,0.0,0.0,5.0,0.0,138.98035,-57.72500000000001
1,16,11,J12:OP1,-0.09201288223266602,908,908.0,22,False,-4.54,-97.25,0.0,0.0,5.5,0.0,148.30583,-61.76250000000001
1,17,13,J14:OP3,2.467910051345825,938,938.0,20,False,-4.69,-102.25,0.0,0.0,5.5,0.0,157.62375,-63.46250000000001
1,18,5,J6:OP3,-2.676058053970337,1016,1016.0,37,False,-5.08,-111.5,0.0,0.0,5.5,0.0,166.91269,-65.78750000000001
1,19,5,J6:OP4,1.3783774375915527,1051,1051.0,22,False,-5.255,-117.0,0.0,0.0,5.5,0.0,176.19107,-68.0125
1,20,7,J8:OP5,-6.107246398925781,1129,1129.0,47,False,-5.645,-128.75,0.0,0.0,6.0,0.0,185.46132,-71.75
1,21,7,J8:OP6,-6.377279758453369,1208,1208.0,40,False,-6.039999999999999,-138.75,0.0,0.0,6.5,0.0,194.69154,-77.4625
1,22,7,J8:OP7,0.40248918533325195,1277,1277.0,21,False,-6.384999999999999,-144.0,0.0,0.0,7.0,0.0,203.87653,-81.15
1,23,8,J9:OP1,-1.0285286903381348,1326,1326.0,22,False,-6.629999999999999,-149.5,0.0,0.0,7.5,0.0,213.0055,-86.0625
1,24,7,J8:OP8,84.26870168928667,1379,1379.0,29,True,-6.894999999999999,-156.75,20.0,32.0,25.982545454545455,0.0,222.10664,-88.8625
1,25,4,J5:OP2,-0.2087879180908203,1456,1456.0,21,False,-7.2799999999999985,-162.0,20.0,32.0,26.482545454545455,0.0,231.09535,-92.925
1,26,5,J6:OP5,-5.822866439819336,1523,1523.0,47,False,-7.614999999999998,-173.75,20.0,32.0,26.482545454545455,0.0,239.99498,-95.5625
1,27,2,J3:OP2,-6.279283046722412,1604,1604.0,40,False,-8.019999999999998,-183.75,20.0,32.0,26.482545454545455,0.0,248.7832,-100.225
1,28,10,J11:OP1,-1.7028303146362305,1655,1655.0,28,False,-8.274999999999999,-190.75,20.0,32.0,26.482545454545455,0.0,257.4604,-103.35
1,29,2,J3:OP3,-0.743110179901123,1696,1696.0,20,False,-8.479999999999999,-195.75,20.0,32.0,26.482545454545455,0.0,266.07227,-107.5
1,30,5,J6:OP6,31.041290283203125,1775,1775.0,40,True,-8.874999999999998,-205.75,40.0,40.0,26.482545454545455,0.0,274.48355,-112.475
1,31,19,J20:OP1,-9.024005889892578,1843,1843.0,43,False,-9.214999999999998,-216.5,40.0,40.0,26.982545454545455,0.0,282.72455,-119.14999999999999
1,32,19,J20:OP2,-10.246062278747559,1913,1913.0,40,False,-9.564999999999998,-226.5,40.0,40.0,27.482545454545455,0.0,290.75348,-127.57499999999999
1,33,13,J14:OP4,-3.5210776329040527,1946,1946.0,19,False,-9.729999999999997,-231.25,40.0,40.0,27.482545454545455,0.0,298.6849,-134.11249999999998
1,34,14,J15:OP1,-4.82496452331543,1982,1982.0,20,False,-9.909999999999997,-236.25,40.0,40.0,27.482545454545455,0.0,306.47745,-141.54999999999998
1,35,13,J14:OP5,-6.151986598968506,2027,2027.0,20,False,-10.134999999999996,-241.25,40.0,40.0,27.482545454545455,0.0,314.11298,-150.11249999999998
1,36,19,J20:OP3,-1.2253024578094482,2098,2098.0,22,False,-10.489999999999997,-246.75,40.0,40.0,27.982545454545455,0.0,321.4427,-153.31249999999997
1,37,2,J3:OP4,-4.801216125488281,2156,2156.0,37,False,-10.779999999999996,-256.0,40.0,40.0,27.982545454545455,0.0,328.51898,-155.64999999999998
1,38,13,J14:OP6,1.0379750728607178,2197,2197.0,12,False,-10.984999999999996,-259.0,40.0,40.0,27.982545454545455,0.0,335.39944,-158.28749999999997
1,39,0,J1:OP1,-3.7918732166290283,2247,2247.0,25,False,-11.234999999999996,-265.25,40.0,40.0,27.982545454545455,0.0,341.99506,-162.17499999999995
1,40,2,J3:OP5,-1.5774757862091064,2291,2291.0,22,False,-11.454999999999997,-270.75,40.0,40.0,27.982545454545455,0.0,348.3751,-164.41249999999997
1,41,9,J10:OP5,88.29223224004109,2335,2335.0,16,True,-11.674999999999997,-274.75,60.0,80.0,42.75337878787879,0.0,354.45398,-167.74999999999997
1,42,19,J20:OP4,-3.6883537769317627,2405,2405.0,22,False,-12.024999999999997,-280.25,60.0,80.0,43.25337878787879,0.0,360.10312,-171.73749999999998
1,43,2,J3:OP6,52.381961822509766,2481,2481.0,18,True,-12.404999999999998,-284.75,80.0,108.0,43.25337878787879,0.0,365.2526,-177.62499999999997
1,44,13,J14:OP7,-6.096453666687012,2544,2544.0,12,False,-12.719999999999997,-287.75,80.0,108.0,43.25337878787879,0.0,369.93365,-185.08749999999998
1,45,18,J19:OP1,-8.68743896484375,2600,2600.0,15,False,-12.999999999999996,-291.5,80.0,108.0,43.25337878787879,0.0,374.1387,-193.95
1,46,10,J11:OP2,-7.203004360198975,2649,2649.0,25,False,-13.244999999999996,-297.75,80.0,108.0,43.25337878787879,0.0,377.9682,-198.48749999999998
1,47,13,J14:OP8,31.05104637145996,2729,2729.0,45,True,-13.644999999999996,-309.0,100.0,124.0,43.25337878787879,0.0,381.20676,-205.02499999999998
1,48,4,J5:OP3,-18.145240783691406,2803,2803.0,50,False,-14.014999999999995,-321.5,100.0,124.0,43.75337878787879,0.0,383.819,-213.41249999999997
1,49,15,J16:OP2,-6.970554351806641,2844,2844.0,24,False,-14.219999999999995,-327.5,100.0,124.0,44.25337878787879,0.0,386.11594,-216.97499999999997
1,50,19,J20:OP5,40.59674533339443,2882,2882.0,12,True,-14.409999999999995,-330.5,99.96213455442057,160.0,56.57162464909753,0.0,388.0848,-218.43749999999997
1,51,6,J7:OP1,-7.393550872802734,2951,2951.0,21,False,-14.754999999999995,-335.75,99.96213455442057,160.0,56.57162464909753,0.0,389.47375,-221.62499999999997
1,52,17,J18:OP1,-7.615294933319092,3005,3005.0,15,False,-15.024999999999995,-339.5,99.96213455442057,160.0,56.57162464909753,0.0,390.41595,-226.16249999999997
1,53,17,J18:OP2,-17.978120803833008,3088,3088.0,55,False,-15.439999999999994,-353.25,99.96213455442057,160.0,56.57162464909753,0.0,390.69034,-230.24999999999997
1,54,4,J5:OP4,-19.314910888671875,3181,3181.0,50,False,-15.904999999999994,-365.75,99.96213455442057,160.0,57.07162464909753,0.0,390.25293,-236.66249999999997
1,55,10,J11:OP3,-9.995336532592773,3244,3244.0,12,False,-16.219999999999995,-368.75,99.96213455442057,160.0,57.07162464909753,0.0,389.3601,-242.44999999999996
1,56,14,J15:OP2,-10.972959518432617,3279,3279.0,12,False,-16.394999999999996,-371.75,99.96213455442057,160.0,57.07162464909753,0.0,388.22464,-249.11249999999995
1,57,10,J11:OP4,-21.429157257080078,3364,3364.0,47,False,-16.819999999999997,-383.5,99.96213455442057,160.0,57.07162464909753,0.0,386.533,-256.67499999999995
1,58,6,J7:OP2,-9.271047592163086,3406,3406.0,20,False,-17.029999999999998,-388.5,99.96213455442057,160.0,57.07162464909753,0.0,384.58444,-258.78749999999997
1,59,14,J15:OP3,-17.53546905517578,3483,3483.0,45,False,-17.415,-399.75,99.96213455442057,160.0,57.07162464909753,0.0,382.19647,-262.29999999999995
1,60,8,J9:OP2,-13.451406478881836,3533,3533.0,29,False,-17.665,-407.0,99.96213455442057,160.0,57.57162464909753,0.0,379.54507,-266.09999999999997
1,61,14,J15:OP4,-13.071044921875,3565,3565.0,22,False,-17.825,-412.5,99.96213455442057,160.0,57.57162464909753,0.0,376.73404,-270.7
1,62,6,J7:OP3,-12.442510604858398,3633,3633.0,25,False,-18.165,-418.75,99.96213455442057,160.0,57.57162464909753,0.0,373.60654,-273.425
1,63,4,J5:OP5,-11.397771835327148,3681,3681.0,21,False,-18.404999999999998,-424.0,99.96213455442057,160.0,58.07162464909753,0.0,370.27377,-276.5
1,64,14,J15:OP5,-16.036636352539062,3743,3743.0,40,False,-18.714999999999996,-434.0,99.96213455442057,160.0,58.07162464909753,0.0,366.69714,-278.65
1,65,18,J19:OP2,-18.141326904296875,3815,3815.0,40,False,-19.074999999999996,-444.0,99.96213455442057,160.0,58.07162464909753,0.0,362.8658,-282.59999999999997
1,66,10,J11:OP5,-9.642102241516113,3875,3875.0,36,True,-19.374999999999996,-453.0,99.0984192766428,180.0,58.07162464909753,0.0,358.83743,-288.04999999999995
1,67,8,J9:OP3,-22.02657699584961,3945,3945.0,43,False,-19.724999999999998,-463.75,99.0984192766428,180.0,58.57162464909753,0.0,354.61087,-295.24999999999994
1,68,14,J15:OP6,-1.8903017044067383,3991,3991.0,21,True,-19.955,-469.0,98.08397757181716,204.0,58.57162464909753,0.0,350.265,-300.29999999999995
1,69,15,J16:OP3,-9.530029296875,4033,4033.0,15,False,-20.165,-472.75,98.08397757181716,204.0,59.07162464909753,0.0,345.81998,-301.92499999999995
1,70,0,J1:OP2,-11.825678825378418,4065,4065.0,21,False,-20.325,-478.0,98.08397757181716,204.0,59.07162464909753,0.0,341.3043,-303.82499999999993
1,71,17,J18:OP3,-11.751280784606934,4127,4127.0,15,False,-20.634999999999998,-481.75,98.08397757181716,204.0,59.07162464909753,0.0,336.66302,-306.87499999999994
1,72,4,J5:OP6,20.28321635776096,4208,4208.0,25,True,-21.04,-488.0,96.93119979403939,240.0,66.0382913157642,0.0,331.86237,-311.94999999999993
1,73,8,J9:OP4,-16.35822296142578,4255,4255.0,22,False,-21.275,-493.5,96.93119979403939,240.0,66.5382913157642,0.0,326.98914,-318.19999999999993
1,74,0,J1:OP3,-15.287160873413086,4304,4304.0,20,False,-21.52,-498.5,96.93119979403939,240.0,66.5382913157642,0.0,322.04697,-323.29999999999995
1,75,17,J18:OP4,-18.366235733032227,4386,4386.0,41,False,-21.93,-508.75,96.93119979403939,240.0,66.5382913157642,0.0,317.00323,-325.9625
1,76,12,J13:OP1,-11.12473201751709,4428,4428.0,15,False,-22.14,-512.5,96.93119979403939,240.0,66.5382913157642,0.0,311.9135,-328.03749999999997
1,77,0,J1:OP4,-21.21558952331543,4495,4495.0,50,False,-22.475,-525.0,96.93119979403939,240.0,66.5382913157642,0.0,306.75793,-331.2625
1,78,0,J1:OP5,-12.228388786315918,4535,4535.0,20,False,-22.675,-530.0,96.93119979403939,240.0,66.5382913157642,0.0,301.56705,-333.09999999999997
1,79,0,J1:OP6,-13.107025146484375,4570,4570.0,20,False,-22.85,-535.0,96.93119979403939,240.0,66.5382913157642,0.0,296.34753,-335.81249999999994
1,80,8,J9:OP5,-11.159527778625488,4627,4627.0,15,False,-23.135,-538.75,96.93119979403939,240.0,67.0382913157642,0.0,291.0855,-338.17499999999995
1,81,17,J18:OP5,-22.298816680908203,4711,4711.0,55,False,-23.555000000000003,-552.5,96.93119979403939,240.0,67.0382913157642,0.0,285.7692,-340.98749999999995
1,82,18,J19:OP3,-12.716872215270996,4747,4747.0,21,False,-23.735000000000003,-557.75,96.93119979403939,240.0,67.0382913157642,0.0,280.4323,-342.93749999999994
1,83,11,J12:OP2,-12.45287799835205,4777,4777.0,19,False,-23.885,-562.5,96.93119979403939,240.0,67.5382913157642,0.0,275.07944,-345.63749999999993
1,84,8,J9:OP6,21.288599846417732,4843,4843.0,15,True,-24.215,-566.25,95.16047668998294,276.0,71.5388204162933,0.0,269.69324,-348.11249999999995
1,85,3,J4:OP1,-20.856924057006836,4930,4930.0,50,False,-24.65,-578.75,95.16047668998294,276.0,72.0388204162933,0.0,264.2713,-351.11249999999995
1,86,6,J7:OP4,-14.830113410949707,5004,5004.0,21,False,-25.02,-584.0,95.16047668998294,276.0,72.0388204162933,0.0,258.8237,-354.87499999999994
1,87,18,J19:OP4,-14.7176513671875,5062,5062.0,15,False,-25.31,-587.75,95.16047668998294,276.0,72.0388204162933,0.0,253.35855,-360.0874999999999
1,88,17,J18:OP6,-24.926416397094727,5133,5133.0,55,False,-25.665,-601.5,95.16047668998294,276.0,72.0388204162933,0.0,247.87463,-365.4249999999999
1,89,18,J19:OP5,-23.239469528198242,5213,5213.0,40,False,-26.064999999999998,-611.5,95.16047668998294,276.0,72.0388204162933,0.0,242.37267,-372.7624999999999
1,90,3,J4:OP2,-19.117229461669922,5293,5293.0,25,False,-26.464999999999996,-617.75,95.16047668998294,276.0,72.5388204162933,0.0,236.85544,-380.21249999999986
1,91,6,J7:OP5,-26.729381561279297,5368,5368.0,50,False,-26.839999999999996,-630.25,95.16047668998294,276.0,72.5388204162933,0.0,231.32605,-388.53749999999985
1,92,18,J19:OP6,-17.81234359741211,5406,5406.0,15,False,-27.029999999999998,-634.0,95.16047668998294,276.0,72.5388204162933,0.0,225.7912,-396.87499999999983
