episode,step,job_idx,completion_time,deadline_met
2361,41,2,2088.0,False
2361,51,8,2704.0,False
2361,52,15,2748.0,False
2361,67,7,3570.0,False
2361,77,0,4177.0,False
2361,80,18,4386.0,False
2361,83,5,4536.0,False
2361,85,6,4653.0,False
2361,91,1,4935.0,False
2361,94,12,5061.0,False
2361,97,13,5281.0,False
2361,98,11,5365.0,False
2361,101,16,5544.0,False
2361,103,4,5665.0,False
2361,111,9,6144.0,False
2361,112,14,6181.0,False
2361,116,17,6420.0,False
2361,118,19,6524.0,False
2361,121,3,6705.0,False
2361,123,10,6811.0,False
2362,26,8,1320.0,False
2362,58,1,3054.0,False
2362,69,18,3621.0,False
2362,71,15,3736.0,False
2362,84,5,4444.0,False
2362,86,19,4562.0,False
2362,89,9,4750.0,False
2362,91,12,4847.0,False
2362,93,13,4992.0,False
2362,95,0,5107.0,False
2362,97,6,5253.0,False
2362,99,2,5348.0,False
2362,105,17,5671.0,False
2362,106,11,5753.0,False
2362,110,3,6024.0,False
2362,112,4,6160.0,False
2362,113,14,6198.0,False
2362,118,16,6514.0,False
2362,120,7,6632.0,False
2362,123,10,6807.0,False
2363,25,8,1263.0,False
2363,41,15,2164.0,False
2363,69,7,3707.0,False
2363,71,0,3817.0,False
2363,79,17,4246.0,False
2363,86,2,4643.0,False
2363,88,14,4723.0,False
2363,92,9,4998.0,False
2363,95,3,5174.0,False
2363,98,19,5364.0,False
2363,101,5,5521.0,False
2363,104,1,5632.0,False
2363,105,12,5658.0,False
2363,106,18,5713.0,False
2363,107,6,5777.0,False
2363,108,4,5823.0,False
2363,115,16,6230.0,False
2363,116,10,6300.0,False
2363,120,11,6565.0,False
2363,123,13,6744.0,False
2364,32,1,1631.0,False
2364,34,15,1713.0,False
2364,36,8,1789.0,False
2364,42,9,2167.0,False
2364,58,0,3178.0,False
2364,62,13,3455.0,False
2364,65,6,3655.0,False
2364,76,7,4276.0,False
2364,89,5,4984.0,False
2364,90,18,5042.0,False
2364,98,14,5399.0,False
2364,101,12,5572.0,False
2364,106,2,5828.0,False
2364,108,16,5947.0,False
2364,110,17,6084.0,False
2364,115,19,6381.0,False
2364,118,4,6532.0,False
2364,120,11,6685.0,False
2364,121,3,6743.0,False
2364,123,10,6855.0,False
2365,40,15,2059.0,False
2365,44,1,2225.0,False
2365,45,8,2259.0,False
2365,74,12,3862.0,False
2365,78,0,4101.0,False
2365,79,6,4165.0,False
2365,80,19,4220.0,False
2365,81,11,4304.0,False
2365,95,14,5131.0,False
2365,98,2,5279.0,False
2365,101,18,5441.0,False
2365,103,16,5575.0,False
2365,105,9,5716.0,False
2365,107,4,5826.0,False
2365,108,5,5863.0,False
2365,109,13,5931.0,False
2365,111,3,6078.0,False
2365,114,17,6246.0,False
2365,121,7,6626.0,False
2365,123,10,6734.0,False
2366,37,1,1937.0,False
2366,43,8,2307.0,False
2366,51,15,2791.0,False
2366,60,17,3303.0,False
2366,63,6,3467.0,False
2366,81,12,4467.0,False
2366,82,4,4513.0,False
2366,86,5,4667.0,False
2366,93,0,5025.0,False
2366,99,13,5364.0,False
2366,101,18,5464.0,False
2366,107,14,5789.0,False
2366,108,3,5847.0,False
2366,111,9,6051.0,False
2366,112,11,6148.0,False
2366,114,2,6258.0,False
2366,116,7,6351.0,False
2366,119,16,6544.0,False
2366,121,10,6658.0,False
2366,123,19,6776.0,False
2367,31,1,1552.0,False
2367,40,8,2033.0,False
2367,47,15,2405.0,False
2367,74,3,3967.0,False
2367,81,6,4399.0,False
2367,84,18,4576.0,False
2367,85,0,4627.0,False
2367,89,5,4875.0,False
2367,93,7,5080.0,False
2367,96,12,5202.0,False
2367,102,14,5538.0,False
2367,103,10,5608.0,False
2367,104,2,5656.0,False
2367,106,16,5781.0,False
2367,107,13,5845.0,False
2367,111,11,6113.0,False
2367,112,4,6152.0,False
2367,117,19,6396.0,False
2367,121,9,6679.0,False
2367,123,17,6791.0,False
2368,20,8,917.0,False
2368,24,1,1142.0,False
2368,48,6,2591.0,False
2368,70,15,3872.0,False
2368,72,0,3953.0,False
2368,74,19,4066.0,False
2368,84,7,4554.0,False
2368,87,16,4764.0,False
2368,89,12,4861.0,False
2368,93,18,5085.0,False
2368,97,5,5265.0,False
2368,99,11,5407.0,False
2368,107,3,5935.0,False
2368,111,2,6146.0,False
2368,112,17,6210.0,False
2368,113,14,6247.0,False
2368,115,9,6384.0,False
2368,118,10,6561.0,False
2368,120,13,6670.0,False
2368,123,4,6816.0,False
2369,23,8,1210.0,False
2369,46,1,2553.0,False
2369,54,15,2913.0,False
2369,58,3,3161.0,False
2369,67,12,3693.0,False
2369,72,6,3965.0,False
2369,78,17,4281.0,False
2369,83,5,4529.0,False
2369,87,7,4708.0,False
2369,89,19,4820.0,False
2369,97,11,5310.0,False
2369,100,13,5478.0,False
2369,106,0,5786.0,False
2369,108,10,5916.0,False
2369,110,18,6027.0,False
2369,117,9,6518.0,False
2369,118,14,6556.0,False
2369,120,4,6681.0,False
2369,121,2,6731.0,False
2369,123,16,6856.0,False
2370,19,8,920.0,False
2370,47,1,2520.0,False
2370,58,15,3172.0,False
2370,65,5,3545.0,False
2370,68,12,3679.0,False
2370,70,17,3785.0,False
2370,78,14,4252.0,False
2370,86,2,4681.0,False
2370,89,6,4870.0,False
2370,95,3,5196.0,False
2370,100,7,5463.0,False
2370,101,0,5516.0,False
2370,103,11,5644.0,False
2370,107,13,5850.0,False
2370,110,19,6044.0,False
2370,113,4,6200.0,False
2370,116,18,6365.0,False
2370,119,9,6571.0,False
2370,122,16,6732.0,False
2370,123,10,6815.0,False
2371,34,8,1831.0,False
2371,36,1,1911.0,False
2371,37,19,1975.0,False
2371,58,12,3136.0,False
2371,72,15,3892.0,False
2371,78,5,4258.0,False
2371,79,3,4323.0,False
2371,80,9,4403.0,False
2371,91,6,5039.0,False
2371,95,0,5211.0,False
2371,97,10,5349.0,False
2371,98,7,5383.0,False
2371,101,14,5541.0,False
2371,108,4,5969.0,False
2371,109,17,6040.0,False
2371,116,18,6409.0,False
2371,117,11,6491.0,False
2371,118,13,6555.0,False
2371,122,2,6772.0,False
2371,123,16,6856.0,False
2372,50,8,2680.0,False
2372,66,15,3605.0,False
2372,69,1,3774.0,False
2372,70,6,3838.0,False
2372,76,12,4202.0,False
2372,79,2,4350.0,False
2372,93,17,5141.0,False
2372,98,14,5371.0,False
2372,99,9,5447.0,False
2372,104,0,5715.0,False
2372,106,3,5842.0,False
2372,107,18,5898.0,False
2372,108,19,5962.0,False
2372,110,5,6063.0,False
2372,116,10,6373.0,False
2372,117,16,6457.0,False
2372,120,7,6631.0,False
2372,121,13,6710.0,False
2372,122,11,6794.0,False
2372,123,4,6841.0,False
2373,19,8,915.0,False
2373,44,1,2439.0,False
2373,55,19,3104.0,False
2373,59,6,3384.0,False
2373,64,15,3665.0,False
2373,72,3,4099.0,False
2373,87,17,4835.0,False
2373,89,12,4909.0,False
2373,90,2,4948.0,False
2373,92,13,5071.0,False
2373,97,9,5395.0,False
2373,105,7,5819.0,False
2373,106,11,5903.0,False
2373,109,14,6048.0,False
2373,113,10,6291.0,False
2373,114,5,6326.0,False
2373,115,18,6384.0,False
2373,120,4,6661.0,False
2373,122,0,6744.0,False
2373,123,16,6819.0,False
2374,29,19,1645.0,False
2374,47,8,2564.0,False
2374,48,17,2623.0,False
2374,56,15,3051.0,False
2374,64,12,3409.0,False
2374,72,3,3910.0,False
2374,75,18,4094.0,False
2374,76,13,4162.0,False
2374,85,1,4582.0,False
2374,90,0,4816.0,False
2374,96,5,5122.0,False
2374,99,4,5278.0,False
2374,101,11,5430.0,False
2374,111,10,6096.0,False
2374,115,14,6335.0,False
2374,118,7,6534.0,False
2374,119,2,6582.0,False
2374,120,6,6646.0,False
2374,121,9,6734.0,False
2374,123,16,6859.0,False
2375,20,8,862.0,False
2375,70,17,3789.0,False
2375,72,13,3912.0,False
2375,74,18,4007.0,False
2375,76,0,4107.0,False
2375,79,1,4243.0,False
2375,84,15,4498.0,False
2375,87,12,4634.0,False
2375,94,9,5126.0,False
2375,96,5,5235.0,False
2375,101,14,5528.0,False
2375,102,4,5575.0,False
2375,106,6,5836.0,False
2375,108,19,5957.0,False
2375,111,10,6153.0,False
2375,113,7,6257.0,False
2375,119,11,6599.0,False
2375,120,3,6657.0,False
2375,121,2,6705.0,False
2375,123,16,6839.0,False
2376,48,8,2613.0,False
2376,63,4,3453.0,False
2376,66,19,3636.0,False
2376,70,6,3944.0,False
