episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
2577,-822.1341571216909,123,6821,20,20,0,0.0,0.9904706,0.009296108
2578,-1147.2274581302702,123,6872,20,20,0,0.0,0.9840415,0.014792503
2579,-953.2360228364907,123,6771,20,20,0,0.0,0.96243787,0.04859839
2580,-1187.9198020834194,123,6841,20,20,0,0.0,0.9890367,0.008892424
2581,-734.0179310531429,123,6814,20,20,0,0.0,0.9902162,0.007538907
2582,-1116.3458408047277,123,6786,20,20,0,0.0,0.9791728,0.025009759
2583,-764.7507042900611,123,6765,20,20,0,0.0,0.9877802,0.010470753
2584,-1010.1498164551474,123,6847,20,20,0,0.0,0.97395456,0.025549423
2585,-977.6960835025822,123,6809,20,20,0,0.0,0.9883977,0.010056371
2586,-1290.0938075744732,123,6843,20,20,0,0.0,0.9815383,0.015465598
2587,-877.1477703745247,123,6843,20,20,0,0.0,0.9814896,0.018118497
2588,-1073.2389293384174,123,6894,20,20,0,0.0,0.9888792,0.008729245
2589,-1041.1990673477658,123,6864,20,20,0,0.0,0.97333914,0.028305663
2590,-779.9061549982939,123,6820,20,20,0,0.0,0.99037147,0.0075626527
2591,-1405.591364007813,123,6886,20,20,0,0.0,0.98746246,0.010970657
2592,-1529.1112144700035,123,6931,20,20,0,0.0,0.991728,0.008385047
2593,-1357.064767883497,123,6855,20,20,0,0.0,0.98867005,0.008897686
2594,-1087.8424647169825,123,6828,20,20,0,0.0,0.987356,0.011063845
2595,-1638.7926740461355,123,6914,20,20,0,0.0,0.98915243,0.009572845
2596,-1108.2982405425605,123,6808,20,20,0,0.0,0.9796318,0.020702528
2597,-845.1457936223745,123,6831,20,20,0,0.0,0.98697114,0.011565855
2598,-1192.36750167137,123,6777,20,20,0,0.0,0.97885,0.020062564
2599,-1009.4521310094397,123,6856,20,20,0,0.0,0.9903248,0.0070860763
2600,-801.96767526835,123,6740,20,20,0,0.0,0.98936695,0.008784526
2601,-1033.7637338651793,123,6897,20,20,0,0.0,0.9760282,0.02088077
2602,-960.5277170311382,123,6838,20,20,0,0.0,0.9873257,0.011110712
2603,-1037.607898543387,123,6804,20,20,0,0.0,0.98064864,0.02008324
2604,-938.7461983377101,123,6782,20,20,0,0.0,0.98432124,0.011970557
2605,-836.3295672240112,123,6772,20,20,0,0.0,0.9879898,0.010209557
2606,-1375.3790161551246,123,6839,20,20,0,0.0,0.99025196,0.0075113503
2607,-1417.2476577329862,123,6891,20,20,0,0.0,0.98732644,0.011893867
2608,-912.6513771866029,123,6754,20,20,0,0.0,0.9863291,0.016196812
2609,-1193.8991898198985,123,6887,20,20,0,0.0,0.9869803,0.011598136
2610,-1258.7932776919106,123,6834,20,20,0,0.0,0.98687935,0.01168808
2611,-1176.8068840019037,123,6760,20,20,0,0.0,0.9886588,0.009362353
2612,-954.9900861392005,123,6877,20,20,0,0.0,0.98943335,0.008492494
2613,-1675.84630016884,123,6877,20,20,0,0.0,0.98541033,0.013063575
2614,-964.0307247254469,123,6887,20,20,0,0.0,0.9922559,0.0074013104
2615,-920.0093909952878,123,6846,20,20,0,0.0,0.986951,0.011604011
2616,-1043.826934415603,123,6831,20,20,0,0.0,0.98916703,0.012252077
2617,-1557.4742596662736,123,6863,20,20,0,0.0,0.9807664,0.019977529
2618,-1203.4453621726025,123,6849,20,20,0,0.0,0.98194385,0.021155814
2619,-1179.447497122069,123,6921,20,20,0,0.0,0.9924385,0.0072497004
2620,-852.2599013068922,123,6853,20,20,0,0.0,0.9852133,0.013909996
2621,-1176.5868719534888,123,6848,20,20,0,0.0,0.98286605,0.017082285
2622,-1437.256483820853,123,6785,20,20,0,0.0,0.9878163,0.010439904
2623,-901.7496777085578,123,6774,20,20,0,0.0,0.98331857,0.01566337
2624,-973.350538957534,123,6922,20,20,0,0.0,0.9826158,0.016995741
2625,-1063.859331840723,123,6776,20,20,0,0.0,0.98720974,0.011212398
2626,-871.9308746108281,123,6823,20,20,0,0.0,0.987249,0.011198412
2627,-1077.3392824407083,123,6837,20,20,0,0.0,0.9844961,0.014859913
2628,-1000.3495626880119,123,6821,20,20,0,0.0,0.984362,0.013384488
2629,-913.205271505032,123,6837,20,20,0,0.0,0.98503244,0.0134499995
2630,-1049.5943504340398,123,6824,20,20,0,0.0,0.98813015,0.0131403385
2631,-1380.180927514539,123,6882,20,20,0,0.0,0.9787368,0.0154373385
2632,-824.0499430821867,123,6897,20,20,0,0.0,0.98076457,0.018188214
2633,-873.7032617860184,123,6885,20,20,0,0.0,0.9848463,0.011271942
2634,-955.1544170296811,123,6845,20,20,0,0.0,0.9833455,0.014717389
2635,-937.9754647281148,123,6898,20,20,0,0.0,0.9774814,0.022642585
2636,-893.6685531142967,123,6879,20,20,0,0.0,0.97325194,0.029615546
2637,-1040.2854817662685,123,6908,20,20,0,0.0,0.99044585,0.010958471
2638,-1506.7649047327607,123,6838,20,20,0,0.0,0.98820317,0.0094393445
2639,-1125.4623831984156,123,6904,20,20,0,0.0,0.9806392,0.016949506
2640,-1052.3940691009796,123,6870,20,20,0,0.0,0.98258126,0.017074801
2641,-1572.1582458405699,123,6826,20,20,0,0.0,0.9874011,0.009289299
2642,-1500.7804240062105,123,6870,20,20,0,0.0,0.9905871,0.010287412
2643,-1289.1018436498855,123,6907,20,20,0,0.0,0.9898171,0.011375699
2644,-1026.9882736301868,123,6929,20,20,0,0.0,0.99297637,0.0070114224
2645,-1375.4455900839725,123,6832,20,20,0,0.0,0.98472875,0.011359386
2646,-1005.9982730074543,123,6827,20,20,0,0.0,0.9713393,0.029609758
2647,-1193.5078525198096,123,6862,20,20,0,0.0,0.97337997,0.02824666
2648,-1002.8892299825571,123,6927,20,20,0,0.0,0.9754583,0.030326681
2649,-996.3292052146184,123,6809,20,20,0,0.0,0.9925589,0.0068826275
2650,-852.607388614011,123,6803,20,20,0,0.0,0.99338526,0.006090356
2651,-1327.1162866659722,123,6877,20,20,0,0.0,0.9892395,0.0121701155
2652,-959.2395214548644,123,6910,20,20,0,0.0,0.9786782,0.020696953
2653,-1036.9268459447014,123,6795,20,20,0,0.0,0.9845965,0.014687412
2654,-1336.0299376867943,123,6790,20,20,0,0.0,0.9886598,0.009084249
2655,-974.2687213703069,123,6865,20,20,0,0.0,0.9923282,0.0066957227
2656,-783.118821543482,123,6938,20,20,0,0.0,0.9778034,0.021918133
2657,-761.460429395424,123,6800,20,20,0,0.0,0.99058825,0.009125548
2658,-874.5698019736236,123,6840,20,20,0,0.0,0.9811404,0.017313698
2659,-1275.6151508874107,123,6888,20,20,0,0.0,0.9917247,0.006208326
2660,-1136.057485690668,123,6846,20,20,0,0.0,0.99474144,0.004293572
2661,-1000.8534429987865,123,6819,20,20,0,0.0,0.9922276,0.0074901115
2662,-1183.346337427687,123,6798,20,20,0,0.0,0.98725116,0.014353995
2663,-1229.7599795478375,123,6863,20,20,0,0.0,0.9875662,0.010232402
2664,-1132.332024551736,123,6846,20,20,0,0.0,0.98578244,0.014192854
2665,-1243.2850480159777,123,6936,20,20,0,0.0,0.9859189,0.010366148
2666,-804.2584697729247,123,6883,20,20,0,0.0,0.99326843,0.006434628
2667,-1150.2988356857884,123,6857,20,20,0,0.0,0.9847844,0.011603753
2668,-959.6425145144553,123,6846,20,20,0,0.0,0.97784597,0.021749126
2669,-1279.2068830038502,123,6877,20,20,0,0.0,0.9882701,0.013526892
2670,-1103.1382071323044,123,6818,20,20,0,0.0,0.99374205,0.005699847
2671,-1023.8963739089412,123,6900,20,20,0,0.0,0.9795169,0.021739244
2672,-1117.322877886418,123,6927,20,20,0,0.0,0.9870555,0.011531164
2673,-962.5931636996671,123,6813,20,20,0,0.0,0.98165274,0.014690053
2674,-998.6931418283757,123,6823,20,20,0,0.0,0.99008256,0.00731871
2675,-1114.9680526724264,123,6906,20,20,0,0.0,0.9843614,0.014398835
2676,-1157.5149806035774,123,6845,20,20,0,0.0,0.9869491,0.011605703
2677,-1120.9304042692272,123,6814,20,20,0,0.0,0.9852265,0.013858637
2678,-1066.6896113591097,123,6879,20,20,0,0.0,0.98013276,0.023431895
2679,-1243.2566628162049,123,6833,20,20,0,0.0,0.98785305,0.010924959
2680,-1474.0836540801847,123,6860,20,20,0,0.0,0.9873664,0.0110751
2681,-1496.2995043578837,123,6831,20,20,0,0.0,0.9869224,0.0116295
2682,-1315.2615467888966,123,6898,20,20,0,0.0,0.9797526,0.024263931
2683,-837.3309116442531,123,6813,20,20,0,0.0,0.9869857,0.012292247
2684,-1008.7281592731499,123,6867,20,20,0,0.0,0.9869424,0.011631905
2685,-931.7464563336232,123,6803,20,20,0,0.0,0.9860356,0.012772405
2686,-1586.0460514687359,123,6875,20,20,0,0.0,0.990497,0.010414875
2687,-1056.9218209469395,123,6874,20,20,0,0.0,0.9918049,0.00860016
2688,-1396.1130286027656,123,6783,20,20,0,0.0,0.98466754,0.013880116
2689,-1387.7750881825464,123,6837,20,20,0,0.0,0.9891765,0.012241318
2690,-1374.2448107088144,123,6888,20,20,0,0.0,0.9694638,0.035951994
2691,-1037.3115338956163,123,6856,20,20,0,0.0,0.9860949,0.011557076
2692,-767.1716641119618,123,6893,20,20,0,0.0,0.99173075,0.00819725
2693,-1148.517392580661,123,6784,20,20,0,0.0,0.9870774,0.011759447
2694,-979.7829201006844,123,6779,20,20,0,0.0,0.98288834,0.020268068
2695,-976.5750554970414,123,6864,20,20,0,0.0,0.98072064,0.019270582
2696,-1166.9018739324245,123,6815,20,20,0,0.0,0.9924676,0.006633269
2697,-864.677087942329,123,6847,20,20,0,0.0,0.9901173,0.009790274
2698,-892.1257934036983,123,6817,20,20,0,0.0,0.98405945,0.016273487
2699,-879.979886748491,123,6817,20,20,0,0.0,0.9848907,0.018246915
2700,-1115.1219712875516,123,6921,20,20,0,0.0,0.9877185,0.009446003
2701,-1047.3165707914034,123,6811,20,20,0,0.0,0.98404545,0.015445484
2702,-950.7596626129626,123,6835,20,20,0,0.0,0.9778591,0.023975216
2703,-1070.8521725146388,123,6862,20,20,0,0.0,0.9818323,0.018510345
2704,-1193.992644304488,123,6764,20,20,0,0.0,0.9867928,0.011744686
2705,-1337.723471452225,123,6827,20,20,0,0.0,0.977589,0.023447655
2706,-1468.0251144023691,123,6889,20,20,0,0.0,0.97933906,0.02119002
2707,-1194.3194251075502,123,6802,20,20,0,0.0,0.99024796,0.007496683
2708,-1282.574653475036,123,6849,20,20,0,0.0,0.9882221,0.013488219
2709,-980.0952956542613,123,6835,20,20,0,0.0,0.9873202,0.0111156115
2710,-1047.0146859460754,123,6846,20,20,0,0.0,0.9843218,0.01593727
2711,-914.8112307212651,123,6907,20,20,0,0.0,0.9839776,0.015623044
2712,-963.9415588053917,123,6786,20,20,0,0.0,0.98830926,0.010153624
