episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
1,1513.9109829857277,134,6257.0,20,20,0,0.0,0.9175323637525971,0.08663548
2,1466.2752332396633,134,6267.0,20,20,0,0.0,0.9201638210733472,0.09935091
3,1434.5929414585614,134,6272.0,20,20,0,0.0,0.8948767006802721,0.13820472
4,1447.8518559016218,134,6242.0,20,20,0,0.0,0.8264445156466944,0.20611796
5,1421.592069120799,134,6287.0,20,20,0,0.0,0.8312920841948995,0.1803998
6,1362.2335223650655,134,6277.0,20,20,0,0.0,0.8019223620625564,0.2676064
7,1448.885206571491,134,6277.0,20,20,0,0.0,0.8521055706016675,0.18902291
8,1404.7870038662054,134,6317.0,20,20,0,0.0,0.8667616484618226,0.17418721
9,1496.238121357095,134,6337.0,20,20,0,0.0,0.8506128031139867,0.19922654
10,1450.9601111994264,134,6267.0,20,20,0,0.0,0.9269719695760864,0.09968848
11,1451.5488116023128,134,6302.0,20,20,0,0.0,0.8823653866497408,0.13310103
12,1432.4248640302742,134,6282.0,20,20,0,0.0,0.8453783296190173,0.19260795
13,1485.554590738563,134,6322.0,20,20,0,0.0,0.9295581567014658,0.096062884
14,1395.2620624713702,134,6277.0,20,20,0,0.0,0.8465296585417662,0.18145382
15,1361.5321525583934,134,6322.0,20,20,0,0.0,0.9351471053464093,0.08816091
16,1436.5694277891887,134,6267.0,20,20,0,0.0,0.828519759587256,0.23857151
17,1404.8944622955519,134,6212.0,20,20,0,0.0,0.9397939471989697,0.080522306
18,1411.9892690889114,134,6327.0,20,20,0,0.0,0.9415731520994679,0.06279987
19,1490.635241888994,134,6237.0,20,20,0,0.0,0.8393992838437283,0.21945949
20,1469.4043002866035,134,6252.0,20,20,0,0.0,0.8347728726807422,0.20603895
21,1475.9463412328166,134,6257.0,20,20,0,0.0,0.9334079164668904,0.082272604
22,1399.148020006595,134,6282.0,20,20,0,0.0,0.8744030563514804,0.14754385
23,1371.6414119057408,134,6257.0,20,20,0,0.0,0.8651643492621597,0.18506463
24,1448.6505436510668,134,6237.0,20,20,0,0.0,0.880444658222436,0.1619868
25,1364.2010710269583,134,6267.0,20,20,0,0.0,0.8842614754534334,0.13344285
26,1480.0355713813112,134,6302.0,20,20,0,0.0,0.9462075531577278,0.072072424
27,1362.0560004175281,134,6242.0,20,20,0,0.0,0.8742390259532201,0.1596354
28,1486.8657775976737,134,6332.0,20,20,0,0.0,0.8864497789008212,0.1485783
29,1506.2457477987587,134,6312.0,20,20,0,0.0,0.8936945500633714,0.1393952
30,1377.2245184273613,134,6272.0,20,20,0,0.0,0.790125425170068,0.29331946
