episode,step,job_idx,completion_time,deadline_met
1,15,11,790.0,False
1,29,5,1463.0,False
1,66,12,3236.0,False
1,67,17,3269.0,False
1,69,9,3332.0,False
1,70,1,3368.0,False
1,78,16,3771.0,False
1,84,13,4030.0,False
1,88,3,4205.0,False
1,91,2,4351.0,False
1,92,18,4391.0,False
1,100,19,4756.0,False
1,102,15,4841.0,False
1,109,0,5139.0,False
1,111,7,5253.0,False
1,114,4,5385.0,False
1,118,14,5595.0,False
1,123,8,5806.0,False
1,130,10,6103.0,False
1,134,6,6257.0,False
2,25,6,1302.0,False
2,63,17,3134.0,False
2,64,5,3190.0,False
2,73,2,3548.0,False
2,74,11,3590.0,False
2,75,12,3658.0,False
2,79,1,3809.0,False
2,80,18,3854.0,False
2,82,19,3949.0,False
2,93,7,4490.0,False
2,94,4,4532.0,False
2,99,0,4753.0,False
2,100,16,4788.0,False
2,103,14,4950.0,False
2,104,3,4986.0,False
2,122,8,5764.0,False
2,124,9,5827.0,False
2,129,13,6040.0,False
2,130,15,6090.0,False
2,134,10,6267.0,False
3,32,15,1552.0,False
3,41,9,1970.0,False
3,49,5,2357.0,False
3,78,3,3731.0,False
3,80,13,3813.0,False
3,81,18,3858.0,False
3,83,4,3963.0,False
3,84,2,3993.0,False
3,95,7,4518.0,False
3,96,10,4562.0,False
3,97,19,4612.0,False
3,111,17,5203.0,False
3,120,6,5670.0,False
3,122,1,5739.0,False
3,123,11,5781.0,False
3,126,12,5934.0,False
3,128,14,6032.0,False
3,130,16,6114.0,False
3,131,0,6146.0,False
3,134,8,6272.0,False
4,28,16,1478.0,False
4,34,0,1762.0,False
4,55,12,2759.0,False
4,73,1,3550.0,False
4,75,15,3656.0,False
4,89,19,4271.0,False
4,95,8,4550.0,False
4,97,17,4643.0,False
4,98,7,4693.0,False
4,99,6,4738.0,False
4,107,5,5118.0,False
4,108,9,5150.0,False
4,110,13,5228.0,False
4,112,3,5313.0,False
4,118,4,5583.0,False
4,122,10,5752.0,False
4,125,14,5883.0,False
4,130,11,6099.0,False
4,133,2,6202.0,False
4,134,18,6242.0,False
5,43,17,2224.0,False
5,52,18,2615.0,False
5,53,15,2665.0,False
5,81,12,3974.0,False
5,82,11,4016.0,False
5,83,16,4056.0,False
5,88,8,4298.0,False
5,89,3,4339.0,False
5,94,13,4576.0,False
5,95,7,4621.0,False
5,96,0,4653.0,False
5,103,1,4962.0,False
