episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,12,11.252929965291186,41.0,41.0,0,False
1,2,11,-4.134856486639826,112.0,112.0,40,False
1,3,11,4.160682945780861,134.0,134.0,0,False
1,4,8,6.5895571968025095,214.0,214.0,40,False
1,5,1,4.301667543253157,255.0,255.0,25,False
1,6,9,9.34312097981473,327.0,327.0,40,False
1,7,3,9.763509949893438,377.0,377.0,25,False
1,8,11,6.990899143166178,422.0,422.0,0,False
1,9,18,10.443732399214396,477.0,477.0,40,False
1,10,5,12.93869961672091,553.0,553.0,40,False
1,11,11,5.941583610705283,599.0,599.0,20,False
1,12,13,1.0218074428782993,657.0,657.0,40,False
1,13,11,8.478540702286724,705.0,705.0,20,False
1,14,11,13.953080416462232,748.0,748.0,15,False
1,15,11,20.0,790.0,790.0,20,True
1,16,9,12.73184484667916,835.0,835.0,20,False
1,17,3,14.088625069407028,865.0,865.0,15,False
1,18,9,16.808482557645835,919.0,919.0,15,False
1,19,5,20.0,947.0,947.0,15,False
1,20,13,3.2475193148858392,983.0,983.0,20,False
1,21,16,6.822988761654037,1046.0,1046.0,25,False
1,22,18,10.98757949337002,1096.0,1096.0,20,False
1,23,17,7.710758977044475,1158.0,1158.0,40,False
1,24,5,20.0,1206.0,1206.0,10,False
1,25,17,11.730976123333772,1246.0,1246.0,20,False
1,26,19,4.076957226237231,1290.0,1290.0,25,False
1,27,17,17.28891029736215,1334.0,1334.0,15,False
1,28,5,20.0,1407.0,1407.0,15,False
1,29,5,20.0,1463.0,1463.0,15,True
1,30,3,14.20396931029271,1518.0,1518.0,15,False
1,31,14,12.830100004207047,1581.0,1581.0,40,False
1,32,2,8.456660964677155,1655.0,1655.0,40,False
1,33,12,13.230524248682329,1698.0,1698.0,20,False
1,34,9,20.0,1740.0,1740.0,20,False
1,35,17,19.63184353931562,1810.0,1810.0,15,False
1,36,7,5.624721100764214,1869.0,1869.0,40,False
1,37,2,12.84953128214999,1909.0,1909.0,20,False
1,38,13,6.775626569287879,1946.0,1946.0,15,False
1,39,0,6.611154009479334,2026.0,2026.0,40,False
1,40,7,9.528945342336877,2059.0,2059.0,20,False
1,41,18,17.97677130341836,2096.0,2096.0,15,False
1,42,12,19.67876489820838,2159.0,2159.0,10,False
1,43,3,19.07822982605367,2193.0,2193.0,20,False
1,44,7,10.569113087836811,2262.0,2262.0,15,False
1,45,16,9.102577122810562,2302.0,2302.0,20,False
1,46,1,8.751118341520957,2327.0,2327.0,15,False
1,47,1,11.389137287111629,2365.0,2365.0,10,False
1,48,1,11.273544600853688,2406.0,2406.0,20,False
1,49,3,20.0,2451.0,2451.0,20,False
1,50,16,15.266062779939045,2495.0,2495.0,10,False
1,51,13,8.30457541653034,2533.0,2533.0,20,False
1,52,9,20.0,2564.0,2564.0,20,False
1,53,15,10.791965151544911,2615.0,2615.0,25,False
1,54,16,17.00543894622375,2656.0,2656.0,15,False
1,55,18,18.105896885358604,2689.0,2689.0,20,False
1,56,16,18.156925284098225,2754.0,2754.0,15,False
1,57,15,13.738612057853665,2789.0,2789.0,20,False
1,58,1,14.287822708488138,2833.0,2833.0,20,False
1,59,15,14.818306379674652,2878.0,2878.0,15,False
1,60,16,12.600510043870363,2952.0,2952.0,15,False
1,61,9,20.0,2990.0,2990.0,20,False
1,62,13,4.530937015575529,3039.0,3039.0,20,False
1,63,18,18.44087743010575,3076.0,3076.0,20,False
1,64,12,15.995206153906395,3118.0,3118.0,20,False
1,65,13,5.419361409778166,3168.0,3168.0,20,False
1,66,12,14.810117973841923,3236.0,3236.0,15,True
1,67,17,14.914717010744408,3269.0,3269.0,20,True
1,68,9,20.0,3300.0,3300.0,20,False
1,69,9,20.0,3332.0,3332.0,20,True
1,70,1,5.727418381783022,3368.0,3368.0,15,True
1,71,18,18.77721812439735,3409.0,3409.0,20,False
1,72,2,13.980292155011318,3482.0,3482.0,15,False
1,73,13,7.535713203948226,3526.0,3526.0,20,False
1,74,2,15.15151624848332,3576.0,3576.0,20,False
1,75,10,11.059042800713614,3647.0,3647.0,40,False
1,76,19,2.4064992756224886,3692.0,3692.0,20,False
1,77,19,5.774857655850869,3731.0,3731.0,15,False
1,78,16,9.18665699551218,3771.0,3771.0,15,True
1,79,14,20.0,3804.0,3804.0,20,False
1,80,2,18.495646142779297,3841.0,3841.0,20,False
1,81,2,20.0,3877.0,3877.0,15,False
1,82,0,13.627866810626422,3913.0,3913.0,20,False
1,83,4,-3.3256802181460223,3989.0,3989.0,40,False
1,84,13,-4.654221626925996,4030.0,4030.0,20,True
1,85,3,16.135102614063964,4074.0,4074.0,20,False
1,86,10,13.540582814328301,4107.0,4107.0,20,False
1,87,10,12.852540665599754,4164.0,4164.0,15,False
1,88,3,5.021064943046228,4205.0,4205.0,15,True
1,89,15,14.902722485819657,4248.0,4248.0,20,False
1,90,7,9.09640164317022,4321.0,4321.0,15,False
1,91,2,9.153592063860602,4351.0,4351.0,20,True
1,92,18,6.210762212043161,4391.0,4391.0,15,True
1,93,0,14.34886630306283,4442.0,4442.0,15,False
1,94,19,5.430417877770887,4498.0,4498.0,15,False
1,95,15,17.725801240078944,4532.0,4532.0,20,False
1,96,14,20.0,4582.0,4582.0,15,False
1,97,19,7.477061748483545,4619.0,4619.0,20,False
1,98,19,9.343950015199292,4659.0,4659.0,15,False
1,99,14,20.0,4701.0,4701.0,15,False
1,100,19,-15.0,4756.0,4756.0,15,True
1,101,4,-0.015572957692719207,4791.0,4791.0,20,False
1,102,15,-3.424468282219373,4841.0,4841.0,20,True
1,103,4,1.7893107815449045,4881.0,4881.0,15,False
1,104,8,15.630722769676227,4917.0,4917.0,20,False
1,105,6,15.377608861492835,4992.0,4992.0,40,False
1,106,4,3.0186545018579336,5027.0,5027.0,20,False
1,107,0,15.823859896915895,5065.0,5065.0,20,False
1,108,0,16.367006404758925,5107.0,5107.0,20,False
1,109,0,-5.0952495652085545,5139.0,5139.0,20,True
1,110,7,11.315172418102799,5203.0,5203.0,15,False
1,111,7,-15.0,5253.0,5253.0,20,True
1,112,4,1.900331865815661,5303.0,5303.0,20,False
1,113,14,20.0,5343.0,5343.0,20,False
1,114,4,-15.0,5385.0,5385.0,20,True
1,115,8,14.486522674060716,5454.0,5454.0,15,False
1,116,14,20.0,5497.0,5497.0,20,False
1,117,14,20.0,5539.0,5539.0,15,False
1,118,14,2.225067520735765,5595.0,5595.0,10,True
1,119,10,15.709877004703863,5632.0,5632.0,15,False
1,120,8,16.507070798442435,5675.0,5675.0,20,False
1,121,8,19.459080769792518,5707.0,5707.0,20,False
1,122,8,17.857433020413573,5773.0,5773.0,15,False
1,123,8,-4.09236308359054,5806.0,5806.0,10,True
1,124,6,16.53277393971095,5849.0,5849.0,20,False
1,125,10,17.46242397994843,5898.0,5898.0,10,False
1,126,10,16.64719566556506,5935.0,5935.0,20,False
1,127,6,19.201359264526666,5974.0,5974.0,15,False
1,128,10,19.09789406085372,6011.0,6011.0,15,False
1,129,6,18.274778676450577,6054.0,6054.0,20,False
1,130,10,-13.271188122950404,6103.0,6103.0,20,True
1,131,6,18.62111418037919,6149.0,6149.0,20,False
1,132,6,20.0,6182.0,6182.0,15,False
1,133,6,20.0,6212.0,6212.0,15,False
1,134,6,-4.766390214332387,6257.0,6257.0,20,True
2,1,4,12.598144903636028,36.0,36.0,0,False
2,2,11,-1.471980710242311,92.0,92.0,25,False
2,3,6,8.290044767869555,167.0,167.0,40,False
2,4,2,7.505635431557711,241.0,241.0,40,False
2,5,6,17.041465272946134,264.0,264.0,0,False
2,6,6,20.0,288.0,288.0,0,False
2,7,16,3.847866963552166,366.0,366.0,40,False
2,8,8,9.689054344475595,431.0,431.0,25,False
2,9,14,12.510760468853602,494.0,494.0,40,False
2,10,6,19.60640158740463,537.0,537.0,20,False
2,11,2,12.598522278761266,577.0,577.0,20,False
2,12,12,6.930133220557671,658.0,658.0,40,False
2,13,0,6.275796808420925,738.0,738.0,40,False
2,14,13,1.0428823035097932,796.0,796.0,40,False
2,15,1,4.778562464548084,837.0,837.0,25,False
2,16,17,7.589634544511585,899.0,899.0,40,False
2,17,11,0.9629773242489171,941.0,941.0,20,False
2,18,10,6.453536353219275,1012.0,1012.0,40,False
2,19,6,20.0,1058.0,1058.0,20,False
2,20,11,3.5919775394831293,1118.0,1118.0,15,False
2,21,6,20.0,1151.0,1151.0,15,False
2,22,6,20.0,1181.0,1181.0,15,False
2,23,11,6.132932321788376,1227.0,1227.0,20,False
2,24,1,6.1191912859083555,1257.0,1257.0,20,False
2,25,6,20.0,1302.0,1302.0,20,True
2,26,2,14.4913321751037,1375.0,1375.0,15,False
2,27,7,8.066330172605753,1419.0,1419.0,25,False
2,28,14,16.832678198395946,1452.0,1452.0,20,False
2,29,3,7.8085492620875065,1517.0,1517.0,40,False
2,30,16,9.04477014012087,1557.0,1557.0,20,False
2,31,7,11.954775525280239,1585.0,1585.0,15,False
2,32,7,10.50950713484953,1654.0,1654.0,15,False
2,33,18,10.820345146126366,1709.0,1709.0,40,False
2,34,17,11.78200690300398,1749.0,1749.0,20,False
2,35,2,18.378666935871934,1799.0,1799.0,20,False
2,36,5,13.324418183407841,1875.0,1875.0,40,False
2,37,5,20.0,1908.0,1908.0,20,False
2,38,4,1.4484788612520263,1943.0,1943.0,20,False
2,39,16,15.246392461882635,1987.0,1987.0,10,False
2,40,18,11.099352703858145,2037.0,2037.0,20,False
2,41,5,20.0,2090.0,2090.0,15,False
2,42,19,1.6027136930796952,2149.0,2149.0,40,False
2,43,11,8.769373181417969,2197.0,2197.0,20,False
2,44,4,4.981665314422829,2237.0,2237.0,15,False
2,45,12,13.282285396738201,2280.0,2280.0,20,False
2,46,14,19.333916672136837,2330.0,2330.0,15,False
2,47,0,12.87104358767849,2366.0,2366.0,20,False
2,48,18,17.990464847145454,2403.0,2403.0,15,False
2,49,7,14.012558569017463,2476.0,2476.0,15,False
2,50,12,17.30534107519068,2544.0,2544.0,15,False
2,51,4,7.873122922692377,2579.0,2579.0,20,False
2,52,5,20.0,2652.0,2652.0,15,False
2,53,19,2.3204946910826556,2697.0,2697.0,20,False
2,54,1,8.860180252330075,2740.0,2740.0,15,False
2,55,1,11.283953059988255,2781.0,2781.0,20,False
2,56,1,14.257070279200237,2825.0,2825.0,20,False
2,57,19,5.686154837942101,2864.0,2864.0,15,False
2,58,12,15.96502843872661,2906.0,2906.0,20,False
2,59,17,15.823866268480497,2945.0,2945.0,10,False
2,60,3,13.365091147209826,2980.0,2980.0,20,False
2,61,17,12.51259084991648,3050.0,3050.0,15,False
2,62,0,14.242443013448158,3101.0,3101.0,15,False
2,63,17,15.782458722122488,3134.0,3134.0,20,True
2,64,5,20.0,3190.0,3190.0,15,True
2,65,18,18.097564860002212,3223.0,3223.0,20,False
2,66,11,4.477319155555644,3271.0,3271.0,20,False
2,67,8,15.522146973686993,3307.0,3307.0,20,False
2,68,2,18.43058851163943,3344.0,3344.0,20,False
2,69,19,5.323151056544906,3400.0,3400.0,15,False
2,70,19,7.373768652620653,3437.0,3437.0,20,False
2,71,2,18.76080476060089,3478.0,3478.0,20,False
2,72,19,9.241355065312844,3518.0,3518.0,15,False
2,73,2,17.922671487636286,3548.0,3548.0,20,True
2,74,11,-2.3415949815488286,3590.0,3590.0,20,True
2,75,12,10.634800764184101,3658.0,3658.0,15,True
2,76,18,18.441975358766328,3695.0,3695.0,20,False
2,77,18,20.0,3731.0,3731.0,15,False
2,78,14,20.0,3773.0,3773.0,15,False
2,79,1,-0.03982065643052973,3809.0,3809.0,15,True
2,80,18,10.047398044743696,3854.0,3854.0,20,True
2,81,14,20.0,3894.0,3894.0,20,False
2,82,19,-6.241750335121207,3949.0,3949.0,15,True
2,83,14,20.0,3987.0,3987.0,15,False
2,84,16,13.491293917980578,4028.0,4028.0,15,False
2,85,7,11.189176788469302,4092.0,4092.0,15,False
2,86,3,13.380276998136825,4147.0,4147.0,15,False
2,87,15,12.012388668551612,4213.0,4213.0,40,False
2,88,14,20.0,4255.0,4255.0,15,False
2,89,4,1.8543505771121989,4305.0,4305.0,20,False
2,90,16,12.435469225395162,4370.0,4370.0,15,False
2,91,3,15.775872126264556,4404.0,4404.0,20,False
2,92,13,3.7197884439156343,4440.0,4440.0,20,False
2,93,7,-7.955457700230595,4490.0,4490.0,20,True
2,94,4,-15.0,4532.0,4532.0,20,True
2,95,0,15.791119632247625,4570.0,4570.0,20,False
2,96,3,14.922377432713061,4615.0,4615.0,20,False
2,97,0,18.726739143080465,4652.0,4652.0,15,False
2,98,16,15.138083332399722,4721.0,4721.0,10,False
2,99,0,-0.5300401339560424,4753.0,4753.0,20,True
2,100,16,-0.4270566663847787,4788.0,4788.0,10,True
2,101,3,16.167104812966922,4832.0,4832.0,20,False
2,102,9,18.060968329702114,4889.0,4889.0,25,False
2,103,14,6.609437970602931,4950.0,4950.0,15,True
2,104,3,-1.9046860832479042,4986.0,4986.0,10,True
2,105,9,16.150596565941644,5031.0,5031.0,20,False
2,106,8,14.469436997332963,5100.0,5100.0,15,False
2,107,9,17.7751881996383,5154.0,5154.0,15,False
2,108,8,16.486247087780058,5197.0,5197.0,20,False
2,109,13,5.573483676154327,5234.0,5234.0,15,False
2,110,9,18.41555310081303,5276.0,5276.0,20,False
2,111,13,5.5269175262764145,5314.0,5314.0,20,False
2,112,15,13.87194838133172,5349.0,5349.0,20,False
2,113,8,19.445244745375962,5381.0,5381.0,20,False
2,114,10,13.604532295788502,5414.0,5414.0,20,False
2,115,8,17.84370290242641,5480.0,5480.0,15,False
2,116,9,20.0,5511.0,5511.0,20,False
2,117,15,14.961418690313486,5556.0,5556.0,15,False
2,118,9,20.0,5589.0,5589.0,15,False
2,119,13,4.670956601787191,5638.0,5638.0,20,False
2,120,13,8.092523653364662,5683.0,5683.0,15,False
2,121,15,14.969099371857803,5726.0,5726.0,20,False
2,122,8,-6.447240248268756,5764.0,5764.0,15,True
2,123,9,20.0,5795.0,5795.0,20,False
2,124,9,-2.512308105792457,5827.0,5827.0,20,True
2,125,15,17.789581287493192,5861.0,5861.0,20,False
2,126,10,12.931303395055789,5918.0,5918.0,15,False
2,127,13,7.673846704854231,5962.0,5962.0,20,False
2,128,10,15.720215201769438,5999.0,5999.0,15,False
2,129,13,-15.0,6040.0,6040.0,20,True
2,130,15,-13.443347857628947,6090.0,6090.0,20,True
2,131,10,15.07918059424635,6144.0,6144.0,15,False
2,132,10,16.654275938913877,6181.0,6181.0,20,False
2,133,10,19.10383397123066,6218.0,6218.0,15,False
2,134,10,-13.261503071129233,6267.0,6267.0,20,True
3,1,4,12.598144903636028,36.0,36.0,0,False
3,2,18,8.902414415922403,91.0,91.0,40,False
3,3,11,-3.397245994128836,162.0,162.0,40,False
3,4,2,7.48585907597715,236.0,236.0,40,False
3,5,5,12.597730120790365,312.0,312.0,40,False
3,6,9,11.836921053558285,369.0,369.0,25,False
3,7,9,16.76530045656081,394.0,394.0,0,False
3,8,5,20.0,422.0,422.0,15,False
3,9,9,20.0,461.0,461.0,0,False
3,10,4,1.173546131899121,496.0,496.0,20,False
3,11,2,12.603354224491127,536.0,536.0,20,False
3,12,13,1.009317331703037,594.0,594.0,40,False
3,13,15,8.035710879185888,660.0,660.0,40,False
3,14,17,7.566936872412511,722.0,722.0,40,False
3,15,15,12.842566209117457,757.0,757.0,20,False
3,16,9,19.87913922269525,799.0,799.0,20,False
3,17,13,3.202216811627529,835.0,835.0,20,False
3,18,13,6.630480360976811,872.0,872.0,15,False
3,19,5,20.0,925.0,925.0,15,False
3,20,10,6.524074310812292,996.0,996.0,40,False
3,21,15,19.245889448822773,1036.0,1036.0,10,False
3,22,9,20.0,1067.0,1067.0,20,False
3,23,18,10.99812590401285,1117.0,1117.0,20,False
3,24,3,7.756191433082652,1182.0,1182.0,40,False
3,25,9,20.0,1220.0,1220.0,20,False
3,26,10,11.252206845502661,1253.0,1253.0,20,False
3,27,15,19.752865406810475,1296.0,1296.0,20,False
3,28,2,14.509520311068437,1369.0,1369.0,15,False
3,29,5,20.0,1442.0,1442.0,15,False
3,30,15,20.0,1476.0,1476.0,20,False
3,31,9,20.0,1502.0,1502.0,15,False
3,32,15,20.0,1552.0,1552.0,20,True
