episode,step,job_idx,completion_time,deadline_met
1,40,7,1962.0,False
1,42,3,2094.0,False
1,46,6,2302.0,False
1,54,1,2709.0,False
1,55,0,2767.0,False
1,57,5,2882.0,False
1,58,2,2917.0,False
1,61,9,3032.0,False
1,64,4,3160.0,False
1,65,8,3191.0,False
2,18,2,909.0,False
2,39,5,1942.0,False
2,41,8,2028.0,False
2,48,4,2306.0,False
2,50,9,2381.0,False
2,53,3,2550.0,False
2,54,1,2607.0,False
2,59,6,2848.0,False
2,63,7,3093.0,False
2,65,0,3186.0,False
3,23,9,1150.0,False
3,49,8,2382.0,False
3,50,1,2439.0,False
3,53,5,2624.0,False
3,55,7,2747.0,False
3,57,2,2822.0,False
3,58,6,2867.0,False
3,60,0,2960.0,False
3,62,3,3098.0,False
3,65,4,3201.0,False
4,24,7,1184.0,False
4,39,6,1908.0,False
4,41,8,1989.0,False
4,50,4,2485.0,False
4,53,2,2593.0,False
4,55,3,2696.0,False
4,58,0,2844.0,False
4,61,1,2996.0,False
4,62,5,3066.0,False
4,65,9,3186.0,False
5,26,0,1270.0,False
5,37,1,1813.0,False
5,43,9,2118.0,False
5,52,3,2509.0,False
5,54,5,2613.0,False
5,56,6,2732.0,False
5,62,4,3065.0,False
5,63,8,3091.0,False
5,64,7,3141.0,False
5,65,2,3171.0,False
6,21,8,1111.0,False
6,34,3,1714.0,False
6,40,7,2041.0,False
6,51,6,2519.0,False
6,52,5,2589.0,False
6,53,2,2624.0,False
6,55,4,2702.0,False
6,60,9,2918.0,False
6,63,1,3113.0,False
6,65,0,3211.0,False
7,16,5,805.0,False
7,29,4,1467.0,False
7,43,0,2149.0,False
7,47,8,2344.0,False
7,51,2,2530.0,False
7,56,1,2737.0,False
7,58,9,2812.0,False
7,60,6,2893.0,False
7,61,3,2960.0,False
7,65,7,3186.0,False
8,16,2,836.0,False
8,25,6,1261.0,False
8,38,9,1843.0,False
8,40,3,1945.0,False
8,45,5,2222.0,False
8,52,4,2502.0,False
8,59,7,2905.0,False
8,60,1,2962.0,False
8,63,0,3115.0,False
8,65,8,3201.0,False
9,22,5,1166.0,False
9,28,0,1446.0,False
9,34,1,1783.0,False
9,43,9,2174.0,False
9,48,8,2382.0,False
9,55,4,2681.0,False
9,56,3,2748.0,False
9,59,6,2890.0,False
9,62,2,3041.0,False
9,65,7,3206.0,False
10,16,1,775.0,False
10,36,0,1717.0,False
10,43,4,2062.0,False
10,45,7,2152.0,False
10,47,9,2265.0,False
10,51,2,2469.0,False
10,54,3,2645.0,False
10,60,8,2940.0,False
10,63,6,3057.0,False
10,65,5,3176.0,False
