episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
1,49,10,J11:OP5,7.593377113342285,2367,2367.0,15,False,-11.834999999999997,-252.5,80.0,92.0,26.625,0.0,328.8,422.15234,-193.77500000000003,0.0
1,50,10,J11:OP6,4.23503303527832,2404,2404.0,20,False,-12.019999999999998,-257.5,80.0,92.0,26.625,0.0,334.4857142857143,427.87418,-195.76250000000005,0.0
1,51,17,J18:OP1,-0.8024542331695557,2466,2466.0,40,False,-12.329999999999998,-267.5,80.0,92.0,26.625,0.0,340.6857142857143,433.1942,-197.77500000000003,0.0
1,52,3,J4:OP2,4.034160614013672,2501,2501.0,20,False,-12.504999999999999,-272.5,80.0,92.0,26.625,0.0,346.8857142857143,438.3159,-199.88750000000005,0.0
1,53,11,J12:OP1,0.2635829448699951,2557,2557.0,25,False,-12.784999999999998,-278.75,80.0,92.0,26.625,0.0,352.0857142857143,442.98447,-202.96250000000003,0.0
1,54,9,J10:OP6,2.040504217147827,2595,2595.0,20,False,-12.974999999999998,-283.75,80.0,92.0,27.125,0.0,357.7714285714286,447.35425,-206.28750000000002,0.0
1,55,3,J4:OP3,2.9576315879821777,2650,2650.0,15,False,-13.249999999999998,-287.5,80.0,92.0,27.125,0.0,362.6,451.3583,-208.13750000000002,0.0
1,56,12,J13:OP5,49.472312927246094,2718,2718.0,15,True,-13.589999999999998,-291.25,100.0,120.0,27.125,0.0,368.28571428571433,454.7849,-211.68750000000003,0.0
1,57,9,J10:OP7,2.8581032752990723,2744,2744.0,15,False,-13.719999999999999,-295.0,100.0,120.0,27.625,0.0,373.97142857142865,457.9998,-214.35000000000002,0.0
1,58,4,J5:OP1,0.010172843933105469,2805,2805.0,25,False,-14.024999999999999,-301.25,100.0,120.0,27.625,0.0,379.65714285714296,460.72925,-216.20000000000002,0.0
1,59,4,J5:OP2,1.854681134223938,2840,2840.0,20,False,-14.2,-306.25,100.0,120.0,27.625,0.0,386.2000000000001,463.17856,-218.16250000000002,0.0
1,60,6,J7:OP4,0.03696084022521973,2883,2883.0,20,False,-14.415,-311.25,100.0,120.0,28.125,0.0,391.8857142857144,465.28232,-221.20000000000002,0.0
1,61,16,J17:OP1,-7.601738929748535,2961,2961.0,40,False,-14.805,-321.25,100.0,120.0,28.125,0.0,397.23571428571444,466.7331,-225.2125,0.0
1,62,10,J11:OP7,-2.5079474449157715,3003,3003.0,20,False,-15.015,-326.25,100.0,120.0,28.125,0.0,402.92142857142875,467.83694,-229.3,0.0
1,63,19,J20:OP3,0.6910886764526367,3042,3042.0,15,False,-15.21,-330.0,100.0,120.0,28.125,0.0,408.27142857142877,468.62305,-230.8,0.0
1,64,13,J14:OP1,-1.8999483585357666,3085,3085.0,25,False,-15.425,-336.25,100.0,120.0,28.125,0.0,413.9571428571431,469.06488,-232.3625,0.0
1,65,9,J10:OP8,47.165646956761684,3117,3117.0,20,True,-15.585,-341.25,99.79427083333333,156.0,39.6375,0.0,420.15714285714307,469.22125,-233.70000000000002,0.0
1,66,14,J15:OP3,-0.02638411521911621,3167,3167.0,15,False,-15.835,-345.0,99.79427083333333,156.0,40.1375,0.0,425.5071428571431,468.99487,-235.35000000000002,0.0
1,67,13,J14:OP2,-2.2489898204803467,3203,3203.0,20,False,-16.015,-350.0,99.79427083333333,156.0,40.1375,0.0,430.8571428571431,468.5009,-237.27500000000003,0.0
1,68,10,J11:OP8,24.097576141357422,3252,3252.0,20,True,-16.26,-355.0,99.47135416666666,184.0,40.1375,0.0,436.54285714285743,467.63068,-240.42500000000004,0.0
1,69,19,J20:OP4,-3.422022819519043,3308,3308.0,15,False,-16.540000000000003,-358.75,99.47135416666666,184.0,40.1375,0.0,441.89285714285745,466.37616,-243.91250000000005,0.0
1,70,17,J18:OP2,-5.154212951660156,3348,3348.0,20,False,-16.740000000000002,-363.75,99.47135416666666,184.0,40.1375,0.0,447.2428571428575,464.85944,-247.70000000000005,0.0
1,71,3,J4:OP4,-5.853020668029785,3382,3382.0,20,False,-16.910000000000004,-368.75,99.47135416666666,184.0,40.1375,0.0,452.9285714285718,463.1282,-252.33750000000003,0.0
1,72,14,J15:OP4,-4.857944488525391,3424,3424.0,15,False,-17.120000000000005,-372.5,99.47135416666666,184.0,40.6375,0.0,458.2785714285718,461.14276,-257.1,0.0
1,73,11,J12:OP2,-7.591760635375977,3466,3466.0,20,False,-17.330000000000005,-377.5,99.47135416666666,184.0,40.6375,0.0,463.41190476190513,458.91516,-262.38750000000005,0.0
1,74,14,J15:OP5,-8.084455490112305,3506,3506.0,20,False,-17.530000000000005,-382.5,99.47135416666666,184.0,41.1375,0.0,468.76190476190516,456.4682,-268.67500000000007,0.0
1,75,14,J15:OP6,-8.189380645751953,3544,3544.0,15,False,-17.720000000000006,-386.25,99.47135416666666,184.0,41.6375,0.0,473.8952380952385,453.823,-275.9125000000001,0.0
1,76,11,J12:OP3,-8.875893592834473,3604,3604.0,15,False,-18.020000000000007,-390.0,99.47135416666666,184.0,41.6375,0.0,479.2452380952385,450.8846,-283.1500000000001,0.0
1,77,11,J12:OP4,-10.664533615112305,3650,3650.0,20,False,-18.250000000000007,-395.0,99.47135416666666,184.0,41.6375,0.0,484.5952380952385,447.73758,-290.7875000000001,0.0
1,78,19,J20:OP5,-12.052473068237305,3687,3687.0,20,False,-18.435000000000006,-400.0,99.47135416666666,184.0,41.6375,0.0,489.5952380952385,444.43262,-299.3500000000001,0.0
1,79,14,J15:OP7,-10.50889778137207,3729,3729.0,15,False,-18.645000000000007,-403.75,99.47135416666666,184.0,42.1375,0.0,494.5952380952385,440.9587,-307.92500000000007,0.0
1,80,5,J6:OP3,-12.086917877197266,3782,3782.0,15,False,-18.910000000000007,-407.5,99.47135416666666,184.0,42.6375,0.0,499.5952380952385,437.2868,-317.82500000000005,0.0
1,81,11,J12:OP5,-12.223191261291504,3825,3825.0,15,False,-19.125000000000007,-411.25,99.47135416666666,184.0,42.6375,0.0,504.94523809523855,433.46613,-327.61250000000007,0.0
1,82,5,J6:OP4,-13.84029483795166,3898,3898.0,15,False,-19.490000000000006,-415.0,99.47135416666666,184.0,43.1375,0.0,509.8452380952385,429.41583,-338.68750000000006,0.0
1,83,5,J6:OP5,31.250674966176348,3954,3954.0,15,True,-19.770000000000007,-418.75,98.53906249999999,224.0,51.1625,0.0,514.7452380952385,425.1788,-351.1625000000001,0.0
1,84,4,J5:OP3,-16.836742401123047,3994,3994.0,15,False,-19.970000000000006,-422.5,98.53906249999999,224.0,51.1625,0.0,519.6725108225112,420.83978,-364.6375000000001,0.0
1,85,19,J20:OP6,-17.958972930908203,4034,4034.0,15,False,-20.170000000000005,-426.25,98.53906249999999,224.0,51.1625,0.0,524.5725108225112,416.40582,-379.1125000000001,0.0
1,86,3,J4:OP5,-17.84539794921875,4079,4079.0,20,False,-20.395000000000007,-431.25,98.53906249999999,224.0,51.1625,0.0,529.4725108225111,411.87292,-392.10000000000014,0.0
1,87,3,J4:OP6,-17.619770050048828,4118,4118.0,15,False,-20.590000000000007,-435.0,98.53906249999999,224.0,51.1625,0.0,534.3725108225111,407.26065,-406.0625000000001,0.0
1,88,15,J16:OP1,-12.856451988220215,4184,4184.0,40,False,-20.920000000000005,-445.0,98.53906249999999,224.0,51.1625,0.0,539.2802031302034,402.52652,-408.7625000000001,0.0
1,89,11,J12:OP6,-8.22872543334961,4232,4232.0,20,False,-21.160000000000004,-450.0,98.53906249999999,224.0,51.1625,0.0,544.1802031302034,397.7128,-411.8375000000001,0.0
1,90,3,J4:OP7,21.114763259887695,4273,4273.0,15,True,-21.365000000000002,-453.75,97.16437987395719,252.0,51.1625,0.0,549.1074758574761,392.85498,-413.4625000000001,0.0
1,91,17,J18:OP3,-6.708190441131592,4317,4317.0,15,False,-21.585,-457.5,97.16437987395719,252.0,51.1625,0.0,554.0151681651683,387.9341,-416.1875000000001,0.0
1,92,18,J19:OP1,-12.297329902648926,4372,4372.0,40,False,-21.86,-467.5,97.16437987395719,252.0,51.6625,0.0,558.9228604728606,382.9416,-418.6250000000001,0.0
1,93,13,J14:OP3,-6.703714370727539,4409,4409.0,15,False,-22.044999999999998,-471.25,97.16437987395719,252.0,51.6625,0.0,563.8657176157178,377.90503,-421.3000000000001,0.0
1,94,11,J12:OP7,-0.28462862968444824,4451,4451.0,20,True,-22.255,-476.25,95.77772252152967,260.0,51.6625,0.0,568.7734099234101,372.82187,-422.8125000000001,0.0
1,95,13,J14:OP4,-7.874328136444092,4489,4489.0,20,False,-22.445,-481.25,95.77772252152967,260.0,51.6625,0.0,573.6734099234101,367.70004,-425.2750000000001,0.0
1,96,4,J5:OP4,-8.759757995605469,4524,4524.0,20,False,-22.62,-486.25,95.77772252152967,260.0,51.6625,0.0,578.5811022311024,362.5451,-428.61250000000007,0.0
1,97,4,J5:OP5,-10.128235816955566,4574,4574.0,20,False,-22.87,-491.25,95.77772252152967,260.0,51.6625,0.0,583.4887945387947,357.34668,-433.20000000000005,0.0
1,98,17,J18:OP4,-8.719720840454102,4644,4644.0,15,False,-23.220000000000002,-495.0,95.77772252152967,260.0,51.6625,0.0,588.3964868464869,352.09427,-437.475,0.0
1,99,6,J7:OP5,-9.621098518371582,4690,4690.0,20,False,-23.450000000000003,-500.0,95.77772252152967,260.0,52.1625,0.0,593.3393439893441,346.8103,-442.02500000000003,0.0
1,100,14,J15:OP8,32.808965559460184,4751,4751.0,15,True,-23.755000000000003,-503.75,94.08517045658085,300.0,56.538250088245675,0.0,598.3393439893441,341.49106,-447.52500000000003,0.0
1,101,13,J14:OP5,-11.611017227172852,4800,4800.0,20,False,-24.000000000000004,-508.75,94.08517045658085,300.0,56.538250088245675,0.0,603.2822011322013,336.14468,-453.4875,0.0
1,102,6,J7:OP6,-11.968132019042969,4838,4838.0,20,False,-24.190000000000005,-513.75,94.08517045658085,300.0,57.038250088245675,0.0,608.2822011322013,330.77905,-460.40000000000003,0.0
1,103,19,J20:OP7,-1.4969053268432617,4893,4893.0,15,True,-24.465000000000003,-517.5,92.12726229331555,312.0,57.038250088245675,0.0,613.3572011322013,325.39005,-467.6,0.0
1,104,13,J14:OP6,-13.347355842590332,4943,4943.0,20,False,-24.715000000000003,-522.5,92.12726229331555,312.0,57.038250088245675,0.0,618.4322011322014,319.9802,-475.3625,0.0
1,105,6,J7:OP7,-13.660730361938477,4978,4978.0,20,False,-24.890000000000004,-527.5,92.12726229331555,312.0,57.538250088245675,0.0,623.5072011322014,314.55698,-484.0,0.0
1,106,15,J16:OP2,-15.048174858093262,5013,5013.0,20,False,-25.065000000000005,-532.5,92.12726229331555,312.0,57.538250088245675,0.0,628.5822011322015,309.1213,-493.5125,0.0
1,107,17,J18:OP5,6.243412017822266,5046,5046.0,20,True,-25.230000000000004,-537.5,90.24705395998222,336.0,57.538250088245675,0.0,633.6572011322015,303.67242,-503.84999999999997,0.0
1,108,4,J5:OP6,-13.495026588439941,5083,5083.0,15,True,-25.415000000000003,-541.25,88.33472757109334,340.0,57.538250088245675,0.0,638.7322011322016,298.21222,-515.1125,0.0
1,109,6,J7:OP8,19.165138700273303,5128,5128.0,20,True,-25.640000000000004,-546.25,86.38333868220445,376.0,60.67158342157901,0.0,643.8072011322016,292.7329,-527.5,0.0
1,110,13,J14:OP7,-19.12248992919922,5172,5172.0,20,False,-25.860000000000003,-551.25,86.38333868220445,376.0,60.67158342157901,0.0,648.8822011322017,287.24292,-540.9875,0.0
1,111,16,J17:OP2,-20.11138343811035,5212,5212.0,20,False,-26.060000000000002,-556.25,86.38333868220445,376.0,60.67158342157901,0.0,653.9572011322017,281.74405,-555.4749999999999,0.0
1,112,15,J16:OP3,-16.033037185668945,5257,5257.0,15,False,-26.285000000000004,-560.0,86.38333868220445,376.0,60.67158342157901,0.0,659.0322011322017,276.23602,-567.0999999999999,0.0
1,113,15,J16:OP4,-17.703807830810547,5300,5300.0,20,False,-26.500000000000004,-565.0,86.38333868220445,376.0,60.67158342157901,0.0,664.1969070145547,270.72,-579.2375,0.0
1,114,15,J16:OP5,-18.514625549316406,5334,5334.0,20,False,-26.670000000000005,-570.0,86.38333868220445,376.0,60.67158342157901,0.0,669.3616128969076,265.19818,-592.2249999999999,0.0
1,115,13,J14:OP8,-9.747535705566406,5375,5375.0,20,True,-26.875000000000004,-575.0,84.21754007109334,388.0,60.67158342157901,0.0,674.5263187792605,259.66925,-606.2375,0.0
1,116,15,J16:OP6,4.863472938537598,5425,5425.0,20,True,-27.125000000000004,-580.0,81.96710224272206,416.0,60.67158342157901,0.0,679.6910246616134,254.13095,-621.5,0.0
1,117,18,J19:OP2,-21.642303466796875,5475,5475.0,20,False,-27.375000000000004,-585.0,81.96710224272206,416.0,61.17158342157901,0.0,684.8557305439663,248.58644,-638.0125,0.0
1,118,2,J3:OP1,-10.63133430480957,5534,5534.0,25,False,-27.670000000000005,-591.25,81.96710224272206,416.0,61.67158342157901,0.0,690.0204364263192,243.0354,-642.2125000000001,0.0
1,119,16,J17:OP3,-6.348673343658447,5583,5583.0,15,False,-27.915000000000006,-595.0,81.96710224272206,416.0,61.67158342157901,0.0,695.1851423086721,237.47952,-644.1750000000001,0.0
1,120,16,J17:OP4,-7.337353706359863,5624,5624.0,15,False,-28.120000000000005,-598.75,81.96710224272206,416.0,61.67158342157901,0.0,700.349848191025,231.91997,-647.1625,0.0
1,121,18,J19:OP3,-7.745410442352295,5661,5661.0,15,False,-28.305000000000003,-602.5,81.96710224272206,416.0,62.17158342157901,0.0,705.5145540733779,226.35735,-651.075,0.0
1,122,18,J19:OP4,-7.47794246673584,5694,5694.0,20,False,-28.470000000000002,-607.5,81.96710224272206,416.0,62.67158342157901,0.0,710.6792599557308,220.79219,-653.4875000000001,0.0
1,123,2,J3:OP2,-8.515783309936523,5734,5734.0,20,False,-28.67,-612.5,81.96710224272206,416.0,63.17158342157901,0.0,715.8439658380837,215.2242,-656.9000000000001,0.0
1,124,16,J17:OP5,-8.607414245605469,5799,5799.0,15,False,-28.995,-616.25,81.96710224272206,416.0,63.17158342157901,0.0,721.0086717204366,209.65208,-661.0250000000001,0.0
1,125,18,J19:OP5,-9.230062484741211,5836,5836.0,20,False,-29.18,-621.25,81.96710224272206,416.0,63.67158342157901,0.0,726.2753383871033,204.07785,-665.2625,0.0
1,126,2,J3:OP3,-9.526268005371094,5909,5909.0,15,False,-29.544999999999998,-625.0,81.96710224272206,416.0,64.17158342157902,0.0,731.5420050537699,198.49991,-670.8625000000001,0.0
1,127,18,J19:OP6,-9.330394744873047,5945,5945.0,15,False,-29.724999999999998,-628.75,81.96710224272206,416.0,64.67158342157902,0.0,736.8086717204366,192.92035,-676.45,0.0
1,128,16,J17:OP6,-11.311091423034668,6019,6019.0,15,False,-30.095,-632.5,81.96710224272206,416.0,64.67158342157902,0.0,742.1876190888577,187.33781,-683.4375,0.0
1,129,18,J19:OP7,16.735241221185287,6064,6064.0,20,True,-30.32,-637.5,78.92819102606148,448.0,65.17158342157902,0.0,747.4542857555243,181.7578,-690.625,0.0
1,130,16,J17:OP7,10.82772445678711,6099,6099.0,10,True,-30.495,-640.0,76.13392019272816,472.0,65.17158342157902,0.0,752.8332331239453,176.17584,-698.125,0.0
1,131,2,J3:OP4,-13.267298698425293,6149,6149.0,20,False,-30.745,-645.0,76.13392019272816,472.0,65.67158342157902,0.0,758.2121804923663,170.5921,-706.4375,0.0
1,132,2,J3:OP5,-14.128511428833008,6186,6186.0,20,False,-30.93,-650.0,76.13392019272816,472.0,66.17158342157902,0.0,763.5911278607873,165.00714,-715.675,0.0
1,133,2,J3:OP6,-20.939266204833984,6222,6222.0,15,False,-31.11,-653.75,76.13392019272816,472.0,66.67158342157902,0.0,761.805413575073,159.4211,-725.8125,0.0
1,134,2,J3:OP7,8.401284067085951,6252,6252.0,20,True,-31.259999999999998,-658.75,73.17270425981411,504.0,67.17158342157902,-7.5,761.805413575073,161.82109,-736.7,0.0
