episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
1,1,6,J7:OP1,8.52199935913086,35,35.0,0,False,-0.17500000000000002,0.0,0.0,0.0,0.5,0.0,9.172,-0.975
1,2,4,J5:OP1,-4.058711051940918,111,111.0,40,False,-0.555,-10.0,0.0,0.0,0.5,0.0,18.36829,-3.8500000000000005
1,3,6,J7:OP2,7.575898170471191,134,134.0,0,False,-0.67,-10.0,0.0,0.0,1.0,0.0,27.571688,-5.862500000000001
1,4,6,J7:OP3,8.70318603515625,158,158.0,0,False,-0.79,-10.0,0.0,0.0,1.5,0.0,36.78237,-6.750000000000001
1,5,19,J20:OP1,1.357850193977356,202,202.0,25,False,-1.01,-16.25,0.0,0.0,1.5,0.0,46.010223,-8.15
1,6,7,J8:OP1,-3.9750688076019287,261,261.0,40,False,-1.305,-26.25,0.0,0.0,1.5,0.0,55.255154,-11.075
1,7,2,J3:OP1,-5.434505462646484,335,335.0,40,False,-1.6749999999999998,-36.25,0.0,0.0,2.0,0.0,64.51565,-15.899999999999999
1,8,5,J6:OP1,-7.327531337738037,411,411.0,40,False,-2.0549999999999997,-46.25,0.0,0.0,2.5,0.0,73.79311,-22.625
1,9,11,J12:OP1,-9.561793327331543,482,482.0,40,False,-2.4099999999999997,-56.25,0.0,0.0,2.5,0.0,83.08632,-31.125
1,10,3,J4:OP1,-11.136590957641602,547,547.0,40,False,-2.735,-66.25,0.0,0.0,2.5,0.0,92.39973,-41.25
1,11,2,J3:OP2,-1.3019309043884277,587,587.0,20,False,-2.935,-71.25,0.0,0.0,3.0,0.0,101.7103,-47.1625
1,12,10,J11:OP1,-8.225554466247559,658,658.0,40,False,-3.29,-81.25,0.0,0.0,3.0,0.0,111.027245,-54.35
1,13,7,J8:OP2,-2.9582109451293945,691,691.0,20,False,-3.455,-86.25,0.0,0.0,3.0,0.0,120.35903,-61.475
1,14,13,J14:OP1,-4.9308905601501465,734,734.0,25,False,-3.67,-92.5,0.0,0.0,3.0,0.0,129.68063,-69.2625
1,15,3,J4:OP2,-3.963442802429199,769,769.0,20,False,-3.8449999999999998,-97.5,0.0,0.0,3.0,0.0,139.0172,-77.3875
1,16,5,J6:OP2,-2.8929595947265625,797,797.0,15,False,-3.985,-101.25,0.0,0.0,3.5,0.0,148.33923,-86.2125
1,17,5,J6:OP3,5.092501640319824,845,845.0,10,False,-4.225,-103.75,0.0,0.0,4.0,0.0,157.65924,-88.2
1,18,2,J3:OP3,1.8873748779296875,918,918.0,15,False,-4.59,-107.5,0.0,0.0,4.5,0.0,166.97412,-92.0125
1,19,7,J8:OP3,-0.3151569366455078,987,987.0,15,False,-4.935,-111.25,0.0,0.0,4.5,0.0,176.29146,-97.55
1,20,13,J14:OP2,0.04823732376098633,1023,1023.0,20,False,-5.114999999999999,-116.25,0.0,0.0,4.5,0.0,185.5822,-101.6125
1,21,0,J1:OP1,-3.5711939334869385,1103,1103.0,40,False,-5.515,-126.25,0.0,0.0,4.5,0.0,194.86101,-104.0625
1,22,13,J14:OP3,4.790445327758789,1135,1135.0,10,False,-5.675,-128.75,0.0,0.0,4.5,0.0,204.11145,-105.8625
1,23,13,J14:OP4,2.692063331604004,1173,1173.0,20,False,-5.865,-133.75,0.0,0.0,4.5,0.0,213.3435,-107.21249999999999
1,24,10,J11:OP2,1.8739311695098877,1206,1206.0,20,False,-6.03,-138.75,0.0,0.0,4.5,0.0,222.55743,-109.38749999999999
1,25,18,J19:OP1,-2.8311808109283447,1261,1261.0,40,False,-6.305000000000001,-148.75,0.0,0.0,5.0,0.0,231.76375,-111.64999999999999
1,26,3,J4:OP3,3.074162006378174,1316,1316.0,15,False,-6.580000000000001,-152.5,0.0,0.0,5.0,0.0,240.92542,-113.71249999999999
1,27,13,J14:OP5,1.936458945274353,1365,1365.0,20,False,-6.825000000000001,-157.5,0.0,0.0,5.0,0.0,250.01938,-115.62499999999999
1,28,8,J9:OP1,-3.5029351711273193,1445,1445.0,40,False,-7.225000000000001,-167.5,0.0,0.0,5.5,0.0,259.02893,-118.23749999999998
1,29,3,J4:OP4,1.3630032539367676,1479,1479.0,20,False,-7.395000000000001,-172.5,0.0,0.0,5.5,0.0,268.02444,-120.69999999999999
1,30,13,J14:OP6,-0.06234121322631836,1529,1529.0,20,False,-7.645000000000001,-177.5,0.0,0.0,5.5,0.0,276.9246,-124.4125
1,31,2,J3:OP4,-0.8846831321716309,1579,1579.0,20,False,-7.895000000000001,-182.5,0.0,0.0,6.0,0.0,285.7524,-129.375
1,32,13,J14:OP7,-2.533815860748291,1623,1623.0,20,False,-8.115000000000002,-187.5,0.0,0.0,6.0,0.0,294.5011,-135.4375
1,33,10,J11:OP3,0.954979419708252,1680,1680.0,15,False,-8.400000000000002,-191.25,0.0,0.0,6.0,0.0,303.14108,-139.0875
1,34,10,J11:OP4,0.05196237564086914,1717,1717.0,15,False,-8.585000000000003,-195.0,0.0,0.0,6.0,0.0,311.70303,-143.6625
1,35,9,J10:OP1,-4.443002223968506,1789,1789.0,40,False,-8.945000000000002,-205.0,0.0,0.0,6.5,0.0,320.09503,-146.6375
1,36,13,J14:OP8,43.15312576293945,1830,1830.0,20,True,-9.150000000000002,-210.0,20.0,12.0,6.5,0.0,328.37814,-148.5625
1,37,10,J11:OP5,2.2445170879364014,1884,1884.0,15,False,-9.420000000000002,-213.75,20.0,12.0,6.5,0.0,336.50516,-150.425
1,38,6,J7:OP4,1.0136582851409912,1927,1927.0,20,False,-9.635000000000002,-218.75,20.0,12.0,7.0,0.0,344.4963,-152.6875
1,39,10,J11:OP6,-0.5068135261535645,1964,1964.0,20,False,-9.820000000000002,-223.75,20.0,12.0,7.0,0.0,352.362,-155.875
1,40,10,J11:OP7,-0.3154869079589844,2001,2001.0,15,False,-10.005000000000003,-227.5,20.0,12.0,7.0,0.0,360.09402,-159.9875
