episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,34,34.0,1.0
1,1,1,0,34.0,0.0
1,1,2,0,34.0,0.0
1,2,0,93,93.0,1.0
1,2,1,0,93.0,0.0
1,2,2,0,93.0,0.0
1,3,0,151,151.0,1.0
1,3,1,0,151.0,0.0
1,3,2,0,151.0,0.0
1,4,0,227,227.0,1.0
1,4,1,0,227.0,0.0
1,4,2,0,227.0,0.0
1,5,0,283,283.0,1.0
1,5,1,0,283.0,0.0
1,5,2,0,283.0,0.0
1,6,0,283,303.0,0.9339934
1,6,1,303,303.0,1.0
1,6,2,0,303.0,0.0
1,7,0,283,348.0,0.8132184
1,7,1,348,348.0,1.0
1,7,2,0,348.0,0.0
1,8,0,423,423.0,1.0
1,8,1,348,423.0,0.822695
1,8,2,0,423.0,0.0
1,9,0,423,453.0,0.9337748
1,9,1,453,453.0,1.0
1,9,2,0,453.0,0.0
1,10,0,524,524.0,1.0
1,10,1,453,524.0,0.8645038
1,10,2,0,524.0,0.0
1,11,0,524,552.0,0.9492754
1,11,1,453,552.0,0.8206522
1,11,2,552,552.0,1.0
1,12,0,524,593.0,0.8836425
1,12,1,593,593.0,1.0
1,12,2,552,593.0,0.93086004
1,13,0,673,673.0,1.0
1,13,1,593,673.0,0.88112926
1,13,2,552,673.0,0.820208
1,14,0,723,723.0,1.0
1,14,1,593,723.0,0.82019365
1,14,2,552,723.0,0.7634855
1,15,0,780,780.0,1.0
1,15,1,593,780.0,0.7602564
1,15,2,552,780.0,0.7076923
1,16,0,780,823.0,0.9477521
1,16,1,823,823.0,1.0
1,16,2,552,823.0,0.6707169
1,17,0,780,856.0,0.91121495
1,17,1,856,856.0,1.0
1,17,2,552,856.0,0.6448598
1,18,0,780,908.0,0.85903084
1,18,1,856,908.0,0.94273126
1,18,2,908,908.0,1.0
1,19,0,988,988.0,1.0
1,19,1,856,988.0,0.8663968
1,19,2,908,988.0,0.91902834
1,20,0,1059,1059.0,1.0
1,20,1,856,1059.0,0.80830973
1,20,2,908,1059.0,0.85741264
1,21,0,1059,1098.0,0.9644809
1,21,1,856,1098.0,0.77959925
1,21,2,1098,1098.0,1.0
1,22,0,1059,1141.0,0.9281332
1,22,1,1141,1141.0,1.0
1,22,2,1098,1141.0,0.9623138
1,23,0,1059,1177.0,0.8997451
1,23,1,1177,1177.0,1.0
1,23,2,1098,1177.0,0.9328802
1,24,0,1059,1214.0,0.8723229
1,24,1,1177,1214.0,0.96952224
1,24,2,1214,1214.0,1.0
1,25,0,1059,1260.0,0.8404762
1,25,1,1260,1260.0,1.0
1,25,2,1214,1260.0,0.96349204
1,26,0,1059,1333.0,0.7944486
1,26,1,1260,1333.0,0.9452363
1,26,2,1333,1333.0,1.0
1,27,0,1059,1375.0,0.77018183
1,27,1,1375,1375.0,1.0
1,27,2,1333,1375.0,0.9694545
1,28,0,1059,1413.0,0.7494692
1,28,1,1413,1413.0,1.0
1,28,2,1333,1413.0,0.94338286
1,29,0,1059,1462.0,0.7243502
1,29,1,1462,1462.0,1.0
1,29,2,1333,1462.0,0.9117647
1,30,0,1059,1500.0,0.706
1,30,1,1500,1500.0,1.0
1,30,2,1333,1500.0,0.8886667
1,31,0,1059,1536.0,0.6894531
1,31,1,1536,1536.0,1.0
1,31,2,1333,1536.0,0.86783856
1,32,0,1059,1575.0,0.6723809
1,32,1,1536,1575.0,0.9752381
1,32,2,1575,1575.0,1.0
1,33,0,1634,1634.0,1.0
1,33,1,1536,1634.0,0.9400245
1,33,2,1575,1634.0,0.9638923
1,34,0,1634,1669.0,0.97902936
1,34,1,1669,1669.0,1.0
1,34,2,1575,1669.0,0.94367886
1,35,0,1634,1706.0,0.95779604
1,35,1,1669,1706.0,0.97831184
1,35,2,1706,1706.0,1.0
1,36,0,1634,1760.0,0.9284091
1,36,1,1669,1760.0,0.9482955
1,36,2,1760,1760.0,1.0
1,37,0,1634,1805.0,0.9052632
1,37,1,1805,1805.0,1.0
1,37,2,1760,1805.0,0.9750692
1,38,0,1867,1867.0,1.0
1,38,1,1805,1867.0,0.9667916
1,38,2,1760,1867.0,0.9426888
1,39,0,1867,1927.0,0.96886355
1,39,1,1805,1927.0,0.93668914
1,39,2,1927,1927.0,1.0
1,40,0,1867,1983.0,0.94150275
1,40,1,1805,1983.0,0.910237
1,40,2,1983,1983.0,1.0
1,41,0,1867,2033.0,0.9183473
1,41,1,2033,2033.0,1.0
1,41,2,1983,2033.0,0.9754058
1,42,0,2114,2114.0,1.0
1,42,1,2033,2114.0,0.961684
1,42,2,1983,2114.0,0.93803215
1,43,0,2114,2151.0,0.9827987
1,43,1,2151,2151.0,1.0
1,43,2,1983,2151.0,0.9218968
1,44,0,2114,2190.0,0.9652968
1,44,1,2190,2190.0,1.0
1,44,2,1983,2190.0,0.90547943
1,45,0,2114,2223.0,0.95096713
1,45,1,2223,2223.0,1.0
1,45,2,1983,2223.0,0.8920378
1,46,0,2114,2254.0,0.9378882
1,46,1,2254,2254.0,1.0
1,46,2,1983,2254.0,0.8797693
1,47,0,2114,2291.0,0.9227412
1,47,1,2291,2291.0,1.0
1,47,2,1983,2291.0,0.8655609
1,48,0,2114,2334.0,0.9057412
1,48,1,2334,2334.0,1.0
1,48,2,1983,2334.0,0.8496144
1,49,0,2114,2371.0,0.8916069
1,49,1,2371,2371.0,1.0
1,49,2,1983,2371.0,0.836356
1,50,0,2114,2440.0,0.86639345
1,50,1,2371,2440.0,0.9717213
1,50,2,2440,2440.0,1.0
1,51,0,2114,2483.0,0.85138947
1,51,1,2483,2483.0,1.0
1,51,2,2440,2483.0,0.9826822
1,52,0,2114,2528.0,0.83623415
1,52,1,2528,2528.0,1.0
1,52,2,2440,2528.0,0.9651899
1,53,0,2114,2574.0,0.82128984
1,53,1,2574,2574.0,1.0
1,53,2,2440,2574.0,0.94794095
1,54,0,2114,2624.0,0.8056402
1,54,1,2624,2624.0,1.0
1,54,2,2440,2624.0,0.92987806
1,55,0,2114,2663.0,0.79384154
1,55,1,2663,2663.0,1.0
1,55,2,2440,2663.0,0.9162599
1,56,0,2114,2711.0,0.77978605
1,56,1,2711,2711.0,1.0
1,56,2,2440,2711.0,0.9000369
1,57,0,2114,2747.0,0.7695668
1,57,1,2711,2747.0,0.9868948
1,57,2,2747,2747.0,1.0
1,58,0,2114,2788.0,0.75824964
1,58,1,2788,2788.0,1.0
1,58,2,2747,2788.0,0.9852941
1,59,0,2114,2830.0,0.74699646
