episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
1,844.4848507437314,65,3302.0,10,10,0,0.0,0.7666061,0.32324037
2,847.5783142469472,65,3302.0,10,10,0,0.0,0.86947304,0.16878702
3,856.7330608872993,65,3297.0,10,10,0,0.0,0.81953293,0.24457389
4,892.4780715480748,65,3272.0,10,10,0,0.0,0.8278321,0.23617257
5,854.1485478290709,65,3287.0,10,10,0,0.0,0.80924857,0.2624831
6,866.4884538536693,65,3282.0,10,10,0,0.0,0.81576276,0.22613904
7,894.6126069056755,65,3272.0,10,10,0,0.0,0.88966995,0.14367835
8,877.6160833845338,65,3297.0,10,10,0,0.0,0.74249315,0.34252667
9,854.1151387300498,65,3322.0,10,10,0,0.0,0.92063016,0.08813782
10,901.7666017382165,65,3267.0,10,10,0,0.0,0.7796143,0.30155697
11,853.6970399081048,65,3302.0,10,10,0,0.0,0.90389663,0.12597999
12,869.7626651011242,65,3272.0,10,10,0,0.0,0.9131011,0.10264712
13,868.7829070963679,65,3287.0,10,10,0,0.0,0.84616166,0.2020599
14,868.5654071431271,65,3302.0,10,10,0,0.0,0.7599435,0.3299016
15,885.4764858065641,65,3297.0,10,10,0,0.0,0.84349406,0.21387027
16,873.2105015646745,65,3272.0,10,10,0,0.0,0.7736349,0.3040645
17,870.1510191980025,65,3292.0,10,10,0,0.0,0.80862695,0.25512293
18,858.2889017306679,65,3267.0,10,10,0,0.0,0.82226306,0.22381127
19,867.9987486725977,65,3267.0,10,10,0,0.0,0.7962453,0.23022406
20,895.4181439637473,65,3272.0,10,10,0,0.0,0.90393233,0.09047842
21,876.985508116635,65,3272.0,10,10,0,0.0,0.8090872,0.26267803
22,891.3670623767825,65,3287.0,10,10,0,0.0,0.948991,0.057157416
23,891.5286886880084,65,3267.0,10,10,0,0.0,0.8141006,0.25536352
24,860.2421290754331,65,3292.0,10,10,0,0.0,0.79981774,0.25796226
25,858.8566998035566,65,3287.0,10,10,0,0.0,0.788561,0.28303906
26,876.5384773916923,65,3277.0,10,10,0,0.0,0.77591294,0.30959946
27,887.8636109974659,65,3302.0,10,10,0,0.0,0.9529578,0.056761142
28,868.1020921987572,65,3302.0,10,10,0,0.0,0.782556,0.29159883
29,843.3550104593334,67,3292.0,10,10,0,0.0,0.8039692,0.26233736
30,849.0094227002439,65,3317.0,10,10,0,0.0,0.8781027,0.15667275
31,884.0026369179361,65,3322.0,10,10,0,0.0,0.8313265,0.22902863
32,880.5645326581389,65,3307.0,10,10,0,0.0,0.80616874,0.24581853
33,874.3484908096036,65,3272.0,10,10,0,0.0,0.8283415,0.2208768
34,814.3498349000079,68,3282.0,10,10,0,0.0,0.9434288,0.06452302
35,846.1790884079817,65,3292.0,10,10,0,0.0,0.8333333,0.20271374
36,873.0527160234723,65,3317.0,10,10,0,0.0,0.8211235,0.24617942
37,870.9361921676896,65,3267.0,10,10,0,0.0,0.78206307,0.29595807
38,876.2741767429513,65,3267.0,10,10,0,0.0,0.8976635,0.13510296
39,858.3664219362324,65,3252.0,10,10,0,0.0,0.7843378,0.2795168
40,892.6554805160525,65,3287.0,10,10,0,0.0,0.91481596,0.10823137
41,868.2258726793148,65,3302.0,10,10,0,0.0,0.8828992,0.15606815
42,844.1428321706153,65,3292.0,10,10,0,0.0,0.7671122,0.31359252
43,855.3054535906596,65,3292.0,10,10,0,0.0,0.83971244,0.2016609
44,842.6757419779711,65,3287.0,10,10,0,0.0,0.8000203,0.2422814
45,865.5746607500407,65,3287.0,10,10,0,0.0,0.9305344,0.06701064
46,903.4210237903181,65,3302.0,10,10,0,0.0,0.85069656,0.20158723
47,882.8186757528508,65,3242.0,10,10,0,0.0,0.8206868,0.24620868
48,852.6152453338503,65,3312.0,10,10,0,0.0,0.76338565,0.31874493
49,830.3546517111888,66,3312.0,10,10,0,0.0,0.8671498,0.14725718
50,872.259714730453,66,3272.0,10,10,0,0.0,0.8541157,0.19075318
