episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,4,16.768924619527965,30.0,30.0,0,False
1,2,4,20.0,47.0,47.0,0,False
1,3,7,-3.782903477742121,114.0,114.0,40,False
1,4,5,4.570952907635617,196.0,196.0,40,False
1,5,3,6.818345641906445,262.0,262.0,40,False
1,6,2,10.1393613257347,341.0,341.0,40,False
1,7,5,12.585279192337625,374.0,374.0,20,False
1,8,3,8.351206923429784,421.0,421.0,20,False
1,9,5,19.04794091098125,477.0,477.0,0,False
1,10,0,1.7602308119260348,546.0,546.0,40,False
1,11,6,10.144375296776111,607.0,607.0,40,False
1,12,1,7.815240950144256,686.0,686.0,40,False
1,13,3,12.651222170114519,747.0,747.0,15,False
1,14,9,3.3006574457425337,819.0,819.0,40,False
1,15,7,3.399488465419184,859.0,859.0,15,False
1,16,7,8.03752819614227,913.0,913.0,10,False
1,17,9,10.346984773690885,939.0,939.0,15,False
1,18,8,-3.0135940937995915,1022.0,1022.0,40,False
1,19,0,5.124120763476078,1067.0,1067.0,15,False
1,20,5,19.376405693063372,1117.0,1117.0,20,False
1,21,6,13.829066157859105,1151.0,1151.0,20,False
1,22,7,7.784520973343119,1200.0,1200.0,20,False
1,23,9,13.21271764023946,1234.0,1234.0,10,False
1,24,7,20.0,1309.0,1309.0,15,True
1,25,3,17.316493881321872,1351.0,1351.0,15,False
1,26,1,14.072186376392844,1389.0,1389.0,20,False
1,27,5,20.0,1447.0,1447.0,15,True
1,28,2,14.68713503303589,1494.0,1494.0,20,False
1,29,0,7.20493277314076,1552.0,1552.0,15,False
1,30,9,13.638729207332318,1583.0,1583.0,20,False
1,31,8,0.22655860835313818,1626.0,1626.0,20,False
1,32,4,20.0,1686.0,1686.0,15,False
1,33,1,20.0,1719.0,1719.0,10,False
1,34,0,9.8030358818907,1779.0,1779.0,15,False
1,35,8,5.1312285476923,1815.0,1815.0,15,False
1,36,3,20.0,1845.0,1845.0,20,False
1,37,8,4.394869093179703,1920.0,1920.0,15,False
1,38,2,20.0,1982.0,1982.0,15,False
1,39,3,20.0,2055.0,2055.0,15,False
1,40,9,18.993278569384263,2081.0,2081.0,15,False
1,41,3,20.0,2109.0,2109.0,15,False
1,42,4,20.0,2158.0,2158.0,20,False
1,43,8,9.051644438624383,2194.0,2194.0,20,False
1,44,0,15.585042654738977,2243.0,2243.0,10,False
1,45,6,17.694345072702717,2287.0,2287.0,15,False
1,46,0,15.16802432305079,2349.0,2349.0,15,False
1,47,1,20.0,2418.0,2418.0,15,False
1,48,0,19.11787449475435,2453.0,2453.0,20,False
1,49,2,20.0,2498.0,2498.0,20,False
1,50,1,20.0,2545.0,2545.0,20,True
1,51,3,20.0,2595.0,2595.0,15,True
1,52,6,20.0,2644.0,2644.0,15,False
1,53,4,20.0,2717.0,2717.0,15,True
1,54,2,20.0,2754.0,2754.0,20,False
1,55,9,11.23429366247012,2816.0,2816.0,15,False
1,56,2,20.0,2851.0,2851.0,20,True
1,57,6,17.199314543904183,2918.0,2918.0,15,False
1,58,9,13.893871342115677,2960.0,2960.0,15,False
1,59,8,4.759279370218515,3001.0,3001.0,20,False
1,60,8,5.723635942935943,3063.0,3063.0,15,False
1,61,0,10.73038624068407,3102.0,3102.0,15,True
1,62,6,18.78812133994535,3143.0,3143.0,20,False
1,63,8,3.0569136340618135,3205.0,3205.0,15,True
1,64,9,8.74558242385204,3270.0,3270.0,15,True
1,65,6,20.0,3302.0,3302.0,20,True
2,1,2,20.0,39.0,39.0,0,False
2,2,2,17.544451453233375,66.0,66.0,0,False
2,3,4,11.14963566831442,136.0,136.0,40,False
2,4,2,20.0,183.0,183.0,0,False
2,5,6,9.619175277489882,244.0,244.0,40,False
2,6,2,20.0,289.0,289.0,20,False
2,7,6,13.51298863656704,323.0,323.0,20,False
2,8,6,19.641501114111676,362.0,362.0,10,False
2,9,8,-3.471557845115662,445.0,445.0,40,False
2,10,0,1.7101333762132205,514.0,514.0,40,False
2,11,3,9.811028297736097,565.0,565.0,25,False
2,12,1,7.776263446367706,644.0,644.0,40,False
2,13,1,13.899399175763133,682.0,682.0,20,False
2,14,9,3.2703127210873824,754.0,754.0,40,False
2,15,2,20.0,791.0,791.0,20,False
2,16,6,20.0,840.0,840.0,15,False
2,17,1,20.0,878.0,878.0,15,False
2,18,6,20.0,945.0,945.0,15,False
2,19,1,20.0,1014.0,1014.0,15,False
2,20,6,20.0,1050.0,1050.0,15,False
2,21,5,5.8913325929916835,1132.0,1132.0,40,False
2,22,0,2.6404740084042913,1182.0,1182.0,20,False
2,23,1,20.0,1229.0,1229.0,20,True
2,24,9,7.919269394966273,1260.0,1260.0,20,False
2,25,8,0.20602375417947788,1303.0,1303.0,20,False
2,26,2,20.0,1338.0,1338.0,20,True
2,27,5,12.982949695963129,1371.0,1371.0,20,False
2,28,6,20.0,1403.0,1403.0,20,True
2,29,3,8.77734366608583,1450.0,1450.0,20,False
2,30,0,7.219808377302609,1508.0,1508.0,15,False
2,31,5,15.419720239850191,1579.0,1579.0,15,False
2,32,0,9.80342591541547,1639.0,1639.0,15,False
2,33,8,5.137158652365208,1675.0,1675.0,15,False
2,34,5,19.464632826832627,1725.0,1725.0,20,False
2,35,0,13.050895547591724,1779.0,1779.0,15,False
2,36,0,17.63429320571056,1836.0,1836.0,10,False
2,37,9,10.804744889231829,1875.0,1875.0,15,False
2,38,0,19.09023274438656,1910.0,1910.0,20,False
2,39,9,13.680791725367307,1941.0,1941.0,20,False
2,40,0,20.0,1980.0,1980.0,15,True
2,41,4,18.30427238888007,2017.0,2017.0,20,False
2,42,7,-1.3188101995128845,2084.0,2084.0,40,False
2,43,4,20.0,2144.0,2144.0,15,False
2,44,8,4.508437118887902,2219.0,2219.0,15,False
2,45,9,16.61463430168537,2250.0,2250.0,20,False
2,46,9,17.547293243981326,2312.0,2312.0,15,False
2,47,7,1.0289194380870246,2357.0,2357.0,20,False
2,48,4,20.0,2406.0,2406.0,20,False
2,49,9,20.0,2443.0,2443.0,10,False
2,50,3,13.026673505856442,2504.0,2504.0,15,False
2,51,3,15.089587361879076,2551.0,2551.0,20,False
2,52,9,20.0,2616.0,2616.0,15,True
2,53,8,9.155359300494194,2652.0,2652.0,20,False
2,54,8,13.351721070319416,2688.0,2688.0,15,False
2,55,8,13.153154638111594,2750.0,2750.0,15,False
