episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,30.0,30.0,1.0
1,1,1,0.0,30.0,0.0
1,1,2,0.0,30.0,0.0
1,2,0,30.0,47.0,0.63829786
1,2,1,47.0,47.0,1.0
1,2,2,0.0,47.0,0.0
1,3,0,114.0,114.0,1.0
1,3,1,47.0,114.0,0.4122807
1,3,2,0.0,114.0,0.0
1,4,0,196.0,196.0,1.0
1,4,1,47.0,196.0,0.23979592
1,4,2,0.0,196.0,0.0
1,5,0,262.0,262.0,1.0
1,5,1,47.0,262.0,0.17938931
1,5,2,0.0,262.0,0.0
1,6,0,341.0,341.0,1.0
1,6,1,47.0,341.0,0.13782991
1,6,2,0.0,341.0,0.0
1,7,0,341.0,374.0,0.9117647
1,7,1,374.0,374.0,1.0
1,7,2,0.0,374.0,0.0
1,8,0,341.0,421.0,0.8099762
1,8,1,421.0,421.0,1.0
1,8,2,0.0,421.0,0.0
1,9,0,341.0,477.0,0.7148847
1,9,1,421.0,477.0,0.8825996
1,9,2,477.0,477.0,1.0
1,10,0,546.0,546.0,1.0
1,10,1,421.0,546.0,0.77106225
1,10,2,477.0,546.0,0.87362635
1,11,0,607.0,607.0,1.0
1,11,1,421.0,607.0,0.69357497
1,11,2,477.0,607.0,0.785832
1,12,0,686.0,686.0,1.0
1,12,1,421.0,686.0,0.6137026
1,12,2,477.0,686.0,0.69533527
1,13,0,686.0,747.0,0.91834
1,13,1,421.0,747.0,0.56358767
1,13,2,747.0,747.0,1.0
1,14,0,819.0,819.0,1.0
1,14,1,421.0,819.0,0.51404154
1,14,2,747.0,819.0,0.9120879
1,15,0,819.0,859.0,0.9534342
1,15,1,859.0,859.0,1.0
1,15,2,747.0,859.0,0.86961585
1,16,0,819.0,913.0,0.8970427
1,16,1,859.0,913.0,0.9408543
1,16,2,913.0,913.0,1.0
1,17,0,819.0,939.0,0.8722045
1,17,1,939.0,939.0,1.0
1,17,2,913.0,939.0,0.97231096
1,18,0,1022.0,1022.0,1.0
1,18,1,939.0,1022.0,0.9187867
1,18,2,913.0,1022.0,0.89334637
1,19,0,1022.0,1067.0,0.95782566
1,19,1,1067.0,1067.0,1.0
