episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_idle_penalty,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_global_progress_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
1,15,12,J13:OP4,18.319210754559386,825,825.0,20,False,-4.125000000000001,-90.0,0.0,0.0,0.0,0.0,0.0,98.0,81.60000000000002,229.63622981870165,-62.92500000000001,0.0
1,16,9,J10:OP3,16.80307930534551,879,879.0,15,False,-4.395000000000001,-93.75,0.0,0.0,0.0,0.0,0.0,104.0,87.80000000000003,241.43430912404716,-66.10000000000001,0.0
1,17,12,J13:OP5,65.08289323219654,947,947.0,15,True,-4.735000000000001,-97.5,0.0,20.0,28.0,0.0,0.5,110.0,94.00000000000003,254.78220235624372,-70.97500000000001,0.0
1,18,0,J1:OP2,13.938399395069112,983,983.0,20,False,-4.915000000000001,-102.5,0.0,20.0,28.0,0.0,1.0,116.0,100.40000000000003,265.25060175131284,-75.22500000000001,0.0
1,19,9,J10:OP4,13.77483208087629,1025,1025.0,20,False,-5.125000000000001,-107.5,0.0,20.0,28.0,0.0,1.5,122.0,106.80000000000004,276.6354338321891,-80.525,0.0
1,20,1,J2:OP1,6.361927513804382,1081,1081.0,40,False,-5.405000000000001,-117.5,0.0,20.0,28.0,0.0,2.0,124.0,113.40000000000003,286.5523613459935,-82.9,0.0
1,21,14,J15:OP2,14.966227798684628,1114,1114.0,20,False,-5.570000000000001,-122.5,0.0,20.0,28.0,0.0,2.5,130.0,119.80000000000004,296.28358914467816,-85.4,0.0
1,22,6,J7:OP1,7.871682991594275,1189,1189.0,40,False,-5.945000000000001,-132.5,0.0,20.0,28.0,0.0,3.0,136.0,126.20000000000005,305.59277213627246,-89.36250000000001,0.0
1,23,3,J4:OP3,15.562183466394682,1244,1244.0,15,False,-6.2200000000000015,-136.25,0.0,20.0,28.0,0.0,3.5,142.0,132.60000000000005,314.59245560266714,-91.67500000000001,0.0
1,24,1,J2:OP2,11.34336554355854,1274,1274.0,20,False,-6.370000000000002,-141.25,0.0,20.0,28.0,0.0,4.0,144.0,139.20000000000005,323.4233211462257,-93.11250000000001,0.0
1,25,14,J15:OP3,19.76513865930433,1319,1319.0,10,False,-6.5950000000000015,-143.75,0.0,20.0,28.0,0.0,4.5,153.0,145.80000000000004,332.00095980553004,-95.30000000000001,0.0
1,26,9,J10:OP5,14.948193472373651,1350,1350.0,20,False,-6.750000000000002,-148.75,0.0,20.0,28.0,0.0,5.0,159.0,152.40000000000003,341.4041532779037,-97.70000000000002,0.0
1,27,9,J10:OP6,18.61638264614278,1383,1383.0,15,False,-6.915000000000002,-152.5,0.0,20.0,28.0,0.0,5.5,168.0,159.00000000000003,351.06053592404646,-100.92500000000001,0.0
1,28,17,J18:OP2,7.867403193472373,1423,1423.0,20,False,-7.115000000000002,-157.5,0.0,20.0,28.0,0.0,6.0,170.0,165.80000000000004,359.05293911751886,-105.15,0.0
1,29,1,J2:OP3,8.885430837407238,1466,1466.0,15,False,-7.330000000000002,-161.25,0.0,20.0,28.0,0.0,6.5,172.0,172.40000000000003,366.8033699549261,-109.15,0.0
1,30,8,J9:OP4,11.18825014800877,1509,1509.0,20,False,-7.545000000000002,-166.25,0.0,20.0,28.0,0.0,7.0,178.0,179.00000000000003,374.6441201029349,-113.6875,0.0
1,31,14,J15:OP4,11.362113389371505,1551,1551.0,15,False,-7.755000000000002,-170.0,0.0,20.0,28.0,0.0,7.5,184.0,185.60000000000002,381.9162334923064,-118.7375,0.0
1,32,8,J9:OP5,11.028985382790733,1583,1583.0,20,False,-7.915000000000002,-175.0,0.0,20.0,28.0,0.0,8.0,190.0,192.60000000000002,389.9302188750971,-124.0625,0.0
1,33,8,J9:OP6,10.693650767366037,1649,1649.0,15,False,-8.245000000000001,-178.75,0.0,20.0,28.0,0.0,8.5,196.0,199.40000000000003,397.97886964246317,-130.6375,0.0
1,34,19,J20:OP1,3.093632926529034,1708,1708.0,40,False,-8.540000000000001,-188.75,0.0,20.0,28.0,0.0,9.0,198.0,206.20000000000005,404.3675025689922,-132.9375,0.0
1,35,9,J10:OP7,14.086370279280896,1739,1739.0,20,False,-8.695,-193.75,0.0,20.0,28.0,0.0,9.5,204.0,213.00000000000006,411.82137284827314,-134.45,0.0
1,36,1,J2:OP4,7.832636578388962,1780,1780.0,20,False,-8.9,-198.75,0.0,20.0,28.0,0.0,10.0,206.0,219.80000000000007,418.0965094266621,-136.98749999999998,0.0
1,37,9,J10:OP8,98.5892307940304,1812,1812.0,20,True,-9.06,-203.75,0.0,40.0,64.0,30.0,11.0,212.0,226.60000000000008,425.3832402206925,-140.325,0.0
1,38,6,J7:OP2,9.733925104631943,1855,1855.0,20,False,-9.275,-208.75,0.0,40.0,64.0,30.0,12.0,218.0,233.4000000000001,430.9446653253245,-144.73749999999998,0.0
1,39,0,J1:OP3,12.156934635810503,1906,1906.0,15,False,-9.530000000000001,-212.5,0.0,40.0,64.0,30.0,13.0,224.0,240.4000000000001,436.219099961135,-147.85,0.0
1,40,2,J3:OP2,10.374344072028983,1946,1946.0,20,False,-9.73,-217.5,0.0,40.0,64.0,30.0,14.0,230.0,247.4000000000001,441.268444033164,-151.325,0.0
1,41,1,J2:OP5,5.890077785202641,1990,1990.0,20,False,-9.950000000000001,-222.5,0.0,40.0,64.0,30.0,15.0,232.0,254.60000000000008,446.7535218183666,-155.89999999999998,0.0
1,42,0,J1:OP4,7.872908416276861,2028,2028.0,20,False,-10.14,-227.5,0.0,40.0,64.0,30.0,16.0,238.0,261.6000000000001,451.3414302346435,-161.42499999999998,0.0
1,43,13,J14:OP1,1.1965270987936578,2086,2086.0,40,False,-10.43,-237.5,0.0,40.0,64.0,30.0,17.0,240.0,268.80000000000007,455.60295733343713,-164.39999999999998,0.0
1,44,8,J9:OP7,95.18269106320122,2124,2124.0,15,True,-10.62,-241.25,0.0,60.0,96.0,60.0,18.5,246.0,275.00000000000006,460.7006483966383,-166.075,0.0
1,45,0,J1:OP5,12.249894358327388,2166,2166.0,20,False,-10.83,-246.25,0.0,60.0,96.0,60.0,20.0,252.0,282.40000000000003,464.7855427549657,-167.6,0.0
1,46,1,J2:OP6,45.35551189541105,2197,2197.0,10,True,-10.985,-248.75,0.0,80.0,108.0,60.0,22.0,257.0,288.6,469.3710546503768,-169.375,0.0
1,47,13,J14:OP2,7.166819276896566,2233,2233.0,20,False,-11.165,-253.75,0.0,80.0,108.0,60.0,24.0,259.0,295.8,472.80537392727337,-171.6625,0.0
1,48,2,J3:OP3,9.04602899799529,2306,2306.0,15,False,-11.53,-257.5,0.0,80.0,108.0,60.0,26.0,265.0,301.6,475.82890292526866,-175.325,0.0
1,49,7,J8:OP1,8.293429377835615,2350,2350.0,25,False,-11.75,-263.75,0.0,80.0,108.0,60.0,28.0,270.0,308.6,478.6048323031043,-177.33749999999998,0.0
1,50,19,J20:OP2,5.822702493581403,2395,2395.0,20,False,-11.975,-268.75,0.0,80.0,108.0,60.0,30.0,272.0,314.8,481.12753479668567,-179.0125,0.0
1,51,14,J15:OP5,8.222611929799882,2435,2435.0,20,False,-12.174999999999999,-273.75,0.0,80.0,108.0,60.0,32.0,278.0,320.6,483.42514672648554,-181.6875,0.0
1,52,13,J14:OP3,5.366903158301974,2472,2472.0,15,False,-12.36,-277.5,0.0,80.0,108.0,60.0,34.0,280.0,325.8,485.5145498847875,-183.675,0.0
1,53,4,J5:OP1,-2.25219748431149,2548,2548.0,40,False,-12.74,-287.5,0.0,80.0,108.0,60.0,36.0,282.0,330.62857142857143,487.1762809719046,-186.03750000000002,0.0
1,54,4,J5:OP2,5.264776843808252,2583,2583.0,20,False,-12.915000000000001,-292.5,0.0,80.0,108.0,60.0,38.0,284.0,337.42857142857144,488.6410578157128,-187.8625,0.0
1,55,14,J15:OP6,7.307804487743116,2626,2626.0,20,False,-13.13,-297.5,0.0,80.0,108.0,60.0,40.0,290.0,343.62857142857143,489.86386230345596,-190.76250000000002,0.0
1,56,14,J15:OP7,8.687173681486804,2668,2668.0,15,False,-13.340000000000002,-301.25,0.0,80.0,108.0,60.0,42.0,296.0,349.31428571428575,490.85032169922846,-192.78750000000002,0.0
1,57,4,J5:OP3,2.9863688319909976,2708,2708.0,15,False,-13.540000000000001,-305.0,0.0,80.0,108.0,60.0,44.0,298.0,354.51428571428573,491.61169053121944,-195.81250000000003,0.0
1,58,14,J15:OP8,96.08918358012342,2769,2769.0,15,True,-13.845,-308.75,0.0,100.0,148.0,90.0,46.5,304.0,360.20000000000005,492.1201598256286,-200.36250000000004,0.0
1,59,0,J1:OP6,34.19139092608887,2801,2801.0,20,True,-14.005,-313.75,0.0,99.99014336917563,176.0,90.0,49.5,310.0,365.88571428571436,492.35819309682756,-203.92500000000004,0.0
1,60,7,J8:OP2,1.6998335560792048,2834,2834.0,20,False,-14.17,-318.75,0.0,99.99014336917563,176.0,90.0,52.5,312.0,372.08571428571435,492.41052665290675,-208.31250000000003,0.0
1,61,13,J14:OP4,-0.1775000000000011,2872,2872.0,20,False,-14.36,-323.75,0.0,99.99014336917563,176.0,90.0,55.5,314.0,377.43571428571437,492.41052665290675,-213.65000000000003,0.0
1,62,6,J7:OP3,6.229999999999999,2911,2911.0,15,False,-14.555,-327.5,0.0,99.99014336917563,176.0,90.0,58.5,320.0,383.63571428571436,492.41052665290675,-218.67500000000004,0.0
1,63,3,J4:OP4,3.7924999999999995,2945,2945.0,20,False,-14.725,-332.5,0.0,99.99014336917563,176.0,90.0,61.5,326.0,388.9857142857144,492.41052665290675,-224.06250000000003,0.0
1,64,4,J5:OP4,-0.751785714285715,2980,2980.0,20,False,-14.9,-337.5,0.0,99.99014336917563,176.0,90.0,64.5,328.0,394.6714285714287,492.41052665290675,-230.32500000000002,0.0
1,65,7,J8:OP3,-0.5342857142857147,3049,3049.0,15,False,-15.245000000000001,-341.25,0.0,99.99014336917563,176.0,90.0,67.5,330.0,400.357142857143,492.41052665290675,-237.45000000000002,0.0
1,66,17,J18:OP3,-1.5092857142857152,3093,3093.0,15,False,-15.465000000000002,-345.0,0.0,99.99014336917563,176.0,90.0,70.5,332.0,406.0428571428573,492.41052665290675,-245.675,0.0
1,67,4,J5:OP5,-2.9625000000000004,3143,3143.0,20,False,-15.715000000000002,-350.0,0.0,99.99014336917563,176.0,90.0,73.5,334.0,411.39285714285734,492.41052665290675,-253.7375,0.0
1,68,18,J19:OP1,2.4107142857142847,3198,3198.0,40,False,-15.990000000000002,-360.0,0.0,99.99014336917563,176.0,90.0,76.5,340.0,417.07857142857165,492.41052665290675,-255.7375,0.0
1,69,11,J12:OP1,-3.996666666666667,3269,3269.0,40,False,-16.345000000000002,-370.0,0.0,99.99014336917563,176.0,90.0,79.5,342.0,422.211904761905,492.41052665290675,-259.5125,0.0
1,70,4,J5:OP6,6.35158234126984,3311,3311.0,20,True,-16.555000000000003,-375.0,0.0,99.61601142473118,180.0,90.0,83.0,344.0,427.8976190476193,492.41052665290675,-262.7625,0.0
1,71,13,J14:OP5,1.129999999999999,3360,3360.0,20,False,-16.800000000000004,-380.0,0.0,99.61601142473118,180.0,90.0,86.5,346.0,433.2476190476193,492.41052665290675,-267.2375,0.0
1,72,7,J8:OP4,3.772499999999999,3433,3433.0,15,False,-17.165000000000003,-383.75,0.0,99.61601142473118,180.0,90.0,90.0,348.0,438.59761904761933,492.41052665290675,-270.2,0.0
1,73,7,J8:OP5,2.0008333333333335,3497,3497.0,15,False,-17.485000000000003,-387.5,0.0,99.61601142473118,180.0,90.0,93.5,350.0,443.73095238095266,492.41052665290675,-274.7625,0.0
1,74,7,J8:OP6,21.2894641564084,3547,3547.0,20,True,-17.735000000000003,-392.5,0.0,98.90547558113958,200.0,90.0,97.5,352.0,449.0809523809527,492.41052665290675,-278.8625,0.0
1,75,13,J14:OP6,0.39999999999999947,3597,3597.0,20,False,-17.985000000000003,-397.5,0.0,98.90547558113958,200.0,90.0,101.5,354.0,454.0809523809527,492.41052665290675,-284.21250000000003,0.0
1,76,17,J18:OP4,0.9772727272727275,3667,3667.0,15,False,-18.335000000000004,-401.25,0.0,98.90547558113958,200.0,90.0,105.5,356.0,459.0082251082254,492.41052665290675,-290.06250000000006,0.0
1,77,13,J14:OP7,4.1049999999999995,3706,3706.0,15,False,-18.530000000000005,-405.0,0.0,98.90547558113958,200.0,90.0,109.5,361.0,464.0082251082254,492.41052665290675,-296.01250000000005,0.0
1,78,10,J11:OP1,2.3824999999999994,3777,3777.0,40,False,-18.885000000000005,-415.0,0.0,98.90547558113958,200.0,90.0,113.5,367.0,469.0082251082254,492.41052665290675,-298.27500000000003,0.0
1,79,18,J19:OP2,7.258333333333333,3827,3827.0,20,False,-19.135000000000005,-420.0,0.0,98.90547558113958,200.0,90.0,117.5,373.0,474.14155844155874,492.41052665290675,-300.90000000000003,0.0
1,80,6,J7:OP4,5.985,3870,3870.0,20,False,-19.350000000000005,-425.0,0.0,98.90547558113958,200.0,90.0,121.5,379.0,479.0415584415587,492.41052665290675,-304.6,0.0
1,81,2,J3:OP4,4.7272727272727275,3920,3920.0,20,False,-19.600000000000005,-430.0,0.0,98.90547558113958,200.0,90.0,125.5,385.0,483.96883116883146,492.41052665290675,-309.55,0.0
1,82,17,J18:OP5,23.555849116161617,3953,3953.0,20,True,-19.765000000000004,-435.0,0.0,97.97405197002847,224.0,90.0,130.0,387.0,488.8961038961042,492.41052665290675,-315.325,0.0
1,83,3,J4:OP5,3.3022727272727277,3998,3998.0,20,False,-19.990000000000006,-440.0,0.0,97.97405197002847,224.0,90.0,134.5,393.0,493.82337662337693,492.41052665290675,-322.22499999999997,0.0
1,84,10,J11:OP2,2.5372727272727262,4031,4031.0,20,False,-20.155000000000005,-445.0,0.0,97.97405197002847,224.0,90.0,139.0,399.0,498.75064935064967,492.41052665290675,-329.95,0.0
1,85,18,J19:OP3,7.464999999999999,4068,4068.0,15,False,-20.340000000000003,-448.75,0.0,97.97405197002847,224.0,90.0,143.5,405.0,503.75064935064967,492.41052665290675,-334.05,0.0
1,86,19,J20:OP3,2.38,4107,4107.0,15,False,-20.535000000000004,-452.5,0.0,97.97405197002847,224.0,90.0,148.0,407.0,508.65064935064964,492.41052665290675,-339.125,0.0
1,87,3,J4:OP6,5.055000000000001,4151,4151.0,20,False,-20.755000000000003,-457.5,0.0,97.97405197002847,224.0,90.0,152.5,413.0,513.6506493506497,492.41052665290675,-344.35,0.0
1,88,3,J4:OP7,32.94376677548059,4192,4192.0,15,True,-20.96,-461.25,0.0,96.67281874550906,252.0,90.0,157.5,419.0,518.5506493506497,492.41052665290675,-350.05,0.0
1,89,18,J19:OP4,4.822500000000001,4225,4225.0,20,False,-21.125,-466.25,0.0,96.67281874550906,252.0,90.0,162.5,425.0,523.5506493506497,492.41052665290675,-356.0625,0.0
1,90,2,J3:OP5,3.7851923076923093,4262,4262.0,20,False,-21.31,-471.25,0.0,96.67281874550906,252.0,90.0,167.5,431.0,528.458341658342,492.41052665290675,-363.0,0.0
1,91,2,J3:OP6,7.159772727272728,4298,4298.0,15,False,-21.49,-475.0,0.0,96.67281874550906,252.0,90.0,172.5,440.0,533.3856143856146,492.41052665290675,-370.8375,0.0
1,92,2,J3:OP7,63.38192697414396,4328,4328.0,20,True,-21.639999999999997,-480.0,0.0,95.39224571965302,284.0,120.0,178.0,446.0,538.2856143856146,492.41052665290675,-379.42499999999995,0.0
1,93,13,J14:OP8,8.789965277777778,4369,4369.0,20,True,-21.844999999999995,-485.0,0.0,94.09971099743079,296.0,120.0,184.0,448.0,543.1856143856146,492.41052665290675,-389.03749999999997,0.0
1,94,6,J7:OP5,0.9074999999999989,4415,4415.0,20,False,-22.074999999999996,-490.0,0.0,94.09971099743079,296.0,120.0,190.0,454.0,548.0856143856146,492.41052665290675,-399.79999999999995,0.0
1,95,11,J12:OP2,-4.079642857142857,4457,4457.0,20,False,-22.284999999999997,-495.0,0.0,94.09971099743079,296.0,120.0,196.0,456.0,553.0284715284718,492.41052665290675,-411.61249999999995,0.0
1,96,19,J20:OP4,-0.9871428571428584,4513,4513.0,15,False,-22.564999999999998,-498.75,0.0,94.09971099743079,296.0,120.0,202.0,458.0,557.9713286713289,492.41052665290675,-421.51249999999993,0.0
1,97,11,J12:OP3,-2.542307692307693,4573,4573.0,15,False,-22.865,-502.5,0.0,94.09971099743079,296.0,120.0,208.0,460.0,562.8790209790212,492.41052665290675,-432.9124999999999,0.0
1,98,6,J7:OP6,0.8528571428571414,4611,4611.0,20,False,-23.055,-507.5,0.0,94.09971099743079,296.0,120.0,214.0,466.0,567.8218781218784,492.41052665290675,-443.8124999999999,0.0
1,99,6,J7:OP7,4.357692307692309,4641,4641.0,15,False,-23.205,-511.25,0.0,94.09971099743079,296.0,120.0,220.0,475.0,572.7295704295707,492.41052665290675,-455.46249999999986,0.0
1,100,6,J7:OP8,63.875148809523814,4686,4686.0,20,True,-23.43,-516.25,0.0,92.53200266409746,332.0,150.0,226.5,481.0,577.6724275724279,492.41052665290675,-468.23749999999984,0.0
1,101,19,J20:OP5,-5.477307692307692,4723,4723.0,20,False,-23.615,-521.25,0.0,92.53200266409746,332.0,150.0,233.0,483.0,582.5801198801202,492.41052665290675,-481.93749999999983,0.0
1,102,5,J6:OP1,3.344999999999999,4799,4799.0,40,False,-23.994999999999997,-531.25,0.0,92.53200266409746,332.0,150.0,239.5,489.0,587.5801198801202,492.41052665290675,-485.7124999999998,0.0
1,103,10,J11:OP3,11.09,4856,4856.0,15,False,-24.279999999999998,-535.0,0.0,92.53200266409746,332.0,150.0,246.0,495.0,592.5801198801202,492.41052665290675,-488.0874999999998,0.0
1,104,11,J12:OP4,6.350357142857143,4902,4902.0,20,False,-24.509999999999998,-540.0,0.0,92.53200266409746,332.0,150.0,252.5,497.0,597.5229770229773,492.41052665290675,-489.9499999999998,0.0
1,105,19,J20:OP6,7.262500000000001,4942,4942.0,15,False,-24.709999999999997,-543.75,0.0,92.53200266409746,332.0,150.0,259.0,499.0,602.5229770229773,492.41052665290675,-492.23749999999984,0.0
1,106,19,J20:OP7,20.664395043731776,4992,4992.0,10,True,-24.959999999999997,-546.25,0.0,90.48389770782924,344.0,150.0,266.0,504.0,607.5229770229773,492.41052665290675,-495.77499999999986,0.0
1,107,18,J19:OP5,9.5525,5029,5029.0,20,False,-25.144999999999996,-551.25,0.0,90.48389770782924,344.0,150.0,273.0,510.0,612.5979770229774,492.41052665290675,-499.11249999999984,0.0
1,108,11,J12:OP5,4.2975,5077,5077.0,20,False,-25.384999999999994,-556.25,0.0,90.48389770782924,344.0,150.0,280.0,512.0,617.6729770229774,492.41052665290675,-503.64999999999986,0.0
1,109,18,J19:OP6,7.307500000000001,5118,5118.0,20,False,-25.589999999999993,-561.25,0.0,90.48389770782924,344.0,150.0,287.0,518.0,622.7479770229775,492.41052665290675,-509.21249999999986,0.0
1,110,18,J19:OP7,66.44657014979906,5163,5163.0,20,True,-25.814999999999994,-566.25,0.0,88.26796785762829,376.0,180.0,294.5,524.0,627.8229770229775,492.41052665290675,-515.8999999999999,0.0
1,111,11,J12:OP6,1.4475000000000007,5211,5211.0,20,False,-26.054999999999993,-571.25,0.0,88.26796785762829,376.0,180.0,302.0,526.0,632.8979770229776,492.41052665290675,-523.7874999999999,0.0
1,112,16,J17:OP1,-0.5025000000000004,5289,5289.0,40,False,-26.444999999999993,-581.25,0.0,88.26796785762829,376.0,180.0,309.5,528.0,637.9729770229776,492.41052665290675,-528.4749999999999,0.0
1,113,11,J12:OP7,10.94741791826755,5331,5331.0,20,True,-26.654999999999994,-586.25,0.0,86.11288577589585,384.0,180.0,317.5,530.0,643.0479770229776,492.41052665290675,-533.2375,0.0
1,114,16,J17:OP2,4.1125,5371,5371.0,20,False,-26.854999999999993,-591.25,0.0,86.11288577589585,384.0,180.0,325.5,532.0,648.1229770229777,492.41052665290675,-539.0,0.0
1,115,16,J17:OP3,8.83,5420,5420.0,15,False,-27.099999999999994,-595.0,0.0,86.11288577589585,384.0,180.0,333.5,534.0,653.1979770229777,492.41052665290675,-541.25,0.0
1,116,16,J17:OP4,7.845000000000001,5461,5461.0,15,False,-27.304999999999993,-598.75,0.0,86.11288577589585,384.0,180.0,341.5,536.0,658.2729770229778,492.41052665290675,-544.525,0.0
1,117,15,J16:OP1,5.970000000000001,5527,5527.0,40,False,-27.63499999999999,-608.75,0.0,86.11288577589585,384.0,180.0,349.5,542.0,663.3479770229778,492.41052665290675,-547.3,0.0
1,118,16,J17:OP5,7.514705882352941,5592,5592.0,15,False,-27.95999999999999,-612.5,0.0,86.11288577589585,384.0,180.0,357.5,544.0,668.5126829053307,492.41052665290675,-550.875,0.0
1,119,16,J17:OP6,9.93,5661,5661.0,10,False,-28.30499999999999,-615.0,0.0,86.11288577589585,384.0,180.0,365.5,549.0,673.5876829053308,492.41052665290675,-556.175,0.0
1,120,5,J6:OP2,11.41,5694,5694.0,20,False,-28.469999999999988,-620.0,0.0,86.11288577589585,384.0,180.0,373.5,555.0,678.6626829053308,492.41052665290675,-558.675,0.0
1,121,15,J16:OP2,14.925,5724,5724.0,15,False,-28.619999999999987,-623.75,0.0,86.11288577589585,384.0,180.0,381.5,564.0,683.7376829053309,492.41052665290675,-561.925,0.0
1,122,15,J16:OP3,11.60220588235294,5769,5769.0,15,False,-28.844999999999988,-627.5,0.0,86.11288577589585,384.0,180.0,389.5,570.0,688.9023887876838,492.41052665290675,-565.5124999999999,0.0
1,123,10,J11:OP4,10.717205882352939,5806,5806.0,15,False,-29.029999999999987,-631.25,0.0,86.11288577589585,384.0,180.0,397.5,576.0,694.0670946700367,492.41052665290675,-570.025,0.0
1,124,10,J11:OP5,9.384166666666665,5860,5860.0,15,False,-29.299999999999986,-635.0,0.0,86.11288577589585,384.0,180.0,405.5,582.0,699.3337613367033,492.41052665290675,-575.8874999999999,0.0
1,125,16,J17:OP7,30.736979166666668,5895,5895.0,10,True,-29.474999999999987,-637.5,0.0,83.49569827589585,408.0,180.0,414.0,587.0,704.60042800337,492.41052665290675,-582.6249999999999,0.0
1,126,10,J11:OP6,8.954705882352942,5932,5932.0,20,False,-29.659999999999986,-642.5,0.0,83.49569827589585,408.0,180.0,422.5,593.0,709.7651338857229,492.41052665290675,-588.1499999999999,0.0
1,127,10,J11:OP7,12.381666666666668,5969,5969.0,15,False,-29.844999999999985,-646.25,0.0,83.49569827589585,408.0,180.0,431.0,602.0,715.0318005523895,492.41052665290675,-594.5999999999999,0.0
1,128,10,J11:OP8,32.622708333333335,6018,6018.0,20,True,-30.089999999999986,-651.25,0.0,80.77173994256252,436.0,180.0,440.0,608.0,720.2984672190562,492.41052665290675,-602.2749999999999,0.0
1,129,5,J6:OP3,8.901447368421051,6071,6071.0,15,False,-30.354999999999986,-655.0,0.0,80.77173994256252,436.0,180.0,449.0,614.0,725.6774145874772,492.41052665290675,-609.7374999999998,0.0
1,130,5,J6:OP4,6.97644736842105,6144,6144.0,15,False,-30.719999999999985,-658.75,0.0,80.77173994256252,436.0,180.0,458.0,620.0,731.0563619558982,492.41052665290675,-619.0249999999999,0.0
1,131,15,J16:OP4,6.3764473684210525,6187,6187.0,20,False,-30.934999999999985,-663.75,0.0,80.77173994256252,436.0,180.0,467.0,626.0,736.4353093243192,492.41052665290675,-627.8124999999999,0.0
1,132,5,J6:OP5,74.27967653508772,6243,6243.0,15,True,-31.214999999999986,-667.5,0.0,77.85246910922919,476.0,210.0,476.5,632.0,741.8142566927402,492.41052665290675,-637.4624999999999,0.0
1,133,15,J16:OP5,-3.4700000000000006,6277,6277.0,20,False,-31.384999999999987,-672.5,0.0,77.85246910922919,476.0,210.0,486.0,638.0,737.8142566927402,492.41052665290675,-647.2624999999998,0.0
1,134,15,J16:OP6,14.493053123175716,6327,6327.0,20,True,-31.634999999999987,-677.5,0.0,74.81218889907157,504.0,210.0,496.0,633.8333333333334,737.8142566927402,492.41052665290675,-658.3124999999998,0.0
2,1,9,J10:OP1,21.702143449085423,32,32.0,0,False,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666665,4.96443812233286,19.464371993419228,-0.9,0.0
2,2,0,J1:OP1,23.558153608559785,97,97.0,25,False,-0.485,-6.25,0.0,0.0,0.0,0.0,0.0,7.333333333333334,10.002844950213372,38.0841187740985,-3.4250000000000003,0.0
2,3,14,J15:OP1,9.706503309420093,145,145.0,25,False,-0.725,-12.5,0.0,0.0,0.0,0.0,0.0,4.833333333333334,14.878141299193931,55.63032573453803,-7.15,0.0
2,4,14,J15:OP2,18.280656075498456,158,158.0,0,False,-0.79,-12.5,0.0,0.0,0.0,0.0,0.0,2.333333333333334,19.692745376955905,73.84887773227452,-9.3375,0.0
