episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,3,11.786147345830921,25.0,25.0,0,False
1,2,11,-4.532118391401731,96.0,96.0,40,False
1,3,5,12.038094488575767,172.0,172.0,40,False
1,4,7,4.658375599575975,231.0,231.0,40,False
1,5,5,20.0,244.0,244.0,0,False
1,6,11,0.5133948943765764,286.0,286.0,20,False
1,7,11,6.945338659349325,331.0,331.0,0,False
1,8,11,5.751941055410083,377.0,377.0,20,False
1,9,11,8.29796873700612,425.0,425.0,20,False
1,10,13,3.547421490929034,468.0,468.0,25,False
1,11,11,13.859643328242013,511.0,511.0,15,False
1,12,13,3.118424047841137,547.0,547.0,20,False
1,13,7,11.775012699878344,575.0,575.0,15,False
1,14,18,10.567167911478036,630.0,630.0,40,False
1,15,11,20.0,672.0,672.0,20,True
1,16,2,10.629701605579742,731.0,731.0,25,False
1,17,15,8.065021171794841,797.0,797.0,40,False
1,18,14,14.999755736337224,845.0,845.0,25,False
1,19,7,10.343562465351063,914.0,914.0,15,False
1,20,5,20.0,967.0,967.0,15,False
1,21,12,7.117834071770562,1048.0,1048.0,40,False
1,22,5,20.0,1121.0,1121.0,15,False
1,23,7,13.810842152109485,1194.0,1194.0,15,False
1,24,14,16.803303763563573,1227.0,1227.0,20,False
1,25,19,1.4990657425429745,1286.0,1286.0,40,False
1,26,13,6.714405510294266,1323.0,1323.0,15,False
1,27,2,12.801927298114693,1363.0,1363.0,20,False
1,28,5,20.0,1419.0,1419.0,15,True
1,29,19,2.500619565197941,1464.0,1464.0,20,False
1,30,17,10.241375431396463,1511.0,1511.0,25,False
1,31,2,14.54432593821974,1584.0,1584.0,15,False
1,32,18,11.064225482705012,1634.0,1634.0,20,False
1,33,19,7.681019041324413,1673.0,1673.0,15,False
1,34,13,8.259122973728298,1711.0,1711.0,20,False
1,35,8,7.754350107952849,1791.0,1791.0,40,False
1,36,15,13.010603894885348,1826.0,1826.0,20,False
1,37,18,17.960864175857612,1863.0,1863.0,15,False
1,38,10,9.096023108373597,1919.0,1919.0,25,False
1,39,7,18.621661438893508,1983.0,1983.0,15,False
1,40,7,20.0,2033.0,2033.0,20,True
1,41,10,11.328589915283963,2066.0,2066.0,20,False
1,42,15,16.969489199327487,2111.0,2111.0,15,False
1,43,14,20.0,2156.0,2156.0,10,False
1,44,18,20.0,2189.0,2189.0,20,False
1,45,15,19.84122820353845,2232.0,2232.0,20,False
1,46,2,18.412110160174823,2282.0,2282.0,20,False
1,47,15,20.0,2316.0,2316.0,20,False
1,48,15,20.0,2366.0,2366.0,20,True
1,49,3,11.866955170527062,2401.0,2401.0,20,False
1,50,18,20.0,2438.0,2438.0,20,False
1,51,14,20.0,2480.0,2480.0,15,False
1,52,13,8.990491423871896,2529.0,2529.0,20,False
1,53,3,14.289720742595932,2584.0,2584.0,15,False
1,54,2,20.0,2621.0,2621.0,20,False
1,55,4,-3.4872988479551257,2697.0,2697.0,40,False
1,56,10,12.763838486079052,2754.0,2754.0,15,False
1,57,12,12.83535428039577,2797.0,2797.0,20,False
1,58,18,18.76356779600604,2838.0,2838.0,20,False
1,59,18,20.0,2883.0,2883.0,20,True
1,60,10,15.569339708568936,2920.0,2920.0,15,False
1,61,19,5.345457178259739,2976.0,2976.0,15,False
1,62,14,20.0,3016.0,3016.0,20,False
1,63,16,7.942959007200581,3094.0,3094.0,40,False
1,64,13,5.43459064994985,3144.0,3144.0,20,False
1,65,2,18.781874656122447,3185.0,3185.0,20,False
1,66,14,20.0,3228.0,3228.0,20,False
1,67,13,7.5495165249550755,3272.0,3272.0,20,False
1,68,14,20.0,3314.0,3314.0,15,False
1,69,2,20.0,3344.0,3344.0,20,True
1,70,19,7.422355568353349,3381.0,3381.0,20,False
1,71,16,10.222259413998659,3421.0,3421.0,20,False
1,72,4,-0.06808054229597732,3456.0,3456.0,20,False
1,73,13,2.2186928959364742,3497.0,3497.0,20,True
1,74,10,14.947733473381815,3551.0,3551.0,15,False
1,75,4,1.7342812190020451,3591.0,3591.0,15,False
1,76,19,9.292669240499828,3631.0,3631.0,15,False
1,77,14,19.459236990494528,3692.0,3692.0,15,True
1,78,10,16.53220560291159,3729.0,3729.0,20,False
1,79,16,11.672925036801145,3778.0,3778.0,15,False
1,80,8,15.572457401428496,3814.0,3814.0,20,False
1,81,19,-5.189266272622162,3869.0,3869.0,15,True
1,82,1,6.3682464780036225,3910.0,3910.0,25,False
1,83,4,2.9692752197571246,3945.0,3945.0,20,False
1,84,12,13.498997737110448,4013.0,4013.0,15,False
1,85,1,5.463152671115575,4043.0,4043.0,20,False
1,86,4,1.842490865500853,4093.0,4093.0,20,False
1,87,3,15.765021428766824,4127.0,4127.0,20,False
1,88,12,16.06833218923615,4169.0,4169.0,20,False
