episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
3863,-857.4628012968788,123,6866,20,20,0,0.0,0.99053305,0.0077898568
3864,-869.2537544917323,123,6855,20,20,0,0.0,0.9734014,0.019033087
3865,-997.8936778316049,123,6858,20,20,0,0.0,0.9924662,0.0071853334
3866,-892.1218762512626,123,6819,20,20,0,0.0,0.9855306,0.013075809
3867,-923.2250909277383,123,6841,20,20,0,0.0,0.9857233,0.010510102
3868,-789.4568371721992,123,6863,20,20,0,0.0,0.9878576,0.009816587
3869,-1573.1845412260652,123,6843,20,20,0,0.0,0.98504555,0.010971041
3870,-779.9602463072898,123,6863,20,20,0,0.0,0.98232067,0.015711945
3871,-941.617160322545,123,6834,20,20,0,0.0,0.9748317,0.019714935
3872,-922.2012403547033,123,6878,20,20,0,0.0,0.9903073,0.007468751
3873,-1236.7593829457098,123,6845,20,20,0,0.0,0.9924519,0.007198972
3874,-912.3679721731093,123,6952,20,20,0,0.0,0.9703203,0.035283685
3875,-838.7772545751998,123,6843,20,20,0,0.0,0.99055,0.007755999
3876,-983.2212665679077,123,6871,20,20,0,0.0,0.98530054,0.010794134
3877,-848.4830754869417,123,6851,20,20,0,0.0,0.9859388,0.01333015
3878,-1174.4051998483567,123,6827,20,20,0,0.0,0.9888189,0.008810046
3879,-799.2244773086157,123,6843,20,20,0,0.0,0.99040383,0.00793656
3880,-1038.451397838813,123,6839,20,20,0,0.0,0.98766875,0.01095146
3881,-1209.8109928742244,123,6794,20,20,0,0.0,0.98773426,0.014052375
3882,-1355.6833225156997,123,6866,20,20,0,0.0,0.9833965,0.014672391
3883,-967.7169419118233,123,6879,20,20,0,0.0,0.9902602,0.008136396
3884,-853.1123136743475,123,6824,20,20,0,0.0,0.98700666,0.015276152
3885,-1033.4859972239267,123,6836,20,20,0,0.0,0.9806417,0.02012367
3886,-1174.393767435281,123,6826,20,20,0,0.0,0.98837775,0.0092230765
3887,-1019.2472509555802,123,6855,20,20,0,0.0,0.9835157,0.01679362
3888,-962.152575351691,123,6853,20,20,0,0.0,0.98779124,0.009889943
3889,-1306.3888231752828,123,6796,20,20,0,0.0,0.9785658,0.015301397
3890,-878.8053007394128,123,6841,20,20,0,0.0,0.99230134,0.007902894
3891,-1111.2783118342604,123,6922,20,20,0,0.0,0.98873156,0.011222624
3892,-837.1645958760888,123,6848,20,20,0,0.0,0.9868088,0.009508912
3893,-851.470246298625,123,6737,20,20,0,0.0,0.98372173,0.012610389
3894,-1380.5328598167268,123,6911,20,20,0,0.0,0.98808664,0.010602998
3895,-822.6472069318485,123,6802,20,20,0,0.0,0.99186516,0.006984217
3896,-798.6601420083357,123,6834,20,20,0,0.0,0.99209833,0.0068383566
3897,-929.9100639523839,123,6880,20,20,0,0.0,0.97277135,0.028233204
3898,-1011.3553163672997,123,6862,20,20,0,0.0,0.9882444,0.00963828
3899,-1461.0695777739602,123,6873,20,20,0,0.0,0.98050344,0.015465608
3900,-1311.924887438302,123,6826,20,20,0,0.0,0.9903799,0.0094218515
3901,-822.284282259794,123,6839,20,20,0,0.0,0.9846956,0.012359049
3902,-1074.3795006242258,123,6906,20,20,0,0.0,0.98827106,0.009821633
3903,-838.7682653864919,123,6830,20,20,0,0.0,0.9746218,0.03008594
3904,-1359.6247940849519,123,6905,20,20,0,0.0,0.9894762,0.009578256
3905,-799.7220611205329,123,6828,20,20,0,0.0,0.9788616,0.02674821
3906,-906.9254026622541,123,6776,20,20,0,0.0,0.9787485,0.01532603
3907,-1289.6295536336493,123,6788,20,20,0,0.0,0.97780395,0.0258729
3908,-1027.687457636293,123,6864,20,20,0,0.0,0.9873737,0.0110686375
3909,-1141.0536784242606,123,6870,20,20,0,0.0,0.9832606,0.013608677
3910,-1005.8012616821088,123,6862,20,20,0,0.0,0.9828038,0.017605433
3911,-1183.6478427579736,123,6792,20,20,0,0.0,0.97752255,0.027826542
3912,-1390.911154182183,123,6833,20,20,0,0.0,0.98243815,0.014584048
3913,-1210.259875088226,123,6778,20,20,0,0.0,0.9576571,0.047255952
3914,-1031.362908206854,123,6873,20,20,0,0.0,0.9894757,0.010345847
3915,-823.7764495340648,123,6789,20,20,0,0.0,0.9782,0.022563225
3916,-965.3570200340076,123,6832,20,20,0,0.0,0.9799961,0.02388099
3917,-790.6392540909881,123,6790,20,20,0,0.0,0.98154145,0.019191196
3918,-2055.946068996795,123,6848,20,20,0,0.0,0.98203856,0.018821571
3919,-1080.912891653147,123,6790,20,20,0,0.0,0.98227787,0.01431242
3920,-826.0782288313217,123,6792,20,20,0,0.0,0.9880251,0.010179491
3921,-1316.8353513598695,123,6787,20,20,0,0.0,0.9943028,0.0055721723
3922,-1102.2255498922266,123,6856,20,20,0,0.0,0.98060095,0.019766081
3923,-1198.1200034749843,123,6796,20,20,0,0.0,0.97768295,0.02463924
3924,-1194.8909245741509,123,6847,20,20,0,0.0,0.9856385,0.017208379
3925,-902.5026615207971,123,6792,20,20,0,0.0,0.98679817,0.011760351
3926,-985.5909863795089,123,6861,20,20,0,0.0,0.9876111,0.011647349
3927,-998.4373024835209,123,6839,20,20,0,0.0,0.980504,0.016121095
3928,-754.501811136666,123,6826,20,20,0,0.0,0.9941889,0.0049120192
3929,-1018.2292040329054,123,6819,20,20,0,0.0,0.98680156,0.014993166
3930,-919.4687131190295,123,6847,20,20,0,0.0,0.9886081,0.0098132305
3931,-1079.1509748963804,123,6846,20,20,0,0.0,0.987584,0.009549496
3932,-911.1304589823571,123,6899,20,20,0,0.0,0.98188144,0.017562522
3933,-866.4236797357937,123,6777,20,20,0,0.0,0.9924254,0.006670453
3934,-862.9093771183043,123,6846,20,20,0,0.0,0.9820333,0.014437134
3935,-844.5093406635417,123,6819,20,20,0,0.0,0.98528624,0.014182991
3936,-878.3290939126796,123,6774,20,20,0,0.0,0.98135024,0.015011347
3937,-953.264836171086,123,6783,20,20,0,0.0,0.98963094,0.011583667
3938,-1038.5555141240598,123,6851,20,20,0,0.0,0.987885,0.011120756
3939,-930.4295871332432,123,6872,20,20,0,0.0,0.97147846,0.034829833
3940,-1125.739706670763,123,6869,20,20,0,0.0,0.98728585,0.012089593
3941,-980.9576180250597,123,6879,20,20,0,0.0,0.9866744,0.0096005285
3942,-890.5546874447961,123,6771,20,20,0,0.0,0.9878895,0.00883419
3943,-1174.3918430425706,123,6900,20,20,0,0.0,0.97879225,0.022921883
3944,-879.5833059325179,123,6803,20,20,0,0.0,0.98623157,0.01371611
3945,-1212.8300688016523,123,6855,20,20,0,0.0,0.99095553,0.007634185
3946,-987.7705947463159,123,6826,20,20,0,0.0,0.9811505,0.020389926
3947,-931.5637569341918,123,6821,20,20,0,0.0,0.96432585,0.043983333
3948,-962.2070240808863,123,6945,20,20,0,0.0,0.987425,0.01142348
3949,-1147.1966924406868,123,6876,20,20,0,0.0,0.9768761,0.024664003
3950,-1118.4226840033527,123,6809,20,20,0,0.0,0.98712486,0.0145360455
3951,-1027.832305560175,123,6945,20,20,0,0.0,0.9862731,0.013353105
3952,-1040.3688180020356,123,6791,20,20,0,0.0,0.9788445,0.015246434
3953,-1296.5953782549348,123,6899,20,20,0,0.0,0.99241436,0.005839274
3954,-893.405637597463,123,6780,20,20,0,0.0,0.9852507,0.017724097
3955,-1072.2640256593447,123,6830,20,20,0,0.0,0.98448026,0.018830243
3956,-1198.1964866401893,123,6813,20,20,0,0.0,0.9901658,0.010850345
3957,-1315.1275439393826,123,6849,20,20,0,0.0,0.98681074,0.016043192
3958,-1403.5162353875417,123,6815,20,20,0,0.0,0.9910492,0.009622822
3959,-1086.7202360467713,123,6857,20,20,0,0.0,0.98765254,0.010501114
3960,-886.7125017428732,123,6903,20,20,0,0.0,0.9804916,0.019963052
3961,-1219.2079176382572,123,6807,20,20,0,0.0,0.9902551,0.0071370923
3962,-869.262185086741,123,6856,20,20,0,0.0,0.97982305,0.016037416
3963,-905.2168941344992,123,6849,20,20,0,0.0,0.9921156,0.008161595
3964,-1256.3327264534735,123,6867,20,20,0,0.0,0.9745158,0.019231565
