episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_idle_penalty,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_global_progress_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
1,107,18,J19:OP6,0.20749999999999957,5011,5011.0,20,False,-25.05499999999998,-545.0,0.0,72.16374119299435,244.0,30.0,257.0,503.0,593.800666000666,499.9002010543709,-426.64999999999986,0.0
1,108,14,J15:OP3,2.4999999999999982,5061,5061.0,15,False,-25.30499999999998,-548.75,0.0,72.16374119299435,244.0,30.0,263.0,509.0,598.400666000666,499.9002010543709,-436.7499999999999,0.0
1,109,18,J19:OP7,61.025420168067235,5106,5106.0,20,True,-25.52999999999998,-553.75,0.0,69.99987564677586,276.0,60.0,269.5,515.0,602.9149517149517,499.9002010543709,-447.3499999999999,0.0
1,110,5,J6:OP4,1.1224999999999987,5179,5179.0,15,False,-25.89499999999998,-557.5,0.0,69.99987564677586,276.0,60.0,276.0,521.0,607.5149517149517,499.9002010543709,-459.2124999999999,0.0
1,111,2,J3:OP7,65.10422781271838,5204,5204.0,15,True,-26.01999999999998,-561.25,0.0,67.95410345949423,308.0,90.0,283.0,530.0,612.1149517149518,499.9002010543709,-470.7874999999999,0.0
1,112,8,J9:OP5,0.0649999999999995,5236,5236.0,20,False,-26.17999999999998,-566.25,0.0,67.95410345949423,308.0,90.0,290.0,536.0,616.7149517149518,499.9002010543709,-483.1624999999999,0.0
1,113,7,J8:OP4,-3.9025,5309,5309.0,15,False,-26.544999999999977,-570.0,0.0,67.95410345949423,308.0,90.0,297.0,538.0,621.4149517149518,499.9002010543709,-496.6499999999999,0.0
1,114,7,J8:OP5,-5.457500000000001,5373,5373.0,15,False,-26.864999999999977,-573.75,0.0,67.95410345949423,308.0,90.0,304.0,540.0,626.1149517149519,499.9002010543709,-511.7374999999999,0.0
1,115,6,J7:OP4,-1.8532352941176473,5416,5416.0,20,False,-27.079999999999977,-578.75,0.0,67.95410345949423,308.0,90.0,311.0,546.0,630.9267164208342,499.9002010543709,-526.1874999999999,0.0
1,116,7,J8:OP6,10.802498189717594,5466,5466.0,20,True,-27.329999999999977,-583.75,0.0,65.50660164921183,328.0,90.0,318.5,548.0,635.6267164208342,499.9002010543709,-541.8874999999999,0.0
1,117,5,J6:OP5,66.55086192810458,5522,5522.0,15,True,-27.609999999999978,-587.5,0.0,63.21319887143405,368.0,120.0,326.5,554.0,640.4384811267165,499.9002010543709,-557.8249999999999,0.0
1,118,14,J15:OP4,-2.2475000000000023,5564,5564.0,15,False,-27.81999999999998,-591.25,0.0,63.21319887143405,368.0,120.0,334.5,560.0,645.1384811267166,499.9002010543709,-574.8124999999999,0.0
1,119,6,J7:OP5,-3.3307352941176482,5610,5610.0,20,False,-28.04999999999998,-596.25,0.0,63.21319887143405,368.0,120.0,342.5,566.0,649.9502458325989,499.9002010543709,-591.7249999999999,0.0
1,120,8,J9:OP6,-3.255735294117649,5676,5676.0,15,False,-28.379999999999978,-600.0,0.0,63.21319887143405,368.0,120.0,350.5,572.0,654.7620105384811,499.9002010543709,-609.7124999999999,0.0
1,121,0,J1:OP1,5.586764705882351,5756,5756.0,40,False,-28.779999999999976,-610.0,0.0,63.21319887143405,368.0,120.0,358.5,578.0,659.5737752443634,499.9002010543709,-612.5374999999999,0.0
1,122,14,J15:OP5,16.011764705882353,5791,5791.0,15,False,-28.954999999999977,-613.75,0.0,63.21319887143405,368.0,120.0,366.5,587.0,664.3855399502457,499.9002010543709,-614.4124999999999,0.0
1,123,0,J1:OP2,10.856764705882354,5827,5827.0,20,False,-29.134999999999977,-618.75,0.0,63.21319887143405,368.0,120.0,374.5,593.0,669.197304656128,499.9002010543709,-617.1874999999999,0.0
1,124,8,J9:OP7,77.34745915032678,5860,5860.0,10,True,-29.299999999999976,-621.25,0.0,60.626393315878495,400.0,150.0,383.0,602.0,674.0090693620103,499.9002010543709,-618.8999999999999,0.0
1,125,0,J1:OP3,12.319264705882354,5911,5911.0,15,False,-29.554999999999975,-625.0,0.0,60.626393315878495,400.0,150.0,391.5,608.0,678.8208340678926,499.9002010543709,-621.8874999999998,0.0
1,126,6,J7:OP6,11.355833333333333,5949,5949.0,20,False,-29.744999999999976,-630.0,0.0,60.626393315878495,400.0,150.0,400.0,614.0,683.7541674012259,499.9002010543709,-624.7749999999999,0.0
1,127,14,J15:OP6,14.655833333333332,5987,5987.0,15,False,-29.934999999999977,-633.75,0.0,60.626393315878495,400.0,150.0,408.5,623.0,688.6875007345592,499.9002010543709,-628.6124999999998,0.0
