episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
1661,1,5,J6:OP1,8.700319290161133,29,29.0,0,False,-0.145,0.0,0.0,0.0,0.5,0.0,9.17032,-0.8250000000000001
1661,2,5,J6:OP2,7.932174205780029,72,72.0,0,False,-0.36,0.0,0.0,0.0,1.0,0.0,18.354994,-2.3625000000000003
1661,3,1,J2:OP1,-3.987954616546631,144,144.0,38,False,-0.72,-9.5,0.0,0.0,1.0,0.0,27.564539,-5.700000000000001
1661,4,9,J10:OP1,7.095043182373047,165,165.0,0,False,-0.825,-9.5,0.0,0.0,1.0,0.0,36.77708,-7.712500000000001
1661,5,10,J11:OP1,-4.7956461906433105,241,241.0,40,False,-1.205,-19.5,0.0,0.0,1.0,0.0,46.011436,-11.3625
1661,6,2,J3:OP1,-5.3223795890808105,312,312.0,35,False,-1.56,-28.25,0.0,0.0,1.0,0.0,55.26906,-16.8375
1661,7,6,J7:OP1,1.2553062438964844,351,351.0,15,False,-1.7550000000000001,-32.0,0.0,0.0,1.5,0.0,64.53186,-21.4
1661,8,0,J1:OP1,-3.342409133911133,428,428.0,25,False,-2.14,-38.25,0.0,0.0,2.0,0.0,73.81195,-27.8875
1661,9,17,J18:OP1,2.138070821762085,468,468.0,20,False,-2.3400000000000003,-43.25,0.0,0.0,2.5,0.0,83.10002,-30.3375
1661,10,14,J15:OP1,-0.9302840232849121,519,519.0,25,False,-2.595,-49.5,0.0,0.0,2.5,0.0,92.399734,-34.0625
1661,11,2,J3:OP2,-1.8428387641906738,565,565.0,24,False,-2.825,-55.5,0.0,0.0,2.5,0.0,101.7119,-38.9875
1661,12,3,J4:OP1,-1.0392851829528809,596,596.0,20,False,-2.98,-60.5,0.0,0.0,3.0,0.0,111.02761,-44.6875
1661,13,15,J16:OP1,-3.3585152626037598,651,651.0,38,False,-3.255,-70.0,0.0,0.0,3.5,0.0,120.4191,-48.1625
1661,14,2,J3:OP3,3.2399353981018066,706,706.0,15,False,-3.53,-73.75,0.0,0.0,3.5,0.0,129.74654,-50.225
1661,15,17,J18:OP2,2.2661292552948,764,764.0,15,False,-3.82,-77.5,0.0,0.0,4.0,0.0,139.06517,-53.737500000000004
1661,16,1,J2:OP2,-4.684466361999512,828,828.0,40,False,-4.14,-87.5,0.0,0.0,4.0,0.0,148.4007,-57.43750000000001
1661,17,9,J10:OP2,-11.144927978515625,928,928.0,55,False,-4.64,-101.25,0.0,0.0,4.0,0.0,157.70576,-63.63750000000001
1661,18,1,J2:OP3,-0.09001827239990234,965,965.0,25,False,-4.824999999999999,-107.5,0.0,0.0,4.0,0.0,167.02574,-66.61250000000001
1661,19,3,J4:OP2,-7.055038928985596,1051,1051.0,47,False,-5.254999999999999,-119.25,0.0,0.0,4.5,0.0,176.3132,-71.275
1661,20,4,J5:OP1,-2.171759605407715,1096,1096.0,28,False,-5.479999999999999,-126.25,0.0,0.0,5.0,0.0,185.57895,-75.98750000000001
1661,21,0,J1:OP2,-3.0692691802978516,1149,1149.0,26,False,-5.744999999999998,-132.75,0.0,0.0,5.5,0.0,194.81218,-82.025
1661,22,9,J10:OP3,-5.05642032623291,1190,1190.0,28,False,-5.949999999999998,-139.75,0.0,0.0,5.5,0.0,204.02325,-89.0875
1661,23,7,J8:OP1,2.5427920818328857,1245,1245.0,13,False,-6.224999999999999,-143.0,0.0,0.0,5.5,0.0,213.20355,-92.2
1661,24,17,J18:OP3,-3.535936117172241,1327,1327.0,40,False,-6.634999999999999,-153.0,0.0,0.0,6.0,0.0,222.31511,-94.9375
1661,25,7,J8:OP2,1.3299880027770996,1402,1402.0,15,False,-7.009999999999999,-156.75,0.0,0.0,6.0,0.0,231.3576,-98.525
1661,26,13,J14:OP1,-0.5201537609100342,1454,1454.0,28,False,-7.269999999999999,-163.75,0.0,0.0,6.0,0.0,240.33495,-100.7625
1661,27,15,J16:OP2,1.1971559524536133,1493,1493.0,20,False,-7.464999999999999,-168.75,0.0,0.0,6.5,0.0,249.4396,-103.97500000000001
1661,28,5,J6:OP3,-3.581883668899536,1553,1553.0,40,False,-7.764999999999999,-178.75,0.0,0.0,7.0,0.0,258.29523,-106.61250000000001
1661,29,10,J11:OP2,0.6218042373657227,1595,1595.0,20,False,-7.974999999999999,-183.75,0.0,0.0,7.0,0.0,267.06454,-109.55000000000001
1661,30,4,J5:OP2,0.9421327114105225,1652,1652.0,24,False,-8.259999999999998,-189.75,0.0,0.0,7.5,0.0,275.74167,-111.50000000000001
1661,31,4,J5:OP3,-0.5021917819976807,1697,1697.0,28,False,-8.484999999999998,-196.75,0.0,0.0,8.0,0.0,284.32697,-113.86250000000001
1661,32,19,J20:OP1,-5.45608377456665,1766,1766.0,47,False,-8.829999999999998,-208.5,0.0,0.0,8.5,0.0,292.7534,-116.15
1661,33,10,J11:OP3,-0.9767401218414307,1811,1811.0,26,False,-9.054999999999998,-215.0,0.0,0.0,8.5,0.0,301.05164,-118.7
1661,34,7,J8:OP3,-0.7226018905639648,1886,1886.0,24,False,-9.429999999999998,-221.0,0.0,0.0,8.5,0.0,309.14154,-121.1375
1661,35,17,J18:OP4,-0.2095646858215332,1925,1925.0,24,False,-9.624999999999998,-227.0,0.0,0.0,9.0,0.0,317.102,-123.6125
1661,36,1,J2:OP4,-1.9539685249328613,1962,1962.0,25,False,-9.809999999999999,-233.25,0.0,0.0,9.0,0.0,324.98303,-127.0125
1661,37,7,J8:OP4,-8.818108558654785,2035,2035.0,53,False,-10.174999999999999,-246.5,0.0,0.0,9.0,0.0,332.55493,-129.7875
1661,38,16,J17:OP1,-11.832160949707031,2133,2133.0,55,False,-10.665,-260.25,0.0,0.0,9.5,0.0,339.68777,-135.0125
1661,39,18,J19:OP1,-2.230466365814209,2170,2170.0,20,False,-10.85,-265.25,0.0,0.0,9.5,0.0,346.65482,-139.02499999999998
1661,40,6,J7:OP2,-8.28475284576416,2232,2232.0,40,False,-11.16,-275.25,0.0,0.0,10.0,0.0,353.28006,-144.12499999999997
1661,41,16,J17:OP2,-6.092167377471924,2285,2285.0,28,False,-11.425,-282.25,0.0,0.0,10.5,0.0,359.6029,-149.77499999999998
1661,42,6,J7:OP3,-5.378678798675537,2328,2328.0,20,False,-11.64,-287.25,0.0,0.0,11.0,0.0,365.6642,-156.49999999999997
1661,43,8,J9:OP1,-9.266525268554688,2372,2372.0,28,False,-11.860000000000001,-294.25,0.0,0.0,11.0,0.0,371.4427,-164.32499999999996
1661,44,6,J7:OP4,-12.49070930480957,2445,2445.0,40,False,-12.225000000000001,-304.25,0.0,0.0,11.5,0.0,376.71698,-172.22499999999997
1661,45,10,J11:OP4,-18.65484046936035,2519,2519.0,53,False,-12.595,-317.5,0.0,0.0,11.5,0.0,381.43213,-181.97499999999997
1661,46,7,J8:OP5,47.75486373901367,2555,2555.0,15,True,-12.775,-321.25,20.0,20.0,11.5,0.0,385.8545,-184.71249999999998
1661,47,11,J12:OP1,-1.7277370691299438,2586,2586.0,20,False,-12.93,-326.25,20.0,20.0,12.0,0.0,390.00674,-185.93749999999997
1661,48,9,J10:OP4,-6.26891565322876,2644,2644.0,28,False,-13.219999999999999,-333.25,20.0,20.0,12.0,0.0,393.70282,-188.61249999999998
1661,49,3,J4:OP3,-7.031639099121094,2699,2699.0,26,False,-13.495,-339.75,20.0,20.0,12.5,0.0,396.9962,-192.6625
1661,50,9,J10:OP5,42.326316833496094,2787,2787.0,55,True,-13.934999999999999,-353.5,40.0,48.0,12.5,0.0,399.5125,-196.6625
1661,51,8,J9:OP2,-8.654897689819336,2840,2840.0,25,False,-14.2,-359.75,40.0,48.0,12.5,0.0,401.59763,-200.8875
1661,52,15,J16:OP3,-8.048725128173828,2877,2877.0,20,False,-14.385,-364.75,40.0,48.0,13.0,0.0,403.3839,-206.0375
1661,53,0,J1:OP3,-5.2993879318237305,2941,2941.0,16,False,-14.705,-368.75,40.0,48.0,13.5,0.0,404.62952,-208.7625
1661,54,4,J5:OP4,-9.209331512451172,2994,2994.0,28,False,-14.97,-375.75,40.0,48.0,14.0,0.0,405.43518,-212.0125
1661,55,18,J19:OP2,-11.002464294433594,3048,3048.0,26,False,-15.24,-382.25,40.0,48.0,14.0,0.0,405.8027,-216.61249999999998
1661,56,6,J7:OP5,-12.968046188354492,3114,3114.0,40,False,-15.57,-392.25,40.0,48.0,14.5,0.0,405.65216,-219.6
