episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
1,1,5,J6:OP1,14.692326654751039,36,36.0,0,False,-0.18,0.0,0.0,0.0,0.5,0.0,6.2,9.172326654751037,-1.0,0.0
1,2,16,J17:OP1,2.2572229694980104,114,114.0,40,False,-0.5700000000000001,-10.0,0.0,0.0,0.5,0.0,12.600000000000001,18.369549624249046,-3.95,0.0
1,3,10,J11:OP1,4.534277986314946,170,170.0,25,False,-0.8500000000000001,-16.25,0.0,0.0,0.5,0.0,18.8,27.583827610563993,-8.3,0.0
1,4,9,J10:OP1,-0.574954575225811,242,242.0,40,False,-1.21,-26.25,0.0,0.0,1.0,0.0,25.0,36.818873035338186,-14.450000000000001,0.0
1,5,7,J8:OP1,-2.2636863450685993,301,301.0,40,False,-1.505,-36.25,0.0,0.0,1.0,0.0,31.4,46.07518669026959,-22.075000000000003,0.0
1,6,5,J6:OP2,11.751813121421367,314,314.0,0,False,-1.5699999999999998,-36.25,0.0,0.0,1.5,0.0,37.6,55.32949981169096,-26.212500000000002,0.0
1,7,15,J16:OP1,-0.48316104301466023,380,380.0,40,False,-1.9,-46.25,0.0,0.0,1.5,0.0,43.800000000000004,64.6013387686763,-31.837500000000002,0.0
1,8,2,J3:OP1,-1.857266113442634,454,454.0,40,False,-2.27,-56.25,0.0,0.0,2.0,0.0,50.00000000000001,73.88907265523366,-39.3125,0.0
1,9,13,J14:OP1,-3.7175394391373446,512,512.0,40,False,-2.56,-66.25,0.0,0.0,2.0,0.0,56.20000000000001,83.18653321609632,-48.2375,0.0
1,10,2,J3:OP2,3.5554596282922253,552,552.0,20,False,-2.7600000000000002,-71.25,0.0,0.0,2.5,0.0,62.60000000000001,92.49199284438855,-55.6875,0.0
1,11,5,J6:OP3,14.56942859901438,590,590.0,0,False,-2.95,-71.25,0.0,0.0,3.0,0.0,69.00000000000001,101.80142144340293,-57.1375,0.0
1,12,7,J8:OP2,8.559531779006539,623,623.0,20,False,-3.115,-76.25,0.0,0.0,3.0,0.0,75.20000000000002,111.12595322240946,-58.9375,0.0
1,13,13,J14:OP2,9.236585708081456,654,654.0,15,False,-3.27,-80.0,0.0,0.0,3.0,0.0,81.60000000000002,120.44253893049091,-61.5125,0.0
1,14,9,J10:OP2,7.094988092174247,699,699.0,20,False,-3.495,-85.0,0.0,0.0,3.5,0.0,87.80000000000003,129.76252702266515,-65.2125,0.0
1,15,5,J6:OP4,7.744771380362441,772,772.0,15,False,-3.8600000000000003,-88.75,0.0,0.0,4.0,0.0,94.00000000000003,139.0847984030276,-69.375,0.0
1,16,2,J3:OP3,6.319716674965008,845,845.0,15,False,-4.2250000000000005,-92.5,0.0,0.0,4.5,0.0,100.60000000000002,148.4070150779926,-75.3625,0.0
1,17,15,J16:OP2,7.0582799540468795,875,875.0,15,False,-4.375000000000001,-96.25,0.0,0.0,4.5,0.0,107.20000000000002,157.7277950320395,-80.325,0.0
1,18,16,J17:OP2,4.5503920599863665,915,915.0,20,False,-4.575000000000001,-101.25,0.0,0.0,4.5,0.0,113.60000000000002,167.04068709202585,-86.28750000000001,0.0
1,19,2,J3:OP4,3.9444855094063964,965,965.0,20,False,-4.825000000000001,-106.25,0.0,0.0,5.0,0.0,120.20000000000002,176.34767260143224,-93.50000000000001,0.0
1,20,4,J5:OP1,2.105547341368055,1041,1041.0,40,False,-5.205000000000001,-116.25,0.0,0.0,5.0,0.0,126.80000000000001,185.63321994280028,-96.90000000000002,0.0
1,21,2,J3:OP5,7.616214535397596,1078,1078.0,20,False,-5.390000000000001,-121.25,0.0,0.0,5.5,0.0,133.20000000000002,194.90943447819788,-100.27500000000002,0.0
1,22,5,J6:OP5,89.73197683650528,1134,1134.0,15,True,-5.670000000000001,-125.0,20.0,40.0,25.275,0.0,139.8,204.15891131470318,-102.13750000000002,0.0
1,23,2,J3:OP6,10.142604688762898,1170,1170.0,15,False,-5.8500000000000005,-128.75,20.0,40.0,25.775,0.0,146.20000000000002,213.39401600346608,-104.20000000000002,0.0
1,24,2,J3:OP7,79.52417708402837,1200,1200.0,20,True,-6.000000000000001,-133.75,40.0,72.0,45.2435534591195,0.0,153.00000000000003,222.61213962837496,-107.01250000000002,0.0
1,25,13,J14:OP3,8.74477679858963,1237,1237.0,15,False,-6.1850000000000005,-137.5,40.0,72.0,45.2435534591195,0.0,159.40000000000003,231.8044164269646,-109.92500000000001,0.0
1,26,7,J8:OP3,8.436741948985606,1301,1301.0,10,False,-6.505000000000001,-140.0,40.0,72.0,45.2435534591195,0.0,166.00000000000003,240.9736583759502,-114.43750000000001,0.0
1,27,9,J10:OP3,6.11711187202428,1355,1355.0,15,False,-6.775,-143.75,40.0,72.0,45.7435534591195,0.0,172.40000000000003,250.07327024797448,-120.30000000000001,0.0
1,28,10,J11:OP2,5.7525223533270236,1388,1388.0,20,False,-6.94,-148.75,40.0,72.0,45.7435534591195,0.0,179.00000000000003,259.1407926013015,-125.05000000000001,0.0
1,29,12,J13:OP1,2.7368117179701272,1469,1469.0,40,False,-7.345000000000001,-158.75,40.0,72.0,45.7435534591195,0.0,185.60000000000002,268.1201043192716,-127.48750000000001,0.0
1,30,19,J20:OP1,1.3199383168207972,1528,1528.0,40,False,-7.640000000000001,-168.75,40.0,72.0,45.7435534591195,0.0,192.20000000000002,277.04754263609243,-131.4,0.0
1,31,16,J17:OP3,8.450465643012075,1577,1577.0,15,False,-7.885000000000001,-172.5,40.0,72.0,45.7435534591195,0.0,198.8,285.8680082791045,-134.375,0.0
1,32,7,J8:OP4,6.6055660716903475,1650,1650.0,15,False,-8.25,-176.25,40.0,72.0,45.7435534591195,0.0,205.60000000000002,294.5885743507949,-139.175,0.0
1,33,16,J17:OP4,7.0393839302681664,1686,1686.0,10,False,-8.43,-178.75,40.0,72.0,45.7435534591195,0.0,212.40000000000003,303.20795828106304,-144.875,0.0
1,34,12,J13:OP2,6.865390520139352,1729,1729.0,20,False,-8.645,-183.75,40.0,72.0,45.7435534591195,0.0,219.00000000000003,311.7383488012024,-147.925,0.0
1,35,16,J17:OP5,6.756096398083446,1794,1794.0,15,False,-8.969999999999999,-187.5,40.0,72.0,45.7435534591195,0.0,225.60000000000002,320.10694519928586,-152.0625,0.0
1,36,16,J17:OP6,6.270444988490572,1863,1863.0,10,False,-9.315,-190.0,40.0,72.0,45.7435534591195,0.0,232.40000000000003,328.28489018777645,-157.925,0.0
1,37,15,J16:OP3,3.6841463645580745,1908,1908.0,15,False,-9.54,-193.75,40.0,72.0,45.7435534591195,0.0,239.00000000000003,336.3315365523345,-164.91250000000002,0.0
1,38,19,J20:OP2,4.030150251269337,1953,1953.0,20,False,-9.764999999999999,-198.75,40.0,72.0,45.7435534591195,0.0,246.20000000000002,344.2616868036038,-170.78750000000002,0.0
