episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
1,1869.4828531269604,134,6267,20,20,0,0.0,0.9508536779958513,0.06123634261679773
2,491.8424896720109,134,6252,20,20,0,0.0,0.8964064832586905,0.14021739652377874
3,214.7215095096948,134,6297,20,20,0,0.0,0.9670213329098513,0.027644473522951678
4,34.54789609367925,134,6227,20,20,0,0.0,0.8285958995771104,0.19376836004760972
5,216.7071196963925,134,6272,20,20,0,0.0,0.9295280612244898,0.08500384775306702
6,-435.5465407727006,134,6247,20,20,0,0.0,0.8164985859879409,0.2400843169984669
7,350.5531424469208,134,6312,20,20,0,0.0,0.9037811575834389,0.13139699181116446
8,411.9445477874373,134,6262,20,20,0,0.0,0.9134994144575748,0.11144740116313835
9,492.0658098119369,134,6262,20,20,0,0.0,0.8773022463536676,0.1645698718796099
10,656.6912594837228,134,6272,20,20,0,0.0,0.9055590986394558,0.09257526006281702
11,632.7131793160117,134,6272,20,20,0,0.0,0.9383503401360545,0.07291709276516187
12,519.0363188549156,134,6297,20,20,0,0.0,0.9037107617383939,0.13115283048799528
13,388.55045048202044,134,6292,20,20,0,0.0,0.8897541852087306,0.1463526980765602
14,-235.7493507641486,134,6272,20,20,0,0.0,0.8491177721088435,0.208774400671249
15,-870.0735092932056,134,6272,20,20,0,0.0,0.8067070578231292,0.2637212562921993
16,-204.97945238347106,134,6312,20,20,0,0.0,0.8674482467258132,0.18288265645452648
17,-553.9662598182531,134,6292,20,20,0,0.0,0.8341279932189023,0.22431874676418448
18,-553.0418889454006,134,6312,20,20,0,0.0,0.8165399239543726,0.2538710364384453
19,603.1470314514788,134,6207,20,20,0,0.0,0.9283067504430482,0.09586163446438846
20,223.56576726014723,134,6277,20,20,0,0.0,0.8964473474589773,0.13544630363026805
21,53.58947889227365,134,6297,20,20,0,0.0,0.8714731882907204,0.16304754465291546
22,603.8866343107868,134,6277,20,20,0,0.0,0.9279379746163241,0.0928270876567926
23,733.4041256210878,134,6257,20,20,0,0.0,0.9516275105215491,0.04726764443674736
24,704.446881341447,134,6287,20,20,0,0.0,0.9291129844652988,0.07586560175402324
25,-882.4689136859245,134,6227,20,20,0,0.0,0.7805791981157325,0.28250474678657206
26,390.9113475175965,134,6232,20,20,0,0.0,0.8695977749251177,0.14137945126078025
27,570.7288076054339,134,6317,20,20,0,0.0,0.9166798585826605,0.08855561747460639
28,559.4528614517102,134,6287,20,20,0,0.0,0.8983086792852977,0.11590982444381072
29,421.21639475028286,134,6247,20,20,0,0.0,0.927591910783843,0.09846537192003388
30,-706.7149575191978,134,6247,20,20,0,0.0,0.8121231524465077,0.2494652660243884
31,-47.34473098296762,134,6272,20,20,0,0.0,0.8658588435374149,0.16992365723333203
32,421.97774343693317,134,6267,20,20,0,0.0,0.8913887559172384,0.14301458497336064
33,415.55039572302417,134,6327,20,20,0,0.0,0.8907855223644697,0.14978318562188858
34,-792.0257541915025,134,6232,20,20,0,0.0,0.7913992297817715,0.26900233953465347
35,-290.1941891482096,134,6262,20,20,0,0.0,0.8347705738315767,0.20705290508895063
36,-3.6630425036404546,134,6307,20,20,0,0.0,0.9389038634321654,0.054370584979001844
37,586.7921797631052,134,6237,20,20,0,0.0,0.9192453636898081,0.1017709264457204
38,183.66761261714333,134,6277,20,20,0,0.0,0.8679836439912909,0.17127965938661885
39,507.7405431077005,134,6292,20,20,0,0.0,0.9082432718796355,0.1189203024239157
40,206.21835273741672,134,6282,20,20,0,0.0,0.8938766847076303,0.13919584864440082
41,-36.48591756722006,134,6297,20,20,0,0.0,0.8769255200889312,0.1700270833375572
42,-304.5966031870465,134,6232,20,20,0,0.0,0.8280915703893881,0.2193915938334484
43,-568.5386942198777,134,6257,20,20,0,0.0,0.8200415534601246,0.23620844598581664
