episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,40.0,40.0,1.0
1,1,1,0.0,40.0,0.0
1,1,2,0.0,40.0,0.0
1,2,0,40.0,56.0,0.71428573
1,2,1,56.0,56.0,1.0
1,2,2,0.0,56.0,0.0
1,3,0,107.0,107.0,1.0
1,3,1,56.0,107.0,0.5233645
1,3,2,0.0,107.0,0.0
1,4,0,107.0,137.0,0.7810219
1,4,1,137.0,137.0,1.0
1,4,2,0.0,137.0,0.0
1,5,0,194.0,194.0,1.0
1,5,1,137.0,194.0,0.7061856
1,5,2,0.0,194.0,0.0
1,6,0,194.0,230.0,0.84347826
1,6,1,137.0,230.0,0.59565216
1,6,2,230.0,230.0,1.0
1,7,0,194.0,270.0,0.7185185
1,7,1,137.0,270.0,0.5074074
1,7,2,270.0,270.0,1.0
1,8,0,329.0,329.0,1.0
1,8,1,137.0,329.0,0.41641337
1,8,2,270.0,329.0,0.8206687
1,9,0,394.0,394.0,1.0
1,9,1,137.0,394.0,0.34771574
1,9,2,270.0,394.0,0.6852792
1,10,0,468.0,468.0,1.0
1,10,1,137.0,468.0,0.29273504
1,10,2,270.0,468.0,0.5769231
1,11,0,468.0,506.0,0.9249012
1,11,1,506.0,506.0,1.0
1,11,2,270.0,506.0,0.5335968
1,12,0,468.0,548.0,0.8540146
1,12,1,548.0,548.0,1.0
1,12,2,270.0,548.0,0.49270073
1,13,0,468.0,580.0,0.80689657
1,13,1,580.0,580.0,1.0
1,13,2,270.0,580.0,0.46551725
1,14,0,468.0,625.0,0.7488
1,14,1,625.0,625.0,1.0
1,14,2,270.0,625.0,0.432
1,15,0,468.0,665.0,0.7037594
1,15,1,665.0,665.0,1.0
1,15,2,270.0,665.0,0.40601504
1,16,0,727.0,727.0,1.0
1,16,1,665.0,727.0,0.91471803
1,16,2,270.0,727.0,0.37138927
1,17,0,727.0,762.0,0.95406824
1,17,1,762.0,762.0,1.0
1,17,2,270.0,762.0,0.35433072
1,18,0,727.0,805.0,0.9031056
1,18,1,805.0,805.0,1.0
1,18,2,270.0,805.0,0.33540374
1,19,0,727.0,844.0,0.8613744
1,19,1,805.0,844.0,0.95379144
1,19,2,844.0,844.0,1.0
1,20,0,900.0,900.0,1.0
1,20,1,805.0,900.0,0.89444447
1,20,2,844.0,900.0,0.93777776
1,21,0,959.0,959.0,1.0
1,21,1,805.0,959.0,0.8394161
1,21,2,844.0,959.0,0.88008344
1,22,0,1022.0,1022.0,1.0
1,22,1,805.0,1022.0,0.7876712
1,22,2,844.0,1022.0,0.8258317
1,23,0,1022.0,1056.0,0.967803
1,23,1,1056.0,1056.0,1.0
1,23,2,844.0,1056.0,0.79924244
1,24,0,1022.0,1111.0,0.919892
