episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_idle_penalty,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
2,10,9,J10:OP1,6.306978351476517,491,491.0,25,False,-2.455,-57.5,0.0,0.0,0.0,0.0,29.5,47.02146747837232,165.52722714947302,-34.6875,0.0
2,11,11,J12:OP1,3.9031720678154747,562,562.0,40,False,-2.81,-67.5,0.0,0.0,0.0,0.0,31.5,51.454661967318174,178.36470472834264,-39.7,0.0
2,12,11,J12:OP2,16.700282392290973,599,599.0,15,False,-2.995,-71.25,0.0,0.0,0.0,0.0,36.5,55.91477090676066,192.06487818119115,-42.225,0.0
2,13,16,J17:OP4,15.807736692764195,640,640.0,15,False,-3.2,-75.0,0.0,0.0,0.0,0.0,38.5,60.32201217558475,206.90787360513124,-43.7125,0.0
2,14,11,J12:OP3,12.996793413359402,700,700.0,15,False,-3.5,-78.75,0.0,0.0,0.0,0.0,40.5,64.57737904517784,220.68680014889756,-46.699999999999996,0.0
2,15,16,J17:OP5,11.807230439642517,765,765.0,15,False,-3.825,-82.5,0.0,0.0,0.0,0.0,42.5,68.86446651714195,234.89444311657596,-51.31249999999999,0.0
2,16,16,J17:OP6,14.022572343610191,834,834.0,10,False,-4.17,-85.0,0.0,0.0,0.0,0.0,47.5,73.11406600448575,248.84991597284235,-57.64999999999999,0.0
2,17,17,J18:OP3,7.7757148585686515,878,878.0,15,False,-4.39,-88.75,0.0,0.0,0.0,0.0,49.5,77.2704261454662,261.87677069043053,-65.08749999999999,0.0
2,18,16,J17:OP7,51.34725630969213,918,918.0,15,True,-4.59,-92.5,0.0,20.0,24.0,0.0,51.5,81.44601089394425,275.43594225164463,-73.52499999999999,0.0
2,19,2,J3:OP2,3.1484807624651356,958,958.0,20,False,-4.79,-97.5,0.0,20.0,24.0,0.0,50.666666666666664,85.51874399231016,286.0450232490772,-79.02499999999999,0.0
2,20,11,J12:OP4,6.1400986615318605,1004,1004.0,20,False,-5.0200000000000005,-102.5,0.0,20.0,24.0,0.0,52.666666666666664,89.64338353091958,297.9404823719996,-85.675,0.0
2,21,3,J4:OP1,6.936064743816764,1069,1069.0,40,False,-5.345000000000001,-112.5,0.0,20.0,24.0,0.0,58.666666666666664,93.61999359179751,307.9249370549385,-88.375,0.0
2,22,4,J5:OP1,0.5764622016289875,1145,1145.0,40,False,-5.7250000000000005,-122.5,0.0,20.0,24.0,0.0,60.666666666666664,97.61967318167255,317.4817196666924,-92.975,0.0
2,23,11,J12:OP5,7.671512271073305,1193,1193.0,20,False,-5.965000000000001,-127.5,0.0,20.0,24.0,0.0,62.666666666666664,101.61550785004808,328.4348972693902,-97.01249999999999,0.0
2,24,4,J5:OP2,4.817343049805401,1228,1228.0,20,False,-6.140000000000001,-132.5,0.0,20.0,24.0,0.0,64.66666666666666,105.43063120794619,337.5246169612975,-101.92499999999998,0.0
2,25,11,J12:OP6,5.276379511481327,1276,1276.0,20,False,-6.380000000000001,-137.5,0.0,20.0,24.0,0.0,66.66666666666666,109.31976930471005,348.26435837601497,-108.03749999999998,0.0
2,26,11,J12:OP7,32.188309124207606,1318,1318.0,20,True,-6.590000000000001,-142.5,0.0,40.0,32.0,0.0,68.66666666666666,113.13873758410767,359.00619922082495,-115.19999999999997,0.0
2,27,12,J13:OP1,0.4645193708954052,1399,1399.0,40,False,-6.995000000000001,-152.5,0.0,40.0,32.0,0.0,74.66666666666666,116.9057994232618,367.13365675256625,-122.22499999999998,0.0
2,28,12,J13:OP2,5.333706098457311,1442,1442.0,20,False,-7.210000000000001,-157.5,0.0,40.0,32.0,0.0,80.66666666666666,120.65652034604295,375.0191419282424,-129.31249999999997,0.0
2,29,17,J18:OP4,8.230758842214529,1512,1512.0,15,False,-7.5600000000000005,-161.25,0.0,40.0,32.0,0.0,82.66666666666666,124.40820249919899,383.8857186173009,-131.59999999999997,0.0
2,30,12,J13:OP3,8.944416180035338,1580,1580.0,15,False,-7.9,-165.0,0.0,40.0,32.0,0.0,88.66666666666666,128.00032041012497,391.31551688641025,-135.58749999999998,0.0
2,31,18,J19:OP1,0.48107396968935,1620,1620.0,25,False,-8.1,-171.25,0.0,40.0,32.0,0.0,87.83333333333333,131.60589554629928,398.19934905325863,-138.31249999999997,0.0
2,32,1,J2:OP1,-2.3008893036376747,1676,1676.0,40,False,-8.379999999999999,-181.25,0.0,40.0,32.0,0.0,89.83333333333333,135.14130086510735,404.76805443081287,-142.43749999999997,0.0
2,33,13,J14:OP1,3.1654177379261546,1719,1719.0,25,False,-8.594999999999999,-187.5,0.0,40.0,32.0,0.0,94.83333333333333,138.6449855815444,411.094787452302,-147.63749999999996,0.0
2,34,18,J19:OP2,1.8938615254651725,1764,1764.0,15,False,-8.819999999999999,-191.25,0.0,40.0,32.0,0.0,94.0,142.136174303108,417.1682935895369,-150.49999999999997,0.0
2,35,2,J3:OP3,3.2212155772897093,1832,1832.0,10,False,-9.159999999999998,-193.75,0.0,40.0,32.0,0.0,93.16666666666667,145.60237103492472,422.85914576834324,-152.76249999999996,0.0
2,36,1,J2:OP2,3.633436851292188,1862,1862.0,20,False,-9.309999999999999,-198.75,0.0,40.0,32.0,0.0,95.16666666666667,149.02627363024672,428.38118002431344,-154.92499999999995,0.0
2,37,6,J7:OP1,-5.815836141208823,1937,1937.0,40,False,-9.684999999999999,-208.75,0.0,40.0,32.0,0.0,93.5,152.40211470682473,433.48116947319323,-157.17499999999995,0.0
2,38,4,J5:OP3,4.307488599933291,1977,1977.0,15,False,-9.884999999999998,-212.5,0.0,40.0,32.0,0.0,95.5,155.7222044216597,438.3560683582915,-159.11249999999995,0.0
2,39,9,J10:OP2,-0.5479905004909513,2022,2022.0,20,False,-10.109999999999998,-217.5,0.0,40.0,32.0,0.0,93.83333333333333,159.06920858699132,442.9777403591356,-160.73749999999995,0.0
2,40,7,J8:OP2,2.072814643942854,2055,2055.0,20,False,-10.274999999999997,-222.5,0.0,40.0,32.0,0.0,95.83333333333333,162.32105094520983,447.41371264485997,-163.18749999999994,0.0
2,41,13,J14:OP2,5.331463016768666,2086,2086.0,15,False,-10.429999999999996,-226.25,0.0,40.0,32.0,0.0,100.83333333333333,165.52098686318485,451.6752397436536,-166.41249999999994,0.0
2,42,2,J3:OP4,-3.4282175007853235,2136,2136.0,20,False,-10.679999999999996,-231.25,0.0,40.0,32.0,0.0,100.0,168.6709388016661,455.6554036377204,-170.88749999999993,0.0
2,43,7,J8:OP3,0.3535912585349781,2205,2205.0,15,False,-11.024999999999997,-235.0,0.0,40.0,32.0,0.0,102.0,171.74014738865745,459.24728630926404,-175.09999999999994,0.0
2,44,1,J2:OP3,3.5582284686970995,2243,2243.0,10,False,-11.214999999999996,-237.5,0.0,40.0,32.0,0.0,107.0,174.77282922140336,462.62533294521523,-180.26249999999993,0.0
2,45,9,J10:OP3,-6.151906742317172,2297,2297.0,15,False,-11.484999999999996,-241.25,0.0,40.0,32.0,0.0,105.33333333333333,177.74591477090672,465.69950732006134,-186.77499999999992,0.0
2,46,7,J8:OP4,-4.868898025170173,2370,2370.0,15,False,-11.849999999999996,-245.0,0.0,40.0,32.0,0.0,107.33333333333333,180.6661326497917,468.3628914160062,-195.11249999999993,0.0
2,47,5,J6:OP1,-8.257932522312835,2431,2431.0,25,False,-12.154999999999996,-251.25,0.0,40.0,32.0,0.0,104.83333333333333,183.59307914130085,470.68301240218426,-199.56249999999991,0.0
2,48,9,J10:OP4,-3.7063199618216145,2473,2473.0,20,False,-12.364999999999997,-256.25,0.0,40.0,32.0,0.0,103.16666666666666,186.49214995193847,472.7667882963917,-201.37499999999991,0.0
2,49,12,J13:OP4,2.613444099257024,2515,2515.0,20,False,-12.574999999999998,-261.25,0.0,40.0,32.0,0.0,109.16666666666666,189.33066324895867,474.61421909862855,-204.23749999999993,0.0
2,50,13,J14:OP3,0.5206350393900046,2552,2552.0,15,False,-12.759999999999998,-265.0,0.0,40.0,32.0,0.0,111.16666666666666,192.12207625760973,476.2534411293675,-206.21249999999992,0.0
2,51,13,J14:OP4,-1.5500874108131426,2590,2590.0,20,False,-12.949999999999998,-270.0,0.0,40.0,32.0,0.0,113.16666666666666,194.7991028516501,477.678827124514,-208.67499999999993,0.0
2,52,3,J4:OP2,1.4448647861215367,2625,2625.0,20,False,-13.124999999999998,-275.0,0.0,40.0,32.0,0.0,119.16666666666666,197.52803588593397,478.90725887635165,-212.01249999999993,0.0
2,53,6,J7:OP2,-6.191009591882528,2663,2663.0,15,False,-13.314999999999998,-278.75,0.0,40.0,32.0,0.0,117.49999999999999,200.2165972444729,479.92185459259684,-216.29999999999993,0.0
2,54,18,J19:OP3,-5.16567115628869,2700,2700.0,15,False,-13.499999999999998,-282.5,0.0,40.0,32.0,0.0,116.66666666666666,202.83787247677023,480.72824153734416,-220.12499999999991,0.0
2,55,4,J5:OP4,-4.192365600387868,2735,2735.0,20,False,-13.674999999999999,-287.5,0.0,40.0,32.0,0.0,118.66666666666666,205.4485741749439,481.33767423878265,-224.36249999999993,0.0
2,56,7,J8:OP5,-4.699404927302129,2799,2799.0,15,False,-13.995,-291.25,0.0,40.0,32.0,0.0,120.66666666666666,207.96988144825374,481.58696203817067,-229.76249999999993,0.0
2,57,6,J7:OP3,-9.511472093271284,2838,2838.0,15,False,-14.19,-295.0,0.0,40.0,32.0,0.0,118.99999999999999,210.41525152194808,481.61678653787175,-236.13749999999993,0.0
2,58,7,J8:OP6,12.833216707102688,2888,2888.0,20,True,-14.44,-300.0,0.0,39.88595220854453,52.0,0.0,120.99999999999999,212.95001602050624,481.61678653787175,-242.47499999999994,0.0
2,59,2,J3:OP5,-10.813354961016767,2925,2925.0,20,False,-14.625,-305.0,0.0,39.88595220854453,52.0,0.0,120.16666666666666,215.41749439282282,481.61678653787175,-249.73749999999993,0.0
2,60,13,J14:OP5,-9.23714594681192,2974,2974.0,20,False,-14.87,-310.0,0.0,39.88595220854453,52.0,0.0,122.16666666666666,217.9128484460109,481.61678653787175,-258.2249999999999,0.0
2,61,18,J19:OP4,-12.95389645412795,3007,3007.0,20,False,-15.034999999999998,-315.0,0.0,39.88595220854453,52.0,0.0,121.33333333333333,220.2697853252163,481.61678653787175,-267.5374999999999,0.0
2,62,2,J3:OP6,-14.034276140126028,3048,3048.0,20,False,-15.239999999999998,-320.0,0.0,39.88595220854453,52.0,0.0,120.5,222.6113425184236,481.61678653787175,-277.8749999999999,0.0
2,63,18,J19:OP5,-13.635399177614014,3080,3080.0,15,False,-15.399999999999999,-323.75,0.0,39.88595220854453,52.0,0.0,119.66666666666667,224.85677667414294,481.61678653787175,-289.0124999999999,0.0
2,64,9,J10:OP5,-16.444515913702876,3111,3111.0,20,False,-15.554999999999998,-328.75,0.0,39.88595220854453,52.0,0.0,118.0,227.14642742710672,481.61678653787175,-300.9249999999999,0.0
2,65,12,J13:OP5,21.692957046353598,3179,3179.0,15,True,-15.894999999999998,-332.5,0.0,39.61001787393049,80.0,0.0,124.0,229.40531880807436,481.61678653787175,-311.1249999999999,0.0
2,66,4,J5:OP5,-11.585341236783083,3229,3229.0,20,False,-16.144999999999996,-337.5,0.0,39.61001787393049,80.0,0.0,126.0,231.66997757129127,481.61678653787175,-321.7249999999999,0.0
2,67,18,J19:OP6,-15.512099754352237,3270,3270.0,20,False,-16.349999999999994,-342.5,0.0,39.61001787393049,80.0,0.0,125.16666666666667,233.82121115027238,481.61678653787175,-333.3499999999999,0.0
2,68,2,J3:OP7,45.409339434560096,3300,3300.0,20,True,-16.499999999999993,-347.5,0.0,39.2274182932177,112.0,30.0,124.33333333333334,235.9714834988786,481.61678653787175,-345.7249999999999,0.0
2,69,19,J20:OP2,-14.590107337391862,3345,3345.0,20,False,-16.724999999999994,-352.5,0.0,39.2274182932177,112.0,30.0,126.33333333333334,238.10637616148674,481.61678653787175,-359.2249999999999,0.0
2,70,1,J2:OP4,-15.677773149631529,3386,3386.0,20,False,-16.929999999999993,-357.5,0.0,39.2274182932177,112.0,30.0,128.33333333333334,240.1586030118552,481.61678653787175,-373.7499999999999,0.0
2,71,13,J14:OP6,-16.95835469400833,3436,3436.0,20,False,-17.179999999999993,-362.5,0.0,39.2274182932177,112.0,30.0,130.33333333333334,242.22524831784688,481.61678653787175,-389.52499999999986,0.0
2,72,9,J10:OP6,-21.56019918829435,3474,3474.0,20,False,-17.369999999999994,-367.5,0.0,39.2274182932177,112.0,30.0,128.66666666666669,244.2467157962192,481.61678653787175,-406.2499999999999,0.0
2,73,3,J4:OP3,-10.475628804870237,3529,3529.0,15,False,-17.644999999999992,-371.25,0.0,39.2274182932177,112.0,30.0,134.66666666666669,246.20858699134897,481.61678653787175,-420.6624999999999,0.0
2,74,3,J4:OP4,-11.833112784363987,3563,3563.0,20,False,-17.814999999999994,-376.25,0.0,39.2274182932177,112.0,30.0,140.66666666666669,248.12047420698497,481.61678653787175,-435.2374999999999,0.0
2,75,15,J16:OP1,2.7587936558795256,3614,3614.0,25,False,-18.069999999999993,-382.5,0.0,39.2274182932177,112.0,30.0,149.66666666666669,250.0842678628645,481.61678653787175,-436.9374999999999,0.0
2,76,13,J14:OP7,-3.5292478372316562,3658,3658.0,20,False,-18.289999999999992,-387.5,0.0,39.2274182932177,112.0,30.0,151.66666666666669,251.93752002563284,481.61678653787175,-439.0999999999999,0.0
2,77,3,J4:OP5,-0.6669376802306952,3703,3703.0,20,False,-18.514999999999993,-392.5,0.0,39.2274182932177,112.0,30.0,157.66666666666669,253.78308234540214,481.61678653787175,-442.38749999999993,0.0
2,78,13,J14:OP8,5.521349727651394,3744,3744.0,20,True,-18.71999999999999,-397.5,0.0,38.4774182932177,124.0,30.0,159.66666666666669,255.57193207305352,481.61678653787175,-446.69999999999993,0.0
2,79,5,J6:OP2,-11.051138256968919,3777,3777.0,20,False,-18.88499999999999,-402.5,0.0,38.4774182932177,124.0,30.0,157.16666666666669,257.3232938160846,481.61678653787175,-451.8374999999999,0.0
2,80,3,J4:OP6,-3.733052707465556,3821,3821.0,20,False,-19.10499999999999,-407.5,0.0,38.4774182932177,124.0,30.0,163.16666666666669,259.047741108619,481.61678653787175,-458.07499999999993,0.0
2,81,6,J7:OP4,-12.500478746128376,3864,3864.0,20,False,-19.31999999999999,-412.5,0.0,38.4774182932177,124.0,30.0,161.50000000000003,260.7414290291573,481.61678653787175,-465.38749999999993,0.0
2,82,10,J11:OP1,-8.746849567446333,3935,3935.0,40,False,-19.67499999999999,-422.5,0.0,38.4774182932177,124.0,30.0,167.50000000000003,262.312079461711,481.61678653787175,-471.3499999999999,0.0
2,83,0,J1:OP1,-10.79761694969561,4015,4015.0,40,False,-20.07499999999999,-432.5,0.0,38.4774182932177,124.0,30.0,173.50000000000003,263.8769625120154,481.61678653787175,-479.3124999999999,0.0
2,84,17,J18:OP5,14.502335077788457,4048,4048.0,20,True,-20.239999999999988,-437.5,0.0,37.46352940432882,148.0,30.0,175.50000000000003,265.4581864786927,481.61678653787175,-486.21249999999986,0.0
2,85,15,J16:OP2,-5.402419096443447,4083,4083.0,20,False,-20.41499999999999,-442.5,0.0,37.46352940432882,148.0,30.0,181.50000000000003,267.00576738224925,481.61678653787175,-493.98749999999984,0.0
2,86,18,J19:OP7,47.32542448390693,4128,4128.0,20,True,-20.63999999999999,-447.5,0.0,36.19297770538837,180.0,60.0,180.66666666666669,268.56007689842994,481.61678653787175,-502.8874999999998,0.0
2,87,5,J6:OP3,-6.308764017942968,4176,4176.0,10,False,-20.87999999999999,-450.0,0.0,36.19297770538837,180.0,60.0,178.16666666666669,270.103812880487,481.61678653787175,-505.49999999999983,0.0
2,88,5,J6:OP4,-9.623150432553668,4249,4249.0,15,False,-21.244999999999987,-453.75,0.0,36.19297770538837,180.0,60.0,175.66666666666669,271.5331624479333,481.61678653787175,-509.93749999999983,0.0
2,89,5,J6:OP5,57.81525809703088,4305,4305.0,15,True,-21.524999999999988,-457.5,0.0,34.95599853872171,220.0,90.0,173.16666666666669,272.95289971163083,481.61678653787175,-515.7749999999999,0.0
2,90,10,J11:OP2,-2.199107657801987,4338,4338.0,20,False,-21.689999999999987,-462.5,0.0,34.95599853872171,220.0,90.0,179.16666666666669,274.3687920538288,481.61678653787175,-520.2249999999999,0.0
2,91,9,J10:OP7,-10.71824628858272,4369,4369.0,20,False,-21.844999999999988,-467.5,0.0,34.95599853872171,220.0,90.0,177.50000000000003,275.69721243191276,481.61678653787175,-525.4499999999999,0.0
2,92,3,J4:OP7,28.8271199702903,4405,4405.0,10,True,-22.024999999999988,-470.0,0.0,33.46162059167782,248.0,90.0,186.50000000000003,277.0237103492469,481.61678653787175,-530.775,0.0
2,93,1,J2:OP5,-7.912718679910285,4449,4449.0,20,False,-22.244999999999987,-475.0,0.0,33.46162059167782,248.0,90.0,188.50000000000003,278.30599166933666,481.61678653787175,-536.75,0.0
2,94,4,J5:OP6,-6.329047881288049,4491,4491.0,20,True,-22.454999999999988,-480.0,0.0,32.06318309167782,252.0,90.0,190.50000000000003,279.61038128804864,481.61678653787175,-543.775,0.0
2,95,0,J1:OP2,-5.823679910285166,4527,4527.0,20,False,-22.634999999999987,-485.0,0.0,32.06318309167782,252.0,90.0,196.50000000000003,280.89170137776347,481.61678653787175,-551.6999999999999,0.0
2,96,15,J16:OP3,-4.256167894905479,4572,4572.0,15,False,-22.85999999999999,-488.75,0.0,32.06318309167782,252.0,90.0,202.50000000000003,282.13553348285797,481.61678653787175,-559.2249999999999,0.0
2,97,8,J9:OP1,-12.621209815230163,4652,4652.0,40,False,-23.259999999999987,-498.75,0.0,32.06318309167782,252.0,90.0,201.66666666666669,283.3101570009611,481.61678653787175,-561.7874999999999,0.0
2,98,15,J16:OP4,-0.14421339314322323,4695,4695.0,20,False,-23.474999999999987,-503.75,0.0,32.06318309167782,252.0,90.0,207.66666666666669,284.4559436078179,481.61678653787175,-563.8625,0.0
2,99,15,J16:OP5,-1.0126545978852932,4729,4729.0,20,False,-23.64499999999999,-508.75,0.0,32.06318309167782,252.0,90.0,213.66666666666669,285.5382890099326,481.61678653787175,-566.7874999999999,0.0
2,100,1,J2:OP6,7.67855266963936,4765,4765.0,15,True,-23.82499999999999,-512.5,0.0,30.4268983694556,264.0,90.0,215.66666666666669,286.6456264017942,481.61678653787175,-568.6499999999999,0.0
2,101,15,J16:OP6,25.461248029702187,4815,4815.0,20,True,-24.07499999999999,-517.5,0.0,28.71061115404404,292.0,90.0,221.66666666666669,287.73566164690794,481.61678653787175,-571.3124999999999,0.0
2,102,9,J10:OP8,56.51792941631956,4842,4842.0,15,True,-24.20999999999999,-521.25,0.0,27.00748615404404,328.0,120.0,220.00000000000003,288.8458827298942,481.61678653787175,-574.6499999999999,0.0
2,103,0,J1:OP3,-0.5889955142582508,4893,4893.0,15,False,-24.46499999999999,-525.0,0.0,27.00748615404404,328.0,120.0,226.00000000000003,289.91188721563594,481.61678653787175,-578.2999999999998,0.0
2,104,10,J11:OP3,-2.088212111502724,4950,4950.0,15,False,-24.74999999999999,-528.75,0.0,27.00748615404404,328.0,120.0,232.00000000000003,290.9336751041332,481.61678653787175,-583.3749999999999,0.0
2,105,14,J15:OP2,-2.7528083947452737,4983,4983.0,20,False,-24.91499999999999,-533.75,0.0,27.00748615404404,328.0,120.0,238.00000000000003,291.8958667093879,481.61678653787175,-587.9249999999998,0.0
2,106,0,J1:OP4,-3.794133290611984,5021,5021.0,20,False,-25.10499999999999,-538.75,0.0,27.00748615404404,328.0,120.0,244.00000000000003,292.79173341877595,481.61678653787175,-593.4249999999998,0.0
2,107,8,J9:OP2,-11.536691231442912,5057,5057.0,20,False,-25.28499999999999,-543.75,0.0,27.00748615404404,328.0,120.0,243.16666666666669,293.66837552066636,481.61678653787175,-599.8249999999998,0.0
2,108,8,J9:OP3,-9.473795524938588,5121,5121.0,10,False,-25.60499999999999,-546.25,0.0,27.00748615404404,328.0,120.0,242.33333333333334,294.5104133290611,481.61678653787175,-606.4874999999998,0.0
2,109,8,J9:OP4,-12.175516127309622,5164,5164.0,20,False,-25.81999999999999,-551.25,0.0,27.00748615404404,328.0,120.0,241.5,295.3207305350848,481.61678653787175,-613.4249999999998,0.0
2,110,8,J9:OP5,-12.984918562426573,5196,5196.0,20,False,-25.97999999999999,-556.25,0.0,27.00748615404404,328.0,120.0,240.66666666666666,296.0666453059916,481.61678653787175,-621.1624999999998,0.0
2,111,14,J15:OP3,-13.817542454341558,5246,5246.0,15,False,-26.22999999999999,-560.0,0.0,27.00748615404404,328.0,120.0,238.16666666666666,296.79910285165005,481.61678653787175,-629.2124999999997,0.0
2,112,6,J7:OP5,-14.801689095375416,5292,5292.0,20,False,-26.45999999999999,-565.0,0.0,27.00748615404404,328.0,120.0,236.5,297.4690804229413,481.61678653787175,-637.7874999999998,0.0
2,113,6,J7:OP6,-14.321301399124213,5325,5325.0,15,False,-26.62499999999999,-568.75,0.0,27.00748615404404,328.0,120.0,234.83333333333334,298.12944569048375,481.61678653787175,-647.1874999999998,0.0
2,114,6,J7:OP7,-15.142812132863398,5355,5355.0,15,False,-26.774999999999988,-572.5,0.0,27.00748615404404,328.0,120.0,233.16666666666669,298.70330022428703,481.61678653787175,-657.3374999999997,0.0
2,115,8,J9:OP6,-14.790436024778383,5421,5421.0,15,False,-27.104999999999986,-576.25,0.0,27.00748615404404,328.0,120.0,232.33333333333334,299.263697532842,481.61678653787175,-667.7749999999997,0.0
2,116,19,J20:OP3,-12.848047901313683,5460,5460.0,15,False,-27.299999999999986,-580.0,0.0,27.00748615404404,328.0,120.0,234.33333333333334,299.7731496315283,481.61678653787175,-679.1874999999998,0.0
2,117,8,J9:OP7,43.08663086528534,5498,5498.0,15,True,-27.489999999999988,-583.75,0.0,24.734916709599595,360.0,150.0,233.5,300.2681832745914,481.61678653787175,-691.5499999999997,0.0
2,118,0,J1:OP5,-5.954384812560077,5535,5535.0,15,False,-27.674999999999986,-587.5,0.0,24.734916709599595,360.0,150.0,242.5,300.74879846203135,481.61678653787175,-703.0499999999997,0.0
2,119,10,J11:OP4,-9.478403556552387,5572,5572.0,15,False,-27.859999999999985,-591.25,0.0,24.734916709599595,360.0,150.0,248.5,301.16789490547893,481.61678653787175,-715.0124999999997,0.0
2,120,6,J7:OP8,44.531367873099796,5617,5617.0,20,True,-28.084999999999987,-596.25,0.0,22.359048654044038,396.0,180.0,246.83333333333334,301.59179750080096,481.61678653787175,-727.6374999999997,0.0
2,121,10,J11:OP5,-11.055697693047101,5671,5671.0,15,False,-28.354999999999986,-600.0,0.0,22.359048654044038,396.0,180.0,252.83333333333334,301.9685998077539,481.61678653787175,-741.0499999999997,0.0
2,122,0,J1:OP6,17.489908456300768,5698,5698.0,15,True,-28.489999999999988,-603.75,0.0,19.753313887018948,424.0,180.0,261.83333333333337,302.36174303107975,481.61678653787175,-754.4624999999997,0.0
2,123,19,J20:OP4,-16.1426161486703,5754,5754.0,15,False,-28.76999999999999,-607.5,0.0,19.753313887018948,424.0,180.0,263.83333333333337,302.72412688240945,481.61678653787175,-768.9374999999998,0.0
2,124,14,J15:OP4,-35.74186805036373,5796,5796.0,15,False,-28.97999999999999,-611.25,0.0,19.753313887018948,424.0,180.0,247.2592592592593,303.0413329061198,481.61678653787175,-784.4624999999997,0.0
2,125,19,J20:OP5,-18.131243191284845,5833,5833.0,20,False,-29.16499999999999,-616.25,0.0,19.753313887018948,424.0,180.0,249.2592592592593,303.320089714835,481.61678653787175,-799.6874999999998,0.0
2,126,19,J20:OP6,-17.47699855815444,5873,5873.0,15,False,-29.364999999999988,-620.0,0.0,19.753313887018948,424.0,180.0,251.2592592592593,303.5555911566805,481.61678653787175,-815.4499999999998,0.0
2,127,14,J15:OP5,-23.76544777314963,5913,5913.0,20,False,-29.564999999999987,-625.0,0.0,19.753313887018948,424.0,180.0,248.7592592592593,303.7526433835309,481.61678653787175,-831.7124999999999,0.0
2,128,14,J15:OP6,-33.16588757087333,5951,5951.0,15,False,-29.75499999999999,-628.75,0.0,19.753313887018948,424.0,180.0,236.58534621578104,303.9131688561358,481.61678653787175,-848.9249999999998,0.0
2,129,14,J15:OP7,-23.650415732137137,5993,5993.0,15,False,-29.96499999999999,-632.5,0.0,19.753313887018948,424.0,180.0,234.08534621578104,304.01025312399867,481.61678653787175,-866.2124999999999,0.0
2,130,14,J15:OP8,45.2481250680593,6049,6049.0,10,True,-30.24499999999999,-635.0,0.0,16.915332948084956,464.0,210.0,233.54186795491148,304.1073373918615,481.61678653787175,-884.8999999999999,0.0
2,131,10,J11:OP6,-17.50521387375841,6086,6086.0,20,False,-30.42999999999999,-640.0,0.0,16.915332948084956,464.0,210.0,239.54186795491148,304.1746235181031,481.61678653787175,-903.2874999999999,0.0
2,132,10,J11:OP7,-14.233081544376802,6123,6123.0,15,False,-30.614999999999988,-643.75,0.0,16.915332948084956,464.0,210.0,248.54186795491148,304.18904197372626,481.61678653787175,-922.5999999999999,0.0
2,133,10,J11:OP8,-9.591237674645004,6172,6172.0,20,True,-30.85999999999999,-648.75,0.0,14.057694059196066,492.0,210.0,239.57635071353218,304.20346042934943,481.61678653787175,-943.1374999999999,0.0
2,134,19,J20:OP7,-38.69828717201166,6227,6227.0,15,True,-31.134999999999987,-652.5,0.0,10.884406887184404,504.0,210.0,216.45135071353218,304.20346042934943,481.61678653787175,-963.5124999999999,0.0
