episode,step,job_idx,completion_time,deadline_met
1,23,16,1179.0,False
1,31,11,1512.0,False
1,40,4,1931.0,False
1,42,13,2035.0,False
1,47,3,2250.0,False
1,52,17,2519.0,False
1,60,12,2905.0,False
1,67,18,3250.0,False
1,73,2,3512.0,False
1,82,1,3948.0,False
1,88,7,4234.0,False
1,91,8,4369.0,False
1,103,9,4846.0,False
1,104,6,4886.0,False
1,107,19,5041.0,False
1,117,5,5513.0,False
1,125,15,5863.0,False
1,126,10,5912.0,False
1,131,0,6101.0,False
1,134,14,6242.0,False
2,18,16,918.0,False
2,26,11,1318.0,False
2,58,7,2888.0,False
2,65,12,3179.0,False
2,68,2,3300.0,False
2,78,13,3744.0,False
2,84,17,4048.0,False
2,86,18,4128.0,False
2,89,5,4305.0,False
2,92,3,4405.0,False
2,94,4,4491.0,False
2,100,1,4765.0,False
2,101,15,4815.0,False
2,102,9,4842.0,False
2,117,8,5498.0,False
2,120,6,5617.0,False
2,122,0,5698.0,False
2,130,14,6049.0,False
2,133,10,6172.0,False
2,134,19,6227.0,False
