episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
1,1,2,J3:OP1,8.43701457977295,38,38.0,0,False,-0.19,0.0,0.0,0.0,0.5,0.0,9.177014,-1.05
1,2,1,J2:OP1,8.173027038574219,54,54.0,0,False,-0.27,0.0,0.0,0.0,0.5,0.0,18.355042,-1.975
1,3,1,J2:OP2,-0.0908517837524414,138,138.0,24,False,-0.69,-6.0,0.0,0.0,0.5,0.0,27.559189,-4.8500000000000005
1,4,9,J10:OP1,0.8003520965576172,176,176.0,24,False,-0.8799999999999999,-12.0,0.0,0.0,1.0,0.0,36.77454,-7.575000000000001
1,5,1,J2:OP3,0.2843320369720459,225,225.0,19,False,-1.125,-16.75,0.0,0.0,1.0,0.0,46.003872,-11.525000000000002
1,6,1,J2:OP4,-1.2274603843688965,274,274.0,20,False,-1.37,-21.75,0.0,0.0,1.0,0.0,55.24641,-16.75
1,7,0,J1:OP1,-2.4938526153564453,308,308.0,24,False,-1.54,-27.75,0.0,0.0,1.5,0.0,64.49756,-22.825
1,8,0,J1:OP2,-1.2205419540405273,386,386.0,19,False,-1.9300000000000002,-32.5,0.0,0.0,2.0,0.0,73.76701,-28.675
1,9,1,J2:OP5,36.72795867919922,426,426.0,14,True,-2.1300000000000003,-36.0,20.0,8.0,2.0,0.0,83.04497,-35.525
1,10,4,J5:OP1,6.733243942260742,462,462.0,0,False,-2.3100000000000005,-36.0,20.0,8.0,2.0,0.0,92.33321,-37.9
1,11,8,J9:OP1,4.029558181762695,489,489.0,16,False,-2.4450000000000003,-40.0,20.0,8.0,2.0,0.0,101.62277,-39.025
1,12,0,J1:OP3,2.7918286323547363,553,553.0,19,False,-2.765,-44.75,20.0,8.0,2.5,0.0,110.922104,-40.9625
1,13,2,J3:OP2,2.519685745239258,585,585.0,21,False,-2.9250000000000003,-50.0,20.0,8.0,3.0,0.0,120.28929,-42.9
