episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,13,21.40870909690857,18.0,18.0,0,False
1,2,7,7.842369671061277,62.0,62.0,0,False
1,3,10,2.2948711925082748,118.0,118.0,0,False
1,4,19,-18.147149708806253,177.0,177.0,0,False
1,5,13,6.836716185675726,193.0,193.0,0,False
1,6,7,-1.2187995328841055,221.0,221.0,0,False
1,7,1,-17.622085507710775,277.0,277.0,0,False
1,8,10,-3.525760438707138,305.0,305.0,0,False
1,9,7,11.219985665315136,359.0,359.0,0,False
1,10,7,-7.134429516609298,432.0,432.0,0,False
1,11,19,-6.967878429257141,477.0,477.0,0,False
1,12,18,-2.893704414367676,532.0,532.0,0,False
1,13,13,3.0806795791343404,569.0,569.0,0,False
1,14,13,3.233138900332982,607.0,607.0,0,False
1,15,7,-2.487006231566255,671.0,671.0,0,False
1,16,3,-7.016666412353516,736.0,736.0,0,False
1,17,7,39.31366452473303,786.0,786.0,0,False
1,18,1,-7.5168475151062015,816.0,816.0,0,False
1,19,17,-17.175739288330078,878.0,878.0,0,False
1,20,10,0.5405446511727803,935.0,935.0,0,False
1,21,10,-4.354700756072997,972.0,972.0,0,False
1,22,19,-15.172939032924418,1011.0,1011.0,0,False
1,23,18,-6.195528030395508,1061.0,1061.0,0,False
1,24,13,-16.532930819193524,1110.0,1110.0,0,False
1,25,0,-14.021444320678711,1190.0,1190.0,0,False
1,26,8,-26.72162628173828,1270.0,1270.0,0,False
1,27,10,-8.012720211876763,1324.0,1324.0,0,False
1,28,13,0.48609081197668047,1369.0,1369.0,0,False
1,29,13,-5.253109349901713,1408.0,1408.0,0,False
1,30,18,-5.466397285461426,1445.0,1445.0,0,False
1,31,19,-18.105606653252426,1501.0,1501.0,0,False
1,32,1,-24.90349769592285,1544.0,1544.0,0,False
1,33,8,-17.52107810974121,1580.0,1580.0,0,False
1,34,0,-23.373659133911133,1616.0,1616.0,0,False
1,35,1,-33.231459363301596,1657.0,1657.0,0,False
1,36,1,-39.47697778701782,1701.0,1701.0,0,False
1,37,13,-12.927142503526476,1742.0,1742.0,0,False
1,38,19,-51.87651764422047,1779.0,1779.0,0,False
1,39,10,-53.367076637126786,1816.0,1816.0,0,False
1,40,8,-38.199256896972656,1880.0,1880.0,0,False
1,41,19,-51.81965626015955,1920.0,1920.0,0,False
1,42,8,-48.71131896972656,1963.0,1963.0,0,False
1,43,19,-18.23708711629706,2013.0,2013.0,0,False
1,44,18,-54.10338592529297,2046.0,2046.0,0,False
1,45,0,-58.40538024902344,2097.0,2097.0,0,False
1,46,9,-13.690536499023438,2169.0,2169.0,0,False
1,47,2,-25.21695327758789,2243.0,2243.0,0,False
1,48,15,-35.4483528137207,2309.0,2309.0,0,False
1,49,18,-16.33656120300293,2346.0,2346.0,0,False
1,50,18,-17.68414306640625,2382.0,2382.0,0,False
1,51,10,-28.348108282543365,2424.0,2424.0,0,False
1,52,2,-34.715579986572266,2464.0,2464.0,0,False
1,53,15,-40.137535095214844,2499.0,2499.0,0,False
1,54,8,-45.10260772705078,2531.0,2531.0,0,False
1,55,1,12.009534157647025,2567.0,2567.0,0,False
1,56,0,-20.899023056030273,2605.0,2605.0,0,False
1,57,10,20.234130244784886,2654.0,2654.0,0,False
1,58,0,-34.58110427856445,2696.0,2696.0,0,False
1,59,9,-41.59933090209961,2741.0,2741.0,0,False
1,60,15,-34.30255889892578,2786.0,2786.0,0,False
1,61,0,-8.617719650268555,2818.0,2818.0,0,False
1,62,16,-19.490001678466797,2896.0,2896.0,0,False
1,63,17,-14.450000762939453,2936.0,2936.0,0,False
1,64,18,45.0521240234375,2981.0,2981.0,0,False
1,65,2,-11.940000534057617,3054.0,3054.0,0,False
1,66,15,-14.01500129699707,3097.0,3097.0,0,False
1,67,11,-18.729999542236328,3168.0,3168.0,0,False
1,68,17,-10.395000457763672,3212.0,3212.0,0,False
1,69,4,-15.830001831054688,3273.0,3273.0,0,False
1,70,17,-22.30000114440918,3343.0,3343.0,0,False
1,71,17,14.204444885253906,3376.0,3376.0,0,False
1,72,2,-12.950000762939453,3426.0,3426.0,0,False
1,73,11,-23.209999084472656,3468.0,3468.0,0,False
1,74,11,-21.674999237060547,3528.0,3528.0,0,False
1,75,2,-19.860000610351562,3565.0,3565.0,0,False
1,76,2,-21.005001068115234,3601.0,3601.0,0,False
1,77,3,-30.5,3636.0,3636.0,0,False
1,78,11,-41.45500183105469,3682.0,3682.0,0,False
1,79,11,-48.665000915527344,3730.0,3730.0,0,False
1,80,3,-36.55000305175781,3785.0,3785.0,0,False
1,81,11,-39.81500244140625,3828.0,3828.0,0,False
1,82,3,-45.12000274658203,3862.0,3862.0,0,False
1,83,2,12.00027847290039,3892.0,3892.0,0,False
1,84,16,-59.150001525878906,3932.0,3932.0,0,False
1,85,12,-23.080001831054688,4013.0,4013.0,0,False
1,86,4,-21.025001525878906,4048.0,4048.0,0,False
1,87,3,-23.825000762939453,4093.0,4093.0,0,False
1,88,11,-26.72072410583496,4135.0,4135.0,0,False
1,89,15,-34.66999816894531,4169.0,4169.0,0,False
1,90,4,-14.65000057220459,4209.0,4209.0,0,False
1,91,3,-10.495000839233398,4248.0,4248.0,0,False
1,92,15,4.936426162719727,4298.0,4298.0,0,False
1,93,3,7.085468292236328,4339.0,4339.0,0,False
1,94,16,-30.869998931884766,4388.0,4388.0,0,False
1,95,5,-16.53000259399414,4464.0,4464.0,0,False
1,96,9,-12.570001602172852,4518.0,4518.0,0,False
1,97,4,-6.475000381469727,4553.0,4553.0,0,False
1,98,16,-8.780000686645508,4594.0,4594.0,0,False
1,99,4,-14.5,4644.0,4644.0,0,False
1,100,9,-16.76000213623047,4686.0,4686.0,0,False
1,101,5,-21.665000915527344,4719.0,4719.0,0,False
1,102,16,-24.950000762939453,4784.0,4784.0,0,False
1,103,9,-21.805002212524414,4815.0,4815.0,0,False
1,104,6,-2.8750009536743164,4875.0,4875.0,0,False
1,105,14,-10.01500129699707,4923.0,4923.0,0,False
1,106,16,-10.295001029968262,4992.0,4992.0,0,False
1,107,9,0.9600000381469727,5025.0,5025.0,0,False
1,108,4,-11.033438682556152,5067.0,5067.0,0,False
1,109,8,-7.255001068115234,5128.0,5128.0,0,False
1,110,9,-12.680002212524414,5159.0,5159.0,0,False
1,111,9,47.0089225769043,5191.0,5191.0,0,False
1,112,16,6.438541412353516,5226.0,5226.0,0,False
1,113,8,43.96989440917969,5259.0,5259.0,0,False
1,114,5,-28.264999389648438,5312.0,5312.0,0,False
1,115,6,-26.84000015258789,5355.0,5355.0,0,False
1,116,5,-33.465003967285156,5428.0,5428.0,0,False
1,117,12,-35.540000915527344,5471.0,5471.0,0,False
1,118,6,-36.89500045776367,5510.0,5510.0,0,False
1,119,12,-47.2400016784668,5578.0,5578.0,0,False
1,120,6,-46.790000915527344,5621.0,5621.0,0,False
1,121,12,-53.08500289916992,5663.0,5663.0,0,False
1,122,5,14.105583190917969,5719.0,5719.0,0,False
1,123,6,-57.33000564575195,5765.0,5765.0,0,False
1,124,12,-37.03343963623047,5833.0,5833.0,0,False
1,125,6,-59.11500549316406,5866.0,5866.0,0,False
1,126,14,-68.31500244140625,5899.0,5899.0,0,False
1,127,14,-69.70000457763672,5949.0,5949.0,0,False
1,128,14,-75.95999908447266,5991.0,5991.0,0,False
1,129,14,-76.30000305175781,6031.0,6031.0,0,False
1,130,14,-77.74000549316406,6069.0,6069.0,0,False
1,131,6,-82.20000457763672,6099.0,6099.0,0,False
1,132,14,-83.45999908447266,6141.0,6141.0,0,False
1,133,14,-20.398582458496094,6197.0,6197.0,0,False
1,134,6,-28.693405151367188,6242.0,6242.0,0,False
2,1,16,18.026719495985244,38.0,38.0,0,False
2,2,11,-6.884386442692765,109.0,109.0,0,False
2,3,6,-15.55486142900255,184.0,184.0,0,False
2,4,17,-28.802642186482746,246.0,246.0,0,False
2,5,13,-39.478468619452585,304.0,304.0,0,False
2,6,15,-45.522424004750164,370.0,370.0,0,False
2,7,9,-59.154510498046875,427.0,427.0,0,False
2,8,7,-68.42985534667969,486.0,486.0,0,False
2,9,7,-18.691000169468133,499.0,499.0,0,False
2,10,19,-41.96001434326172,558.0,558.0,0,False
2,11,13,-32.241681040657895,589.0,589.0,0,False
2,12,12,-48.750267028808594,670.0,670.0,0,False
2,13,19,-48.14645666978797,715.0,715.0,0,False
2,14,12,-49.828040082014155,758.0,758.0,0,False
2,15,19,7.619615081216203,782.0,782.0,0,False
2,16,10,-5.6050567626953125,853.0,853.0,0,False
2,17,12,-2.742315125806824,921.0,921.0,0,False
2,18,12,2.289141145653547,963.0,963.0,0,False
2,19,7,-9.491475284488024,1032.0,1032.0,0,False
2,20,19,-18.177975547556976,1088.0,1088.0,0,False
2,21,19,-15.236590764960464,1125.0,1125.0,0,False
2,22,19,-17.13705733519833,1165.0,1165.0,0,False
2,23,17,-23.630855560302734,1205.0,1205.0,0,False
2,24,10,-24.731555938720703,1238.0,1238.0,0,False
2,25,3,-10.882325172424316,1303.0,1303.0,0,False
2,26,7,-8.67225426474315,1376.0,1376.0,0,False
2,27,7,-18.10079575171944,1440.0,1440.0,0,False
2,28,1,-24.248388290405273,1496.0,1496.0,0,False
2,29,18,-35.88622283935547,1551.0,1551.0,0,False
2,30,6,-15.459859848022461,1594.0,1594.0,0,False
2,31,9,-19.58661651611328,1634.0,1634.0,0,False
2,32,13,-7.113158702850342,1671.0,1671.0,0,False
2,33,19,18.22130594170128,1726.0,1726.0,0,False
2,34,10,-20.143413543701172,1783.0,1783.0,0,False
2,35,16,-20.358503341674805,1823.0,1823.0,0,False
2,36,6,-26.67296600341797,1862.0,1862.0,0,False
2,37,14,-19.522483825683594,1925.0,1925.0,0,False
2,38,10,-5.675693035125732,1962.0,1962.0,0,False
