episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,0,16.0,0.0
1,1,1,16,16.0,1.0
1,1,2,0,16.0,0.0
1,2,0,32,32.0,1.0
1,2,1,16,32.0,0.5
1,2,2,0,32.0,0.0
1,3,0,32,62.0,0.5161290322580645
1,3,1,62,62.0,1.0
1,3,2,0,62.0,0.0
1,4,0,32,99.0,0.32323232323232326
1,4,1,62,99.0,0.6262626262626263
1,4,2,99,99.0,1.0
1,5,0,181,181.0,1.0
1,5,1,62,181.0,0.3425414364640884
1,5,2,99,181.0,0.5469613259668509
1,6,0,238,238.0,1.0
1,6,1,62,238.0,0.2605042016806723
1,6,2,99,238.0,0.41596638655462187
1,7,0,238,288.0,0.8263888888888888
1,7,1,62,288.0,0.2152777777777778
1,7,2,288,288.0,1.0
