episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
1,1,13,J14:OP1,9.0283143254064,18,18.0,0,False,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,9.166412,-0.04809787552133397,0.0
1,2,9,J10:OP1,-0.8208960207173481,90,90.0,40,False,-0.44999999999999996,-10.0,0.0,0.0,0.5,0.0,0.0,18.35611,-0.19869055151211962,0.0
1,3,13,J14:OP2,15.19229547635785,106,106.0,0,False,-0.5299999999999999,-10.0,0.0,0.0,0.5,0.0,6.2,27.550838,-0.32112285835739435,0.0
1,4,8,J9:OP1,-0.986242047794727,186,186.0,40,False,-0.9299999999999999,-20.0,0.0,0.0,1.0,0.0,6.2,36.76985,-0.6263765943845432,0.0
1,5,10,J11:OP1,2.2392203745285513,242,242.0,25,False,-1.21,-26.25,0.0,0.0,1.0,0.0,6.2,46.004898,-1.0922014430920757,0.0
1,6,13,J14:OP3,8.899857774924067,264,264.0,0,False,-1.32,-26.25,0.0,0.0,1.0,0.0,6.2,55.246002,-1.3234462301186922,0.0
1,7,16,J17:OP1,2.3047298333947728,327,327.0,25,False,-1.635,-32.5,0.0,0.0,1.0,0.0,6.2,64.50362,-1.711330475245648,0.0
1,8,2,J3:OP1,-1.192299122168887,401,401.0,40,False,-2.005,-42.5,0.0,0.0,1.5,0.0,6.2,73.779915,-2.309928234804672,0.0
1,9,18,J19:OP1,8.827986895817496,441,441.0,25,False,-2.205,-48.75,0.0,0.0,2.0,0.0,12.4,83.0734,-3.025426026792351,0.0
1,10,10,J11:OP2,5.07208562498478,469,469.0,15,False,-2.345,-52.5,0.0,0.0,2.0,0.0,12.4,92.36292,-3.3528593684823758,0.0
1,11,11,J12:OP1,4.671446206242334,540,540.0,40,False,-2.7,-62.5,0.0,0.0,2.0,0.0,18.6,101.6664,-3.8298845176782743,0.0
1,12,8,J9:OP2,11.834717183659926,571,571.0,15,False,-2.855,-66.25,0.0,0.0,2.5,0.0,25.0,110.97322,-4.296989996371864,0.0
1,13,3,J4:OP1,-1.5954075229660716,636,636.0,40,False,-3.18,-76.25,0.0,0.0,2.5,0.0,25.0,120.29988,-4.894055958974167,0.0
1,14,10,J11:OP3,6.321075044289577,688,688.0,10,False,-3.4400000000000004,-78.75,0.0,0.0,2.5,0.0,25.0,129.61917,-5.132268939586933,0.0
1,15,2,J3:OP2,10.63002083782222,728,728.0,20,False,-3.6400000000000006,-83.75,0.0,0.0,3.0,0.0,31.2,138.94247,-5.325554185443913,0.0
1,16,18,J19:OP2,11.765053310929467,773,773.0,15,False,-3.8650000000000007,-87.5,0.0,0.0,3.5,0.0,37.4,148.28157,-5.624601140017376,0.0
1,17,10,J11:OP4,11.302783504922461,810,810.0,15,False,-4.050000000000001,-91.25,0.0,0.0,3.5,0.0,43.6,157.60327,-5.908519028222357,0.0
1,18,17,J18:OP1,-1.2139983478119307,872,872.0,40,False,-4.36,-101.25,0.0,0.0,3.5,0.0,43.6,166.92114,-6.130387096493272,0.0
1,19,17,J18:OP2,3.9151290657868416,912,912.0,20,False,-4.5600000000000005,-106.25,0.0,0.0,3.5,0.0,43.6,176.23445,-6.328564076238656,0.0
1,20,11,J12:OP2,11.29338777827231,949,949.0,15,False,-4.745,-110.0,0.0,0.0,3.5,0.0,49.800000000000004,185.54428,-6.610006353203163,0.0
1,21,16,J17:OP2,9.926755259749996,989,989.0,20,False,-4.945,-115.0,0.0,0.0,3.5,0.0,56.00000000000001,194.8436,-6.982567499703167,0.0
