episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,3,33.95541923187667,25,25.0,0,False
1,2,3,34.15929010361057,40,40.0,0,False
1,3,6,25.276162479435083,100,100.0,0,False
1,4,6,27.466770888287087,138,138.0,0,False
1,5,6,32.693383216684836,162,162.0,0,False
1,6,17,13.423937287267924,224,224.0,0,False
1,7,6,23.290853820091677,267,267.0,0,False
1,8,6,21.86311078285404,313,313.0,0,False
1,9,6,25.222225882549097,346,346.0,0,False
1,10,6,24.3123233036283,376,376.0,0,False
1,11,6,105.12119959397727,421,421.0,0,False
1,12,19,14.625822196039813,465,465.0,0,False
1,13,5,9.631205680410478,541,541.0,0,False
1,14,3,25.473561493940135,591,591.0,0,False
1,15,11,7.119751169415819,662,662.0,0,False
1,16,3,20.50878599651273,696,696.0,0,False
1,17,9,11.305761175394787,768,768.0,0,False
1,18,3,18.31117411703829,813,813.0,0,False
1,19,17,11.8006381718035,853,853.0,0,False
1,20,3,15.876527095955275,897,897.0,0,False
1,21,3,68.56822675085034,938,938.0,0,False
1,22,17,14.093378511015498,982,982.0,0,False
1,23,17,12.466229283657096,1052,1052.0,0,False
1,24,15,16.875627703724547,1103,1103.0,0,False
1,25,9,16.352400819470336,1148,1148.0,0,False
1,26,19,10.974173935216122,1193,1193.0,0,False
1,27,5,14.023474220096366,1226,1226.0,0,False
1,28,5,16.764581074937702,1279,1279.0,0,False
1,29,5,15.042216721962351,1352,1352.0,0,False
1,30,15,17.460621021348434,1382,1382.0,0,False
1,31,5,105.49327200983208,1438,1438.0,0,False
1,32,17,54.30173896137899,1471,1471.0,0,False
1,33,9,12.248422255829496,1525,1525.0,0,False
1,34,9,10.847077163858899,1567,1567.0,0,False
1,35,19,7.242613864171913,1606,1606.0,0,False
1,36,2,8.8386963211761,1680,1680.0,0,False
1,37,15,14.580469436921886,1725,1725.0,0,False
1,38,11,10.23412434495129,1767,1767.0,0,False
1,39,19,10.42399755565716,1823,1823.0,0,False
1,40,11,8.566361709984877,1883,1883.0,0,False
1,41,11,7.627507561636127,1929,1929.0,0,False
1,42,16,3.191080962262161,2007,2007.0,0,False
1,43,10,12.135954172968031,2063,2063.0,0,False
1,44,19,7.2227454014701244,2100,2100.0,0,False
1,45,15,10.075773045404988,2143,2143.0,0,False
1,46,12,3.204964653747407,2224,2224.0,0,False
1,47,19,7.5470339539114635,2264,2264.0,0,False
1,48,11,6.899765413428059,2312,2312.0,0,False
1,49,11,10.569162250516959,2355,2355.0,0,False
1,50,0,4.3601119297998805,2435,2435.0,0,False
1,51,19,43.74379974548115,2485,2485.0,0,False
1,52,15,10.529921745858687,2519,2519.0,0,False
1,53,12,7.451282723126884,2562,2562.0,0,False
1,54,15,56.44204152657278,2612,2612.0,0,False
1,55,16,2.9264956212851265,2652,2652.0,0,False
1,56,16,4.718259680652764,2701,2701.0,0,False
1,57,1,0.04313289135863396,2757,2757.0,0,False
1,58,16,5.8124150634825735,2798,2798.0,0,False
1,59,9,8.737969876551896,2829,2829.0,0,False
1,60,11,11.745514320642682,2871,2871.0,0,False
1,61,14,2.7975,2934,2934.0,0,False
1,62,9,7.76,2972,2972.0,0,False
1,63,9,10.92,2998,2998.0,0,False
1,64,2,5.8,3038,3038.0,0,False
1,65,10,5.01,3071,3071.0,0,False
1,66,9,70.52142361111112,3103,3103.0,0,False
1,67,16,3.9874999999999994,3168,3168.0,0,False
1,68,1,2.974999999999999,3198,3198.0,0,False
1,69,16,6.929999999999998,3267,3267.0,0,False
1,70,1,1.5349999999999993,3310,3310.0,0,False
1,71,16,24.64201388888889,3350,3350.0,0,False
1,72,2,3.0599999999999987,3423,3423.0,0,False
1,73,1,-0.042500000000000426,3464,3464.0,0,False
1,74,1,-1.3575000000000008,3508,3508.0,0,False
1,75,14,1.8724999999999987,3541,3541.0,0,False
