episode,step,job_idx,completion_time,deadline_met
1,27,7,1441.0,False
1,36,5,1878.0,False
1,45,1,2342.0,False
1,48,6,2468.0,False
1,50,4,2578.0,False
1,58,0,2974.0,False
1,59,9,3034.0,False
1,62,3,3153.0,False
1,63,2,3188.0,False
1,65,8,3307.0,False
2,25,7,1403.0,False
2,27,4,1518.0,False
2,31,0,1709.0,False
2,34,5,1847.0,False
2,50,1,2540.0,False
2,53,3,2722.0,False
2,58,8,2980.0,False
2,62,6,3135.0,False
2,64,9,3237.0,False
2,65,2,3267.0,False
3,28,8,1419.0,False
3,35,4,1791.0,False
3,37,6,1859.0,False
3,40,2,1986.0,False
3,51,9,2558.0,False
3,56,1,2816.0,False
3,58,3,2925.0,False
3,60,5,3032.0,False
3,64,7,3248.0,False
3,65,0,3282.0,False
4,16,7,881.0,False
4,35,3,1779.0,False
4,37,4,1910.0,False
4,43,2,2223.0,False
4,50,0,2563.0,False
4,51,5,2621.0,False
4,53,6,2694.0,False
4,58,8,2960.0,False
4,59,1,3007.0,False
4,65,9,3267.0,False
5,16,7,850.0,False
5,19,6,960.0,False
5,41,8,2102.0,False
5,50,5,2550.0,False
5,52,2,2645.0,False
5,55,9,2804.0,False
5,57,4,2926.0,False
5,61,1,3102.0,False
5,62,0,3141.0,False
5,65,3,3287.0,False
6,30,1,1512.0,False
6,38,0,1929.0,False
6,43,8,2178.0,False
6,44,4,2251.0,False
6,49,9,2535.0,False
6,50,7,2605.0,False
6,54,5,2822.0,False
6,61,6,3152.0,False
6,63,3,3230.0,False
6,65,2,3302.0,False
7,16,3,799.0,False
7,27,5,1438.0,False
7,40,6,2100.0,False
7,48,0,2455.0,False
7,50,2,2529.0,False
7,55,4,2738.0,False
7,59,1,2965.0,False
7,62,9,3103.0,False
7,64,7,3240.0,False
7,65,8,3302.0,False
8,33,0,1566.0,False
8,53,3,2623.0,False
8,55,9,2724.0,False
8,56,8,2786.0,False
8,57,5,2839.0,False
8,58,7,2914.0,False
8,59,6,2946.0,False
8,62,2,3063.0,False
8,64,1,3159.0,False
8,65,4,3232.0,False
9,23,7,1241.0,False
9,27,2,1402.0,False
9,42,5,2107.0,False
9,43,6,2139.0,False
9,53,1,2669.0,False
9,56,3,2788.0,False
9,61,8,3031.0,False
9,62,0,3070.0,False
9,63,9,3130.0,False
9,65,4,3252.0,False
10,27,4,1459.0,False
10,32,1,1697.0,False
10,33,0,1731.0,False
10,44,3,2224.0,False
10,49,2,2446.0,False
10,52,5,2597.0,False
10,56,9,2837.0,False
10,59,7,3023.0,False
10,61,6,3096.0,False
10,65,8,3287.0,False
