episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,32.0,32.0,1.0
1,1,1,0.0,32.0,0.0
1,1,2,0.0,32.0,0.0
1,2,0,32.0,43.0,0.74418604
1,2,1,43.0,43.0,1.0
1,2,2,0.0,43.0,0.0
1,3,0,104.0,104.0,1.0
1,3,1,43.0,104.0,0.41346154
1,3,2,0.0,104.0,0.0
1,4,0,170.0,170.0,1.0
1,4,1,43.0,170.0,0.2529412
1,4,2,0.0,170.0,0.0
1,5,0,249.0,249.0,1.0
1,5,1,43.0,249.0,0.17269076
1,5,2,0.0,249.0,0.0
1,6,0,328.0,328.0,1.0
1,6,1,43.0,328.0,0.13109756
1,6,2,0.0,328.0,0.0
1,7,0,395.0,395.0,1.0
1,7,1,43.0,395.0,0.10886076
1,7,2,0.0,395.0,0.0
1,8,0,477.0,477.0,1.0
1,8,1,43.0,477.0,0.09014675
1,8,2,0.0,477.0,0.0
1,9,0,546.0,546.0,1.0
1,9,1,43.0,546.0,0.07875458
1,9,2,0.0,546.0,0.0
1,10,0,629.0,629.0,1.0
1,10,1,43.0,629.0,0.06836248
1,10,2,0.0,629.0,0.0
1,11,0,629.0,667.0,0.9430285
1,11,1,667.0,667.0,1.0
1,11,2,0.0,667.0,0.0
1,12,0,629.0,700.0,0.89857143
1,12,1,700.0,700.0,1.0
1,12,2,0.0,700.0,0.0
1,13,0,629.0,747.0,0.8420348
1,13,1,747.0,747.0,1.0
1,13,2,0.0,747.0,0.0
1,14,0,629.0,792.0,0.7941919
1,14,1,792.0,792.0,1.0
1,14,2,0.0,792.0,0.0
1,15,0,862.0,862.0,1.0
1,15,1,792.0,862.0,0.9187935
1,15,2,0.0,862.0,0.0
1,16,0,862.0,896.0,0.9620536
1,16,1,896.0,896.0,1.0
1,16,2,0.0,896.0,0.0
1,17,0,862.0,943.0,0.9141039
1,17,1,943.0,943.0,1.0
1,17,2,0.0,943.0,0.0
1,18,0,862.0,967.0,0.8914167
1,18,1,943.0,967.0,0.975181
1,18,2,967.0,967.0,1.0
1,19,0,862.0,1021.0,0.84427035
1,19,1,943.0,1021.0,0.9236043
1,19,2,1021.0,1021.0,1.0
1,20,0,862.0,1065.0,0.80938965
1,20,1,943.0,1065.0,0.885446
1,20,2,1065.0,1065.0,1.0
1,21,0,862.0,1126.0,0.76554173
1,21,1,943.0,1126.0,0.8374778
1,21,2,1126.0,1126.0,1.0
1,22,0,862.0,1164.0,0.7405498
1,22,1,943.0,1164.0,0.81013745
1,22,2,1164.0,1164.0,1.0
1,23,0,862.0,1235.0,0.6979757
1,23,1,943.0,1235.0,0.76356274
1,23,2,1235.0,1235.0,1.0
1,24,0,862.0,1280.0,0.6734375
1,24,1,1280.0,1280.0,1.0
1,24,2,1235.0,1280.0,0.96484375
1,25,0,862.0,1329.0,0.64860797
1,25,1,1329.0,1329.0,1.0
1,25,2,1235.0,1329.0,0.92927015
1,26,0,862.0,1366.0,0.63103956
1,26,1,1366.0,1366.0,1.0
1,26,2,1235.0,1366.0,0.9040996
1,27,0,862.0,1441.0,0.5981957
1,27,1,1366.0,1441.0,0.9479528
1,27,2,1441.0,1441.0,1.0
1,28,0,862.0,1484.0,0.5808625
1,28,1,1484.0,1484.0,1.0
1,28,2,1441.0,1484.0,0.9710243
1,29,0,862.0,1531.0,0.5630307
1,29,1,1531.0,1531.0,1.0
1,29,2,1441.0,1531.0,0.9412149
1,30,0,862.0,1593.0,0.54111737
1,30,1,1531.0,1593.0,0.9610797
1,30,2,1593.0,1593.0,1.0
1,31,0,862.0,1642.0,0.5249696
1,31,1,1531.0,1642.0,0.9323995
1,31,2,1642.0,1642.0,1.0
1,32,0,862.0,1709.0,0.5043885
1,32,1,1531.0,1709.0,0.89584553
1,32,2,1709.0,1709.0,1.0
1,33,0,862.0,1759.0,0.49005118
1,33,1,1759.0,1759.0,1.0
1,33,2,1709.0,1759.0,0.9715748
1,34,0,862.0,1789.0,0.48183343
1,34,1,1789.0,1789.0,1.0
1,34,2,1709.0,1789.0,0.9552823
1,35,0,862.0,1820.0,0.47362638
1,35,1,1820.0,1820.0,1.0
1,35,2,1709.0,1820.0,0.939011
1,36,0,862.0,1878.0,0.45899895
1,36,1,1820.0,1878.0,0.9691161
1,36,2,1878.0,1878.0,1.0
1,37,0,862.0,1909.0,0.4515453
1,37,1,1909.0,1909.0,1.0
1,37,2,1878.0,1909.0,0.98376113
1,38,0,862.0,1967.0,0.4382308
1,38,1,1909.0,1967.0,0.97051346
1,38,2,1967.0,1967.0,1.0
1,39,0,862.0,2027.0,0.425259
1,39,1,1909.0,2027.0,0.9417859
1,39,2,2027.0,2027.0,1.0
1,40,0,862.0,2087.0,0.41303307
1,40,1,1909.0,2087.0,0.9147101
1,40,2,2087.0,2087.0,1.0
1,41,0,862.0,2149.0,0.4011168
1,41,1,1909.0,2149.0,0.88832015
1,41,2,2149.0,2149.0,1.0
1,42,0,862.0,2190.0,0.39360732
1,42,1,2190.0,2190.0,1.0
1,42,2,2149.0,2190.0,0.98127854
1,43,0,862.0,2259.0,0.38158476
1,43,1,2190.0,2259.0,0.96945554
1,43,2,2259.0,2259.0,1.0
1,44,0,862.0,2295.0,0.37559912
1,44,1,2190.0,2295.0,0.95424837
1,44,2,2295.0,2295.0,1.0
1,45,0,862.0,2342.0,0.36806148
1,45,1,2342.0,2342.0,1.0
1,45,2,2295.0,2342.0,0.97993165
1,46,0,862.0,2387.0,0.36112276
1,46,1,2387.0,2387.0,1.0
1,46,2,2295.0,2387.0,0.9614579
1,47,0,862.0,2436.0,0.3538588
1,47,1,2436.0,2436.0,1.0
1,47,2,2295.0,2436.0,0.9421182
1,48,0,862.0,2468.0,0.34927067
1,48,1,2468.0,2468.0,1.0
1,48,2,2295.0,2468.0,0.92990273
1,49,0,862.0,2505.0,0.34411177
1,49,1,2505.0,2505.0,1.0
1,49,2,2295.0,2505.0,0.9161677
1,50,0,862.0,2578.0,0.33436772
1,50,1,2505.0,2578.0,0.9716835
1,50,2,2578.0,2578.0,1.0
1,51,0,862.0,2653.0,0.3249152
1,51,1,2505.0,2653.0,0.9442141
1,51,2,2653.0,2653.0,1.0
1,52,0,862.0,2707.0,0.3184337
1,52,1,2505.0,2707.0,0.9253786
1,52,2,2707.0,2707.0,1.0
1,53,0,862.0,2764.0,0.31186685
1,53,1,2505.0,2764.0,0.90629524
1,53,2,2764.0,2764.0,1.0
1,54,0,862.0,2801.0,0.30774724
1,54,1,2505.0,2801.0,0.89432347
1,54,2,2801.0,2801.0,1.0
1,55,0,862.0,2837.0,0.3038421
1,55,1,2837.0,2837.0,1.0
1,55,2,2801.0,2837.0,0.9873105
1,56,0,862.0,2905.0,0.29672977
1,56,1,2837.0,2905.0,0.97659206
1,56,2,2905.0,2905.0,1.0
1,57,0,862.0,2940.0,0.29319727
1,57,1,2940.0,2940.0,1.0
