episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
1592,-1342.8574304259616,123,6862,20,20,0,0.0,0.9884873,0.009646845
1593,-1265.5670977541436,123,6869,20,20,0,0.0,0.9844713,0.014921616
1594,-1234.4951011380504,123,6735,20,20,0,0.0,0.98718137,0.011216621
1595,-1307.8309054505432,123,6717,20,20,0,0.0,0.99047196,0.0072047394
1596,-1215.5921836254288,123,6836,20,20,0,0.0,0.9831773,0.01664688
1597,-1459.2446210265418,123,6923,20,20,0,0.0,0.9876258,0.010143037
1598,-1531.2213576857494,123,6836,20,20,0,0.0,0.9721084,0.035685863
1599,-1127.546818577221,123,6831,20,20,0,0.0,0.993266,0.006107636
1600,-1340.7037426816005,123,6825,20,20,0,0.0,0.9873016,0.011131888
1601,-1442.3447321219653,123,6852,20,20,0,0.0,0.9837517,0.01986551
1602,-1406.203673894885,123,6775,20,20,0,0.0,0.981353,0.02321064
1603,-1160.2386688934532,123,6888,20,20,0,0.0,0.98707896,0.012382073
1604,-874.7694819096075,123,6917,20,20,0,0.0,0.98809695,0.012605823
1605,-922.7206417153675,123,6828,20,20,0,0.0,0.98833233,0.012860523
1606,-875.0150366162333,123,6878,20,20,0,0.0,0.9922458,0.007410972
1607,-949.1754001897929,123,6813,20,20,0,0.0,0.99021477,0.00754001
1608,-1107.3759338696923,123,6854,20,20,0,0.0,0.98511815,0.0140383085
1609,-1010.3106786672193,123,6799,20,20,0,0.0,0.9702407,0.024378808
1610,-999.2601827163771,123,6904,20,20,0,0.0,0.9786597,0.01750364
1611,-859.2196029504378,123,6829,20,20,0,0.0,0.9906282,0.007086575
1612,-789.5772209919925,123,6815,20,20,0,0.0,0.9934458,0.0060147527
1613,-1110.034336582607,123,6807,20,20,0,0.0,0.9511777,0.05078336
1614,-889.7585908111926,123,6858,20,20,0,0.0,0.9928551,0.0070666503
1615,-1012.8135362792592,123,6881,20,20,0,0.0,0.97853994,0.02595917
1616,-905.9568976705947,123,6845,20,20,0,0.0,0.9890431,0.011879945
1617,-957.5025959600767,123,6840,20,20,0,0.0,0.9785088,0.01921425
1618,-832.1738462927773,123,6828,20,20,0,0.0,0.9786663,0.018496128
1619,-1004.7995060302619,123,6855,20,20,0,0.0,0.980744,0.020441098
1620,-1125.6229421355172,123,6818,20,20,0,0.0,0.9883152,0.010529228
1621,-830.3398234004745,123,6821,20,20,0,0.0,0.98118556,0.015381921
1622,-928.6758282559155,123,6895,20,20,0,0.0,0.9863669,0.010017408
1623,-1396.853956929679,123,6765,20,20,0,0.0,0.98511946,0.010882122
1624,-1338.8533509222686,123,6871,20,20,0,0.0,0.9810799,0.015568397
1625,-1075.1980374975797,123,6814,20,20,0,0.0,0.9700127,0.030980675
1626,-1165.3538764363702,123,6894,20,20,0,0.0,0.9762595,0.027181037
1627,-872.3797511217366,123,6863,20,20,0,0.0,0.98008645,0.022731934
1628,-917.0123432390857,123,6789,20,20,0,0.0,0.9855649,0.010640785
1629,-926.0908220047749,123,6844,20,20,0,0.0,0.98943114,0.009098481
1630,-1355.4450368940445,123,6876,20,20,0,0.0,0.98550516,0.010721591
1631,-942.1574884995514,123,6872,20,20,0,0.0,0.97041136,0.021919148
1632,-969.3107409701397,123,6887,20,20,0,0.0,0.9854799,0.010593378
1633,-1504.5693784439784,123,6925,20,20,0,0.0,0.9824308,0.014325582
1634,-897.4833717431338,123,6890,20,20,0,0.0,0.9832124,0.019401612
1635,-895.750881885678,123,6839,20,20,0,0.0,0.98537797,0.010667737
1636,-1051.3815429068493,123,6845,20,20,0,0.0,0.9792062,0.016485475
1637,-1638.3113354777129,123,6871,20,20,0,0.0,0.98728955,0.0136989085
1638,-855.5631959213841,123,6845,20,20,0,0.0,0.98582906,0.01472899
1639,-1121.654364309635,123,6904,20,20,0,0.0,0.99193704,0.007080413
1640,-782.7107896562961,123,6772,20,20,0,0.0,0.9786375,0.025364708
1641,-846.5235658466407,123,6788,20,20,0,0.0,0.9827146,0.015481957
1642,-985.0032622364379,123,6827,20,20,0,0.0,0.98627996,0.0128535
1643,-946.2443653342809,123,6796,20,20,0,0.0,0.99112225,0.008899029
1644,-1306.6747877994405,123,6768,20,20,0,0.0,0.98547083,0.015168309
1645,-975.8051546365614,123,6832,20,20,0,0.0,0.9891198,0.009632534
1646,-926.6576587152165,123,6895,20,20,0,0.0,0.99018615,0.008303107
1647,-954.4048892955738,123,6877,20,20,0,0.0,0.98943335,0.009254994
1648,-840.6545511417758,123,6769,20,20,0,0.0,0.9851283,0.010875697
1649,-1597.04910017441,123,6868,20,20,0,0.0,0.98301303,0.013298223
1650,-1124.5695009174406,123,6893,20,20,0,0.0,0.9854925,0.010613942
1651,-1067.6152097969302,123,6792,20,20,0,0.0,0.9843443,0.01674408
1652,-1127.7504615817238,123,6840,20,20,0,0.0,0.9830897,0.02079259
1653,-908.2454950925272,123,6828,20,20,0,0.0,0.9853544,0.010714988
1654,-977.3127214815597,123,6907,20,20,0,0.0,0.98455673,0.011556682
1655,-1053.794691304086,123,6863,20,20,0,0.0,0.9717325,0.021563282
1656,-971.232131947408,123,6830,20,20,0,0.0,0.9761347,0.021880126
1657,-1254.478562540272,123,6754,20,20,0,0.0,0.9746323,0.030691108
1658,-995.3986785798216,123,6907,20,20,0,0.0,0.9819024,0.014602523
1659,-1197.8210629209545,123,6771,20,20,0,0.0,0.9798159,0.017713338
1660,-916.7285558081871,123,6843,20,20,0,0.0,0.9921087,0.007499992
