episode,step,job_idx,completion_time,deadline_met
1570,123,3,6830.0,False
1571,34,9,1889.0,False
1571,39,6,2108.0,False
1571,52,15,2836.0,False
1571,53,17,2895.0,False
1571,56,1,3013.0,False
1571,59,14,3144.0,False
1571,71,10,3954.0,False
1571,75,18,4158.0,False
1571,92,0,5061.0,False
1571,97,16,5378.0,False
1571,98,13,5457.0,False
1571,102,12,5659.0,False
1571,104,11,5798.0,False
1571,108,5,6034.0,False
1571,109,7,6068.0,False
1571,110,2,6112.0,False
1571,114,8,6329.0,False
1571,117,4,6468.0,False
1571,120,19,6640.0,False
1571,123,3,6833.0,False
1572,29,14,1590.0,False
1572,36,18,2019.0,False
1572,45,6,2552.0,False
1572,47,17,2671.0,False
1572,50,7,2807.0,False
1572,51,9,2887.0,False
1572,64,15,3628.0,False
1572,68,1,3802.0,False
1572,85,0,4700.0,False
1572,89,11,4967.0,False
1572,91,8,5045.0,False
1572,94,2,5207.0,False
1572,101,13,5615.0,False
1572,106,19,5890.0,False
1572,107,10,5958.0,False
1572,111,12,6146.0,False
1572,114,16,6325.0,False
1572,116,4,6446.0,False
1572,122,5,6765.0,False
1572,123,3,6828.0,False
1573,24,6,1362.0,False
1573,53,18,2936.0,False
1573,56,14,3101.0,False
1573,75,17,4150.0,False
1573,77,10,4252.0,False
1573,84,8,4616.0,False
1573,86,7,4718.0,False
1573,87,0,4760.0,False
1573,90,9,4989.0,False
1573,93,12,5136.0,False
1573,94,11,5218.0,False
1573,100,1,5592.0,False
1573,102,4,5707.0,False
1573,105,2,5848.0,False
1573,106,16,5923.0,False
1573,112,5,6223.0,False
1573,117,15,6476.0,False
1573,118,13,6541.0,False
1573,121,19,6697.0,False
1573,123,3,6826.0,False
1574,28,6,1527.0,False
1574,33,9,1874.0,False
1574,50,1,2858.0,False
1574,55,14,3098.0,False
1574,57,17,3208.0,False
1574,67,18,3736.0,False
1574,84,7,4650.0,False
1574,86,4,4725.0,False
1574,87,12,4764.0,False
1574,95,3,5207.0,False
1574,96,0,5254.0,False
1574,99,10,5449.0,False
1574,100,13,5513.0,False
1574,103,15,5668.0,False
1574,104,11,5752.0,False
1574,106,8,5855.0,False
1574,115,19,6393.0,False
1574,116,16,6468.0,False
1574,118,2,6583.0,False
1574,123,5,6824.0,False
1575,26,6,1455.0,False
1575,48,1,2576.0,False
1575,60,11,3386.0,False
1575,77,15,4324.0,False
1575,78,9,4412.0,False
1575,80,7,4506.0,False
1575,82,16,4640.0,False
1575,83,18,4707.0,False
1575,84,8,4754.0,False
1575,90,14,5063.0,False
1575,96,4,5461.0,False
1575,98,17,5566.0,False
1575,104,0,5862.0,False
1575,105,10,5930.0,False
1575,113,12,6366.0,False
1575,114,13,6434.0,False
1575,115,3,6499.0,False
1575,119,19,6687.0,False
1575,122,2,6866.0,False
1575,123,5,6897.0,False
1576,39,18,2212.0,False
1576,40,9,2300.0,False
1576,54,6,3126.0,False
1576,70,1,3917.0,False
1576,79,0,4398.0,False
1576,84,12,4644.0,False
1576,87,14,4842.0,False
1576,92,4,5114.0,False
1576,96,8,5317.0,False
1576,97,17,5376.0,False
1576,98,16,5460.0,False
1576,104,11,5842.0,False
1576,106,7,5932.0,False
1576,107,13,5997.0,False
1576,112,2,6253.0,False
1576,113,5,6284.0,False
1576,115,10,6396.0,False
1576,116,15,6440.0,False
1576,121,3,6699.0,False
1576,123,19,6827.0,False
1577,35,17,1895.0,False
1577,50,8,2817.0,False
1577,53,6,3034.0,False
1577,56,10,3211.0,False
1577,58,9,3338.0,False
1577,69,7,3871.0,False
1577,74,13,4174.0,False
1577,80,1,4461.0,False
1577,82,14,4576.0,False
1577,85,12,4685.0,False
1577,87,18,4776.0,False
1577,91,4,5019.0,False
1577,97,15,5358.0,False
1577,102,16,5678.0,False
1577,103,11,5775.0,False
1577,107,0,5966.0,False
1577,111,19,6181.0,False
1577,116,2,6497.0,False
1577,119,3,6676.0,False
1577,123,5,6851.0,False
1578,35,17,1898.0,False
1578,38,9,2069.0,False
1578,53,4,2977.0,False
1578,63,6,3607.0,False
1578,65,0,3708.0,False
1578,71,15,4035.0,False
1578,72,7,4080.0,False
1578,77,10,4321.0,False
1578,81,8,4524.0,False
1578,85,12,4741.0,False
1578,86,19,4805.0,False
1578,89,14,4942.0,False
1578,105,13,5760.0,False
1578,108,18,5909.0,False
1578,112,11,6160.0,False
1578,114,2,6301.0,False
1578,118,5,6515.0,False
1578,121,1,6675.0,False
1578,122,3,6738.0,False
1578,123,16,6823.0,False
1579,38,12,1971.0,False
1579,44,13,2334.0,False
1579,62,0,3369.0,False
1579,63,17,3428.0,False
1579,65,18,3533.0,False
1579,71,8,3861.0,False
1579,75,10,4095.0,False
1579,88,16,4877.0,False
1579,90,11,5037.0,False
1579,92,6,5167.0,False
1579,95,9,5346.0,False
1579,106,7,5951.0,False
1579,107,15,6001.0,False
1579,109,2,6081.0,False
1579,112,19,6256.0,False
1579,113,1,6289.0,False
1579,117,14,6505.0,False
1579,119,4,6616.0,False
1579,120,5,6653.0,False
1579,123,3,6824.0,False
1580,37,12,2058.0,False
1580,49,7,2788.0,False
1580,57,17,3248.0,False
1580,69,9,3970.0,False
1580,70,13,4049.0,False
1580,75,6,4322.0,False
1580,82,4,4720.0,False
1580,83,8,4767.0,False
1580,86,14,4929.0,False
1580,98,15,5568.0,False
1580,100,11,5695.0,False
1580,101,2,5739.0,False
1580,102,0,5786.0,False
1580,108,16,6071.0,False
1580,109,1,6109.0,False
1580,112,10,6278.0,False
1580,117,18,6567.0,False
1580,119,5,6676.0,False
1580,121,19,6800.0,False
1580,123,3,6934.0,False
1581,31,7,1731.0,False
1581,48,12,2609.0,False
1581,56,17,3052.0,False
1581,57,8,3099.0,False
1581,69,6,3787.0,False
1581,84,18,4615.0,False
1581,90,13,4968.0,False
1581,91,9,5044.0,False
1581,97,15,5389.0,False
1581,98,5,5424.0,False
1581,101,19,5576.0,False
1581,103,4,5684.0,False
1581,104,14,5722.0,False
1581,109,1,5977.0,False
1581,113,0,6194.0,False
1581,114,11,6278.0,False
1581,117,10,6455.0,False
1581,118,2,6503.0,False
1581,121,16,6696.0,False
1581,123,3,6818.0,False
1582,34,12,1824.0,False
1582,48,7,2628.0,False
1582,52,6,2854.0,False
1582,53,17,2925.0,False
1582,62,13,3380.0,False
1582,70,9,3867.0,False
1582,74,18,4131.0,False
1582,80,8,4415.0,False
1582,88,2,4879.0,False
1582,89,1,4917.0,False
1582,95,11,5266.0,False
1582,96,14,5304.0,False
1582,98,16,5428.0,False
1582,99,10,5483.0,False
1582,111,5,6125.0,False
1582,112,4,6172.0,False
1582,114,0,6284.0,False
1582,116,15,6380.0,False
1582,121,3,6665.0,False
1582,123,19,6793.0,False
1583,24,7,1253.0,False
1583,35,18,1964.0,False
1583,52,0,2952.0,False
1583,60,12,3391.0,False
1583,65,17,3629.0,False
1583,67,11,3766.0,False
1583,70,13,3954.0,False
1583,75,15,4192.0,False
1583,91,4,5066.0,False
1583,92,6,5121.0,False
1583,93,14,5159.0,False
1583,95,19,5270.0,False
1583,97,8,5369.0,False
1583,103,9,5702.0,False
1583,109,10,6050.0,False
1583,111,1,6138.0,False
1583,113,2,6227.0,False
1583,116,5,6345.0,False
1583,120,3,6612.0,False
1583,123,16,6806.0,False
1584,34,18,1854.0,False
1584,44,12,2458.0,False
1584,49,9,2712.0,False
1584,57,7,3123.0,False
1584,63,6,3501.0,False
1584,66,17,3733.0,False
1584,70,13,3959.0,False
1584,78,8,4370.0,False
1584,83,16,4712.0,False
1584,89,0,5072.0,False
1584,96,1,5388.0,False
1584,97,14,5420.0,False
1584,101,4,5611.0,False
1584,106,11,5909.0,False
1584,108,3,6005.0,False
1584,112,10,6204.0,False
1584,117,2,6460.0,False
1584,118,15,6509.0,False
1584,121,5,6647.0,False
1584,123,19,6775.0,False
1585,24,17,1221.0,False
1585,56,18,3055.0,False
1585,60,12,3262.0,False
1585,66,6,3594.0,False
1585,74,10,4074.0,False
1585,85,15,4704.0,False
1585,89,11,4957.0,False
1585,90,13,5021.0,False
1585,93,7,5144.0,False
1585,97,8,5316.0,False
1585,98,1,5349.0,False
1585,104,4,5738.0,False
1585,105,5,5775.0,False
1585,106,3,5838.0,False
1585,108,14,5948.0,False
1585,109,9,6028.0,False
1585,116,19,6427.0,False
1585,117,2,6477.0,False
1585,120,0,6643.0,False
1585,123,16,6827.0,False
1586,36,17,1939.0,False
1586,41,7,2238.0,False
1586,50,12,2768.0,False
1586,54,18,2989.0,False
1586,57,6,3150.0,False
1586,72,10,4030.0,False
1586,77,9,4284.0,False
1586,79,0,4380.0,False
1586,82,1,4496.0,False
1586,83,15,4540.0,False
1586,98,13,5468.0,False
1586,99,14,5506.0,False
1586,102,11,5728.0,False
1586,106,4,5915.0,False
1586,107,8,5962.0,False
1586,109,2,6090.0,False
1586,115,5,6406.0,False
1586,121,3,6737.0,False
1586,122,16,6822.0,False
1586,123,19,6877.0,False
1587,34,12,1798.0,False
1587,41,6,2255.0,False
1587,43,18,2385.0,False
1587,54,9,3009.0,False
1587,57,7,3172.0,False
1587,66,15,3589.0,False
1587,69,5,3781.0,False
1587,75,17,4105.0,False
1587,85,10,4665.0,False
1587,88,14,4854.0,False
1587,94,13,5206.0,False
1587,99,8,5444.0,False
1587,108,4,5929.0,False
1587,110,19,6048.0,False
1587,114,2,6249.0,False
1587,116,1,6346.0,False
1587,117,0,6397.0,False
1587,118,11,6494.0,False
1587,121,3,6675.0,False
1587,123,16,6810.0,False
1588,32,7,1810.0,False
1588,36,6,2035.0,False
1588,43,12,2451.0,False
1588,44,17,2510.0,False
1588,49,9,2788.0,False
1588,60,18,3395.0,False
1588,81,10,4543.0,False
1588,83,0,4644.0,False
1588,91,1,5111.0,False
1588,93,4,5214.0,False
1588,94,14,5252.0,False
1588,104,8,5765.0,False
1588,108,2,5989.0,False
1588,112,5,6193.0,False
1588,113,3,6256.0,False
1588,114,13,6324.0,False
1588,117,11,6548.0,False
1588,121,16,6787.0,False
1588,122,19,6842.0,False
1588,123,15,6886.0,False
1589,27,12,1472.0,False
1589,36,17,1944.0,False
1589,49,18,2763.0,False
1589,63,7,3549.0,False
1589,68,19,3822.0,False
1589,79,10,4380.0,False
1589,82,0,4549.0,False
1589,84,6,4687.0,False
1589,90,5,4971.0,False
1589,93,15,5140.0,False
1589,97,14,5336.0,False
1589,101,1,5538.0,False
1589,102,8,5572.0,False
1589,105,9,5735.0,False
1589,111,2,6097.0,False
1589,113,4,6210.0,False
1589,115,11,6389.0,False
1589,118,13,6576.0,False
1589,121,3,6764.0,False
1589,123,16,6891.0,False
1590,37,6,2032.0,False
1590,38,17,2091.0,False
1590,45,18,2513.0,False
1590,51,7,2855.0,False
1590,70,12,3861.0,False
1590,74,0,4105.0,False
1590,82,2,4581.0,False
1590,89,10,4995.0,False
1590,92,9,5162.0,False
1590,106,14,5949.0,False
1590,107,11,6031.0,False
1590,108,3,6089.0,False
1590,109,8,6123.0,False
1590,110,19,6188.0,False
1590,112,13,6311.0,False
1590,114,4,6395.0,False
1590,120,16,6708.0,False
1590,121,15,6757.0,False
1590,122,5,6792.0,False
1590,123,1,6830.0,False
1591,34,17,1862.0,False
1591,37,18,2010.0,False
1591,40,6,2217.0,False
1591,56,7,3158.0,False
1591,60,8,3364.0,False
1591,61,9,3452.0,False
1591,68,15,3744.0,False
1591,71,12,3913.0,False
1591,74,11,4121.0,False
1591,77,13,4329.0,False
1591,85,4,4753.0,False
1591,89,10,4960.0,False
1591,99,14,5527.0,False
1591,106,5,5854.0,False
1591,108,1,5924.0,False
1591,110,19,6052.0,False
1591,113,0,6264.0,False
1591,121,2,6700.0,False
1591,122,3,6763.0,False
1591,123,16,6848.0,False
1592,23,6,1318.0,False
1592,64,17,3642.0,False
1592,67,18,3770.0,False
1592,72,7,4034.0,False
1592,76,9,4283.0,False
1592,79,12,4399.0,False
1592,83,15,4621.0,False
1592,85,8,4713.0,False
1592,91,2,5023.0,False
1592,92,1,5061.0,False
1592,94,10,5181.0,False
1592,97,14,5355.0,False
1592,101,3,5554.0,False
1592,104,0,5726.0,False
1592,111,11,6130.0,False
1592,114,19,6332.0,False
1592,115,4,6379.0,False
1592,120,13,6700.0,False
1592,121,5,6737.0,False
1592,123,16,6862.0,False
1593,45,18,2493.0,False
1593,48,7,2617.0,False
1593,56,17,3062.0,False
1593,58,12,3140.0,False
1593,73,10,3959.0,False
1593,74,6,4023.0,False
1593,86,9,4796.0,False
1593,93,4,5174.0,False
1593,94,15,5224.0,False
1593,99,0,5519.0,False
1593,100,11,5603.0,False
1593,102,1,5696.0,False
1593,108,2,6014.0,False
1593,109,3,6077.0,False
1593,112,8,6259.0,False
1593,116,14,6464.0,False
1593,117,5,6499.0,False
1593,119,13,6624.0,False
1593,121,19,6752.0,False
1593,123,16,6869.0,False
1594,41,18,2322.0,False
1594,51,1,2878.0,False
1594,55,12,3084.0,False
1594,56,9,3157.0,False
1594,61,17,3423.0,False
1594,62,6,3488.0,False
1594,75,7,4215.0,False
1594,79,13,4418.0,False
1594,81,11,4527.0,False
1594,84,0,4678.0,False
1594,86,2,4795.0,False
1594,91,8,5037.0,False
1594,109,3,5947.0,False
1594,110,19,6002.0,False
1594,111,10,6070.0,False
1594,113,14,6185.0,False
1594,114,15,6229.0,False
1594,118,4,6432.0,False
1594,119,5,6469.0,False
1594,123,16,6735.0,False
1595,42,1,2238.0,False
1595,50,6,2644.0,False
1595,60,12,3206.0,False
1595,63,0,3339.0,False
1595,70,18,3742.0,False
1595,72,8,3818.0,False
1595,73,7,3854.0,False
1595,88,4,4660.0,False
1595,89,2,4710.0,False
1595,92,5,4873.0,False
1595,95,15,5034.0,False
1595,100,10,5326.0,False
1595,101,11,5395.0,False
1595,102,14,5427.0,False
1595,107,9,5744.0,False
1595,110,17,5928.0,False
1595,115,3,6191.0,False
1595,117,19,6318.0,False
1595,121,13,6600.0,False
1595,123,16,6717.0,False
1596,54,1,2951.0,False
1596,58,8,3200.0,False
1596,66,18,3714.0,False
1596,69,2,3860.0,False
1596,72,9,4040.0,False
1596,75,17,4214.0,False
1596,76,6,4278.0,False
1596,78,13,4400.0,False
1596,79,7,4445.0,False
1596,88,15,4909.0,False
1596,94,12,5199.0,False
1596,98,19,5410.0,False
1596,100,11,5543.0,False
1596,101,10,5598.0,False
1596,105,3,5829.0,False
1596,106,5,5860.0,False
1596,108,0,5937.0,False
1596,119,4,6605.0,False
1596,121,14,6711.0,False
1596,123,16,6836.0,False
1597,33,1,1783.0,False
1597,39,12,2089.0,False
1597,48,7,2521.0,False
1597,53,18,2855.0,False
1597,66,6,3681.0,False
1597,67,2,3725.0,False
1597,69,11,3871.0,False
1597,83,17,4677.0,False
1597,90,0,5048.0,False
1597,94,13,5271.0,False
1597,97,9,5480.0,False
1597,102,8,5720.0,False
1597,105,4,5895.0,False
1597,109,10,6116.0,False
1597,110,19,6180.0,False
1597,113,14,6341.0,False
1597,117,15,6558.0,False
1597,120,3,6751.0,False
1597,122,5,6838.0,False
1597,123,16,6923.0,False
1598,32,1,1635.0,False
1598,55,2,2955.0,False
1598,57,18,3060.0,False
1598,78,9,4311.0,False
1598,80,12,4435.0,False
1598,86,7,4668.0,False
1598,87,6,4732.0,False
1598,92,8,4999.0,False
1598,93,15,5043.0,False
1598,95,0,5161.0,False
1598,102,3,5556.0,False
1598,103,17,5620.0,False
1598,104,11,5702.0,False
1598,106,10,5852.0,False
1598,113,13,6301.0,False
1598,114,4,6340.0,False
1598,118,14,6555.0,False
1598,120,19,6660.0,False
1598,121,16,6735.0,False
1598,123,5,6836.0,False
1599,35,12,1824.0,False
1599,43,1,2295.0,False
1599,47,7,2506.0,False
1599,51,18,2746.0,False
1599,61,9,3310.0,False
1599,71,4,3811.0,False
1599,84,6,4547.0,False
1599,88,8,4744.0,False
1599,89,11,4841.0,False
1599,93,2,5079.0,False
1599,94,17,5143.0,False
1599,96,10,5241.0,False
1599,97,0,5288.0,False
1599,99,15,5384.0,False
1599,108,3,5938.0,False
1599,114,14,6310.0,False
1599,118,16,6548.0,False
1599,120,19,6666.0,False
1599,122,13,6794.0,False
1599,123,5,6831.0,False
1600,27,18,1440.0,False
1600,29,9,1590.0,False
1600,48,1,2648.0,False
1600,49,6,2712.0,False
1600,58,7,3248.0,False
1600,63,12,3450.0,False
1600,69,15,3812.0,False
1600,89,17,4865.0,False
1600,95,13,5210.0,False
1600,97,0,5325.0,False
1600,98,4,5372.0,False
1600,99,10,5455.0,False
1600,103,3,5682.0,False
1600,105,19,5810.0,False
1600,107,2,5916.0,False
1600,108,11,5998.0,False
1600,110,8,6089.0,False
1600,116,5,6381.0,False
1600,118,14,6501.0,False
1600,123,16,6825.0,False
1601,33,18,1789.0,False
1601,62,7,3397.0,False
1601,65,15,3567.0,False
1601,71,10,3853.0,False
1601,79,17,4307.0,False
1601,85,2,4680.0,False
1601,87,14,4755.0,False
1601,88,1,4788.0,False
1601,89,12,4814.0,False
1601,90,9,4902.0,False
1601,91,4,4948.0,False
1601,97,19,5312.0,False
1601,100,6,5492.0,False
1601,107,3,5946.0,False
1601,108,8,5993.0,False
1601,113,11,6302.0,False
1601,117,13,6549.0,False
1601,120,16,6704.0,False
1601,121,0,6757.0,False
1601,123,5,6852.0,False
1602,31,1,1541.0,False
1602,38,9,1997.0,False
1602,41,10,2192.0,False
1602,56,17,3070.0,False
1602,72,18,4062.0,False
1602,75,19,4230.0,False
1602,81,12,4559.0,False
1602,82,4,4605.0,False
1602,84,6,4726.0,False
1602,93,0,5182.0,False
1602,95,7,5262.0,False
1602,96,15,5306.0,False
1602,97,13,5370.0,False
1602,104,16,5776.0,False
1602,106,11,5906.0,False
1602,117,8,6471.0,False
1602,118,14,6503.0,False
1602,120,2,6617.0,False
1602,122,3,6744.0,False
1602,123,5,6775.0,False
1603,45,9,2471.0,False
1603,48,7,2606.0,False
1603,52,1,2799.0,False
1603,60,17,3267.0,False
1603,62,15,3394.0,False
1603,63,18,3452.0,False
1603,64,12,3478.0,False
1603,75,6,4078.0,False
1603,83,8,4547.0,False
1603,93,10,5103.0,False
1603,96,5,5303.0,False
1603,98,2,5406.0,False
1603,103,14,5709.0,False
1603,109,16,6091.0,False
1603,110,11,6175.0,False
1603,111,13,6239.0,False
1603,112,4,6278.0,False
1603,114,19,6396.0,False
1603,122,0,6825.0,False
1603,123,3,6888.0,False
1604,27,1,1374.0,False
1604,35,12,1874.0,False
1604,51,8,2699.0,False
1604,53,0,2809.0,False
1604,62,9,3414.0,False
1604,71,6,3989.0,False
1604,72,18,4056.0,False
1604,86,17,4870.0,False
1604,89,7,5009.0,False
1604,90,14,5046.0,False
1604,97,4,5438.0,False
1604,102,10,5728.0,False
1604,104,15,5824.0,False
1604,108,13,6048.0,False
1604,110,11,6177.0,False
1604,113,3,6372.0,False
1604,114,16,6447.0,False
1604,116,19,6576.0,False
1604,118,5,6649.0,False
1604,123,2,6917.0,False
1605,41,12,2222.0,False
1605,44,17,2382.0,False
1605,49,1,2730.0,False
1605,53,9,2960.0,False
1605,64,6,3575.0,False
1605,72,18,3959.0,False
1605,83,8,4542.0,False
1605,84,7,4578.0,False
1605,85,15,4622.0,False
1605,88,2,4772.0,False
1605,97,13,5266.0,False
1605,99,5,5346.0,False
1605,100,10,5416.0,False
1605,105,19,5786.0,False
1605,108,16,5955.0,False
1605,110,0,6065.0,False
1605,111,4,6112.0,False
1605,117,3,6489.0,False
1605,121,11,6708.0,False
1605,123,14,6828.0,False
1606,30,12,1564.0,False
1606,31,18,1622.0,False
1606,37,7,1947.0,False
1606,58,6,3215.0,False
1606,59,1,3248.0,False
1606,77,9,4304.0,False
1606,82,13,4598.0,False
1606,83,8,4642.0,False
1606,86,4,4780.0,False
1606,91,5,4989.0,False
1606,92,0,5036.0,False
1606,93,11,5120.0,False
1606,104,19,5671.0,False
1606,108,10,5930.0,False
1606,111,17,6149.0,False
1606,113,3,6280.0,False
1606,116,15,6439.0,False
1606,117,2,6487.0,False
1606,122,16,6840.0,False
1606,123,14,6878.0,False
1607,43,7,2312.0,False
1607,54,12,2987.0,False
1607,65,1,3535.0,False
1607,66,18,3591.0,False
1607,72,8,3938.0,False
1607,81,6,4415.0,False
1607,87,9,4819.0,False
1607,90,13,5006.0,False
1607,92,11,5137.0,False
1607,94,5,5223.0,False
1607,96,19,5332.0,False
1607,99,4,5505.0,False
1607,103,2,5701.0,False
1607,106,14,5858.0,False
1607,108,17,5959.0,False
1607,112,0,6170.0,False
1607,118,3,6538.0,False
1607,120,15,6620.0,False
1607,121,10,6688.0,False
1607,123,16,6813.0,False
1608,47,12,2529.0,False
1608,53,18,2922.0,False
1608,59,8,3309.0,False
1608,64,7,3562.0,False
1608,65,17,3633.0,False
1608,72,1,3976.0,False
1608,80,6,4411.0,False
1608,87,19,4782.0,False
1608,97,2,5271.0,False
1608,98,5,5302.0,False
1608,103,0,5624.0,False
1608,105,10,5749.0,False
1608,107,9,5881.0,False
1608,108,3,5951.0,False
1608,112,15,6155.0,False
1608,114,11,6314.0,False
1608,118,4,6558.0,False
1608,119,13,6623.0,False
1608,120,14,6661.0,False
1608,123,16,6854.0,False
1609,37,4,1978.0,False
1609,49,18,2642.0,False
1609,56,6,3113.0,False
1609,67,8,3657.0,False
1609,69,5,3731.0,False
1609,76,7,4077.0,False
1609,79,12,4189.0,False
1609,85,9,4578.0,False
1609,86,1,4617.0,False
1609,89,15,4800.0,False
1609,90,2,4848.0,False
1609,93,10,5059.0,False
1609,99,0,5337.0,False
1609,106,3,5704.0,False
1609,108,19,5831.0,False
1609,115,17,6305.0,False
1609,116,14,6343.0,False
1609,119,16,6534.0,False
1609,121,11,6680.0,False
1609,123,13,6799.0,False
1610,24,18,1310.0,False
1610,39,0,2074.0,False
1610,59,4,3162.0,False
1610,68,6,3842.0,False
1610,69,2,3892.0,False
1610,70,10,3962.0,False
1610,76,19,4273.0,False
1610,85,7,4759.0,False
1610,89,5,4942.0,False
1610,94,1,5252.0,False
1610,100,12,5556.0,False
1610,103,15,5711.0,False
1610,109,11,6123.0,False
1610,111,14,6205.0,False
1610,112,16,6290.0,False
1610,114,3,6412.0,False
1610,119,13,6673.0,False
