episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,25.0,25.0,1.0
1,1,1,0.0,25.0,0.0
1,1,2,0.0,25.0,0.0
1,2,0,90.0,90.0,1.0
1,2,1,0.0,90.0,0.0
1,2,2,0.0,90.0,0.0
1,3,0,149.0,149.0,1.0
1,3,1,0.0,149.0,0.0
1,3,2,0.0,149.0,0.0
1,4,0,215.0,215.0,1.0
1,4,1,0.0,215.0,0.0
1,4,2,0.0,215.0,0.0
1,5,0,270.0,270.0,1.0
1,5,1,0.0,270.0,0.0
1,5,2,0.0,270.0,0.0
1,6,0,332.0,332.0,1.0
1,6,1,0.0,332.0,0.0
1,6,2,0.0,332.0,0.0
1,7,0,332.0,352.0,0.9431818
1,7,1,352.0,352.0,1.0
1,7,2,0.0,352.0,0.0
1,8,0,332.0,387.0,0.8578811
1,8,1,387.0,387.0,1.0
1,8,2,0.0,387.0,0.0
1,9,0,463.0,463.0,1.0
1,9,1,387.0,463.0,0.83585316
1,9,2,0.0,463.0,0.0
1,10,0,544.0,544.0,1.0
1,10,1,387.0,544.0,0.71139705
1,10,2,0.0,544.0,0.0
1,11,0,622.0,622.0,1.0
1,11,1,387.0,622.0,0.6221865
1,11,2,0.0,622.0,0.0
1,12,0,696.0,696.0,1.0
1,12,1,387.0,696.0,0.5560345
1,12,2,0.0,696.0,0.0
1,13,0,696.0,725.0,0.96
1,13,1,387.0,725.0,0.5337931
1,13,2,725.0,725.0,1.0
1,14,0,796.0,796.0,1.0
1,14,1,387.0,796.0,0.4861809
1,14,2,725.0,796.0,0.91080403
1,15,0,796.0,824.0,0.9660194
1,15,1,824.0,824.0,1.0
1,15,2,725.0,824.0,0.8798544
1,16,0,796.0,864.0,0.9212963
1,16,1,864.0,864.0,1.0
1,16,2,725.0,864.0,0.8391204
1,17,0,796.0,917.0,0.868048
1,17,1,864.0,917.0,0.9422028
1,17,2,917.0,917.0,1.0
1,18,0,796.0,952.0,0.83613443
1,18,1,952.0,952.0,1.0
1,18,2,917.0,952.0,0.9632353
1,19,0,796.0,992.0,0.80241936
1,19,1,952.0,992.0,0.9596774
1,19,2,992.0,992.0,1.0
1,20,0,796.0,1062.0,0.7495292
1,20,1,952.0,1062.0,0.89642185
1,20,2,1062.0,1062.0,1.0
1,21,0,796.0,1107.0,0.71906054
1,21,1,1107.0,1107.0,1.0
1,21,2,1062.0,1107.0,0.9593496
1,22,0,796.0,1180.0,0.6745763
1,22,1,1107.0,1180.0,0.93813556
1,22,2,1180.0,1180.0,1.0
1,23,0,796.0,1253.0,0.63527536
1,23,1,1107.0,1253.0,0.88347965
1,23,2,1253.0,1253.0,1.0
1,24,0,1328.0,1328.0,1.0
1,24,1,1107.0,1328.0,0.8335843
1,24,2,1253.0,1328.0,0.9435241
1,25,0,1328.0,1365.0,0.9728938
1,25,1,1365.0,1365.0,1.0
1,25,2,1253.0,1365.0,0.9179487
1,26,0,1328.0,1401.0,0.94789433
1,26,1,1401.0,1401.0,1.0
1,26,2,1253.0,1401.0,0.8943612
1,27,0,1328.0,1461.0,0.9089665
1,27,1,1401.0,1461.0,0.9589322
1,27,2,1461.0,1461.0,1.0
1,28,0,1328.0,1512.0,0.87830687
1,28,1,1401.0,1512.0,0.9265873
1,28,2,1512.0,1512.0,1.0
1,29,0,1328.0,1562.0,0.85019207
1,29,1,1562.0,1562.0,1.0
1,29,2,1512.0,1562.0,0.96798974
1,30,0,1328.0,1599.0,0.8305191
1,30,1,1599.0,1599.0,1.0
1,30,2,1512.0,1599.0,0.945591
1,31,0,1328.0,1642.0,0.8087698
1,31,1,1642.0,1642.0,1.0
1,31,2,1512.0,1642.0,0.9208283
1,32,0,1328.0,1698.0,0.78209656
1,32,1,1642.0,1698.0,0.96702003
1,32,2,1698.0,1698.0,1.0
1,33,0,1328.0,1731.0,0.7671866
1,33,1,1731.0,1731.0,1.0
1,33,2,1698.0,1731.0,0.9809359
1,34,0,1328.0,1772.0,0.74943566
1,34,1,1772.0,1772.0,1.0
1,34,2,1698.0,1772.0,0.95823926
1,35,0,1328.0,1815.0,0.73168045
1,35,1,1815.0,1815.0,1.0
1,35,2,1698.0,1815.0,0.9355372
1,36,0,1328.0,1870.0,0.71016043
1,36,1,1815.0,1870.0,0.9705882
1,36,2,1870.0,1870.0,1.0
1,37,0,1328.0,1909.0,0.6956522
1,37,1,1815.0,1909.0,0.9507596
1,37,2,1909.0,1909.0,1.0
1,38,0,1328.0,1943.0,0.68347913
1,38,1,1943.0,1943.0,1.0
1,38,2,1909.0,1943.0,0.98250127
1,39,0,1328.0,1999.0,0.66433215
1,39,1,1943.0,1999.0,0.971986
1,39,2,1999.0,1999.0,1.0
1,40,0,1328.0,2042.0,0.6503428
1,40,1,2042.0,2042.0,1.0
1,40,2,1999.0,2042.0,0.9789422
1,41,0,1328.0,2088.0,0.6360153
1,41,1,2088.0,2088.0,1.0
1,41,2,1999.0,2088.0,0.95737547
1,42,0,1328.0,2125.0,0.6249412
1,42,1,2125.0,2125.0,1.0
1,42,2,1999.0,2125.0,0.9407059
1,43,0,1328.0,2155.0,0.6162413
1,43,1,2155.0,2155.0,1.0
1,43,2,1999.0,2155.0,0.9276102
1,44,0,1328.0,2205.0,0.60226756
1,44,1,2205.0,2205.0,1.0
1,44,2,1999.0,2205.0,0.906576
1,45,0,1328.0,2255.0,0.5889135
1,45,1,2255.0,2255.0,1.0
1,45,2,1999.0,2255.0,0.8864745
1,46,0,2314.0,2314.0,1.0
1,46,1,2255.0,2314.0,0.97450304
1,46,2,1999.0,2314.0,0.8638721
1,47,0,2314.0,2352.0,0.98384356
1,47,1,2352.0,2352.0,1.0
1,47,2,1999.0,2352.0,0.84991497
1,48,0,2314.0,2381.0,0.9718606
1,48,1,2381.0,2381.0,1.0
1,48,2,1999.0,2381.0,0.8395632
1,49,0,2314.0,2421.0,0.9558034
1,49,1,2381.0,2421.0,0.9834779
1,49,2,2421.0,2421.0,1.0
1,50,0,2314.0,2489.0,0.92969066
1,50,1,2381.0,2489.0,0.9566091
1,50,2,2489.0,2489.0,1.0
1,51,0,2314.0,2537.0,0.9121009
1,51,1,2537.0,2537.0,1.0
1,51,2,2489.0,2537.0,0.98108
1,52,0,2609.0,2609.0,1.0
1,52,1,2537.0,2609.0,0.9724032
1,52,2,2489.0,2609.0,0.95400536
1,53,0,2665.0,2665.0,1.0
1,53,1,2537.0,2665.0,0.95197
1,53,2,2489.0,2665.0,0.9339587
1,54,0,2721.0,2721.0,1.0
1,54,1,2537.0,2721.0,0.9323778
1,54,2,2489.0,2721.0,0.9147372
1,55,0,2721.0,2764.0,0.98444283
1,55,1,2764.0,2764.0,1.0
1,55,2,2489.0,2764.0,0.9005065
1,56,0,2721.0,2806.0,0.9697078
1,56,1,2806.0,2806.0,1.0
1,56,2,2489.0,2806.0,0.8870278
1,57,0,2721.0,2838.0,0.9587738
1,57,1,2838.0,2838.0,1.0
1,57,2,2489.0,2838.0,0.8770261
1,58,0,2903.0,2903.0,1.0
1,58,1,2838.0,2903.0,0.9776094
1,58,2,2489.0,2903.0,0.8573889
1,59,0,2903.0,2936.0,0.98876023
1,59,1,2936.0,2936.0,1.0
1,59,2,2489.0,2936.0,0.84775203
1,60,0,2903.0,2981.0,0.9738343
1,60,1,2981.0,2981.0,1.0
1,60,2,2489.0,2981.0,0.83495474
1,61,0,2903.0,3035.0,0.9565074
1,61,1,2981.0,3035.0,0.9822076
1,61,2,3035.0,3035.0,1.0
1,62,0,2903.0,3069.0,0.9459107
1,62,1,2981.0,3069.0,0.9713262
1,62,2,3069.0,3069.0,1.0
1,63,0,2903.0,3124.0,0.92925733
1,63,1,2981.0,3124.0,0.95422536
