episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
1,1383.2686338293847,136,6720.0,20,20,0,0.0,0.8693948412698412,0.18113773
2,1392.7158527752702,136,6785.0,20,20,0,0.0,0.8647998034880865,0.18808413
3,1302.7299575112393,136,6770.0,20,20,0,0.0,0.8094534711964549,0.26178244
4,1344.674278796589,136,6745.0,20,20,0,0.0,0.8221892760069187,0.24177828
5,1404.7796911887744,136,6735.0,20,20,0,0.0,0.8931947537738184,0.13269657
6,1345.7672688588057,136,6760.0,20,20,0,0.0,0.8519723865877712,0.19631039
7,1365.7023295421604,136,6770.0,20,20,0,0.0,0.899753815854259,0.13288829
8,1376.4005336092303,136,6805.0,20,20,0,0.0,0.8717119764878766,0.17215945
9,1348.317383491118,136,6770.0,20,20,0,0.0,0.76794682422452,0.31799185
10,1311.3513483717443,136,6755.0,20,20,0,0.0,0.845793239575623,0.19761647
11,1353.6114992202615,136,6750.0,20,20,0,0.0,0.8256296296296296,0.24398273
12,1303.9069519222946,136,6735.0,20,20,0,0.0,0.8349418460777035,0.21950914
13,1366.1865820578407,136,6760.0,20,20,0,0.0,0.8912228796844182,0.15060307
14,1335.550452478739,136,6765.0,20,20,0,0.0,0.7906380881990638,0.26374307
15,1369.2997439343442,136,6745.0,20,20,0,0.0,0.9011119347664936,0.12535806
16,1321.6142579016118,136,6735.0,20,20,0,0.0,0.8620638455827765,0.18590863
17,1346.159230516584,136,6705.0,20,20,0,0.0,0.8945563012677107,0.1425276
18,1328.29579539232,136,6720.0,20,20,0,0.0,0.8711309523809524,0.16357279
19,1411.6062619120173,136,6720.0,20,20,0,0.0,0.8909722222222223,0.13850264
20,1457.7431446413518,136,6745.0,20,20,0,0.0,0.8579688658265382,0.17939857
21,1372.511946362183,136,6760.0,20,20,0,0.0,0.929930966469428,0.078255445
22,1341.659585000639,136,6805.0,20,20,0,0.0,0.888905216752388,0.15204859
23,1453.1441535877996,136,6770.0,20,20,0,0.0,0.8923190546528803,0.14802216
24,1328.380824478412,136,6760.0,20,20,0,0.0,0.8795364891518738,0.15292388
25,1382.4703520667338,136,6750.0,20,20,0,0.0,0.8556049382716049,0.20044605
26,1339.1880503908249,136,6750.0,20,20,0,0.0,0.8679012345679012,0.18025649
27,1335.96481820147,136,6800.0,20,20,0,0.0,0.9518627450980393,0.053987667
28,1360.6147967831373,136,6775.0,20,20,0,0.0,0.8982041820418204,0.13939396
29,1380.6544380128894,136,6695.0,20,20,0,0.0,0.8579039083893453,0.19548786
30,1325.8605338626496,136,6780.0,20,20,0,0.0,0.9081612586037365,0.12480412
31,1404.647456895514,136,6785.0,20,20,0,0.0,0.949054286416114,0.0657934
32,1369.3907003374409,136,6765.0,20,20,0,0.0,0.9499876816949988,0.061560966
33,1324.2109383828067,136,6750.0,20,20,0,0.0,0.8118518518518518,0.2609654
34,1302.8634291456324,136,6780.0,20,20,0,0.0,0.9480334316617502,0.07038624
35,1337.7822246902963,136,6715.0,20,20,0,0.0,0.826656738644825,0.23210602
36,1330.3365230181723,136,6770.0,20,20,0,0.0,0.8474150664697193,0.2120387
37,1375.3320193186587,136,6755.0,20,20,0,0.0,0.83019985196151,0.23700024
38,1356.6802761313422,136,6780.0,20,20,0,0.0,0.8399705014749262,0.18378176
39,1356.251717776902,136,6755.0,20,20,0,0.0,0.8615346656797433,0.1886428
40,1405.2594058216514,136,6730.0,20,20,0,0.0,0.9313521545319465,0.087695435
41,1399.3778237207332,136,6730.0,20,20,0,0.0,0.9285289747399703,0.08462681
42,1397.4626785717705,136,6745.0,20,20,0,0.0,0.90491722263405,0.13185517
43,1428.3849447552077,136,6780.0,20,20,0,0.0,0.9690757128810226,0.035242278
44,1364.9107030940404,136,6690.0,20,20,0,0.0,0.8295465869456901,0.23663217
45,1330.0164658440165,136,6760.0,20,20,0,0.0,0.8399901380670611,0.22118244
46,1334.0459291015788,136,6755.0,20,20,0,0.0,0.8911917098445595,0.14630312
47,1439.2642534431675,136,6795.0,20,20,0,0.0,0.9440765268579838,0.07252971
48,1355.708817551528,136,6725.0,20,20,0,0.0,0.8331598513011153,0.23123217
49,1330.851604227982,136,6735.0,20,20,0,0.0,0.8843355605048255,0.13708782
50,1360.403586470032,136,6740.0,20,20,0,0.0,0.8908506429277943,0.14502093
