episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
1,1664.1044658281055,134,6242,20,20,0,0.0,0.9297233792587846,0.07340240176053622
2,96.53673970625935,134,6317,20,20,0,0.0,0.8604295287847606,0.1637045998309098
3,39.49534556503746,134,6212,20,20,0,0.0,0.9674286327538099,0.023762533324702396
4,38.13283188519039,134,6297,20,20,0,0.0,0.9667566566089673,0.03377111951408902
5,763.9097432378737,134,6262,20,20,0,0.0,0.901735334823805,0.12795100520030991
6,655.3652354918768,134,6302,20,20,0,0.0,0.8963292076589443,0.11077427539171156
7,625.7695478514029,134,6332,20,20,0,0.0,0.943514424089282,0.050488292093246616
8,456.94378640936185,134,6272,20,20,0,0.0,0.8754251700680272,0.13840053089062745
9,134.42935652329865,134,6332,20,20,0,0.0,0.9436723520741208,0.07578440930018243
10,569.4010862948404,134,6242,20,20,0,0.0,0.9541813521307273,0.05544777214093899
11,551.5040648542379,134,6172,20,20,0,0.0,0.9639771008857204,0.04158768964228962
12,-27.46135972761796,134,6222,20,20,0,0.0,0.8452801885781636,0.2038787566912285
