episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,5,17.470826178961048,36.0,36.0,0,False
1,2,17,5.654506664878012,98.0,98.0,40,False
1,3,12,5.807239562556257,179.0,179.0,40,False
1,4,8,6.772180329690229,259.0,259.0,40,False
1,5,5,20.0,272.0,272.0,0,False
1,6,12,12.71518106357165,315.0,315.0,20,False
1,7,3,7.247854796315844,380.0,380.0,40,False
1,8,12,20.0,433.0,433.0,0,False
1,9,1,2.0388438465880734,489.0,489.0,40,False
1,10,12,20.0,531.0,531.0,20,False
1,11,18,10.565512275373806,586.0,586.0,40,False
1,12,12,20.0,654.0,654.0,15,True
1,13,5,20.0,707.0,707.0,15,False
1,14,18,10.901392325336893,757.0,757.0,20,False
1,15,7,5.434810130511728,816.0,816.0,40,False
1,16,14,12.70945989007605,879.0,879.0,40,False
1,17,19,1.394085258864974,938.0,938.0,40,False
1,18,14,16.757928042041453,971.0,971.0,20,False
1,19,14,20.0,1016.0,1016.0,10,False
1,20,3,14.159203911691753,1046.0,1046.0,15,False
1,21,0,6.468459812590753,1126.0,1126.0,40,False
1,22,8,13.475579447449373,1162.0,1162.0,20,False
1,23,8,14.86453487649715,1231.0,1231.0,15,False
1,24,1,8.678096342435715,1256.0,1256.0,15,False
1,25,3,14.180544099815126,1311.0,1311.0,15,False
1,26,3,19.000622674540562,1345.0,1345.0,20,False
1,27,14,20.0,1387.0,1387.0,15,False
1,28,8,19.56121462135208,1430.0,1430.0,20,False
1,29,4,-3.629319694894327,1506.0,1506.0,40,False
1,30,5,20.0,1574.0,1574.0,10,False
1,31,14,20.0,1614.0,1614.0,20,False
1,32,0,12.81950080095996,1650.0,1650.0,20,False
1,33,0,16.366990322374154,1701.0,1701.0,15,False
1,34,17,11.770872725412945,1741.0,1741.0,20,False
1,35,0,20.0,1779.0,1779.0,20,False
1,36,0,20.0,1821.0,1821.0,20,False
1,37,8,20.0,1853.0,1853.0,20,False
1,38,0,20.0,1885.0,1885.0,20,True
1,39,8,20.0,1951.0,1951.0,15,False
