episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
1,1,15,J16:OP1,18.755127210599806,26,26.0,0,False,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,19.635127210599805,-0.75,0.0
1,2,9,J10:OP1,10.40071485793112,83,83.0,25,False,-0.41500000000000004,-6.25,0.0,0.0,0.5,0.0,0.0,38.245842068530926,-2.9250000000000003,0.0
1,3,15,J16:OP2,17.4991191870365,98,98.0,0,False,-0.49000000000000005,-6.25,0.0,0.0,0.5,0.0,0.0,57.282461255567426,-4.3875,0.0
1,4,9,J10:OP2,12.544270888287086,138,138.0,15,False,-0.6900000000000001,-10.0,0.0,0.0,1.0,0.0,0.0,75.73923214385451,-6.85,0.0
1,5,9,J10:OP3,16.94091869971121,177,177.0,0,False,-0.885,-10.0,0.0,0.0,1.5,0.0,0.0,94.08765084356571,-8.5625,0.0
1,6,5,J6:OP1,8.89043336772217,238,238.0,25,False,-1.19,-16.25,0.0,0.0,2.0,0.0,0.0,111.09558421128789,-10.625,0.0
1,7,12,J13:OP1,1.4339710388580853,319,319.0,40,False,-1.595,-26.25,0.0,0.0,2.0,0.0,0.0,127.07205525014597,-14.7625,0.0
1,8,4,J5:OP1,-1.9319359840091916,395,395.0,40,False,-1.975,-36.25,0.0,0.0,2.0,0.0,0.0,141.55761926613678,-20.799999999999997,0.0
1,9,6,J7:OP1,-4.432314124432876,470,470.0,40,False,-2.35,-46.25,0.0,0.0,2.5,0.0,0.0,154.9128051417039,-28.7125,0.0
1,10,6,J7:OP2,6.216627617752454,508,508.0,15,False,-2.54,-50.0,0.0,0.0,3.0,0.0,0.0,169.23193275945636,-33.375,0.0
1,11,9,J10:OP4,4.954726970226302,550,550.0,20,False,-2.75,-55.0,0.0,0.0,3.5,0.0,0.0,184.60915972968266,-39.0875,0.0
1,12,5,J6:OP2,9.692499477328766,583,583.0,20,False,-2.915,-60.0,0.0,0.0,4.0,0.0,6.2,199.30415920701142,-45.625,0.0
