episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
5001,1,11,J12:OP1,9.23408317565918,11,11.0,0,False,-0.055,0.0,0.0,0.0,0.5,0.0,9.1640835,-0.375
5001,2,13,J14:OP1,3.881826877593994,50,50.0,15,False,-0.25,-3.75,0.0,0.0,0.5,0.0,18.34091,-1.725
5001,3,15,J16:OP1,8.505279541015625,67,67.0,0,False,-0.335,-3.75,0.0,0.0,1.0,0.0,27.531189,-2.825
5001,4,17,J18:OP1,4.005843162536621,102,102.0,15,False,-0.51,-7.5,0.0,0.0,1.5,0.0,36.724533,-4.5875
5001,5,15,J16:OP2,0.3417682647705078,146,146.0,25,False,-0.73,-13.75,0.0,0.0,2.0,0.0,45.9488,-7.5
5001,6,8,J9:OP1,1.6235904693603516,177,177.0,15,False,-0.885,-17.5,0.0,0.0,2.0,0.0,55.16489,-11.1875
5001,7,11,J12:OP2,-4.715671062469482,250,250.0,40,False,-1.25,-27.5,0.0,0.0,2.5,0.0,64.40172,-15.275
5001,8,7,J8:OP1,7.0765252113342285,292,292.0,0,False,-1.46,-27.5,0.0,0.0,2.5,0.0,73.65074,-17.2375
5001,9,18,J19:OP1,2.624769449234009,329,329.0,20,False,-1.645,-32.5,0.0,0.0,2.5,0.0,82.91051,-18.6875
5001,10,17,J18:OP2,3.0139107704162598,388,388.0,16,False,-1.94,-36.5,0.0,0.0,3.0,0.0,92.181915,-21.15
5001,11,15,J16:OP3,1.945160150527954,425,425.0,20,False,-2.125,-41.5,0.0,0.0,3.5,0.0,101.51208,-23.849999999999998
5001,12,15,J16:OP4,0.9726550579071045,464,464.0,20,False,-2.32,-46.5,0.0,0.0,4.0,0.0,110.85474,-27.525
5001,13,2,J3:OP1,-2.522696018218994,535,535.0,35,False,-2.675,-55.25,0.0,0.0,4.0,0.0,120.16204,-30.25
5001,14,18,J19:OP2,1.0331597328186035,583,583.0,20,False,-2.915,-60.25,0.0,0.0,4.0,0.0,129.4727,-33.2875
5001,15,0,J1:OP1,3.4537434577941895,650,650.0,15,False,-3.25,-64.0,0.0,0.0,4.5,0.0,138.78644,-35.5625
5001,16,2,J3:OP2,0.5093097686767578,696,696.0,24,False,-3.48,-70.0,0.0,0.0,4.5,0.0,148.11325,-38.15
5001,17,11,J12:OP3,2.5761332511901855,762,762.0,13,False,-3.81,-73.25,0.0,0.0,5.0,0.0,157.43188,-41.8125
