episode,step,machine_idx,machine_time,current_time,utilization
5001,1,0,0,11.0,0.0
5001,1,1,11,11.0,1.0
5001,1,2,0,11.0,0.0
5001,2,0,0,50.0,0.0
5001,2,1,50,50.0,1.0
5001,2,2,0,50.0,0.0
5001,3,0,67,67.0,1.0
5001,3,1,50,67.0,0.74626863
5001,3,2,0,67.0,0.0
5001,4,0,67,102.0,0.65686274
5001,4,1,102,102.0,1.0
5001,4,2,0,102.0,0.0
5001,5,0,67,146.0,0.45890412
5001,5,1,146,146.0,1.0
5001,5,2,0,146.0,0.0
5001,6,0,67,177.0,0.37853107
5001,6,1,177,177.0,1.0
5001,6,2,0,177.0,0.0
5001,7,0,250,250.0,1.0
5001,7,1,177,250.0,0.708
5001,7,2,0,250.0,0.0
5001,8,0,250,292.0,0.8561644
5001,8,1,177,292.0,0.6061644
5001,8,2,292,292.0,1.0
5001,9,0,250,329.0,0.7598784
5001,9,1,329,329.0,1.0
5001,9,2,292,329.0,0.887538
5001,10,0,250,388.0,0.6443299
5001,10,1,329,388.0,0.8479381
5001,10,2,388,388.0,1.0
5001,11,0,250,425.0,0.5882353
5001,11,1,425,425.0,1.0
5001,11,2,388,425.0,0.91294116
5001,12,0,250,464.0,0.5387931
5001,12,1,464,464.0,1.0
5001,12,2,388,464.0,0.8362069
5001,13,0,535,535.0,1.0
5001,13,1,464,535.0,0.8672897
5001,13,2,388,535.0,0.7252337
5001,14,0,535,583.0,0.9176672
5001,14,1,583,583.0,1.0
5001,14,2,388,583.0,0.6655232
5001,15,0,535,650.0,0.8230769
5001,15,1,583,650.0,0.89692307
5001,15,2,650,650.0,1.0
5001,16,0,535,696.0,0.7686782
5001,16,1,696,696.0,1.0
5001,16,2,650,696.0,0.93390805
5001,17,0,535,762.0,0.70209974
5001,17,1,696,762.0,0.9133858
5001,17,2,762,762.0,1.0
5001,18,0,844,844.0,1.0
5001,18,1,696,844.0,0.82464457
5001,18,2,762,844.0,0.9028436
5001,19,0,844,875.0,0.9645714
5001,19,1,875,875.0,1.0
5001,19,2,762,875.0,0.8708571
5001,20,0,844,910.0,0.92747253
5001,20,1,910,910.0,1.0
5001,20,2,762,910.0,0.83736265
5001,21,0,844,957.0,0.88192266
5001,21,1,957,957.0,1.0
5001,21,2,762,957.0,0.79623824
5001,22,0,844,1006.0,0.8389662
5001,22,1,1006,1006.0,1.0
5001,22,2,762,1006.0,0.7574553
5001,23,0,1075,1075.0,1.0
5001,23,1,1006,1075.0,0.93581396
5001,23,2,762,1075.0,0.7088372
5001,24,0,1134,1134.0,1.0
5001,24,1,1006,1134.0,0.8871252
5001,24,2,762,1134.0,0.6719577
5001,25,0,1134,1209.0,0.9379653
5001,25,1,1006,1209.0,0.83209264
5001,25,2,1209,1209.0,1.0
5001,26,0,1134,1275.0,0.88941175
5001,26,1,1006,1275.0,0.7890196
5001,26,2,1275,1275.0,1.0
5001,27,0,1134,1326.0,0.8552036
5001,27,1,1326,1326.0,1.0
5001,27,2,1275,1326.0,0.96153843
5001,28,0,1416,1416.0,1.0
5001,28,1,1326,1416.0,0.9364407
5001,28,2,1275,1416.0,0.9004237
5001,29,0,1416,1480.0,0.9567568
5001,29,1,1326,1480.0,0.89594597
5001,29,2,1480,1480.0,1.0
5001,30,0,1552,1552.0,1.0
5001,30,1,1326,1552.0,0.85438144
5001,30,2,1480,1552.0,0.9536083
5001,31,0,1552,1590.0,0.9761006
5001,31,1,1590,1590.0,1.0
5001,31,2,1480,1590.0,0.9308176
5001,32,0,1552,1641.0,0.9457648
5001,32,1,1590,1641.0,0.96892136
5001,32,2,1641,1641.0,1.0
5001,33,0,1552,1684.0,0.9216152
5001,33,1,1684,1684.0,1.0
5001,33,2,1641,1684.0,0.97446555
5001,34,0,1748,1748.0,1.0
5001,34,1,1684,1748.0,0.9633867
5001,34,2,1641,1748.0,0.93878716
5001,35,0,1820,1820.0,1.0
5001,35,1,1684,1820.0,0.9252747
5001,35,2,1641,1820.0,0.90164834
5001,36,0,1820,1852.0,0.9827214
5001,36,1,1852,1852.0,1.0
5001,36,2,1641,1852.0,0.8860691
5001,37,0,1907,1907.0,1.0
5001,37,1,1852,1907.0,0.97115886
5001,37,2,1641,1907.0,0.8605139
5001,38,0,1907,1952.0,0.9769467
5001,38,1,1852,1952.0,0.94877046
5001,38,2,1952,1952.0,1.0
5001,39,0,2026,2026.0,1.0
5001,39,1,1852,2026.0,0.9141165
5001,39,2,1952,2026.0,0.9634748
5001,40,0,2026,2060.0,0.9834951
5001,40,1,2060,2060.0,1.0
5001,40,2,1952,2060.0,0.9475728
5001,41,0,2026,2106.0,0.9620133
5001,41,1,2106,2106.0,1.0
5001,41,2,1952,2106.0,0.9268756
5001,42,0,2206,2206.0,1.0
5001,42,1,2106,2206.0,0.95466906
5001,42,2,1952,2206.0,0.8848595
5001,43,0,2289,2289.0,1.0
5001,43,1,2106,2289.0,0.9200524
5001,43,2,1952,2289.0,0.85277414
5001,44,0,2289,2335.0,0.9802998
5001,44,1,2106,2335.0,0.9019272
5001,44,2,2335,2335.0,1.0
5001,45,0,2289,2368.0,0.9666385
5001,45,1,2368,2368.0,1.0
5001,45,2,2335,2368.0,0.9860642
5001,46,0,2439,2439.0,1.0
5001,46,1,2368,2439.0,0.9708897
5001,46,2,2335,2439.0,0.95735955
5001,47,0,2439,2495.0,0.9775551
5001,47,1,2368,2495.0,0.94909817
5001,47,2,2495,2495.0,1.0
5001,48,0,2439,2545.0,0.9583497
5001,48,1,2545,2545.0,1.0
5001,48,2,2495,2545.0,0.98035365
5001,49,0,2603,2603.0,1.0
5001,49,1,2545,2603.0,0.977718
5001,49,2,2495,2603.0,0.9585094
5001,50,0,2603,2635.0,0.9878558
5001,50,1,2635,2635.0,1.0
5001,50,2,2495,2635.0,0.9468691
5001,51,0,2702,2702.0,1.0
5001,51,1,2635,2702.0,0.9752036
5001,51,2,2495,2702.0,0.9233901
5001,52,0,2702,2747.0,0.9836185
5001,52,1,2747,2747.0,1.0
5001,52,2,2495,2747.0,0.90826356
5001,53,0,2832,2832.0,1.0
5001,53,1,2747,2832.0,0.9699859
5001,53,2,2495,2832.0,0.88100284
5001,54,0,2892,2892.0,1.0
5001,54,1,2747,2892.0,0.9498617
5001,54,2,2495,2892.0,0.8627248
5001,55,0,2947,2947.0,1.0
5001,55,1,2747,2947.0,0.9321344
5001,55,2,2495,2947.0,0.84662366
5001,56,0,2947,2997.0,0.98331666
5001,56,1,2997,2997.0,1.0
5001,56,2,2495,2997.0,0.83249915
5001,57,0,2947,3041.0,0.9690891
5001,57,1,3041,3041.0,1.0
5001,57,2,2495,3041.0,0.8204538
5001,58,0,3117,3117.0,1.0
5001,58,1,3041,3117.0,0.9756176
5001,58,2,2495,3117.0,0.80044913
5001,59,0,3117,3151.0,0.9892098
5001,59,1,3041,3151.0,0.96509045
5001,59,2,3151,3151.0,1.0
5001,60,0,3117,3189.0,0.9774224
5001,60,1,3189,3189.0,1.0
5001,60,2,3151,3189.0,0.988084
5001,61,0,3275,3275.0,1.0
5001,61,1,3189,3275.0,0.97374046
5001,61,2,3151,3275.0,0.9621374
5001,62,0,3346,3346.0,1.0
5001,62,1,3189,3346.0,0.9530783
5001,62,2,3151,3346.0,0.94172144
5001,63,0,3426,3426.0,1.0
5001,63,1,3189,3426.0,0.9308231
5001,63,2,3151,3426.0,0.91973144
5001,64,0,3426,3476.0,0.9856157
5001,64,1,3189,3476.0,0.91743386
5001,64,2,3476,3476.0,1.0
5001,65,0,3426,3514.0,0.9749573
5001,65,1,3514,3514.0,1.0
5001,65,2,3476,3514.0,0.9891861
5001,66,0,3426,3553.0,0.9642556
5001,66,1,3553,3553.0,1.0
5001,66,2,3476,3553.0,0.97832817
5001,67,0,3426,3601.0,0.95140237
5001,67,1,3553,3601.0,0.9866704
5001,67,2,3601,3601.0,1.0
5001,68,0,3426,3654.0,0.93760264
5001,68,1,3553,3654.0,0.97235906
5001,68,2,3654,3654.0,1.0
5001,69,0,3426,3698.0,0.92644674
5001,69,1,3553,3698.0,0.9607896
5001,69,2,3698,3698.0,1.0
5001,70,0,3775,3775.0,1.0
5001,70,1,3553,3775.0,0.94119203
5001,70,2,3698,3775.0,0.97960263
5001,71,0,3871,3871.0,1.0
5001,71,1,3553,3871.0,0.9178507
5001,71,2,3698,3871.0,0.95530874
5001,72,0,3871,3918.0,0.9880041
5001,72,1,3918,3918.0,1.0
5001,72,2,3698,3918.0,0.9438489
5001,73,0,3871,3950.0,0.98
5001,73,1,3950,3950.0,1.0
5001,73,2,3698,3950.0,0.9362025
5001,74,0,3871,4003.0,0.96702474
5001,74,1,4003,4003.0,1.0
5001,74,2,3698,4003.0,0.92380714
5001,75,0,3871,4056.0,0.95438856
5001,75,1,4056,4056.0,1.0
5001,75,2,3698,4056.0,0.9117357
5001,76,0,3871,4100.0,0.94414634
5001,76,1,4100,4100.0,1.0
5001,76,2,3698,4100.0,0.9019512
5001,77,0,3871,4144.0,0.9341216
5001,77,1,4100,4144.0,0.98938227
5001,77,2,4144,4144.0,1.0
5001,78,0,3871,4216.0,0.9181689
5001,78,1,4100,4216.0,0.9724858
5001,78,2,4216,4216.0,1.0
5001,79,0,3871,4261.0,0.9084722
5001,79,1,4261,4261.0,1.0
5001,79,2,4216,4261.0,0.9894391
5001,80,0,4322,4322.0,1.0
5001,80,1,4261,4322.0,0.98588616
5001,80,2,4216,4322.0,0.9754743
5001,81,0,4322,4373.0,0.9883375
5001,81,1,4373,4373.0,1.0
5001,81,2,4216,4373.0,0.96409786
5001,82,0,4322,4437.0,0.9740816
5001,82,1,4373,4437.0,0.98557585
5001,82,2,4437,4437.0,1.0
5001,83,0,4322,4481.0,0.9645169
5001,83,1,4481,4481.0,1.0
5001,83,2,4437,4481.0,0.9901808
5001,84,0,4322,4515.0,0.9572536
5001,84,1,4515,4515.0,1.0
5001,84,2,4437,4515.0,0.98272425
5001,85,0,4322,4558.0,0.9482229
5001,85,1,4558,4558.0,1.0
5001,85,2,4437,4558.0,0.9734533
5001,86,0,4322,4622.0,0.93509305
5001,86,1,4558,4622.0,0.9861532
5001,86,2,4622,4622.0,1.0
5001,87,0,4677,4677.0,1.0
5001,87,1,4558,4677.0,0.9745563
5001,87,2,4622,4677.0,0.9882403
5001,88,0,4761,4761.0,1.0
5001,88,1,4558,4761.0,0.9573619
5001,88,2,4622,4761.0,0.97080445
5001,89,0,4761,4802.0,0.9914619
5001,89,1,4802,4802.0,1.0
5001,89,2,4622,4802.0,0.9625156
5001,90,0,4761,4859.0,0.9798312
5001,90,1,4802,4859.0,0.9882692
5001,90,2,4859,4859.0,1.0
5001,91,0,4943,4943.0,1.0
5001,91,1,4802,4943.0,0.9714748
5001,91,2,4859,4943.0,0.9830063
5001,92,0,4943,5000.0,0.9886
5001,92,1,4802,5000.0,0.9604
5001,92,2,5000,5000.0,1.0
5001,93,0,5058,5058.0,1.0
5001,93,1,4802,5058.0,0.94938713
5001,93,2,5000,5058.0,0.988533
5001,94,0,5058,5113.0,0.9892431
5001,94,1,5113,5113.0,1.0
5001,94,2,5000,5113.0,0.9778995
5001,95,0,5183,5183.0,1.0
5001,95,1,5113,5183.0,0.9864943
5001,95,2,5000,5183.0,0.96469223
5001,96,0,5183,5244.0,0.9883677
5001,96,1,5113,5244.0,0.9750191
5001,96,2,5244,5244.0,1.0
5001,97,0,5183,5299.0,0.97810906
5001,97,1,5113,5299.0,0.96489906
5001,97,2,5299,5299.0,1.0
5001,98,0,5387,5387.0,1.0
5001,98,1,5113,5387.0,0.9491368
5001,98,2,5299,5387.0,0.9836644
5001,99,0,5456,5456.0,1.0
5001,99,1,5113,5456.0,0.93713343
5001,99,2,5299,5456.0,0.97122437
5001,100,0,5525,5525.0,1.0
5001,100,1,5113,5525.0,0.9254299
5001,100,2,5299,5525.0,0.959095
5001,101,0,5525,5564.0,0.9929907
5001,101,1,5564,5564.0,1.0
5001,101,2,5299,5564.0,0.9523724
5001,102,0,5525,5597.0,0.98713595
5001,102,1,5597,5597.0,1.0
5001,102,2,5299,5597.0,0.9467572
5001,103,0,5525,5662.0,0.9758036
5001,103,1,5597,5662.0,0.98851997
5001,103,2,5662,5662.0,1.0
5001,104,0,5525,5707.0,0.9681093
5001,104,1,5707,5707.0,1.0
5001,104,2,5662,5707.0,0.99211496
5001,105,0,5525,5765.0,0.9583695
5001,105,1,5707,5765.0,0.9899393
5001,105,2,5765,5765.0,1.0
5001,106,0,5525,5823.0,0.94882363
5001,106,1,5707,5823.0,0.980079
5001,106,2,5823,5823.0,1.0
5001,107,0,5886,5886.0,1.0
5001,107,1,5707,5886.0,0.9695889
