episode,step,job_idx,completion_time,deadline_met
5001,46,17,2439.0,False
5001,48,15,2545.0,False
5001,58,9,3117.0,False
5001,59,7,3151.0,False
5001,60,1,3189.0,False
5001,66,2,3553.0,False
5001,73,14,3950.0,False
5001,75,0,4056.0,False
5001,84,8,4515.0,False
5001,86,19,4622.0,False
5001,91,11,4943.0,False
5001,95,10,5183.0,False
5001,103,6,5662.0,False
5001,106,18,5823.0,False
5001,108,13,5954.0,False
5001,110,12,6078.0,False
5001,116,3,6410.0,False
5001,120,16,6678.0,False
5001,121,5,6715.0,False
5001,123,4,6828.0,False
