episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_lookahead_reward,reward_timeliness_reward,reward_machine_idle_penalty,reward_credit_assignment_penalty
1,1,2,J3:OP1,8.484420776367188,34,34.0,0,False,-0.17,0.0,0.0,0.0,0.5,0.0,0.0,9.104421,-0.9500000000000001,0.0
1,2,19,J20:OP1,2.4185616970062256,93,93.0,40,False,-0.46499999999999997,-10.0,0.0,0.0,0.5,0.0,6.2,18.042982,-3.3750000000000004,0.0
1,3,1,J2:OP1,-5.3238630294799805,149,149.0,40,False,-0.745,-20.0,0.0,0.0,0.5,0.0,6.2,26.82412,-7.200000000000001,0.0
1,4,7,J8:OP1,3.462444305419922,193,193.0,25,False,-0.965,-26.25,0.0,0.0,0.5,0.0,12.4,35.481564,-12.125,0.0
1,5,14,J15:OP1,-1.634657859802246,256,256.0,40,False,-1.28,-36.25,0.0,0.0,1.0,0.0,18.6,43.961906,-18.625,0.0
1,6,7,J8:OP2,11.00379753112793,269,269.0,0,False,-1.345,-36.25,0.0,0.0,1.0,0.0,24.8,52.405704,-22.2,0.0
1,7,12,J13:OP1,-1.4264068603515625,350,350.0,40,False,-1.75,-46.25,0.0,0.0,1.0,0.0,31.0,60.621796,-27.6375,0.0
1,8,8,J9:OP1,-3.1463003158569336,430,430.0,40,False,-2.15,-56.25,0.0,0.0,1.5,0.0,37.2,68.61299,-35.075,0.0
1,9,7,J8:OP3,10.356895446777344,484,484.0,0,False,-2.42,-56.25,0.0,0.0,1.5,0.0,43.400000000000006,76.452385,-38.487500000000004,0.0
1,10,2,J3:OP2,7.551950454711914,524,524.0,20,False,-2.62,-61.25,0.0,0.0,2.0,0.0,49.60000000000001,84.17934,-40.1625,0.0
1,11,7,J8:OP4,6.6067352294921875,597,597.0,15,False,-2.9850000000000003,-65.0,0.0,0.0,2.0,0.0,55.80000000000001,91.70107,-43.1625,0.0
1,12,17,J18:OP1,0.7749423980712891,659,659.0,40,False,-3.2950000000000004,-75.0,0.0,0.0,2.0,0.0,62.000000000000014,99.048515,-45.625,0.0
1,13,6,J7:OP1,-0.8758938312530518,734,734.0,40,False,-3.6700000000000004,-85.0,0.0,0.0,2.5,0.0,68.20000000000002,106.18512,-49.9625,0.0
1,14,17,J18:OP2,5.511659145355225,774,774.0,20,False,-3.8700000000000006,-90.0,0.0,0.0,2.5,0.0,74.60000000000002,113.20928,-52.675,0.0
1,15,5,J6:OP1,3.260178327560425,835,835.0,25,False,-4.175000000000001,-96.25,0.0,0.0,3.0,0.0,80.80000000000003,120.06196,-56.412499999999994,0.0
1,16,7,J8:OP5,6.440263748168945,899,899.0,15,False,-4.495000000000001,-100.0,0.0,0.0,3.0,0.0,87.00000000000003,126.734726,-58.77499999999999,0.0
1,17,19,J20:OP2,7.2103166580200195,939,939.0,15,False,-4.695000000000001,-103.75,0.0,0.0,3.0,0.0,93.40000000000003,133.29504,-60.57499999999999,0.0
1,18,7,J8:OP6,44.52202606201172,989,989.0,20,True,-4.945000000000001,-108.75,20.0,20.0,3.0,0.0,99.80000000000004,139.71707,-63.624999999999986,0.0
1,19,1,J2:OP2,3.5877573490142822,1019,1019.0,20,False,-5.0950000000000015,-113.75,20.0,20.0,3.0,0.0,106.00000000000004,146.05482,-67.42499999999998,0.0
1,20,1,J2:OP3,5.276975631713867,1062,1062.0,15,False,-5.310000000000001,-117.5,20.0,20.0,3.0,0.0,112.40000000000005,152.2718,-70.79999999999998,0.0
1,21,9,J10:OP1,4.45936918258667,1119,1119.0,25,False,-5.5950000000000015,-123.75,20.0,20.0,3.5,0.0,118.80000000000005,158.32867,-72.76249999999999,0.0
1,22,17,J18:OP3,6.013279438018799,1163,1163.0,15,False,-5.815000000000001,-127.5,20.0,20.0,3.5,0.0,125.20000000000006,164.26195,-75.11249999999998,0.0
