episode,step,job_idx,completion_time,deadline_met
1,7,0,341.0,False
2,7,0,341.0,False
3,7,0,341.0,False
4,7,0,341.0,False
5,7,0,341.0,False
6,7,0,341.0,False
7,7,0,341.0,False
8,7,0,341.0,False
9,7,0,341.0,False
10,7,0,341.0,False
11,7,0,341.0,False
12,7,0,341.0,False
13,7,0,341.0,False
14,7,0,341.0,False
15,7,0,341.0,False
16,7,0,341.0,False
17,7,0,341.0,False
18,7,0,341.0,False
19,7,0,341.0,False
20,7,0,341.0,False
21,7,0,341.0,False
22,7,0,341.0,False
23,7,0,341.0,False
24,7,0,341.0,False
25,7,0,341.0,False
26,7,0,341.0,False
27,7,0,341.0,False
28,7,0,341.0,False
29,7,0,341.0,False
30,7,0,341.0,False
31,7,0,341.0,False
32,7,0,341.0,False
33,7,0,341.0,False
34,7,0,341.0,False
35,7,0,341.0,False
36,7,0,341.0,False
37,7,0,341.0,False
38,7,0,341.0,False
39,7,0,341.0,False
40,7,0,341.0,False
41,7,0,341.0,False
42,7,0,341.0,False
43,7,0,341.0,False
44,7,0,341.0,False
45,7,0,341.0,False
46,7,0,341.0,False
47,7,0,341.0,False
48,7,0,341.0,False
49,7,0,341.0,False
50,7,0,341.0,False
