episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
3361,1,11,J12:OP1,9.23408317565918,11,11.0,0,False,-0.055,0.0,0.0,0.0,0.5,0.0,9.1640835,-0.375
3361,2,2,J3:OP1,7.859025001525879,47,47.0,0,False,-0.235,0.0,0.0,0.0,0.5,0.0,18.340609,-1.5125000000000002
3361,3,17,J18:OP1,1.6823967695236206,91,91.0,24,False,-0.45499999999999996,-6.0,0.0,0.0,1.0,0.0,27.530506,-3.3000000000000003
3361,4,1,J2:OP1,-3.6818203926086426,163,163.0,38,False,-0.815,-15.5,0.0,0.0,1.0,0.0,36.746185,-6.3375
3361,5,0,J1:OP1,7.217071533203125,215,215.0,0,False,-1.075,-15.5,0.0,0.0,1.5,0.0,45.97326,-8.5875
3361,6,8,J9:OP1,1.1084644794464111,256,256.0,25,False,-1.28,-21.75,0.0,0.0,1.5,0.0,55.211723,-10.262500000000001
3361,7,16,J17:OP1,-7.438975811004639,354,354.0,55,False,-1.77,-35.5,0.0,0.0,2.0,0.0,64.47525,-13.225000000000001
3361,8,2,J3:OP2,2.6301422119140625,391,391.0,15,False,-1.955,-39.25,0.0,0.0,2.0,0.0,73.75289,-15.937500000000002
3361,9,1,J2:OP2,-8.511216163635254,468,468.0,53,False,-2.34,-52.5,0.0,0.0,2.0,0.0,83.051674,-20.1125
3361,10,12,J13:OP1,-6.277213096618652,523,523.0,39,False,-2.6149999999999998,-62.25,0.0,0.0,2.0,0.0,92.34946,-25.6625
3361,11,4,J5:OP1,-2.4411020278930664,568,568.0,28,False,-2.84,-69.25,0.0,0.0,2.5,0.0,101.658356,-30.6875
3361,12,17,J18:OP2,3.7589986324310303,626,626.0,15,False,-3.13,-73.0,0.0,0.0,3.0,0.0,110.96986,-32.7
3361,13,2,J3:OP3,1.9132301807403564,681,681.0,15,False,-3.405,-76.75,0.0,0.0,3.0,0.0,120.295586,-36.087500000000006
3361,14,3,J4:OP1,0.24197673797607422,718,718.0,26,False,-3.59,-83.25,0.0,0.0,3.5,0.0,129.62256,-38.987500000000004
3361,15,15,J16:OP1,-2.261510133743286,775,775.0,40,False,-3.875,-93.25,0.0,0.0,4.0,0.0,139.03355,-40.87500000000001
3361,16,14,J15:OP1,0.3658111095428467,826,826.0,25,False,-4.13,-99.5,0.0,0.0,4.0,0.0,148.35437,-43.32500000000001
3361,17,19,J20:OP1,-8.057002067565918,903,903.0,55,False,-4.515,-113.25,0.0,0.0,4.5,0.0,157.66986,-47.06250000000001
