episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
3361,-820.2586496627672,123,6851,20,20,0,0.0,0.9863767,0.014595107
3362,-889.7881230911793,123,6885,20,20,0,0.0,0.98804164,0.012664426
3363,-729.3525214415977,123,6859,20,20,0,0.0,0.98843366,0.01040247
3364,-886.0575949715399,123,6831,20,20,0,0.0,0.9882399,0.011838922
3365,-908.7234405679197,123,6738,20,20,0,0.0,0.9871376,0.011275623
3366,-1042.890775193726,123,6848,20,20,0,0.0,0.973861,0.027563592
3367,-868.7763558886371,123,6835,20,20,0,0.0,0.98800296,0.009678328
3368,-1098.67513331871,123,6880,20,20,0,0.0,0.9799903,0.017763639
3369,-1222.5268773068865,123,6896,20,20,0,0.0,0.97462296,0.022924976
3370,-1157.8079631338705,123,6803,20,20,0,0.0,0.974766,0.032017343
3371,-834.1078643873626,123,6867,20,20,0,0.0,0.98912674,0.009168006
3372,-838.4065276966377,123,6815,20,20,0,0.0,0.98728293,0.011148213
3373,-1697.4753572961572,123,6931,20,20,0,0.0,0.9844659,0.014283095
3374,-1330.7960760127717,123,6880,20,20,0,0.0,0.99331397,0.006064132
3375,-1317.9617685696708,123,6815,20,20,0,0.0,0.99016875,0.008277205
3376,-899.6277851831337,123,6735,20,20,0,0.0,0.9871319,0.011280642
3377,-1170.4463517642866,123,6948,20,20,0,0.0,0.98368835,0.01249997
3378,-828.4141747772309,123,6753,20,20,0,0.0,0.98257565,0.013349522
3379,-881.1107169878994,123,6820,20,20,0,0.0,0.9844575,0.011390476
3380,-1062.245425178996,123,6836,20,20,0,0.0,0.9879559,0.010299869
3381,-1497.4835443757445,123,6850,20,20,0,0.0,0.98569345,0.010546029
3382,-897.9601023808808,123,6803,20,20,0,0.0,0.97604,0.017993804
3383,-1176.0249827228495,123,6891,20,20,0,0.0,0.9898418,0.010189916
3384,-930.3575496817631,123,6895,20,20,0,0.0,0.9685279,0.03900398
3385,-1549.3026502949667,123,6910,20,20,0,0.0,0.9671491,0.033774994
3386,-894.6554892854589,123,6806,20,20,0,0.0,0.9788912,0.023518564
3387,-970.8724810739559,123,6810,20,20,0,0.0,0.9732746,0.032253552
3388,-1384.240774396139,123,6881,20,20,0,0.0,0.97994477,0.02035003
3389,-978.5032587436197,123,6807,20,20,0,0.0,0.9942706,0.0052243425
3390,-1545.3809972495333,123,6826,20,20,0,0.0,0.9781229,0.022974085
3391,-894.4351551038583,123,6815,20,20,0,0.0,0.99280995,0.0054126554
3392,-912.4777061517602,123,6820,20,20,0,0.0,0.9899316,0.011179854
3393,-940.3635382984186,123,6793,20,20,0,0.0,0.96781,0.024225641
3394,-849.2969193250236,123,6912,20,20,0,0.0,0.9797936,0.016843136
3395,-973.7509613557208,123,6876,20,20,0,0.0,0.9923405,0.006120126
3396,-975.781862100824,123,6772,20,20,0,0.0,0.98552865,0.010667497
3397,-929.0238563921635,123,6903,20,20,0,0.0,0.9758076,0.018158795
3398,-844.2164162090029,123,6862,20,20,0,0.0,0.9801321,0.02007352
3399,-1055.4610614136682,123,6808,20,20,0,0.0,0.9864865,0.012959854
3400,-912.8020357025629,123,6862,20,20,0,0.0,0.9887302,0.010778985
3401,-1443.8271664458298,123,6878,20,20,0,0.0,0.9943782,0.0051064296
3402,-1645.2967718958103,123,6864,20,20,0,0.0,0.977127,0.017055215
