episode,step,job_idx,completion_time,deadline_met
3361,23,1,1215.0,False
3361,47,15,2578.0,False
3361,53,19,2904.0,False
3361,62,13,3451.0,False
3361,76,8,4207.0,False
3361,81,0,4449.0,False
3361,83,4,4556.0,False
3361,91,6,5036.0,False
3361,93,17,5182.0,False
3361,95,10,5318.0,False
3361,96,9,5406.0,False
3361,98,11,5541.0,False
3361,103,7,5808.0,False
3361,105,12,5868.0,False
3361,111,16,6218.0,False
3361,113,3,6334.0,False
3361,116,5,6476.0,False
3361,118,18,6572.0,False
3361,121,14,6737.0,False
3361,123,2,6851.0,False
3362,17,15,837.0,False
3362,26,6,1461.0,False
3362,52,14,2991.0,False
3362,70,8,3939.0,False
3362,79,9,4444.0,False
3362,80,7,4480.0,False
3362,84,17,4738.0,False
3362,87,19,4901.0,False
3362,92,11,5161.0,False
3362,93,1,5200.0,False
3362,98,5,5467.0,False
3362,99,12,5503.0,False
3362,102,0,5673.0,False
3362,104,4,5806.0,False
3362,106,10,5918.0,False
3362,107,18,5985.0,False
3362,112,16,6272.0,False
3362,116,13,6498.0,False
3362,118,3,6627.0,False
3362,123,2,6885.0,False
3363,35,15,1804.0,False
3363,45,1,2361.0,False
3363,48,8,2501.0,False
3363,49,6,2565.0,False
3363,66,0,3583.0,False
3363,72,14,3959.0,False
3363,75,4,4074.0,False
3363,80,17,4373.0,False
3363,81,19,4437.0,False
3363,91,11,5047.0,False
3363,96,9,5365.0,False
3363,97,7,5398.0,False
3363,101,12,5617.0,False
3363,108,3,5970.0,False
3363,111,5,6102.0,False
3363,114,18,6291.0,False
3363,115,10,6361.0,False
3363,120,16,6686.0,False
3363,122,2,6794.0,False
3363,123,13,6859.0,False
3364,39,17,2108.0,False
3364,42,15,2304.0,False
3364,55,4,3059.0,False
3364,59,19,3296.0,False
3364,61,1,3401.0,False
3364,69,9,3890.0,False
3364,74,8,4085.0,False
3364,82,0,4525.0,False
3364,87,12,4770.0,False
3364,89,14,4873.0,False
3364,93,6,5082.0,False
3364,98,11,5418.0,False
3364,103,5,5667.0,False
3364,104,7,5698.0,False
3364,105,3,5746.0,False
3364,115,13,6347.0,False
3364,116,18,6405.0,False
3364,120,16,6640.0,False
3364,122,10,6781.0,False
3364,123,2,6831.0,False
3365,54,4,2896.0,False
3365,58,1,3100.0,False
3365,75,15,4133.0,False
3365,77,8,4209.0,False
3365,78,19,4264.0,False
3365,79,17,4330.0,False
3365,80,12,4361.0,False
3365,81,6,4416.0,False
3365,87,5,4715.0,False
3365,99,14,5337.0,False
3365,103,0,5544.0,False
3365,104,13,5609.0,False
3365,111,18,5973.0,False
3365,112,7,6009.0,False
3365,113,3,6067.0,False
3365,115,11,6220.0,False
3365,116,2,6270.0,False
3365,117,10,6325.0,False
3365,119,9,6471.0,False
3365,123,16,6738.0,False
3366,49,4,2667.0,False
3366,54,17,2959.0,False
3366,55,8,2993.0,False
3366,61,1,3286.0,False
3366,62,15,3330.0,False
3366,63,14,3362.0,False
3366,64,7,3393.0,False
3366,81,6,4447.0,False
3366,87,2,4731.0,False
3366,90,0,4865.0,False
3366,94,10,5144.0,False
3366,95,12,5170.0,False
3366,97,19,5279.0,False
3366,109,5,5914.0,False
3366,114,13,6226.0,False
3366,115,18,6293.0,False
3366,116,3,6358.0,False
3366,120,16,6599.0,False
3366,121,9,6687.0,False
3366,123,11,6848.0,False
3367,39,17,2058.0,False
3367,50,4,2697.0,False
3367,56,15,3047.0,False
3367,57,12,3073.0,False
3367,62,1,3405.0,False
3367,65,6,3626.0,False
3367,68,10,3791.0,False
3367,70,14,3877.0,False
3367,92,11,5060.0,False
3367,99,2,5412.0,False
3367,103,0,5596.0,False
3367,104,13,5661.0,False
3367,106,8,5754.0,False
3367,109,5,5938.0,False
3367,110,19,5993.0,False
3367,113,18,6192.0,False
3367,117,3,6452.0,False
3367,120,9,6673.0,False
3367,121,7,6709.0,False
3367,123,16,6835.0,False
3368,46,10,2593.0,False
3368,48,17,2725.0,False
3368,50,6,2863.0,False
3368,56,4,3187.0,False
3368,72,8,4112.0,False
3368,74,15,4220.0,False
3368,82,2,4629.0,False
3368,87,14,4848.0,False
3368,88,1,4881.0,False
3368,97,0,5381.0,False
3368,101,19,5601.0,False
3368,106,3,5856.0,False
3368,111,12,6148.0,False
3368,112,5,6174.0,False
3368,113,13,6238.0,False
3368,116,7,6407.0,False
3368,118,9,6541.0,False
3368,120,16,6667.0,False
3368,121,11,6764.0,False
3368,123,18,6880.0,False
3369,42,15,2304.0,False
3369,49,17,2663.0,False
3369,68,4,3823.0,False
3369,69,12,3862.0,False
3369,70,11,3959.0,False
3369,71,1,3992.0,False
3369,74,9,4170.0,False
3369,75,14,4202.0,False
3369,80,6,4496.0,False
3369,86,8,4815.0,False
3369,87,0,4857.0,False
3369,99,3,5463.0,False
3369,107,13,5959.0,False
3369,109,19,6064.0,False
3369,112,10,6264.0,False
3369,115,2,6416.0,False
3369,117,5,6544.0,False
3369,118,7,6578.0,False
3369,122,18,6812.0,False
3369,123,16,6896.0,False
3370,54,15,2827.0,False
3370,63,17,3382.0,False
3370,64,19,3447.0,False
3370,67,8,3579.0,False
3370,82,12,4348.0,False
3370,83,1,4381.0,False
3370,87,4,4629.0,False
3370,91,14,4832.0,False
3370,94,0,5020.0,False
3370,97,2,5194.0,False
3370,98,10,5262.0,False
3370,100,6,5382.0,False
3370,103,3,5578.0,False
3370,109,9,5926.0,False
3370,110,5,5957.0,False
3370,111,18,6013.0,False
3370,117,16,6408.0,False
3370,118,13,6473.0,False
3370,119,11,6557.0,False
3370,123,7,6803.0,False
3371,31,15,1647.0,False
3371,37,19,2034.0,False
3371,50,17,2777.0,False
3371,52,4,2862.0,False
3371,62,2,3451.0,False
3371,70,12,3916.0,False
3371,72,14,3995.0,False
3371,84,8,4606.0,False
3371,90,10,4917.0,False
3371,93,6,5097.0,False
3371,94,1,5136.0,False
3371,98,0,5369.0,False
3371,102,18,5589.0,False
3371,113,5,6226.0,False
3371,114,11,6310.0,False
3371,116,13,6433.0,False
3371,117,7,6467.0,False
3371,120,9,6671.0,False
3371,122,16,6797.0,False
3371,123,3,6867.0,False
3372,33,15,1712.0,False
3372,37,17,1942.0,False
3372,57,14,3144.0,False
3372,70,10,3831.0,False
3372,80,12,4324.0,False
3372,81,6,4379.0,False
3372,82,4,4425.0,False
3372,89,2,4772.0,False
3372,98,0,5353.0,False
3372,101,7,5518.0,False
3372,105,18,5707.0,False
3372,107,5,5802.0,False
3372,108,3,5860.0,False
3372,111,9,6075.0,False
3372,112,8,6119.0,False
3372,113,19,6183.0,False
3372,114,11,6280.0,False
3372,115,1,6313.0,False
3372,120,13,6630.0,False
3372,123,16,6815.0,False
3373,23,15,1262.0,False
3373,55,1,3025.0,False
3373,75,17,4122.0,False
3373,81,19,4464.0,False
3373,82,14,4501.0,False
3373,86,0,4693.0,False
3373,89,8,4846.0,False
3373,90,10,4916.0,False
3373,93,5,5057.0,False
3373,101,11,5590.0,False
3373,106,2,5907.0,False
3373,107,12,5943.0,False
3373,110,6,6137.0,False
3373,112,4,6254.0,False
3373,114,3,6392.0,False
3373,116,7,6486.0,False
3373,119,18,6647.0,False
3373,121,9,6768.0,False
3373,122,13,6847.0,False
3373,123,16,6931.0,False
3374,39,15,2177.0,False
3374,47,0,2645.0,False
3374,49,18,2747.0,False
3374,51,14,2859.0,False
3374,58,8,3164.0,False
3374,65,17,3561.0,False
3374,79,19,4399.0,False
3374,81,12,4469.0,False
3374,87,10,4786.0,False
3374,90,1,4920.0,False
3374,95,6,5195.0,False
3374,99,9,5436.0,False
3374,104,2,5769.0,False
3374,114,7,6329.0,False
3374,115,11,6426.0,False
3374,118,4,6569.0,False
3374,119,3,6627.0,False
3374,120,16,6711.0,False
3374,121,13,6779.0,False
3374,123,5,6880.0,False
3375,30,17,1630.0,False
3375,51,15,2651.0,False
3375,53,0,2782.0,False
3375,55,1,2901.0,False
3375,79,2,4254.0,False
3375,82,9,4465.0,False
3375,85,14,4650.0,False
3375,87,4,4782.0,False
3375,89,7,4878.0,False
3375,97,11,5351.0,False
3375,98,10,5406.0,False
3375,105,12,5776.0,False
3375,109,18,6027.0,False
3375,112,8,6185.0,False
3375,113,13,6250.0,False
3375,114,6,6314.0,False
3375,115,5,6340.0,False
3375,116,19,6395.0,False
3375,122,16,6752.0,False
3375,123,3,6815.0,False
3376,42,14,2308.0,False
3376,57,17,3033.0,False
3376,59,15,3116.0,False
3376,73,5,3963.0,False
3376,76,1,4092.0,False
3376,80,8,4294.0,False
3376,87,2,4684.0,False
3376,88,12,4720.0,False
3376,91,6,4887.0,False
3376,95,19,5144.0,False
3376,96,4,5183.0,False
3376,104,11,5646.0,False
3376,107,10,5804.0,False
3376,108,0,5857.0,False
3376,111,18,6030.0,False
3376,113,7,6124.0,False
3376,114,3,6182.0,False
3376,116,9,6316.0,False
3376,117,13,6395.0,False
3376,123,16,6735.0,False
3377,47,15,2651.0,False
3377,64,17,3661.0,False
3377,74,7,4153.0,False
3377,77,1,4310.0,False
3377,78,19,4374.0,False
3377,87,5,4872.0,False
3377,92,2,5128.0,False
3377,95,8,5267.0,False
3377,96,9,5347.0,False
3377,98,6,5467.0,False
3377,101,14,5667.0,False
3377,104,18,5826.0,False
3377,107,0,6018.0,False
3377,108,11,6102.0,False
3377,113,10,6413.0,False
3377,116,13,6561.0,False
3377,117,16,6645.0,False
3377,120,12,6773.0,False
3377,121,4,6819.0,False
3377,123,3,6948.0,False
3378,16,17,860.0,False
3378,23,8,1220.0,False
3378,54,15,2854.0,False
3378,58,14,3066.0,False
3378,63,1,3312.0,False
3378,64,9,3400.0,False
3378,70,18,3754.0,False
3378,84,10,4610.0,False
3378,90,2,4952.0,False
3378,97,0,5260.0,False
3378,100,13,5436.0,False
3378,105,19,5707.0,False
3378,108,5,5858.0,False
3378,111,11,6077.0,False
3378,112,7,6113.0,False
3378,113,12,6149.0,False
3378,116,6,6353.0,False
3378,118,4,6433.0,False
3378,121,16,6619.0,False
3378,123,3,6753.0,False
3379,46,15,2405.0,False
3379,50,8,2636.0,False
3379,67,10,3651.0,False
3379,69,7,3728.0,False
3379,72,4,3905.0,False
3379,82,12,4465.0,False
3379,84,13,4566.0,False
3379,89,17,4863.0,False
3379,90,1,4896.0,False
3379,97,14,5244.0,False
3379,98,11,5341.0,False
3379,101,9,5574.0,False
3379,104,2,5701.0,False
3379,109,19,5980.0,False
3379,110,16,6055.0,False
3379,112,5,6178.0,False
3379,116,0,6417.0,False
3379,117,6,6482.0,False
3379,119,18,6598.0,False
