episode,step,job_idx,operation_id,reward,makespan,current_time,setup_time,job_completed,reward_makespan_reward,reward_setup_reward,reward_deadline_reward,reward_priority_reward,reward_critical_job_reward,reward_placement_reward,reward_timeliness_reward,reward_machine_idle_penalty
1,1,28,J29:OP1,8.106482762059624,49,49.0,0,False,-0.245,0.0,0.0,0.0,0.5,0.0,9.176482762059624,-1.3250000000000002
1,2,21,J22:OP1,7.83136152659647,72,72.0,0,False,-0.36,0.0,0.0,0.0,0.5,0.0,18.360344288656094,-2.5625
1,3,21,J22:OP2,1.4322495626041927,131,131.0,20,False,-0.655,-5.0,0.0,0.0,0.5,0.0,27.56259385126029,-5.0375
1,4,18,J19:OP1,0.1311187573030228,186,186.0,25,False,-0.93,-11.25,0.0,0.0,1.0,0.0,36.78121260856331,-8.1
1,5,21,J22:OP3,-2.867443015816023,244,244.0,29,False,-1.22,-18.5,0.0,0.0,1.0,0.0,46.016269592747285,-12.6625
1,6,21,J22:OP4,6.731976155566661,279,279.0,0,False,-1.395,-18.5,0.0,0.0,1.0,0.0,55.26074574831395,-15.0
1,7,21,J22:OP5,3.9564996675424338,316,316.0,15,False,-1.58,-22.25,0.0,0.0,1.0,0.0,64.51474541585638,-16.3625
1,8,0,J1:OP1,1.8484458672697222,368,368.0,20,False,-1.84,-27.25,0.0,0.0,1.5,0.0,73.7856912831261,-19.025000000000002
1,9,7,J8:OP1,0.10691718863440602,442,442.0,17,False,-2.21,-31.5,0.0,0.0,1.5,0.0,83.0751084717605,-23.587500000000002
1,10,9,J10:OP1,-3.2998063957190187,511,511.0,32,False,-2.555,-39.5,0.0,0.0,1.5,0.0,92.37030207604148,-27.837500000000002
1,11,14,J15:OP1,1.371260827551162,556,556.0,25,False,-2.7800000000000002,-45.75,0.0,0.0,2.0,0.0,101.70406290359264,-29.825000000000003
1,12,16,J17:OP1,-0.9888262059866304,608,608.0,29,False,-3.04,-53.0,0.0,0.0,2.5,0.0,111.01273669760602,-33.112500000000004
1,13,21,J22:OP6,41.090272878509495,650,650.0,15,True,-3.25,-56.75,20.0,8.0,2.5,0.0,120.32550957611552,-35.37500000000001
1,14,28,J29:OP2,-0.5518444024321463,696,696.0,29,False,-3.48,-64.0,20.0,8.0,3.0,0.0,129.64116517368336,-38.26250000000001
1,15,28,J29:OP3,-0.09550136969413003,766,766.0,22,False,-3.83,-69.5,20.0,8.0,3.5,0.0,138.95816380398924,-42.32500000000001
1,16,14,J15:OP2,0.7440802634756265,797,797.0,20,False,-3.985,-74.5,20.0,8.0,4.0,0.0,148.31974406746485,-46.28750000000001
