episode,step,job_idx,reward,makespan,current_time,setup_time,job_completed
1,1,7,13.69859982037393,30.0,30.0,0,False
1,2,18,10.796847383157463,79.0,79.0,25,False
1,3,8,4.522166111234052,149.0,149.0,40,False
1,4,8,13.282011197053476,171.0,171.0,0,False
1,5,1,8.378576536145724,230.0,230.0,25,False
1,6,8,18.916511772170804,257.0,257.0,0,False
1,7,2,4.217239029436859,310.0,310.0,25,False
1,8,9,11.738153462588086,359.0,359.0,25,False
1,9,7,12.831678368321924,404.0,404.0,20,False
1,10,0,10.004781794323405,468.0,468.0,40,False
1,11,8,16.077352540993196,542.0,542.0,15,False
1,12,18,15.159235435611436,583.0,583.0,15,False
1,13,17,4.771322348489898,668.0,668.0,40,False
1,14,14,-0.7096030630372538,739.0,739.0,40,False
1,15,2,6.74087299114985,770.0,770.0,20,False
1,16,15,0.6901507383550333,838.0,838.0,25,False
1,17,16,11.501331702304944,901.0,901.0,40,False
1,18,17,13.406932080453501,930.0,930.0,15,False
1,19,14,2.074742110217704,979.0,979.0,20,False
1,20,16,14.253676110811746,1021.0,1021.0,20,False
1,21,15,1.1136486362565838,1069.0,1069.0,20,False
1,22,9,11.316110290476614,1117.0,1117.0,20,False
1,23,19,0.12479339550708007,1182.0,1182.0,40,False
1,24,16,18.373360674554295,1238.0,1238.0,15,False
1,25,3,9.495587143953463,1309.0,1309.0,40,False
1,26,8,20.0,1351.0,1351.0,20,False
1,27,15,5.890241685166924,1399.0,1399.0,15,False
1,28,4,-1.1386955924903683,1470.0,1470.0,40,False
1,29,6,-1.1876926885065495,1532.0,1532.0,40,False
1,30,1,11.995816834061177,1566.0,1566.0,20,False
1,31,8,20.0,1625.0,1625.0,15,True
1,32,9,17.115207547283227,1673.0,1673.0,15,False
1,33,15,9.247504070521742,1713.0,1713.0,15,False
1,34,13,11.973947669676447,1771.0,1771.0,40,False
1,35,16,20.0,1829.0,1829.0,15,False
1,36,2,9.505060091986692,1872.0,1872.0,15,False
1,37,9,19.377085366344215,1936.0,1936.0,15,False
1,38,4,4.5617627417405275,1974.0,1974.0,15,False
1,39,4,6.75196600080075,2019.0,2019.0,15,False
1,40,7,16.78331314221842,2092.0,2092.0,15,False
1,41,19,7.483180889695324,2121.0,2121.0,15,False
1,42,1,15.481822435927565,2165.0,2165.0,15,False
1,43,15,8.830285308588783,2240.0,2240.0,15,False
1,44,7,20.0,2297.0,2297.0,15,False
1,45,4,9.491001476633091,2349.0,2349.0,15,False
1,46,13,16.74435420084681,2392.0,2392.0,15,False
1,47,6,0.46004358914499976,2440.0,2440.0,20,False
1,48,4,11.78653267819884,2504.0,2504.0,15,False
1,49,10,10.001396992842103,2572.0,2572.0,40,False
1,50,7,20.0,2604.0,2604.0,20,False
1,51,9,20.0,2673.0,2673.0,10,False
1,52,6,5.77527612916112,2728.0,2728.0,15,False
1,53,5,11.88400933041521,2795.0,2795.0,40,False
1,54,15,8.757947797787125,2826.0,2826.0,20,False
1,55,7,20.0,2862.0,2862.0,20,True
1,56,4,5.159387901328108,2905.0,2905.0,20,True
1,57,9,18.94960683817858,2945.0,2945.0,20,False
1,58,2,8.966505623876161,2979.0,2979.0,20,False
1,59,9,20.0,3033.0,3033.0,15,True
1,60,17,12.176545214069035,3100.0,3100.0,15,False
1,61,17,14.849456522019157,3147.0,3147.0,15,False
1,62,16,19.127337287975518,3214.0,3214.0,15,False
1,63,15,7.020656596627446,3261.0,3261.0,20,False
1,64,15,4.095273188967356,3297.0,3297.0,20,True
1,65,3,16.77282592965608,3328.0,3328.0,20,False
1,66,13,18.187273327641215,3371.0,3371.0,15,False
1,67,1,14.607249023896186,3427.0,3427.0,15,False
1,68,14,4.144874670356539,3477.0,3477.0,15,False
1,69,14,6.830539309069384,3509.0,3509.0,20,False
1,70,6,6.027351321740234,3543.0,3543.0,15,False
1,71,3,18.084393398186005,3579.0,3579.0,15,False
1,72,13,16.988436744039046,3628.0,3628.0,20,False
1,73,0,13.810423515038753,3676.0,3676.0,20,False
1,74,16,20.0,3712.0,3712.0,20,False
1,75,0,15.920844072660115,3773.0,3773.0,15,False
1,76,2,8.096167686593132,3840.0,3840.0,15,False
1,77,1,15.043778082943785,3884.0,3884.0,20,False
1,78,2,11.561787235043331,3926.0,3926.0,15,False
1,79,2,2.208227207422562,3960.0,3960.0,10,True
1,80,1,18.50488073404173,3999.0,3999.0,15,False
1,81,14,-8.18074886896048,4056.0,4056.0,15,True
1,82,3,16.746878754246488,4101.0,4101.0,20,False
1,83,6,-8.911058919405166,4134.0,4134.0,10,True
1,84,13,7.640843643719144,4208.0,4208.0,15,True
1,85,3,18.684621617963096,4265.0,4265.0,15,False
1,86,5,13.270990174001017,4303.0,4303.0,20,False
1,87,10,16.282859630093743,4337.0,4337.0,20,False
1,88,17,14.175204206623162,4403.0,4403.0,15,False
1,89,19,2.86620724785805,4468.0,4468.0,15,False
1,90,10,16.557784300922922,4522.0,4522.0,15,False
1,91,12,11.418734271896225,4596.0,4596.0,40,False
1,92,11,1.052541979311014,4676.0,4676.0,40,False
1,93,16,6.903535431635949,4711.0,4711.0,20,True
1,94,3,1.97426267246912,4770.0,4770.0,15,True
1,95,10,17.34096000907041,4812.0,4812.0,20,False
1,96,1,-2.036976412472239,4856.0,4856.0,20,True
1,97,5,14.783490028810597,4905.0,4905.0,15,False
1,98,19,4.866365991591302,4968.0,4968.0,15,False
1,99,12,13.663265673757198,5007.0,5007.0,20,False
1,100,18,18.092227210996462,5044.0,5044.0,15,False
1,101,17,17.845935901280207,5074.0,5074.0,20,False
1,102,10,19.59925158079685,5110.0,5110.0,20,False
1,103,18,17.996952717172036,5162.0,5162.0,15,False
1,104,12,15.106569778580406,5216.0,5216.0,15,False
1,105,18,17.81396179911727,5284.0,5284.0,15,False
1,106,19,-15.0,5319.0,5319.0,20,True
1,107,17,18.024606556526336,5363.0,5363.0,15,False
1,108,17,-5.010403797304391,5410.0,5410.0,10,True
1,109,5,16.363532201214607,5445.0,5445.0,20,False
1,110,12,15.786236861424541,5489.0,5489.0,20,False
1,111,11,4.649691190826424,5524.0,5524.0,20,False
1,112,5,16.25101139859572,5585.0,5585.0,15,False
1,113,0,16.97607809713589,5649.0,5649.0,15,False
1,114,11,3.665669825497255,5722.0,5722.0,15,False
1,115,0,17.698506638555244,5769.0,5769.0,20,False
1,116,5,-12.23629628656587,5812.0,5812.0,20,True
1,117,12,-12.280203672588677,5874.0,5874.0,15,True
1,118,0,-4.898084245783634,5918.0,5918.0,10,True
1,119,11,6.609363736443955,5958.0,5958.0,20,False
1,120,18,-8.286177167282906,6019.0,6019.0,15,True
1,121,10,-7.275527613143264,6056.0,6056.0,20,True
1,122,11,9.79190996330212,6091.0,6091.0,15,False
1,123,11,-15.0,6134.0,6134.0,20,True
2,1,12,20.0,34.0,34.0,0,False
2,2,12,16.73141638868216,53.0,53.0,0,False
2,3,5,6.450595991006876,120.0,120.0,40,False
2,4,19,-1.0966455790807317,185.0,185.0,40,False
2,5,12,20.0,224.0,224.0,0,False
2,6,12,20.0,268.0,268.0,20,False
2,7,11,1.4907573039576567,333.0,333.0,25,False
2,8,12,20.0,395.0,395.0,15,True
2,9,15,-2.2041787842353315,478.0,478.0,40,False
2,10,4,-1.5479423843191062,549.0,549.0,40,False
2,11,15,0.9847615044814491,597.0,597.0,20,False
2,12,13,14.139607331471742,640.0,640.0,25,False
2,13,7,9.419721536640713,710.0,710.0,40,False
2,14,3,11.729662220375916,766.0,766.0,25,False
2,15,11,5.1092863806225095,801.0,801.0,20,False
2,16,1,6.609366153930211,875.0,875.0,40,False
2,17,15,5.794263875719551,923.0,923.0,15,False
2,18,6,-1.3087205704955696,985.0,985.0,40,False
2,19,5,12.3998170844849,1023.0,1023.0,20,False
2,20,17,4.950035039919564,1108.0,1108.0,40,False
2,21,3,17.936180311634256,1134.0,1134.0,15,False
2,22,5,16.713693829439702,1183.0,1183.0,15,False
2,23,5,20.0,1218.0,1218.0,20,False
2,24,10,9.858981718940287,1286.0,1286.0,40,False
2,25,11,6.283014867513768,1359.0,1359.0,15,False
2,26,2,2.2386025740319964,1427.0,1427.0,40,False
2,27,0,10.35882409490323,1491.0,1491.0,40,False
2,28,3,19.96459770390598,1527.0,1527.0,15,False
2,29,10,15.10040172334361,1561.0,1561.0,20,False
2,30,9,9.780864111868128,1625.0,1625.0,40,False
2,31,5,20.0,1686.0,1686.0,15,False
2,32,11,11.419076057044093,1726.0,1726.0,20,False
2,33,11,16.690665030664736,1761.0,1761.0,15,False
2,34,5,20.0,1804.0,1804.0,20,True
2,35,2,6.89515878498669,1835.0,1835.0,20,False
2,36,15,9.256804244270644,1875.0,1875.0,15,False
2,37,18,10.425824141351091,1939.0,1939.0,40,False
2,38,11,20.0,1982.0,1982.0,20,True
2,39,15,8.834087461943616,2057.0,2057.0,15,False
2,40,7,13.208420793954074,2102.0,2102.0,20,False
2,41,10,18.454780524516714,2156.0,2156.0,15,False
2,42,6,0.46907961009204524,2204.0,2204.0,20,False
2,43,7,16.798902610566245,2277.0,2277.0,15,False
2,44,3,20.0,2322.0,2322.0,20,False
2,45,6,5.726352219245079,2377.0,2377.0,15,False
2,46,4,1.9991722863117412,2420.0,2420.0,20,False
2,47,9,13.834641865949026,2463.0,2463.0,15,False
2,48,7,20.0,2520.0,2520.0,15,False
2,49,6,9.717787755633502,2559.0,2559.0,20,False
2,50,13,14.401628773464964,2607.0,2607.0,20,False
2,51,7,20.0,2639.0,2639.0,20,False
2,52,8,12.120021705343133,2709.0,2709.0,40,False
2,53,17,13.293936998177884,2743.0,2743.0,20,False
2,54,8,12.63715539280878,2780.0,2780.0,15,False
