episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
2306,-933.733816541343,123,6861,20,20,0,0.0,0.99271244,0.0062690093
2307,-927.2616238119061,123,6840,20,20,0,0.0,0.9862573,0.013375915
2308,-883.5044101186909,123,6905,20,20,0,0.0,0.98865557,0.012998771
2309,-1461.5929036220057,123,6855,20,20,0,0.0,0.98730856,0.011891302
2310,-942.9483386046059,123,6775,20,20,0,0.0,0.9913407,0.007301251
2311,-891.6868034317924,123,6871,20,20,0,0.0,0.9914617,0.007199251
2312,-941.9291662373607,123,6799,20,20,0,0.0,0.9864686,0.012977028
2313,-841.432197106953,123,6809,20,20,0,0.0,0.9872228,0.012790417
2314,-913.8847353502757,123,6839,20,20,0,0.0,0.9792855,0.021124756
2315,-1091.9794568777288,123,6790,20,20,0,0.0,0.9901326,0.008243029
2316,-1177.7029390135178,123,6912,20,20,0,0.0,0.9713542,0.03417373
2317,-804.7921636122197,123,6861,20,20,0,0.0,0.98974884,0.008704769
2318,-939.52092734768,123,6957,20,20,0,0.0,0.9788702,0.019035652
2319,-964.7697762839136,123,6865,20,20,0,0.0,0.9828599,0.012553449
2320,-818.345984939139,123,6731,20,20,0,0.0,0.97949785,0.017245635
2321,-893.036705694329,123,6745,20,20,0,0.0,0.98759574,0.012237849
2322,-739.0475974629352,123,6838,20,20,0,0.0,0.98756945,0.010209714
2323,-1308.4575073014198,123,6786,20,20,0,0.0,0.9814324,0.014925586
2324,-949.8022470084387,123,6821,20,20,0,0.0,0.98680544,0.012620613
2325,-1015.5047494250881,123,6879,20,20,0,0.0,0.99486357,0.0048437226
2326,-1442.5983367223319,123,6923,20,20,0,0.0,0.9828109,0.014660151
2327,-937.6186096168267,123,6846,20,20,0,0.0,0.9885091,0.009939501
2328,-861.5601630388963,123,6877,20,20,0,0.0,0.9880762,0.009619209
2329,-852.1716151490058,123,6814,20,20,0,0.0,0.98977596,0.008211672
2330,-1225.1663209024168,123,6814,20,20,0,0.0,0.9909989,0.009512665
2331,-990.0941173265215,123,6879,20,20,0,0.0,0.9937006,0.005629321
2332,-960.9669310360512,123,6823,20,20,0,0.0,0.9858322,0.010455298
2333,-1089.271603420249,123,6883,20,20,0,0.0,0.98702115,0.011541646
2334,-1110.5557159926436,123,6765,20,20,0,0.0,0.98807585,0.010439403
2335,-1176.9917214578363,123,6857,20,20,0,0.0,0.9902776,0.0074916314
2336,-1072.917018045598,123,6804,20,20,0,0.0,0.9877033,0.010598566
2337,-1270.2256678348815,123,6826,20,20,0,0.0,0.9937494,0.0058469195
2338,-910.4341373398147,123,6822,20,20,0,0.0,0.99208444,0.0068503795
2339,-1002.8941492842932,123,6855,20,20,0,0.0,0.9826404,0.0166545
2340,-1041.8368888272942,123,6702,20,20,0,0.0,0.98751616,0.010759846
2341,-1175.067548816419,123,6867,20,20,0,0.0,0.9800495,0.016171915
2342,-1109.5858634687252,123,6754,20,20,0,0.0,0.9884513,0.012023625
2343,-1036.7381215830762,123,6857,20,20,0,0.0,0.98896503,0.01137419
2344,-881.9408606456445,123,6891,20,20,0,0.0,0.9920669,0.006044398
2345,-1015.2383223186856,123,6829,20,20,0,0.0,0.9794992,0.017635472
2346,-838.2567378828937,123,6849,20,20,0,0.0,0.963985,0.039201878
2347,-951.1786130906161,123,6886,20,20,0,0.0,0.9772001,0.021000886
2348,-853.0195907816794,123,6835,20,20,0,0.0,0.9699098,0.022432806
2349,-900.1751281457715,123,6920,20,20,0,0.0,0.9886802,0.011291629
2350,-1456.788843649695,123,6852,20,20,0,0.0,0.9922164,0.0074391128
2351,-794.8509445869191,123,6792,20,20,0,0.0,0.982872,0.01702226
2352,-831.3189972997376,123,6852,20,20,0,0.0,0.99022186,0.008232522
2353,-826.708382803408,123,6882,20,20,0,0.0,0.98111016,0.015919305
2354,-746.1818972956195,123,6746,20,20,0,0.0,0.9875976,0.010689684
2355,-1093.683879476689,123,6863,20,20,0,0.0,0.9850891,0.0109390635
2356,-950.2473735943531,123,6884,20,20,0,0.0,0.9813093,0.015671212
2357,-815.988779852647,123,6798,20,20,0,0.0,0.9836226,0.017033515
2358,-715.718622527782,123,6812,20,20,0,0.0,0.97548443,0.018744815
2359,-859.9154051638292,123,6868,20,20,0,0.0,0.9893225,0.011413696
2360,-874.1586191079344,123,6840,20,20,0,0.0,0.98577,0.0103146
