episode,step,job_idx,completion_time,deadline_met
2161,14,8,680.0,False
2161,32,7,1757.0,False
2161,65,0,3635.0,False
2161,74,19,4125.0,False
2161,81,9,4554.0,False
2161,86,5,4784.0,False
2161,87,10,4867.0,False
2161,98,1,5449.0,False
2161,100,16,5583.0,False
2161,102,2,5699.0,False
2161,103,14,5736.0,False
2161,105,12,5831.0,False
2161,108,11,6008.0,False
2161,109,13,6072.0,False
2161,110,6,6127.0,False
2161,112,17,6246.0,False
2161,114,15,6351.0,False
2161,117,18,6517.0,False
2161,121,4,6730.0,False
2161,123,3,6864.0,False
2162,23,8,1168.0,False
2162,35,7,1950.0,False
2162,58,19,3227.0,False
2162,68,14,3738.0,False
2162,71,13,3941.0,False
2162,73,9,4046.0,False
2162,82,0,4518.0,False
2162,84,4,4634.0,False
2162,87,17,4790.0,False
2162,91,1,4991.0,False
2162,92,12,5017.0,False
2162,94,15,5099.0,False
2162,101,16,5485.0,False
2162,105,5,5708.0,False
2162,107,2,5818.0,False
2162,111,10,6036.0,False
2162,114,11,6221.0,False
2162,118,6,6482.0,False
2162,121,18,6646.0,False
2162,123,3,6780.0,False
2163,19,8,982.0,False
2163,29,7,1447.0,False
2163,39,9,2099.0,False
2163,56,15,3059.0,False
2163,66,19,3649.0,False
2163,70,0,3860.0,False
2163,76,14,4194.0,False
2163,91,5,4969.0,False
2163,92,10,5039.0,False
2163,105,16,5877.0,False
2163,106,6,5932.0,False
2163,108,12,6039.0,False
2163,109,2,6078.0,False
2163,111,3,6178.0,False
2163,115,1,6378.0,False
2163,116,4,6425.0,False
2163,118,17,6542.0,False
2163,120,13,6665.0,False
2163,122,11,6804.0,False
2163,123,18,6862.0,False
2164,39,13,2100.0,False
2164,42,8,2252.0,False
2164,43,15,2296.0,False
2164,57,0,3061.0,False
2164,59,7,3141.0,False
2164,66,14,3520.0,False
2164,70,9,3798.0,False
2164,75,3,4058.0,False
2164,88,10,4833.0,False
2164,98,19,5416.0,False
2164,99,17,5475.0,False
2164,101,1,5554.0,False
2164,104,12,5712.0,False
2164,106,4,5848.0,False
2164,110,2,6080.0,False
2164,114,11,6343.0,False
2164,116,6,6457.0,False
2164,117,16,6532.0,False
2164,120,18,6705.0,False
2164,123,5,6832.0,False
2165,45,8,2525.0,False
2165,61,0,3417.0,False
2165,65,9,3674.0,False
2165,70,7,3936.0,False
2165,74,13,4172.0,False
2165,85,6,4752.0,False
2165,91,15,5143.0,False
2165,93,4,5249.0,False
2165,95,12,5353.0,False
2165,100,17,5578.0,False
2165,102,10,5701.0,False
2165,103,19,5765.0,False
2165,107,14,5989.0,False
2165,111,16,6229.0,False
2165,112,1,6262.0,False
2165,113,2,6310.0,False
2165,116,11,6497.0,False
2165,118,18,6612.0,False
2165,120,3,6734.0,False
2165,123,5,6861.0,False
2166,40,8,2268.0,False
2166,45,9,2543.0,False
2166,56,13,3144.0,False
2166,59,7,3291.0,False
2166,64,0,3557.0,False
2166,76,15,4121.0,False
2166,79,1,4252.0,False
2166,90,4,4951.0,False
2166,93,14,5073.0,False
2166,94,5,5108.0,False
2166,102,19,5598.0,False
2166,106,17,5849.0,False
2166,109,3,6030.0,False
2166,110,16,6114.0,False
2166,111,2,6164.0,False
2166,115,11,6379.0,False
2166,117,12,6456.0,False
2166,118,10,6511.0,False
2166,119,18,6569.0,False
2166,123,6,6837.0,False
2167,40,8,2187.0,False
2167,46,19,2592.0,False
2167,57,15,3193.0,False
2167,60,7,3338.0,False
2167,68,13,3749.0,False
2167,70,2,3882.0,False
2167,71,0,3929.0,False
2167,76,1,4194.0,False
2167,80,12,4386.0,False
2167,82,11,4516.0,False
2167,88,9,4871.0,False
2167,93,16,5216.0,False
2167,103,3,5812.0,False
2167,104,17,5876.0,False
2167,112,14,6294.0,False
2167,115,5,6464.0,False
2167,118,10,6644.0,False
2167,119,18,6702.0,False
2167,122,6,6906.0,False
2167,123,4,6953.0,False
2168,28,8,1569.0,False
2168,49,19,2741.0,False
2168,60,13,3370.0,False
2168,62,7,3464.0,False
2168,66,9,3668.0,False
2168,87,2,4850.0,False
2168,89,15,4950.0,False
2168,92,18,5078.0,False
