episode,step,machine_idx,machine_time,current_time,utilization
1,1,0,23,23.0,1.0
1,1,1,0,23.0,0.0
1,1,2,0,23.0,0.0
1,2,0,23,71.0,0.323943661971831
1,2,1,0,71.0,0.0
1,2,2,71,71.0,1.0
1,3,0,23,117.0,0.19658119658119658
1,3,1,0,117.0,0.0
1,3,2,117,117.0,1.0
1,4,0,23,193.0,0.11917098445595854
1,4,1,0,193.0,0.0
1,4,2,193,193.0,1.0
1,5,0,23,207.0,0.1111111111111111
1,5,1,207,207.0,1.0
1,5,2,193,207.0,0.9323671497584541
1,6,0,289,289.0,1.0
1,6,1,207,289.0,0.7162629757785467
1,6,2,193,289.0,0.6678200692041523
1,7,0,345,345.0,1.0
1,7,1,207,345.0,0.6
1,7,2,193,345.0,0.5594202898550724
1,8,0,412,412.0,1.0
1,8,1,207,412.0,0.5024271844660194
1,8,2,193,412.0,0.4684466019417476
1,9,0,412,460.0,0.8956521739130435
1,9,1,460,460.0,1.0
1,9,2,193,460.0,0.41956521739130437
1,10,0,412,522.0,0.789272030651341
1,10,1,460,522.0,0.8812260536398467
1,10,2,522,522.0,1.0
1,11,0,589,589.0,1.0
1,11,1,460,589.0,0.7809847198641766
1,11,2,522,589.0,0.8862478777589134
1,12,0,589,628.0,0.9378980891719745
1,12,1,628,628.0,1.0
1,12,2,522,628.0,0.8312101910828026
1,13,0,683,683.0,1.0
1,13,1,628,683.0,0.9194729136163983
1,13,2,522,683.0,0.7642752562225475
1,14,0,683,732.0,0.9330601092896175
1,14,1,628,732.0,0.8579234972677595
1,14,2,732,732.0,1.0
1,15,0,683,799.0,0.8548185231539425
1,15,1,628,799.0,0.785982478097622
1,15,2,799,799.0,1.0
1,16,0,683,832.0,0.8209134615384616
1,16,1,832,832.0,1.0
1,16,2,799,832.0,0.9603365384615384
1,17,0,683,877.0,0.7787913340935005
1,17,1,832,877.0,0.9486887115165337
1,17,2,877,877.0,1.0
1,18,0,683,953.0,0.7166841552990556
1,18,1,832,953.0,0.8730325288562435
1,18,2,953,953.0,1.0
